"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"^GSPC","S&P 500 Index","2.136807086577e+13","51.2","68.372","95.2376","52.684","57.1934","50","80.94634","58.79558","68.372","5351.88","5554.25","3.78",""
"XLF","Financial Select Sector SPDR Fund","805535","33.9","66.473","92.5207","51.748","55.15152","99.51888","94.92578","56.07601","66.473","42.48","43.77","3.04",""
"XLK","Technology Select Sector SPDR Fund","403026744","88.45","65.593","86.416","51.186","59.17812","50","53.7786","56.89724","65.593","206.27","221.4","7.34",""
"XLI","Industrial Select Sector SPDR Fund","1242509400","41.25","64.876","89.7226","50.01","54.89628","93.970025","78.19519","45.03534","64.876","124.29","126.97","2.16",""
"XLV","Health Care Select Sector SPDR Fund","1666696367","19.55","62.69","85.7606","49.562","52.746","70.382885","99.55316","58.72211","62.69","150.34","152.87","1.68",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","1190447156","12.3","62.539","84.1907","50.882","52.54496","66.38055","100","60.00798","62.539","79.11","80.51","1.77",""
"XLY","Consumer Discretionary Select Sector SPD","1279563306","68.8","61.731","78.1306","51.48","55.58216","74.17897","69.77119","51.71291","61.731","174.68","183.13","4.84",""
"XLB","Materials Select Sector SPDR Fund","824233319","33.9","61.505","78.16","51.514","54.84109","77.391355","42.98219","43.85745","61.505","88.66","90.57","2.15",""
"XLU","SPDR Select Sector Fund - Utili","236416026","9.4","61.413","81.3779","48.165","54.69525","56.587615","97.13534","58.71114","61.413","73.63","74.44","1.1",""
"XLRE","Real Estate Select Sector SPDR Fund","734274877","18.45","60.093","79.3274","48.917","52.03548","100","100","58.15853","60.093","41.63","41.86","0.55",""
"XLE","Energy Select Sector SPDR Fund","1089120112","20.1","57.413","71.2349","46.792","54.21138","40.99049","16.44224","47.95332","57.413","89.93","90.47","0.6",""
"^VIX","CBOE Volatility Index","561519411","-552.35","53.055","74.338","40.171","44.6573","91.34527","94.73903","43.46634","53.055","20.79","14.8","-28.81",""
