"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLK","Technology Select Sector SPDR Fund","1.99769085628e+13","97.65","71.284","99.8","54.768","59.28455","91.309315","95.73121","54.51532","71.284","214.87","227.67","5.96",""
"^GSPC","S&P 500 Index","710535","54.15","69.826","99.8","54.299","55.37817","85.573075","98.90718","59.46594","69.826","5341.22","5431.6","1.69",""
"XLI","Industrial Select Sector SPDR Fund","363634384","54.55","65.401","91.2361","50.828","54.13944","50.589545","64.93941","47.20023","65.401","122.15","121.15","-0.82",""
"XLF","Financial Select Sector SPDR Fund","1360221248","20.5","64.586","89.3158","51.252","53.19143","57.48217","86.32056","56.95597","64.586","41.3","40.65","-1.57",""
"XLY","Consumer Discretionary Select Sector SPD","1671586282","29.9","62.403","81.028","51.022","55.1594","50","14.91002","52.51681","62.403","177.14","178.33","0.67",""
"XLB","Materials Select Sector SPDR Fund","1119676772","43.25","62.239","79.3103","52.384","55.0234","50","70.444","53.00551","62.239","89.55","88.98","-0.64",""
"XLV","Health Care Select Sector SPDR Fund","1133398969","26.95","61.746","83.3621","50.502","51.37423","63.012955","73.50721","50.73643","61.746","146.2","145.88","-0.22",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","920327527","7.6","59.696","76.7247","50.243","52.11924","100","100","54.61809","59.696","77.78","76.95","-1.07",""
"XLU","SPDR Select Sector Fund - Utili","290209737","14.55","58.024","74.1565","48.78","51.13575","97.834395","100","60.29529","58.024","69.93","69.94","0.01",""
"XLE","Energy Select Sector SPDR Fund","901542385","40.3","56.282","69.8283","47.044","51.97241","50","29.58013","53.60371","56.282","90.33","88.04","-2.54",""
"XLRE","Real Estate Select Sector SPDR Fund","1027844961","23.85","56.084","70.1942","47.58","50.47746","53.085275","42.7731","54.46578","56.084","37.85","38.53","1.8",""
"^VIX","CBOE Volatility Index","645667670","-400.45","47.446","64.9452","34.623","42.77113","19.48121","0.11354","46.31945","47.446","13.09","12.66","-3.28",""
