"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLK","Technology Select Sector SPDR Fund","1.98548803796e+13","50","69.727","97.8155","53.634","57.73146","41.5543","52.33103","52.2318","69.727","213.93","210.16","-1.76",""
"^GSPC","S&P 500 Index","731916","50","69.336","99.8","53.64","54.56911","50","79.94402","58.15808","69.336","5281.45","5277.51","-0.07",""
"XLI","Industrial Select Sector SPDR Fund","393285875","50","67.359","95.6211","51.728","54.72875","50","88.64215","49.94883","67.359","124.3","123.51","-0.64",""
"XLF","Financial Select Sector SPDR Fund","1468803557","50","66.641","93.3513","51.973","54.59768","50","92.94815","59.07177","66.641","41.44","41.64","0.48",""
"XLB","Materials Select Sector SPDR Fund","1736030112","50","64.105","83.6828","52.559","56.07292","50","94.27318","54.2857","64.105","90.99","91.53","0.59",""
"XLY","Consumer Discretionary Select Sector SPD","1100778791","50","61.691","79.2654","50.977","54.83025","20.583535","1.88089","51.03658","61.691","174.98","175.97","0.57",""
"XLV","Health Care Select Sector SPDR Fund","1164430857","50","60.405","80.4598","49.789","50.96526","47.383305","25.13575","51.0288","60.405","145.1","143.7","-0.96",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","972742344","50","60.255","77.856","50.307","52.60212","71.08347","98.48358","57.56546","60.255","77.17","77.34","0.22",""
"XLU","SPDR Select Sector Fund - Utili","311565742","50","60.085","78.5886","49.191","52.47499","95.07767","100","63.82046","60.085","70.97","72.72","2.47",""
"XLE","Energy Select Sector SPDR Fund","927499325","50","59.438","76.7998","48.093","53.42104","50","85.5588","56.93085","59.438","91.95","93.2","1.36",""
"XLRE","Real Estate Select Sector SPDR Fund","1147065302","50","55.261","68.4176","47.388","49.97881","14.5811","9.22215","50.32224","55.261","37.58","38.05","1.25",""
"^VIX","CBOE Volatility Index","717311798","50","47.693","65.3823","35.226","42.46957","41.43705","31.60342","50.44653","47.693","12.86","12.92","0.47",""
