"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLF","Financial Select Sector SPDR Fund","2.055454322559e+13","33.05","69.232","98.8142","52.551","56.33112","100","96.13566","62.20098","69.232","44.58","45.74","2.6",""
"^GSPC","S&P 500 Index","840696","51.2","68.939","97.0699","52.756","56.99039","50","73.25942","64.08754","68.939","5639.66","5648.4","0.15",""
"XLI","Industrial Select Sector SPDR Fund","395917876","41.4","66.747","94.7521","50.347","55.14166","100","91.55325","51.42028","66.747","129.56","131.46","1.47",""
"XLV","Health Care Select Sector SPDR Fund","1166358303","19.75","64.912","90.4045","49.895","54.43607","88.09563","99.67676","65.25428","64.912","155.6","157.2","1.03",""
"XLK","Technology Select Sector SPDR Fund","1563158027","88.1","64.892","85.0832","50.726","58.86672","50","18.49181","61.14287","64.892","223.76","220.33","-1.53",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","1095777127","13.1","64.639","89.4301","51.134","53.35403","100","100","61.05047","64.639","81.93","82.51","0.71",""
"XLB","Materials Select Sector SPDR Fund","1214939866","35.75","63.739","83.6594","52.042","55.51614","90.42974","72.73994","49.53287","63.739","93.14","94.28","1.22",""
"XLU","SPDR Select Sector Fund - Utili","790829540","10.35","62.629","84.5882","48.266","55.03227","89.48432","100","60.37874","62.629","75.68","76.29","0.81",""
"XLRE","Real Estate Select Sector SPDR Fund","239445007","20.9","62.228","84.1059","49.712","52.86721","100","100","64.54125","62.228","43.58","43.55","-0.07",""
"XLY","Consumer Discretionary Select Sector SPD","685265574","70.6","62.151","79.7834","51.277","55.39197","50","51.97906","57.63556","62.151","187.69","187.12","-0.3",""
"XLE","Energy Select Sector SPDR Fund","1075634891","22.8","57.931","72.1047","46.727","54.96231","30.55615","20.68975","51.98666","57.931","91.39","91.28","-0.12",""
"^VIX","CBOE Volatility Index","540501330","-536.9","53.433","74.8252","40.551","44.92141","100","98.3536","41.0707","53.433","16.27","15","-7.81",""
