"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"^GSPC","S&P 500 Index","2.122639375766e+13","51.2","67.132","94.0744","51.288","56.03449","78.374455","98.84768","55.94253","67.132","5476.55","5346.56","-2.37",""
"XLF","Financial Select Sector SPDR Fund","699606","24.9","65.039","89.6964","51.46","53.96107","86.205355","98.9688","54.92968","65.039","43.51","42.06","-3.33",""
"XLI","Industrial Select Sector SPDR Fund","386265379","44.6","63.261","85.7511","49.377","54.65484","83.813105","65.6602","43.3286","63.261","126.7","122.73","-3.13",""
"XLV","Health Care Select Sector SPDR Fund","1248269273","-0.55","63.024","86.7495","50.408","51.91525","61.874905","99.84694","55.63344","63.024","149.98","150.86","0.59",""
"XLK","Technology Select Sector SPDR Fund","1623435989","100","62.967","81.5024","49.269","58.13057","65.533515","87.61046","55.81377","62.967","218","204.72","-6.09",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","1224166651","-1.45","62.049","82.7767","52.104","51.26583","50","98.76968","54.5754","62.049","78.34","79.26","1.17",""
"XLB","Materials Select Sector SPDR Fund","1171068317","29.95","61.818","78.4876","51.912","55.05297","20.710755","34.41716","42.80087","61.818","91.39","90.04","-1.48",""
"XLU","SPDR Select Sector Fund - Utili","775594797","-5.9","61.595","81.9549","48.917","53.91279","50","82.90495","58.09559","61.595","71.44","74.22","3.89",""
"XLRE","Real Estate Select Sector SPDR Fund","213157832","4.2","60.364","80.2769","48.747","52.06701","81.957485","100","57.31337","60.364","40.73","41.86","2.77",""
"XLY","Consumer Discretionary Select Sector SPD","741660027","74.7","60.057","74.9854","49.882","55.30426","100","96.95062","49.60186","60.057","183.84","176.16","-4.18",""
"^VIX","CBOE Volatility Index","1013088790","-380.5","56.587","86.0055","38.471","45.28307","70.28213","70.63196","50.92816","56.587","16.59","23.39","40.99",""
"XLE","Energy Select Sector SPDR Fund","522809638","8.8","56.209","68.7553","46.391","53.48017","37.42671","15.69321","50.83389","56.209","92.2","88.4","-4.12",""
