"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"^GSPC","S&P 500 Index","2.116300939218e+13","51.2","68.282","95.934","51.653","57.25844","68.41252","96.90126","63.52169","68.282","5711.9","5738.17","0.46",""
"XLF","Financial Select Sector SPDR Fund","932109","33.9","67.457","95.79","50.764","55.8167","99.2958","100","56.24636","67.457","45.49","45.15","-0.75",""
"XLI","Industrial Select Sector SPDR Fund","379192471","42.85","67.241","95.7235","49.693","56.30746","100","100","55.84283","67.241","133.26","134.83","1.18",""
"XLU","SPDR Select Sector Fund - Utili","1308412266","12.65","65.469","92.1794","48.737","55.48953","98.024745","100","53.05103","65.469","80.03","80.42","0.49",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","1645861629","8.9","65.238","90.4122","51.866","53.43681","100","100","57.4088","65.238","82.44","83.02","0.7",""
"XLY","Consumer Discretionary Select Sector SPD","1050966052","64.55","64.498","85.6413","51.319","56.53412","58.783505","99.27735","59.85298","64.498","197.11","200.84","1.89",""
"XLB","Materials Select Sector SPDR Fund","1226700444","41.6","64.461","86.4426","51.177","55.76447","100","99.74727","48.24814","64.461","94.02","96.92","3.08",""
"XLK","Technology Select Sector SPDR Fund","887230413","89.85","63.977","84.1641","49.683","58.08327","50","39.28923","57.9883","63.977","222.33","225.1","1.25",""
"XLRE","Real Estate Select Sector SPDR Fund","251765425","16.55","62.993","86.4697","49.987","52.52328","81.556785","100","57.6558","62.993","44.69","44.29","-0.9",""
"XLV","Health Care Select Sector SPDR Fund","822795113","22.2","62.089","84.7959","48.305","53.16679","100","100","60.50316","62.089","155.19","153.02","-1.4",""
"XLE","Energy Select Sector SPDR Fund","1089631282","35.75","55.575","67.1201","45.13","54.47352","10.584585","5.28173","51.77658","55.575","88.2","87.19","-1.15",""
"^VIX","CBOE Volatility Index","569420788","-599","54.805","78.2914","41.385","44.73811","50","75.13451","44.08078","54.805","16.71","16.96","1.5",""
