"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLF","Financial Select Sector SPDR Fund","2.072535161908e+13","34.15","68.237","97.5117","51.082","56.11628","96.140645","100","58.57098","68.237","44.7","45.66","2.15",""
"^GSPC","S&P 500 Index","931163","51.2","68.137","95.2592","51.995","57.15595","50","88.13175","62.91129","68.137","5615.21","5702.55","1.56",""
"XLI","Industrial Select Sector SPDR Fund","380043207","43.35","66.512","94.0532","49.735","55.74674","100","100","52.85191","66.512","131.14","133.18","1.56",""
"XLU","SPDR Select Sector Fund - Utili","1292268115","11.3","65.133","91.4095","48.663","55.32693","100","100","54.53497","65.133","78.79","80.08","1.64",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","1682128328","9.35","65.029","90.3084","51.528","53.24957","100","100","56.91133","65.029","84.15","83.05","-1.31",""
"XLK","Technology Select Sector SPDR Fund","1079321301","89.2","63.832","83.5456","49.936","58.0133","50","17.49184","59.16433","63.832","218.85","222.53","1.68",""
"XLY","Consumer Discretionary Select Sector SPD","1259118709","66.7","63.649","83.7567","51.203","55.98817","50","78.02538","58.48802","63.649","192.38","196.69","2.24",""
"XLRE","Real Estate Select Sector SPDR Fund","902525044","20","63.528","87.5698","50.242","52.77359","95.953055","100","59.54296","63.528","45.42","44.68","-1.63",""
"XLV","Health Care Select Sector SPDR Fund","256026092","18.35","63.423","87.4896","48.911","53.86746","100","100","63.3154","63.423","156.98","155.28","-1.08",""
"XLB","Materials Select Sector SPDR Fund","791730648","39.65","62.924","82.2545","50.859","55.65706","100","89.96539","46.01141","62.924","93.1","94.07","1.04",""
"XLE","Energy Select Sector SPDR Fund","1090739843","31.2","56.359","69.0993","45.199","54.77802","10.92724","5.52169","50.81045","56.359","86.31","88.76","2.84",""
"^VIX","CBOE Volatility Index","573811109","-580","54.393","77.2027","41.147","44.83075","61.71619","93.57737","45.27333","54.393","17.16","16.15","-5.89",""
