"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLF","Financial Select Sector SPDR Fund","2.021476994557e+13","33.85","66.77","93.2234","51.265","55.82163","100","96.44133","59.68925","66.77","45.44","44.29","-2.53",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","877315","10.6","65.273","90.8026","51.698","53.31855","100","100","60.0357","65.273","82.02","82.99","1.18",""
"^GSPC","S&P 500 Index","386015695","51.2","65.204","88.4581","51.127","56.02759","50","66.93229","60.92701","65.204","5612.74","5408.42","-3.64",""
"XLI","Industrial Select Sector SPDR Fund","1199407037","43.15","63.263","86.1314","49.041","54.61641","96.56037","92.11086","49.45738","63.263","130.53","125.89","-3.55",""
"XLV","Health Care Select Sector SPDR Fund","1603717018","19.85","62.929","86.2212","49.056","53.50973","98.374435","99.6957","66.41093","62.929","156.23","153.95","-1.46",""
"XLRE","Real Estate Select Sector SPDR Fund","1109492551","19.3","62.317","84.3679","49.745","52.83764","100","100","63.17502","62.317","43.34","43.63","0.67",""
"XLU","SPDR Select Sector Fund - Utili","1234107577","11.6","62.182","84.0365","47.964","54.54447","98.695725","100","59.52441","62.182","75.86","75.91","0.07",""
"XLK","Technology Select Sector SPDR Fund","848873923","88.55","61.546","77.535","49.241","57.86154","38.78209","8.72931","58.60752","61.546","219.81","203.92","-7.23",""
"XLY","Consumer Discretionary Select Sector SPD","248158996","66.65","60.845","76.7129","50.508","55.31313","46.40507","44.7987","54.65836","60.845","185.02","182.4","-1.42",""
"XLB","Materials Select Sector SPDR Fund","706867034","38.3","60.492","76.0829","50.85","54.5425","91.44942","74.90751","47.56393","60.492","93.52","89.89","-3.88",""
"^VIX","CBOE Volatility Index","1096653551","-555.7","57.081","83.7911","41.984","45.46933","100","98.45469","43.82339","57.081","15.67","22.38","42.82",""
"XLE","Energy Select Sector SPDR Fund","561881036","27.75","55.077","65.6574","45.549","54.02414","19.8563","15.95651","48.51269","55.077","90.02","86.01","-4.45",""
