"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLK","Technology Select Sector SPDR Fund","2.059126870603e+13","100","71.095","99.8","53.803","59.68268","100","100","57.82378","71.095","233.63","233.8","0.07",""
"^GSPC","S&P 500 Index","638731","51.65","70.482","99.8","54.698","56.949","100","100","58.41385","70.482","5572.75","5615.35","0.76",""
"XLF","Financial Select Sector SPDR Fund","338713468","7.9","67.741","96.323","52.963","53.93742","67.07923","74.22697","57.92468","67.741","41.6","42.38","1.88",""
"XLI","Industrial Select Sector SPDR Fund","1164392377","27.15","66.895","94.4174","51.083","55.18502","23.243415","5.15998","45.72047","66.895","121.56","124.18","2.16",""
"XLY","Consumer Discretionary Select Sector SPD","1462300654","51.45","66.098","89.9845","51.632","56.67603","89.953185","90.99766","49.03229","66.098","189.06","191.49","1.29",""
"XLB","Materials Select Sector SPDR Fund","1013300122","23.2","63.038","80.7315","52.79","55.59399","21.322595","3.85072","48.60124","63.038","88.16","90.5","2.65",""
"XLV","Health Care Select Sector SPDR Fund","1052513097","10.15","62.762","86.3454","50.614","51.32693","65.66332","94.88637","52.57299","62.762","144.57","148.27","2.56",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","746805609","19.7","60.162","78.047","50.866","51.57428","65.82417","99.00484","53.59799","60.162","77.44","77.45","0.01",""
"XLU","SPDR Select Sector Fund - Utili","216011902","-1.1","59.657","77.2446","49.265","52.4612","50","91.77508","58.18634","59.657","68.61","71.26","3.86",""
"XLRE","Real Estate Select Sector SPDR Fund","781102445","-8.65","58.236","74.9645","48.315","51.42843","59.492275","91.35757","51.97453","58.236","38.31","39.99","4.39",""
"XLE","Energy Select Sector SPDR Fund","900146417","3","57.582","72.4869","47.187","53.07317","18.588725","0","56.32958","57.582","89.45","90.52","1.2",""
"^VIX","CBOE Volatility Index","508582967","-215.3","47.404","64.8257","34.082","43.30426","34.194185","0.13702","49.33249","47.404","12.91","12.46","-3.49",""
