"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLF","Financial Select Sector SPDR Fund","2.146485048257e+13","38.8","68.761","98.7893","51.014","56.48091","68.34882","100","60.00061","68.761","46.87","46.64","-0.49",""
"^GSPC","S&P 500 Index","945049","51.2","66.641","92.5053","50.566","56.85046","100","100","60.43567","66.641","5833.93","5728.8","-1.8",""
"XLI","Industrial Select Sector SPDR Fund","366042872","39.2","65.914","93.3185","49.331","55.09239","100","100","55.0091","65.914","136.08","134.01","-1.52",""
"XLY","Consumer Discretionary Select Sector SPD","1347152938","57.6","63.3","83.8401","50.832","55.22641","93.9487","100","57.5627","63.3","202.39","200.09","-1.14",""
"XLU","SPDR Select Sector Fund - Utili","1642892063","4.4","62.735","85.6438","47.612","54.95048","70.41189","99.86173","56.67951","62.735","80.81","78.13","-3.32",""
"XLK","Technology Select Sector SPDR Fund","1008077742","87","62.688","81.0354","48.228","58.80069","81.23975","100","55.48698","62.688","231.94","223.91","-3.46",""
"XLB","Materials Select Sector SPDR Fund","963674660","34.95","61.546","79.9451","50.578","54.11579","100","99.38169","48.21556","61.546","94.42","93.13","-1.37",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","809446061","10.2","61.445","81.2217","50.985","52.12712","50","78.70737","52.48696","61.445","81.38","80.15","-1.51",""
"XLRE","Real Estate Select Sector SPDR Fund","209053953","17.2","60.867","80.7668","49.245","52.58931","50","95.93799","56.96552","60.867","44.46","42.74","-3.87",""
"XLV","Health Care Select Sector SPDR Fund","904111417","26.75","59.43","77.5995","48.787","51.90244","50","30.67476","52.77312","59.43","149.01","147.74","-0.85",""
"^VIX","CBOE Volatility Index","997057404","-408.75","57.127","84.279","42.807","44.29367","61.5166","77.80195","44.66289","57.127","19.11","21.88","14.5",""
"XLE","Energy Select Sector SPDR Fund","536008411","4.8","56.405","67.7327","46.818","54.66371","67.92552","66.5875","55.00302","56.405","87.86","88.03","0.19",""
