"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"XLF","Financial Select Sector SPDR Fund","2.05325577466e+13","30.95","69.116","99.6886","51.566","56.09362","84.52903","100","59.63951","69.116","45.65","46.51","1.88",""
"^GSPC","S&P 500 Index","906717","51.2","68.814","96.8784","52.106","57.45652","100","97.25521","63.30168","68.814","5737.8","5815.03","1.35",""
"XLI","Industrial Select Sector SPDR Fund","354645821","40.25","68.801","99.4955","50.382","56.52427","100","100","58.58414","68.801","134.84","138.42","2.65",""
"XLK","Technology Select Sector SPDR Fund","1335470413","92.8","64.484","85.1241","49.678","58.64991","53.2011","57.10833","58.56825","64.484","224.28","230.81","2.91",""
"XLU","SPDR Select Sector Fund - Utili","1494146175","10.45","64.325","89.2477","48.367","55.36142","88.64327","100","51.6018","64.325","81.04","79.25","-2.21",""
"XLB","Materials Select Sector SPDR Fund","885230173","40.45","63.631","84.8293","50.959","55.10323","100","99.78636","47.81038","63.631","94.74","95.89","1.21",""
"XLP","Cinsumer Staples Select Sector SPDR Fund","996950115","10.25","63.283","85.8109","51.12","52.91845","89.287315","99.72657","53.73672","63.283","81.5","81.64","0.17",""
"XLY","Consumer Discretionary Select Sector SPD","803864261","64.35","63.198","82.9371","51.263","55.39492","98.416635","99.47838","57.2765","63.198","196.71","196.58","-0.07",""
"XLV","Health Care Select Sector SPDR Fund","213244807","20.1","62.41","85.6522","48.469","53.10963","64.654865","96.23333","59.53375","62.41","151.65","153.89","1.48",""
"XLRE","Real Estate Select Sector SPDR Fund","824740085","13.5","62","83.9676","50.002","52.02956","56.541675","100","58.65606","62","43.24","43.43","0.44",""
"XLE","Energy Select Sector SPDR Fund","963696469","16.3","58.975","73.3588","47.51","56.05519","28.011845","31.11935","59.10785","58.975","93.51","92.81","-0.75",""
"^VIX","CBOE Volatility Index","530754769","-490.55","56.35","82.498","42.002","44.55087","50","82.06969","43.24951","56.35","20.76","20.46","-1.45",""
