"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ESUS","ETRACS 2x Leveraged MSCI US ESG Focus TR ETN","5399426","100","81.096","92.6781","97.727","52.88331","100","97.50893","81.85497","81.096","34.06","33.71","-1.03",""
"XDEC","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - December","23656750","8","73.669","99.8","63.603","57.60532","100","100","83.20947","73.669","36.81","36.93","0.33",""
"XTJA","Innovator U.S. Equity Accelerated Plus ETF - January","537710","16.4","71.989","98.3922","58.549","59.02538","100","100","72.86735","71.989","27.22","27.38","0.59",""
"QTOC","Innovator Growth Accelerated Plus ETF - October","17063620","12.95","71.927","99.8","56.252","59.7301","94.000855","99.6013","56.26942","71.927","28.32","28.31","-0.04",""
"UYG","ProShares Ultra Financials","48023","66.75","71.919","99.8","57.857","58.09904","85.2393","100","64.05655","71.919","80.63","84.2","4.43",""
"XDJA","Innovator U.S. Equity Accelerated ETF - January","2204115","18.95","71.718","98.9175","57.747","58.49077","100","99.88855","60.42272","71.718","28.03","28.08","0.18",""
"XTOC","Innovator U.S. Equity Accelerated Plus ETF - October","745164","9.85","71.276","99.8","53.997","60.03191","92.94318","99.25109","57.62012","71.276","29.05","29.13","0.28",""
"XSEP","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - September","232768","5.3","71.029","99.8","54.947","58.34146","90.27097","100","59.10132","71.029","38.49","38.61","0.31",""
"XBOC","Innovator U.S. Equity Accelerated 9 Buffer ETF - October","200580409","6.7","70.881","99.8","52.725","60.11872","90.172065","99.50031","65.15074","70.881","29.75","29.97","0.74",""
"SPUU","Direxion Daily S&P 500 Bull 2x Shares","4557336","98.35","69.85","95.2138","57.539","56.79626","100","96.27802","64.90286","69.85","147.45","148.54","0.74",""
"FAS","Direxion Daily Financial Bull 3X Shares","14837160","95.7","69.285","99.1342","50.522","58.19759","85.71333","100","61.56658","69.285","140.18","149.42","6.59",""
"SCDL","ETRACS 2x Leveraged U.S. Dividend Factor TR ETN","579221","48.1","69.183","92.8139","64.223","50.51111","65.37082","100","75.44019","69.183","42.75","43.04","0.68",""
"UPW","ProShares Ultra Utilities","41673961","24.65","68.544","92.2008","57.263","56.1695","89.903645","100","66.87733","68.544","79.53","84.82","6.65",""
"DUSL","Direxion Daily Industrials Bull 3X Shares","90210","100","67.957","95.4762","52.75","55.64622","100","99.98961","61.67163","67.957","68.77","69.9","1.64",""
