"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ESUS","ETRACS 2x Leveraged MSCI US ESG Focus TR ETN","6682063","100","78.518","84.5685","98.414","52.57187","50","60.58001","78.60414","78.518","32","28.96","-9.5",""
"XSEP","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - September","31410908","3.6","73.522","99.8","62.422","58.34343","52.32147","96.70292","69.25126","73.522","38.11","38.14","0.08",""
"QTOC","Innovator Growth Accelerated Plus ETF - October","866858","8.15","71.994","99.8","56.848","59.3341","50","85.81138","43.28381","71.994","27.81","27.76","-0.18",""
"XBOC","Innovator U.S. Equity Accelerated 9 Buffer ETF - October","30715963","3.4","71.875","99.8","55.801","60.02417","50","96.36491","76.46963","71.875","29.59","29.58","-0.03",""
"XDEC","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - December","135767","9.8","71.25","99.8","58.26","55.68859","50","89.06042","77.82623","71.25","36.52","36.31","-0.58",""
"XTOC","Innovator U.S. Equity Accelerated Plus ETF - October","3070529","5.05","70.015","99.8","50.426","59.81987","53.704075","94.23271","47.87008","70.015","28.62","28.56","-0.21",""
"XDJA","Innovator U.S. Equity Accelerated ETF - January","875458","22.85","69.154","94.9981","54.452","58.01268","50","75.79386","67.32374","69.154","27.63","27.22","-1.48",""
"XTJA","Innovator U.S. Equity Accelerated Plus ETF - January","177733","19.95","68.647","94.8003","53.335","57.80504","50","76.99803","78.23927","68.647","27.02","26.63","-1.44",""
"UYG","ProShares Ultra Financials","224036353","60.05","68.21","91.0886","56.537","57.00419","97.0284","94.78143","62.82153","68.21","76.96","72.99","-5.16",""
"AAPU","Direxion Daily AAPL Bull 2X Shares","4007584","100","67.309","83.0396","63.585","55.30328","50","93.13012","63.51273","67.309","37.88","34.8","-8.13",""
"SPUU","Direxion Daily S&P 500 Bull 2x Shares","18263166","100","66.1","85.9933","56.68","55.62552","50","55.44583","54.07942","66.1","137.56","127.36","-7.41",""
"USML","ETRACS 2x Leveraged MSCI US Minimum Volatility Factor TR ETN","386396","43.45","65.877","95.3549","45.448","56.82918","100","100","28.59136","65.877","40.87","39.15","-4.21",""
"INDL","Direxion Daily MSCI India Bull 2X Shares","1261763","48.35","65.874","82.9607","55.938","58.72185","50","94.231","57.00419","65.874","73.57","70.78","-3.79",""
"UGE","ProShares Ultra Consumer Staples","82725","11.3","65.64","88.3376","57.791","50.79281","100","99.96596","55.46307","65.64","19.8","20.3","2.53",""
"NAIL","Direxion Daily Homebuilders & Supplies Bull 3X Shares","126987948","100","65.599","88.2067","54.613","53.97684","90.7397","100","62.24867","65.599","147.11","134.91","-8.29",""
"RXL","ProShares Ultra Health Care","136391","34.9","65.519","81.9183","60.505","54.13452","92.69111","98.95853","65.80984","65.519","115.17","111.66","-3.05",""
"FAS","Direxion Daily Financial Bull 3X Shares","4247965","89.95","65.308","89.2086","50.114","56.60015","94.95979","93.72253","57.88473","65.308","131.67","121.49","-7.73",""
"SCDL","ETRACS 2x Leveraged U.S. Dividend Factor TR ETN","12130492","52.05","65.109","81.9611","65.004","48.36147","94.457885","99.94082","50.77946","65.109","40.9","38.51","-5.84",""
"UPW","ProShares Ultra Utilities","23614962","14.3","64.813","82.0851","57.482","54.87066","97.839485","100","71.62722","64.813","72.8","72.79","-0.01",""
"XBJA","Innovator U.S. Equity Accelerated 9 Buffer ETF - January","6753305","14.45","64.603","95.6567","42.074","56.07822","50","83.09361","69.69449","64.603","28.1","27.82","-1",""
"LTL","ProShares Ultra Communication Services","3010868","83.35","64.377","85.2188","52.272","55.6388","50","59.01102","39.28466","64.377","69.13","63.62","-7.97",""
"QTJA","Innovator Growth Accelerated Plus ETF - January","42061084","35.4","64.194","82.9139","54.073","55.59472","50","50.63438","64.06284","64.194","23.97","23.26","-2.96",""
"SSO","ProShares Ultra S&P 500","148841865","100","63.546","85.7595","48.585","56.29268","50","55.16159","55.04191","63.546","86.28","79.98","-7.3",""
"DDM","ProShares Ultra Dow 30","19115562","69.8","63.426","82.2954","51.661","56.32028","74.306505","88.32727","61.64996","63.426","92.05","87.5","-4.94",""
"HDLB","ETRACS Monthly Pay 2x Leveraged US High Dividend Low Volatility ETN Series B","2345157","15.1","63.403","78.467","59.812","51.92988","100","100","53.93707","63.403","13.99","13.77","-1.57",""
"SPXL","Direxion Daily S&P 500 Bull 3X Shares","158432","100","63.232","84.8046","48.745","56.14782","50","47.63663","54.55213","63.232","153.89","137.13","-10.89",""
"DFEN","Direxion Daily Aerospace & Defense Bull 3X Shares","1584071","100","62.983","83.9687","48.841","56.13895","94.87812","99.17129","58.52003","62.983","34.34","29.33","-14.59",""
"FNGU","MicroSectors FANG+ Index 3X Leveraged ETN","87675284","100","62.969","84.2271","51.694","52.98546","47.120225","2.93931","58.30373","62.969","380.41","316.8","-16.72",""
"UPV","ProShares Ultra FTSE Europe","150699","78.7","62.848","77.8697","58.497","52.17613","62.729625","50.49279","44.13087","62.848","69.22","64.1","-7.4",""
"FNGO","MicroSectors FANG+ Index 2X Leveraged ETN","27835609","100","62.847","84.5162","49.203","54.82138","48.61828","6.95291","56.9481","62.847","67.21","59.86","-10.94",""
"UDOW","ProShares UltraPro Dow 30","2402868","100","62.804","81.1306","50.6","56.67997","71.45087","85.93567","61.72642","62.804","90.94","84.13","-7.49",""
"DUSL","Direxion Daily Industrials Bull 3X Shares","1129424","100","62.711","81.7126","51.938","54.48337","87.07079","84.47186","57.39219","62.711","58.59","52.14","-11.01",""
"IWDL","ETRACS 2x Leveraged US Value Factor TR ETN","207271","65.8","62.678","84.2354","46.925","56.87357","96.866165","94.12341","51.81074","62.678","39.94","37.58","-5.91",""
"BULZ","MicroSectors Solactive FANG Innovation 3X Leveraged ETN","112242","100","62.674","78.5533","54.035","55.43237","30.07021","0","57.78815","62.674","130.57","105.67","-19.07",""
"UPRO","ProShares UltraPro S&P500","145876","100","62.603","84.7455","47.569","55.49347","50","47.6428","55.72276","62.603","80.99","72.12","-10.95",""
"NVDL","GraniteShares 2x Long NVDA Daily ETF","31872","100","62.55","88.4994","44.808","54.34398","44.224565","7.01841","53.59051","62.55","58.53","42.71","-27.03",""
"ROM","ProShares Ultra Technology","1255840","100","62.513","76.0065","53.285","58.24784","32.61546","2.84673","55.83266","62.513","64.21","55.03","-14.3",""
"XDOC","Innovator U.S. Equity Accelerated ETF - October","72528","5.75","62.179","99.8","29.142","57.59416","50","92.37761","61.15646","62.179","29.48","29.46","-0.07",""
"MLPR","ETRACS Quarterly Pay 1.5x Leveraged Alerian MLP Index ETN","602297","35.6","62.13","79.2482","52.195","54.94611","26.087805","7.3788","46.75789","62.13","57.89","55.94","-3.37",""
"TQQQ","ProShares UltraPro QQQ","24152993","100","61.827","79.5544","48.682","57.24366","42.617","2.75549","57.664","61.827","68.12","56.99","-16.34",""
"FNGG","Direxion Daily NYSE FANG+ Bull 2X Shares","7804557","100","61.818","84.0295","47.242","54.18182","47.527625","6.30869","57.59053","61.818","133.54","118","-11.64",""
"BIB","ProShares Ultra Nasdaq Biotechnology","40310","74.9","61.683","75.8621","59.219","49.96797","62.382105","96.53354","53.11573","61.683","67.28","62.27","-7.45",""
"EURL","Direxion Daily FTSE Europe Bull 3x Shares","227030","100","61.48","76.5568","56.942","50.9426","58.87163","43.98249","55.19259","61.48","29.36","26.02","-11.38",""
"CURE","Direxion Daily Healthcare Bull 3X Shares","386044","54.65","61.384","80.9606","50.95","52.24242","91.300865","98.9001","59.9345","61.384","139.76","132.93","-4.89",""
"UCC","ProShares Ultra Consumer Discretionary","347056","100","61.341","73.8435","55.159","55.02004","40.52045","26.7014","30.72586","61.341","36.28","35.09","-3.28",""
"QLD","ProShares Ultra QQQ","539624","100","61.271","80.612","46.55","56.65139","44.52852","6.29855","55.95953","61.271","96.01","85.44","-11.01",""
"WEBL","Direxion Daily Dow Jones Internet Bull 3X Shares","201426","100","61.187","75.6979","53.231","54.63218","0","3.47254","49.08543","61.187","16.66","14.29","-14.23",""
"GBTC","Grayscale Bitcoin Trust ETF","90054562","86.75","61.114","87.3523","46.845","49.14511","0","2.59803","44.32154","61.114","47.45","42.6","-10.22",""
"WANT","Direxion Daily Consumer Discretionary Bull 3X Shares","47097587","100","60.934","73.3454","54.563","54.89234","37.623825","17.15951","61.9275","60.934","32.87","31.12","-5.32",""
"UXI","ProShares Ultra Industrials","26356774","86.4","60.878","82.3537","45.1","55.1804","90.53463","87.96915","43.1815","60.878","36.17","33.43","-7.58",""
"UTSL","Direxion Daily Utilities Bull 3X Shares","21601","22.35","60.525","81.6704","45.759","54.14634","96.45458","99.93743","61.96542","60.525","33.03","33.1","0.21",""
"TECL","Direxion Daily Technology Bull 3X Shares","36996","100","60.292","75.2224","47.928","57.72456","31.666915","0.39923","54.36636","60.292","82.76","65.55","-20.8",""
"DPST","Direxion Daily Regional Banks Bull 3X Shares","152431","100","60.087","76.5195","53.888","49.85366","78.30587","100","59.52596","60.087","106","90.69","-14.44",""
"FBL","GraniteShares 2x Long META Daily ETF","63197042","100","59.969","79.0165","48.035","52.85512","50","62.53612","56.53328","59.969","27.37","25.11","-8.26",""
"SKYU","ProShares Ultra Nasdaq Cloud Computing ETF","3048212","100","59.806","78.6259","46.646","54.14501","28.693645","46.14446","55.40395","59.806","25.11","22.88","-8.88",""
"SHNY","MicroSectors Gold 3X Leveraged ETNs","1925473","63.5","59.698","82.7431","45.957","50.39502","100","96.75294","46.22719","59.698","40.71","39.46","-3.07",""
"USD","ProShares Ultra Semiconductors","442708673","100","59.67","83.5644","41.064","54.38285","39.44804","0.98465","49.18921","59.67","117.98","88.83","-24.71",""
"TPOR","Direxion Daily Transportation Bull 3X Shares","155196","100","59.427","70.2353","57.597","50.44888","49.71317","36.45576","50.80188","59.427","30.11","28.26","-6.14",""
"QULL","ETRACS 2x Leveraged MSCI US Quality Factor TR ETN","237780562","100","59.36","89.4041","36.667","52.00784","50","63.18365","66.82578","59.36","48.5","44.53","-8.19",""
"NUGT","Direxion Daily Gold Miners Index Bull 2X Shares","13289914","100","58.847","75.6009","49.937","51.00172","78.85041","91.1805","53.77571","58.847","48.03","41.8","-12.97",""
"CONL","GraniteShares 2x Long COIN Daily ETF","36639156","100","58.676","78.6279","50.377","47.02439","0","0.36457","43.76471","58.676","29.33","17.49","-40.37",""
"UCYB","ProShares Ultra Nasdaq Cybersecurity ETF","15393691","95.6","58.633","76.0857","44.757","55.05719","45.495515","61.37116","48.12318","58.633","43.68","38.11","-12.75",""
"UYM","ProShares Ultra Materials","603125","78.1","58.526","73.4192","47.312","54.84701","84.074925","65.2786","51.53319","58.526","28.75","26.26","-8.66",""
"OOTO","Direxion Daily Travel & Vacation Bull 2X Shares","17680311","93.05","58.332","66.3094","56.485","52.20301","0","0","54.39594","58.332","13.1","12.53","-4.35",""
"LABU","Direxion Daily S&P Biotech Bull 3X Shares","1776209","100","58.321","75.041","48.762","51.16137","69.93259","93.29567","56.98869","58.321","140.5","121.08","-13.82",""
"MVV","ProShares Ultra MidCap 400","21083","100","58.261","74.8369","47.81","52.13599","61.15579","65.81758","46.5329","58.261","67.69","61.46","-9.2",""
"UBR","ProShares Ultra MSCI Brazil Capped","3841718","66.8","58.125","64.5536","59.654","50.16877","62.46106","66.24302","49.47017","58.125","23.96","23.13","-3.46",""
"EFO","ProShares Ultra MSCI EAFE","6240912","87.65","58.092","75.6388","46.844","51.79404","35.583185","49.65222","59.23236","58.092","49.99","46.38","-7.22",""
"NVDU","Direxion Daily NVDA Bull 2X Shares","2605503","100","58.083","77.4375","42.712","54.10082","44.575795","7.91451","49.29745","58.083","94.08","68.91","-26.75",""
"UWM","ProShares Ultra Russell 2000","5923","100","57.972","73.3512","49.596","50.9692","63.51455","80.57025","56.43329","57.972","42.61","38.11","-10.56",""
"RETL","Direxion Daily Retail Bull 3X Shares","19877","100","57.907","71.4871","54.658","47.57724","31.755305","22.31247","52.80064","57.907","9.26","7.81","-15.66",""
"DRIP","Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares","106696","-91","57.856","72.5729","56.334","44.66223","100","100","53.2778","57.856","10.52","12.12","15.21",""
"URTY","ProShares UltraPro Russell 2000","38293863","100","57.751","72.5634","49.567","51.12392","60.046505","73.89721","55.39895","57.751","51.9","43.69","-15.82",""
"TNA","Direxion Daily Small Cap Bull 3X Shares","28953","100","57.686","72.5011","49.262","51.29441","59.902755","73.35355","55.78807","57.686","43.99","37.05","-15.78",""
"AMZU","Direxion Daily AMZN Bull 2X Shares","45368334","100","57.603","74.0525","47.967","50.79084","0","0","49.96845","57.603","28.59","28","-2.06",""
"GGLL","Direxion Daily GOOGL Bull 2X Shares","3688868","100","57.417","70.502","46.221","55.52796","0","0","52.46051","57.417","36.5","31.24","-14.41",""
"EDC","Direxion Daily MSCI Emerging Markets Bull 3x Shares","101402698","100","57.293","67.9726","50.552","53.35304","20.371385","17.53289","58.15162","57.293","33.5","29.53","-11.85",""
"TSLL","Direxion Daily TSLA Bull 2X Shares","175596529","100","57.274","69.9196","51.543","50.35822","50","32.77505","58.86878","57.274","9.16","9.2","0.44",""
"CLDL","Direxion Daily Cloud Computing Bull 2X Shares","76485","100","57.225","70.6087","46.049","55.01749","35.42706","32.18762","52.72496","57.225","10.08","8.97","-11.01",""
"FLYU","MicroSectors Travel 3x Leveraged ETN","2591273","100","57.182","66.6351","54.219","50.69201","0","0","42.29239","57.182","34.48","31.5","-8.64",""
"MIDU","Direxion Daily Mid Cap Bull 3X Shares","6648173","100","57.166","74.0176","45.267","52.21286","57.30777","57.72887","54.2602","57.166","53.63","46.4","-13.48",""
"MTUL","ETRACS 2x Leveraged MSCI US Momentum Factor TR ETN","96171","100","56.961","77.2237","42.841","50.81939","25.2859","11.54856","74.52367","56.961","29.06","23.49","-19.17",""
"UMDD","ProShares UltraPro MidCap 400","1538551","100","56.951","74.2581","45.902","50.69327","56.72167","58.65142","54.46487","56.951","27.08","23.38","-13.66",""
"EZJ","ProShares Ultra MSCI Japan","15783598","100","56.841","71.4564","44.694","54.37367","30.353665","40.76185","48.67508","56.841","43.24","38.17","-11.73",""
"SOXL","Direxion Daily Semiconductor Bull 3X Shares","5151478","100","56.648","73.0931","45.292","51.55851","12.06796","0","51.10895","56.648","38.68","25.96","-32.89",""
"COWS","Amplify Cash Flow Dividend Leaders ETF","26443","45.65","56.442","71.9055","46.439","50.98276","86.597495","74.09838","51.93943","56.442","29.5","28.17","-4.51",""
"SDD","ProShares UltraShort SmallCap600","908868","-119.25","56.312","59.1729","58.999","50.76466","20.43607","2.92254","51.56886","56.312","16.06","17.62","9.71",""
"PILL","Direxion Daily Pharmaceutical & Medical Bull 3X Shares","406316","100","56.263","68.5151","49.606","50.66765","100","100","54.39921","56.263","8.36","7.68","-8.13",""
"JNUG","Direxion Daily Junior Gold Miners Index Bull 2X Shares","35705","100","56.254","72.398","47.123","49.24169","70.347375","50.70693","53.98516","56.254","43.51","36.63","-15.81",""
"GDXU","MicroSectors Gold Miners 3X Leveraged ETN","70521125","100","56.25","73.1634","46.045","49.54127","74.059905","71.46578","54.42937","56.25","44.8","35.56","-20.63",""
"HIBL","Direxion Daily S&P 500 High Beta Bull 3X Shares","85439096","100","56.131","68.7459","49.637","50.00936","0","4.17039","50.4762","56.131","40.78","32.64","-19.96",""
"ERY","Direxion Daily Energy Bear 2X Shares","19442436","-54.45","56.127","66.6298","55.666","46.08623","79.6467","75.92122","52.0019","56.127","23.57","25.96","10.14",""
"MSFU","Direxion Daily MSFT Bull 2X Shares","1503117561","91.75","56.121","72.7266","42.806","52.83075","6.86506","0","52.53062","56.121","41.9","39.1","-6.68",""
"SAA","ProShares Ultra SmallCap 600","85722665","100","55.956","72.9287","45.17","49.76891","74.04194","88.5688","56.79421","55.956","26.92","24.18","-10.18",""
"IWML","ETRACS 2x Leveraged US Size Factor TR ETN","87515692","100","55.848","74.8126","41.386","51.34426","67.055805","85.14133","60.32546","55.848","21.34","19.14","-10.31",""
"HIBS","Direxion Daily S&P 500 High Beta Bear 3X Shares","105412","-256.3","55.779","61.1317","56.286","49.9187","70.6671","57.60797","56.35642","55.779","22.3","27.26","22.24",""
"TARK","AXS 2X Innovation ETF Fund","669050","100","55.59","64.9986","51.631","50.14141","16.198395","6.36057","51.97305","55.59","59.12","50.24","-15.02",""
"EET","ProShares Ultra MSCI Emerging Markets","196759555","90.8","55.531","68.4696","44.163","53.96009","22.830195","22.72001","63.8008","55.531","55.31","51.21","-7.41",""
"SVXY","ProShares ShortVIXShort-Term FuturesETF","314939423","100","55.52","69.1103","36.931","60.51737","0","0","46.017","55.52","53.49","47.18","-11.8",""
"TSL","GraniteShares 1.25x Long Tesla Daily ETF","345242485","100","55.427","63.6553","52.828","49.7965","50","65.23878","58.63339","55.427","8.23","8.29","0.73",""
"IWFL","ETRACS 2x Leveraged US Growth Factor TR ETN","210523","100","55.153","80.8234","30.057","54.57954","49.002","16.96625","37.38499","55.153","40.92","36.04","-11.93",""
"MSOX","Advisor Shares MSOS 2x Daily ETF","52088","100","55.109","66.4016","53.281","45.64573","39.23706","0","47.82094","55.109","1.79","1.9","6.15",""
"DUG","ProShares UltraShort Energy","6005","-54.6","55.062","65.6131","54.914","44.65928","77.36447","69.19433","53.47733","55.062","9.8","10.77","9.9",""
"ERX","Direxion Daily Energy Bull 2X Shares","4191679","53.8","54.921","64.1527","46.892","53.71964","17.11264","7.77986","50.70396","54.921","62.46","56.79","-9.08",""
"SVIX","VS TR -1X Short VIX Futures ETF","500455","100","54.838","67.1237","36.756","60.63562","0","0","50.21856","54.838","31.62","24.36","-22.96",""
"EMTY","ProShares Decline of the Retail Store ETF","4262434","-50","54.494","64.3281","49.608","49.54718","67.88656","79.00759","47.08005","54.494","13.91","14.37","3.31",""
"FXP","ProShares UltraShort FTSE China 50","81306336","-83.45","54.324","67.1349","44.499","51.33678","68.800885","90.31555","53.79911","54.324","29.59","32.06","8.35",""
"YINN","Direxion Daily FTSE China Bull 3X Shares","32533","100","54.291","60.793","54.357","47.72407","29.48195","0.53129","51.27273","54.291","23.05","20.21","-12.32",""
"SOXS","Direxion Daily Semiconductor Bear 3x Shares","259306","-433.3","54.235","55.2069","60.119","47.38014","71.891195","78.09163","50.43193","54.235","22.21","30.83","38.81",""
"BRZU","Direxion Daily MSCI Brazil Bull 2X Shares","518485","68.5","54.211","64.2903","47.286","51.05593","61.08472","64.39888","44.46669","54.211","70","69.85","-0.21",""
"BITX","2x Bitcoin Strategy ETF","230867","100","54.2","70.5599","46.952","45.08812","12.916415","0.0395","42.7338","54.2","26.48","21.16","-20.09",""
"TSLQ","AXS TSLA Bear Daily ETF","172327","-302.8","54.196","64.1694","49.84","48.57847","51.23791","37.17162","45.56728","54.196","30.89","29.24","-5.34",""
"UVXY","ProShares UltraVIXShort-Term FuturesETF","4990","-504.7","54.128","56.8711","67.988","37.52451","84.839495","76.3049","54.3203","54.128","22.17","30.36","36.94",""
"SMHB","ETRACS 2x Monthly Pay Leveraged US Small Cap High Dividend ETN Series B","69941","45.95","53.889","68.641","48.05","44.9766","50","40.06275","51.28735","53.889","5.96","5.9","-1.01",""
"YANG","Direxion Daily FTSE China Bear 3X Shares","282562896","-127.7","53.884","68.1262","42.565","50.96034","67.091935","88.16941","51.65428","53.884","8.06","9.15","13.52",""
"UBOT","Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 2X","210967","100","53.61","69.4557","39.354","52.02069","5.968745","10.30504","56.98055","53.61","23.11","19.46","-15.79",""
"DIG","ProShares Ultra Energy","292072352","52.7","53.55","64.4217","43.814","52.41488","16.806395","7.68096","46.6425","53.55","40.57","36.86","-9.14",""
"KORU","Direxion MSCI Daily South Korea Bull 3X Shares","631389","100","53.443","61.7453","51.405","47.17812","2.38503","4.39784","45.81806","53.443","7.77","6.04","-22.27",""
"JDST","Direxion Daily Junior Gold Miners Index Bear 2X Shares","365119027","-148.6","53.031","57.1242","51.047","50.9219","28.75502","15.97533","48.56154","53.031","30.83","36.04","16.9",""
"UVIX","2x LongVIXFuturesETF","889000","-685.25","52.888","55.032","66.583","37.04952","65.073585","55.66442","52.0575","52.888","4.17","6.15","47.48",""
"YXI","ProShares Short FTSE China 50","41132","-39.9","52.795","67.7924","39.335","51.25893","69.59559","93.25865","44.6574","52.795","17.18","17.75","3.32",""
"CWEB","Direxion Daily CSI China Internet Index Bull 2x Shares","441551","71.6","52.783","58.3268","54.248","45.77482","26.00685","0","50.44788","52.783","27.1","25.73","-5.06",""
"BDCX","ETRACS Quarterly Pay 1.5x Leveraged MarketVector BDC Liquid Index ETN","64341","32.1","52.668","66.3462","35.163","56.4947","0","0","57.15565","52.668","31.81","30.89","-2.89",""
"TWM","ProShares UltraShort Russell2000","125019","-127.15","52.571","57.4344","52.706","47.57231","27.940025","4.59108","45.5912","52.571","9.45","10.54","11.53",""
"TZA","Direxion Daily Small Cap Bear 3X Shares","310206","-190.6","52.506","58.091","51.302","48.12515","25.46887","2.69673","44.10297","52.506","14.05","16.48","17.3",""
"SRTY","ProShares UltraPro Short Russell2000","54943","-191.45","52.503","57.4651","51.705","48.339","25.03332","2.18115","43.7078","52.503","21.05","24.67","17.2",""
"FLYD","MicroSectors Travel -3x Inverse Leveraged ETN","3759271802","-164.35","52.464","60.1978","48.694","48.5016","100","98.62727","66.17893","52.464","29.87","32.41","8.5",""
"RWM","ProShares Short Russell2000","1579931899","-64.05","52.384","57.6501","50.751","48.75191","31.94109","7.16508","46.82433","52.384","19.29","20.39","5.7",""
"HDGE","AdvisorShares Ranger Equity Bear ETF","63590393","-58.6","52.315","57.9401","51.231","47.77531","13.594565","1.42361","44.70636","52.315","19.03","20.22","6.25",""
"TSLS","Direxion Daily TSLA Bear 1X Shares","2704978","-150.4","52.314","60.3686","48.157","48.41784","50","0","43.80984","52.314","18.59","18.2","-2.1",""
"BZQ","ProShares UltraShort MSCI Brazil Capped","658104959","-68.15","52.263","63.8348","44.022","48.93225","38.99126","24.07067","33.54318","52.263","12.95","12.94","-0.08",""
"SMDD","ProShares UltraPro Short MidCap400","370568552","-160.8","52.243","55.4245","54.354","46.94976","28.8014","17.2052","47.22376","52.243","9.69","11.07","14.24",""
"GUSH","Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X Shares","272292889","88.1","52.068","59.677","43.318","53.20916","1.463305","0","46.08611","52.068","31.46","27.16","-13.67",""
"NVDD","Direxion Daily NVDA Bear 1X Shares","1559436232","-165.2","51.908","49.0812","60.744","45.89918","50","33.64754","56.81809","51.908","7.67","8.83","15.12",""
"EEV","ProShares UltraShort MSCI Emerging Markets","42696837","-95","51.722","60.1366","50.893","44.13698","69.246755","58.7445","50.34992","51.722","17.01","18.44","8.41",""
"DWSH","AdvisorShares Dorsey Wright Short ETF","1850377","-43.95","51.492","58.498","48.152","47.82557","50","40.96854","44.64723","51.492","7.25","7.5","3.45",""
"MYY","ProShares Short S&P Mid Cap400","250263532","-53.7","51.16","55.0818","52.2","46.19759","35.18428","22.97234","41.44694","51.16","19.58","20.55","4.95",""
"TECS","Direxion Daily Technology Bear 3X Shares","124192188","-272.4","51.055","52.4418","59.089","41.6339","61.73725","69.80082","45.14584","51.055","5.99","7.39","23.37",""
"LABD","Direxion Daily S&P Biotech Bear 3x Shares","151376619","-152.05","51.005","55.7717","49.443","47.79897","22.65702","0.34554","45.72284","51.005","5.49","6.33","15.3",""
"JETD","MAX Airlines -3X Inverse Leveraged ETNs","20316","-152.45","50.912","62.787","43.675","46.27407","85.803045","89.61114","48.3475","50.912","20.7","22.12","6.86",""
"EDZ","Direxion Daily MSCI Emerging Markets Bear 3X Shares","3779773","-139.95","50.889","61.4456","46.294","44.92831","70.035655","58.38995","52.69449","50.889","8.76","9.87","12.67",""
"XPP","ProShares Ultra FTSE China 50","173505625","75.2","50.739","60.8523","43.842","47.52205","30.042775","1.74198","37.87781","50.739","15.26","13.96","-8.52",""
"GDXD","MicroSectors Gold Miners -3X Inverse Leveraged ETNs","107736218","-192.3","50.641","54.2548","50.13","47.53683","18.479605","1.02433","49.09093","50.641","14.92","18.22","22.12",""
"MZZ","ProShares UltraShort MidCap400","962049545","-105.45","49.977","55.8","47.647","46.48354","32.4649","20.27849","36.93225","49.977","10.25","11.33","10.54",""
"SMN","ProShares UltraShort Materials","899925","-81.1","49.956","55.901","49.921","44.0473","14.98805","22.82989","47.53449","49.956","6.91","7.51","8.68",""
"DUST","Direxion Daily Gold Miners Index Bear 2x Shares","4187308870","-119.1","49.908","54.3752","47.624","47.72506","18.40148","0.89041","46.76054","49.908","5.75","6.54","13.74",""
"GGLS","Direxion Daily GOOGL Bear 1X Shares ETF","5996545","-65.55","49.857","54.2784","52.318","42.97512","100","100","58.8261","49.857","14.52","15.64","7.71",""
"SSG","Proshares Ultrashort Semiconductors","594061180","-307","49.649","45.6535","57.213","46.08032","50","47.51964","55.27405","49.649","7.27","9.25","27.24",""
"WEBS","Direxion Daily Dow Jones Internet Bear 3X Shares","127628145","-195.1","49.557","51.5214","53.518","43.63144","91.64815","74.23108","52.89748","49.557","6.3","7.27","15.4",""
"REW","ProShares UltraShort Technology","58908756","-187.8","49.447","52.0143","54.371","41.95615","64.400575","77.29362","50.4331","49.447","11.83","13.71","15.89",""
"QID","ProShares UltraShort QQQ","55236642","-145.4","48.733","45.9537","56.227","44.01872","53.04729","71.52909","45.39906","48.733","38.8","43.34","11.7",""
"AMZD","Direxion Daily AMZN Bear 1X Shares ETF","411299387","-80.5","48.655","48.2994","49.835","47.8305","100","99.65618","51.52755","48.655","15.03","15.11","0.53",""
"SBB","ProShares Short SmallCap600","368069","-57.7","48.583","57.7553","38.091","49.90293","23.815645","3.33346","39.75249","48.583","14.96","15.69","4.88",""
"MSFD","Direxion Daily MSFT Bear 1X Shares ETF","41655","-43.1","48.145","47.4062","51.401","45.62799","87.950985","100","48.28321","48.145","14.07","14.57","3.55",""
"EUM","ProShares Short MSCI Emerging Markets","156057","-47.15","48.129","59.6643","42.148","42.57403","71.58635","61.84758","43.46002","48.129","13.27","13.81","4.07",""
"DULL","MicroSectors Gold -3X Inverse Leveraged ETNs","59321","-70.75","48.122","43.0012","54.173","47.193","0","0","45.61794","48.122","9.91","10.16","2.52",""
"EWV","ProShares UltraShort MSCI Japan","308939398","-129","48.064","55.4274","43.778","44.98744","46.227115","39.45776","45.94386","48.064","9.46","10.63","12.37",""
"SZK","ProShares UltraShort Consumer Staples","499819","-12.2","47.932","44.1115","52.852","46.83395","0","0","50.83364","47.932","11.97","11.71","-2.17",""
"SPDN","Direxion Daily S&P 500 Bear 1x Shares","480300","-50.45","47.813","43.1464","56.425","43.86893","50","38.9253","46.32765","47.813","11.57","12.02","3.89",""
"FNGD","MicroSectors FANG+ Index -3X Inverse Leveraged ETN","392923700","-271.95","47.606","41.2474","56.326","45.24464","50","48.78051","42.94706","47.606","24.68","28.86","16.94",""
"DXD","ProShares UltraShort Dow30","30391","-69.7","47.584","47.328","51.799","43.62552","22.95731","7.61054","43.18709","47.584","28.87","30.37","5.2",""
"DOG","ProShares Short Dow30","497354","-34.65","47.4","47.8834","51.238","43.07761","24.95583","8.03211","40.9708","47.4","27.59","28.32","2.65",""
