"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ESUS","ETRACS 2x Leveraged MSCI US ESG Focus TR ETN","5178630","100","80.815","91.4115","97.733","53.29949","100","100","81.73128","80.815","33.69","33.21","-1.42",""
"XDEC","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - December","23990990","8.05","73.94","99.8","64.332","57.68909","100","100","81.76115","73.94","35.72","36.94","3.42",""
"QTOC","Innovator Growth Accelerated Plus ETF - October","511870","16.5","72.188","99.8","56.571","60.19175","100","99.64636","60.73884","72.188","28.23","28.36","0.46",""
"XTJA","Innovator U.S. Equity Accelerated Plus ETF - January","16906039","15.85","71.809","97.8884","58.918","58.62134","100","100","71.03882","71.809","27.37","27.36","-0.04",""
"XDJA","Innovator U.S. Equity Accelerated ETF - January","40353","18.5","71.552","98.3994","58.417","57.83972","100","100","59.15048","71.552","28.03","28.05","0.07",""
"XTOC","Innovator U.S. Equity Accelerated Plus ETF - October","2171868","12.5","71.258","99.8","54.111","59.86397","100","99.32112","56.6409","71.258","29.07","28.96","-0.38",""
"XSEP","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - September","736320","6.45","70.933","99.8","55.476","57.52156","100","100","59.01272","70.933","38.47","38.5","0.08",""
"UYG","ProShares Ultra Financials","217223","71.35","70.667","97.1727","57.515","57.31362","100","100","62.74077","70.667","83.72","80.67","-3.64",""
"XBOC","Innovator U.S. Equity Accelerated 9 Buffer ETF - October","205417560","9.15","70.093","99.8","50.808","59.67229","98.713485","99.52272","62.55847","70.093","29.93","29.84","-0.3",""
"SPUU","Direxion Daily S&P 500 Bull 2x Shares","4512345","99.25","68.816","93.4793","56.954","56.01577","100","100","62.88837","68.816","148.23","145.67","-1.73",""
"FAS","Direxion Daily Financial Bull 3X Shares","14773191","100","67.706","95.472","50.229","57.4171","100","100","58.87167","67.706","148.54","139.87","-5.84",""
"SCDL","ETRACS 2x Leveraged U.S. Dividend Factor TR ETN","568170","46.8","67.531","87.613","65.193","49.78758","84.691045","100","74.99707","67.531","41.96","41.06","-2.14",""
"QTJA","Innovator Growth Accelerated Plus ETF - January","43022561","33.45","67.4","89.0017","56.472","56.72727","100","100","63.76099","67.4","24.62","24.61","-0.04",""
"XBJA","Innovator U.S. Equity Accelerated 9 Buffer ETF - January","104040","11.8","67.119","98.5005","45.783","57.07317","100","100","69.59941","67.119","28.34","28.41","0.25",""
"NVDL","GraniteShares 2x Long NVDA Daily ETF","148491793","100","67.115","97.4522","47.904","55.98817","77.982035","80.84169","52.83778","67.115","74.04","77.29","4.39",""
"AAPU","Direxion Daily AAPL Bull 2X Shares","218275","100","66.974","83.1955","62.893","54.83222","88.887875","81.59948","56.51733","66.974","38.22","37.13","-2.85",""
"UPW","ProShares Ultra Utilities","3144910","25.05","66.901","89.3566","55.926","55.41956","84.685605","100","65.74549","66.901","85.17","81.47","-4.34",""
"IWFL","ETRACS 2x Leveraged US Growth Factor TR ETN","54094628","100","66.73","85.7804","57.827","56.58309","100","97.72101","35.31722","66.73","44.29","44.49","0.45",""
"CHAU","Direxion Daily CSI 300 China A Share Bull 2x Shares","7897458","-37.9","66.291","69.8337","83.29","45.74821","98.29253","94.29663","56.30212","66.291","16.15","16.37","1.36",""
"LTL","ProShares Ultra Communication Services","23566533","91.65","66.25","92.6063","49.006","57.13795","100","100","67.18259","66.25","74.84","74.56","-0.37",""
"SSO","ProShares Ultra S&P 500","8029226","99.8","65.986","92.9596","48.084","56.91353","100","100","54.36714","65.986","92.93","91.31","-1.74",""
"SPXL","Direxion Daily S&P 500 Bull 3X Shares","3152626","100","65.855","92.0328","48.257","57.27519","100","100","56.41804","65.855","171.16","166.54","-2.7",""
"DUSL","Direxion Daily Industrials Bull 3X Shares","41222654","100","65.716","90.7651","51.946","54.43804","100","100","59.25339","65.716","69.91","63.93","-8.55",""
"FNGO","MicroSectors FANG+ Index 2X Leveraged ETN","122960393","100","65.327","89.6266","49.805","56.5489","84.1717","95.28326","54.38606","65.327","76.2","75.95","-0.33",""
"UPRO","ProShares UltraPro S&P500","30004124","100","65.276","91.9506","47.154","56.72432","100","100","55.69302","65.276","89.98","87.54","-2.71",""
"DDM","ProShares Ultra Dow 30","2293619","73.35","65.141","87.0198","51.419","56.98349","100","100","56.13488","65.141","99.53","94.34","-5.21",""
"HDLB","ETRACS Monthly Pay 2x Leveraged US High Dividend Low Volatility ETN Series B","208770","13.25","65.027","82.671","59.418","52.99077","58.69258","100","42.10909","65.027","14.79","14.44","-2.37",""
"SHNY","MicroSectors Gold 3X Leveraged ETNs","1204862","40.1","64.897","94.1054","49.56","51.02512","100","100","63.25761","64.897","50.34","50.41","0.14",""
"FNGU","MicroSectors FANG+ Index 3X Leveraged ETN","92056211","100","64.775","89.396","50.566","54.36314","78.46354","89.05633","54.46631","64.775","448.92","448.65","-0.06",""
"OOTO","Direxion Daily Travel & Vacation Bull 2X Shares","176024","85.95","64.761","80.4128","59.281","54.58783","100","100","66.98148","64.761","17.31","16.73","-3.35",""
"BULZ","MicroSectors Solactive FANG Innovation 3X Leveraged ETN","21299633","100","64.744","84.3132","52.054","57.86548","71.9908","78.20166","55.53231","64.744","145.72","150.74","3.44",""
"ROM","ProShares Ultra Technology","3411112","100","64.683","82.3748","51.719","59.95565","81.00456","93.80901","52.88272","64.683","69.23","69.51","0.4",""
"UDOW","ProShares UltraPro Dow 30","1518116","100","64.63","85.9177","50.664","57.3087","100","100","57.65297","64.63","101.83","93.86","-7.83",""
"UXI","ProShares Ultra Industrials","608727","89.75","64.627","91.4739","47.024","55.38233","100","100","40.52956","64.627","40.77","38.5","-5.57",""
"NVDU","Direxion Daily NVDA Bull 2X Shares","161701","100","64.561","89.759","47.103","56.82029","78.244445","81.80922","54.01506","64.561","119.24","124.61","4.5",""
"UCC","ProShares Ultra Consumer Discretionary","161990","100","64.4","81.7171","56.147","55.3368","100","100","44.77631","64.4","41.41","42.1","1.67",""
"WEBL","Direxion Daily Dow Jones Internet Bull 3X Shares","83289","100","64.305","84.0255","52.639","56.25129","100","100","54.83235","64.305","20.32","20.05","-1.33",""
"QLD","ProShares Ultra QQQ","466542","100","64.226","86.8376","46.854","58.98596","89.93911","97.15499","54.06569","64.226","102.41","103.1","0.67",""
"NAIL","Direxion Daily Homebuilders & Supplies Bull 3X Shares","64029","100","64.143","85.529","52.697","54.20153","73.849375","96.461","62.1879","64.143","174.43","138.61","-20.54",""
"TQQQ","ProShares UltraPro QQQ","582141","100","64.141","85.7486","47.603","59.07268","83.68506","93.71862","55.54074","64.141","74.06","74.74","0.92",""
"DFEN","Direxion Daily Aerospace & Defense Bull 3X Shares","25323426","100","64.014","86.2214","48.505","57.31658","90.92141","100","59.27851","64.014","39.63","35.15","-11.3",""
"FNGG","Direxion Daily NYSE FANG+ Bull 2X Shares","9425187","100","64.008","89.4301","46.685","55.90934","82.326435","94.78176","56.56237","64.008","149.36","149.92","0.37",""
"SKYU","ProShares Ultra Nasdaq Cloud Computing ETF","18939","100","63.928","86.2167","49.814","55.75254","100","100","64.22679","63.928","29.34","28.95","-1.33",""
"UGE","ProShares Ultra Consumer Staples","205087","14.9","63.613","80.6313","59.247","50.95935","50","96.11563","56.85415","63.613","19.83","19.26","-2.87",""
"UTSL","Direxion Daily Utilities Bull 3X Shares","394173","30.25","63.606","88.9364","46.98","54.90219","85.08139","100","59.03773","63.606","41.62","38.9","-6.54",""
"WANT","Direxion Daily Consumer Discretionary Bull 3X Shares","437250","100","63.53","80.9768","54.37","55.24218","100","100","63.00831","63.53","39.35","40.58","3.13",""
"UPV","ProShares Ultra FTSE Europe","657433","84.3","63.494","74.7289","64.179","51.57452","79.904905","76.54674","29.73477","63.494","64.26","62.98","-1.99",""
"USD","ProShares Ultra Semiconductors","245519","100","63.45","90.707","43.082","56.56073","74.023355","79.3891","50.68389","63.45","135.34","138.32","2.2",""
"IWDL","ETRACS 2x Leveraged US Value Factor TR ETN","80729896","59.15","63.247","89.7086","44.503","55.52954","100","100","64.92011","63.247","41.45","40.32","-2.73",""
"GBTC","Grayscale Bitcoin Trust ETF","59474077","94.7","62.967","91.9083","46.991","50.00148","62.578135","69.58932","46.38591","62.967","54.03","53.09","-1.74",""
"FLYU","MicroSectors Travel 3x Leveraged ETN","18118487","100","62.697","80.3612","55.706","52.02335","100","99.71374","46.97506","62.697","52.1","50.2","-3.65",""
"TECL","Direxion Daily Technology Bull 3X Shares","30671","100","62.69","81.669","47.348","59.05198","75.525865","86.25264","51.43294","62.69","91.51","91.55","0.04",""
"DPST","Direxion Daily Regional Banks Bull 3X Shares","14123","100","62.422","81.7604","53.864","51.64031","70.108505","87.93746","62.68892","62.422","115.01","104.31","-9.3",""
"CONL","GraniteShares 2x Long COIN Daily ETF","92770","100","62.338","86.4943","53.526","46.99286","50","12.71832","48.00767","62.338","34.67","31.06","-10.41",""
"XDOC","Innovator U.S. Equity Accelerated ETF - October","43328053","11.75","62.219","99.8","30.332","56.52358","100","99.21256","60.47726","62.219","29.91","29.85","-0.2",""
"INDL","Direxion Daily MSCI India Bull 2X Shares","2309430","59.6","62.096","77.6099","51.54","57.13723","77.548765","58.13655","47.95432","62.096","69.42","65.62","-5.47",""
"MTUL","ETRACS 2x Leveraged MSCI US Momentum Factor TR ETN","1322145","100","61.938","87.4585","43.132","55.22466","100","100","75.4285","61.938","30.78","29.93","-2.76",""
"TPOR","Direxion Daily Transportation Bull 3X Shares","328924153","100","61.906","75.791","58.03","51.89751","100","100","57.5075","61.906","35.01","33.14","-5.34",""
"FBL","GraniteShares 2x Long META Daily ETF","953867","100","61.877","83.7512","47.59","54.29052","100","100","56.76916","61.877","32.98","32.48","-1.52",""
"UCYB","ProShares Ultra Nasdaq Cybersecurity ETF","158170622","100","61.772","83.1314","45.053","57.13206","100","100","51.60699","61.772","46.74","45.58","-2.48",""
"NUGT","Direxion Daily Gold Miners Index Bull 2X Shares","14875780","100","61.759","83.7461","49.9","51.63144","100","100","61.18063","61.759","59.5","53.64","-9.85",""
"XPP","ProShares Ultra FTSE China 50","40550243","30.1","61.748","76.3398","59.791","49.11456","100","99.44471","59.45177","61.748","20.34","20.33","-0.05",""
"RXL","ProShares Ultra Health Care","15995375","40.85","61.492","74.7855","57.005","52.6849","50","60.98988","52.58821","61.492","109.49","103.47","-5.5",""
"TSLL","Direxion Daily TSLA Bull 2X Shares","518903","100","61.48","78.2516","55.415","50.77408","71.942945","72.84786","59.07059","61.48","9.47","13.8","45.72",""
"BIB","ProShares Ultra Nasdaq Biotechnology","22596848","87.15","61.428","75.1122","58.295","50.87657","33.542695","32.72547","53.36283","61.428","64.93","61.85","-4.74",""
