"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ESUS","ETRACS 2x Leveraged MSCI US ESG Focus TR ETN","6466389","100","82.248","94.0017","98.407","54.33395","50","66.89972","77.89622","82.248","31.75","32","0.79",""
"XSEP","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - September","32850524","3.95","73.105","99.8","61.506","58.01035","50","96.74721","73.32495","73.105","38.06","38.13","0.18",""
"QTOC","Innovator Growth Accelerated Plus ETF - October","862992","8.9","72.168","99.8","57.024","59.68008","50","86.33543","44.01766","72.168","27.74","27.81","0.25",""
"XBOC","Innovator U.S. Equity Accelerated 9 Buffer ETF - October","33714388","3.75","71.887","99.8","55.668","60.19195","50","96.40836","77.91493","71.887","29.51","29.58","0.24",""
"XDJA","Innovator U.S. Equity Accelerated ETF - January","136854","22.65","71.31","99.8","55.436","58.69488","50","78.24937","63.49391","71.31","27.59","27.68","0.33",""
"XDEC","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - December","3054547","9.6","71.277","99.8","57.803","56.22666","50","89.7415","80.1596","71.277","36.49","36.57","0.22",""
"UYG","ProShares Ultra Financials","874795","56.05","70.822","96.7878","58.141","57.53732","100","94.31223","67.56222","70.822","74.18","77.9","5.01",""
"XTJA","Innovator U.S. Equity Accelerated Plus ETF - January","166647","19.75","70.632","99.6935","53.824","58.37728","50","79.22347","82.01908","70.632","26.93","27.02","0.33",""
"XTOC","Innovator U.S. Equity Accelerated Plus ETF - October","221904052","5.2","70.021","99.8","50.295","59.96683","50","94.34853","48.21722","70.021","28.58","28.62","0.14",""
"SPUU","Direxion Daily S&P 500 Bull 2x Shares","3971358","100","69.942","94.1776","59.067","56.58044","50","64.05906","58.15195","69.942","138.75","138.73","-0.01",""
"AAPU","Direxion Daily AAPL Bull 2X Shares","18278226","100","69.319","87.1241","65.01","55.82262","50","96.09508","65.34945","69.319","36.86","37.45","1.6",""
"SCDL","ETRACS 2x Leveraged U.S. Dividend Factor TR ETN","364920","49.95","68.153","87.984","66.64","49.83581","100","99.94099","51.7422","68.153","40.05","40.9","2.12",""
"USML","ETRACS 2x Leveraged MSCI US Minimum Volatility Factor TR ETN","1231431","41.85","67.826","99.8","45.76","57.91676","100","100","28.31518","67.826","41.53","40.87","-1.59",""
"INDL","Direxion Daily MSCI India Bull 2X Shares","95965","47.7","67.817","85.5313","58.652","59.26681","50","94.9707","59.55425","67.817","73.17","73.9","1",""
"FAS","Direxion Daily Financial Bull 3X Shares","129221780","84.5","67.714","94.6959","51.32","57.1254","100","93.1391","61.88189","67.714","124.65","134.06","7.55",""
"RXL","ProShares Ultra Health Care","133647","34.7","67.532","85.9977","61.527","55.07268","83.526535","98.89075","70.51567","67.532","114.65","116.58","1.68",""
"SSO","ProShares Ultra S&P 500","4003132","100","67.212","93.8845","50.484","57.26731","50","63.98796","60.15965","67.212","87.14","87.15","0.01",""
"NAIL","Direxion Daily Homebuilders & Supplies Bull 3X Shares","12453830","100","67.071","91.1496","55.552","54.51195","99.79386","100","63.40583","67.071","160.25","148.3","-7.46",""
"LTL","ProShares Ultra Communication Services","23684682","81.55","66.839","91.5641","52.758","56.19469","50","68.04664","42.06567","66.839","70.11","69.34","-1.1",""
"SPXL","Direxion Daily S&P 500 Bull 3X Shares","6474892","100","66.757","92.9069","50.249","57.11456","50","58.14968","59.32224","66.757","156.27","156.18","-0.06",""
"QTJA","Innovator Growth Accelerated Plus ETF - January","2796224","34.6","66.7","89.6754","54.288","56.13688","50","59.49938","66.09681","66.7","23.94","24","0.25",""
"DUSL","Direxion Daily Industrials Bull 3X Shares","39773291","100","66.53","90.3615","54.223","55.00468","92.71252","82.95843","60.3623","66.53","57.38","59.8","4.22",""
"XBJA","Innovator U.S. Equity Accelerated 9 Buffer ETF - January","149228878","14.35","66.175","99.8","42.106","56.61753","50","84.40523","72.15057","66.175","28.01","28.1","0.32",""
"UPRO","ProShares UltraPro S&P500","17930618","100","66.121","92.8676","49.048","56.44839","50","58.10928","59.73224","66.121","82.24","82.2","-0.05",""
"ROM","ProShares Ultra Technology","2255707","100","65.989","83.4688","55.249","59.25006","47.484115","9.3298","58.30626","65.989","66.55","64.53","-3.04",""
"DDM","ProShares Ultra Dow 30","141029","68.15","65.939","88.0963","52.866","56.85341","82.414765","88.59319","64.15499","65.939","91.3","92.8","1.64",""
"NVDL","GraniteShares 2x Long NVDA Daily ETF","1485997","100","65.938","96.1361","46.788","54.89128","50","16.62276","55.55006","65.938","69.54","58.39","-16.03",""
"FNGU","MicroSectors FANG+ Index 3X Leveraged ETN","82581078","100","65.615","90.9868","52.814","53.04361","50","14.80835","60.24132","65.615","402","387.61","-3.58",""
"BULZ","MicroSectors Solactive FANG Innovation 3X Leveraged ETN","143757","100","65.608","85.2994","55.576","55.94876","43.16328","5.85543","60.10802","65.608","135.98","133.17","-2.07",""
"UPW","ProShares Ultra Utilities","25998395","9.3","65.502","82.7741","58.357","55.37423","89.07785","99.9993","69.66612","65.502","73.15","73.73","0.79",""
"FNGO","MicroSectors FANG+ Index 2X Leveraged ETN","2266281","100","65.449","91.0237","50.436","54.88741","50","21.85775","58.95612","65.449","69.91","68.19","-2.46",""
"UPV","ProShares Ultra FTSE Europe","1058719","77.55","65.374","84.6818","58.304","53.13729","43.0336","46.22639","45.46096","65.374","68.59","69.28","1.01",""
"UDOW","ProShares UltraPro Dow 30","249958","100","65.293","86.9075","51.754","57.21705","79.866865","86.34512","63.38832","65.293","89.9","92.01","2.35",""
"IWDL","ETRACS 2x Leveraged US Value Factor TR ETN","108466","62.1","65.195","90.4643","47.423","57.69812","100","93.89108","52.16479","65.195","39.04","39.94","2.31",""
"HDLB","ETRACS Monthly Pay 2x Leveraged US High Dividend Low Volatility ETN Series B","128338","11.4","65.061","79.7738","62.582","52.82572","100","100","56.03772","65.061","13.5","14.08","4.3",""
"TQQQ","ProShares UltraPro QQQ","25087","100","64.999","87.2373","49.977","57.78369","50","11.32457","60.13169","64.999","70.27","68.61","-2.36",""
"UGE","ProShares Ultra Consumer Staples","1228923","15.95","64.578","87.1507","55.797","50.78689","100","99.95752","54.68617","64.578","19.72","20.06","1.72",""
"EURL","Direxion Daily FTSE Europe Bull 3x Shares","75582","100","64.569","83.3767","58.48","51.85021","41.66177","39.77273","57.5496","64.569","29.13","29.33","0.69",""
