"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ESUS","ETRACS 2x Leveraged MSCI US ESG Focus TR ETN","5730312","100","81.299","92.5811","97.729","53.5871","100","96.84576","82.1032","81.299","32.12","33.48","4.23",""
"XDEC","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - December","23105073","7.95","73.638","99.8","63.591","57.52156","94.353975","100","83.22525","73.638","36.72","36.85","0.35",""
"QTOC","Innovator Growth Accelerated Plus ETF - October","633943","11.45","72.079","99.8","57.174","59.26182","85.122","99.54527","56.04166","72.079","27.87","28.23","1.29",""
"XTJA","Innovator U.S. Equity Accelerated Plus ETF - January","18700386","16.7","71.515","98.0679","57.941","58.53659","91.697715","100","73.64639","71.515","27.14","27.28","0.52",""
"XDJA","Innovator U.S. Equity Accelerated ETF - January","50415","19.5","71.134","98.6413","56.613","58.14815","92.27698","99.87749","58.55393","71.134","27.75","27.98","0.83",""
"XTOC","Innovator U.S. Equity Accelerated Plus ETF - October","2473633","8.5","71.092","99.8","53.921","59.5543","78.68701","99.1297","57.20875","71.092","28.58","28.9","1.12",""
"XSEP","FT Vest U.S. Equity Enhance & Moderate Buffer ETF - September","712240","4.35","70.906","99.8","55.086","57.83099","80.67901","100","59.07936","70.906","38.14","38.48","0.89",""
"UYG","ProShares Ultra Financials","213991","64.45","70.798","97.3436","57.493","57.55802","88.3042","100","62.52362","70.798","77.71","80.3","3.33",""
"CHAU","Direxion Daily CSI 300 China A Share Bull 2x Shares","190712930","-31.5","70.797","71.3117","95.105","45.97389","86.50155","84.78105","62.32979","70.797","25.79","17.49","-32.18",""
"XBOC","Innovator U.S. Equity Accelerated 9 Buffer ETF - October","4555445","5.95","70.605","99.8","52.346","59.66831","79.08646","99.4533","64.97476","70.605","29.5","29.75","0.85",""
"SPUU","Direxion Daily S&P 500 Bull 2x Shares","15506249","98.55","69.704","94.4676","57.953","56.69081","100","94.87412","65.61456","69.704","142.07","146.27","2.96",""
"SCDL","ETRACS 2x Leveraged U.S. Dividend Factor TR ETN","583713","48.65","68.493","91.1773","64.184","50.11775","58.896065","100","74.66555","68.493","41.08","42.34","3.07",""
"DUSL","Direxion Daily Industrials Bull 3X Shares","34706589","100","67.782","94.8297","52.985","55.52993","100","99.98788","61.46442","67.782","63.7","68.8","8.01",""
"FAS","Direxion Daily Financial Bull 3X Shares","72424","92.7","67.732","95.6116","50.381","57.20325","88.189095","100","59.67891","67.732","132.11","139.1","5.29",""
"XBJA","Innovator U.S. Equity Accelerated 9 Buffer ETF - January","100810861","11.9","67.585","98.7167","46.214","57.82508","92.67988","100","67.5514","67.585","28.27","28.35","0.28",""
"DDM","ProShares Ultra Dow 30","144557","70","67.037","90.8845","52.525","57.70288","100","100","59.91326","67.037","95.05","97.88","2.98",""
