"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ARTG.V","ARTEMIS GOLD INC","19371","46.15","72.499","99.8","69.867","47.83149","77.37709","100","64.62762","72.499","11.74","12.96","10.39",""
"GRZ.V","GOLD RESERVE INC","437561","54.6","71.514","86.6211","80.256","47.66601","50","59.43922","66.61532","71.514","4.73","4.7","-0.63",""
"K.TO","KINROSS GOLD CORP.","85810017","81.85","70.858","98.6485","58.585","55.34072","81.062265","99.72676","61.33579","70.858","11.75","12.56","6.89",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","238","60.75","69.616","96.8146","55.078","56.9559","100","100","60.63549","69.616","102.85","109.54","6.5",""
"IMG.TO","IAMGOLD CORP","1596","92.25","69.328","97.3799","61.013","49.59153","86.961565","91.50342","57.9776","69.328","5.95","6.94","16.64",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","96098826","89.25","68.919","85.5069","86.316","34.93328","87.267675","65.36297","64.17485","68.919","0.34","0.34","0",""
"AGI.TO","ALAMOS GOLD INC CLS A","14597757","36.4","68.338","96.4338","54.492","54.08721","80.273115","100","57.4295","68.338","24.09","26.24","8.92",""
"ELD.TO","ELDORADO GOLD CORPORATION","34893","61.85","67.533","91.8744","55.315","55.41069","87.83173","99.30613","51.07265","67.533","22.48","24.21","7.7",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","1126911","13.2","66.908","99.8","56.853","44.07194","89.51529","99.99226","60.13339","66.908","2.96","3.1","4.73",""
"OSI.V","OSINO RESOURCES CORP","7628","4.25","66.634","99.8","58.105","41.9961","94.668035","84.04672","48.13862","66.634","1.83","1.89","3.28",""
"NGD.TO","NEW GOLD INC.","34875","100","66.057","99.8","53.024","45.34614","79.365465","99.6963","60.27983","66.057","3.03","3.51","15.84",""
"GOT.V","GOLIATH RESOURCES LIMITED","137023","99.95","65.992","92.193","63.294","42.48928","98.88074","99.72516","64.86935","65.992","1.14","1.32","15.79",""
"REG.V","REGULUS RESOURCES INC","13679","-20.3","65.123","95.2876","57.274","42.80818","55.086615","100","55.25125","65.123","2.02","2.01","-0.5",""
"VZLA.V","VIZSLA SILVER CORP","1680347","85.5","64.566","84.6496","62.491","46.55629","59.571245","93.82275","62.81444","64.566","2.4","2.57","7.08",""
"OGN.V","OROGEN ROYALTIES INC","12390","49.2","64.42","99.8","54.566","38.89422","50.11981","100","64.38922","64.42","1.37","1.41","2.92",""
"MKO.V","MAKO MINING CORP","343","32.45","64.121","92.5389","53.858","45.96604","67.885585","36.97916","57.70582","64.121","3.23","3.34","3.41",""
"CVV.V","CANALASKA URANIUM LTD","540","100","63.773","86.2239","67.151","37.94432","95.157065","84.02408","56.72422","63.773","0.6","0.66","10",""
"TKO.TO","TASEKO MINES LTD.","0","100","63.151","85.7413","56.107","47.60384","17.871955","0.62521","49.24458","63.151","2.79","3.14","12.54",""
"AXM.V","AXMIN INC","49208","50","62.69","78.1164","92.975","16.97947","26.666665","100","68.73461","62.69","0.02","0.02","0",""
"ALS.TO","ALTIUS MINERALS CORPORATION","55182","29.1","61.986","76.8723","58.752","50.33358","26.693385","38.77841","54.51415","61.986","22","22.93","4.23",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","20486","68.05","61.951","84.7525","47.792","53.30771","91.25096","95.15119","49.48826","61.951","77.14","80.82","4.77",""
"CUU.V","COPPER FOX METALS INC","10418785","52.25","61.509","77.7858","77.262","29.47815","44.872405","8.72898","66.60339","61.509","0.26","0.27","3.85",""
"TMQ.TO","TRILOGY METALS INC","125337","12.1","61.425","72.347","72.953","38.97513","91.300225","94.92831","56.69189","61.425","0.77","0.72","-6.49",""
"ABX.TO","BARRICK GOLD CORPORATION","393318","74.15","60.613","77.5282","51.782","52.53018","100","98.61811","58.95361","60.613","24.56","26.99","9.89",""
"AMX.V","AMEX EXPLORATION INC","77152167","81.8","60.368","79.9066","58.45","42.74747","63.433805","51.6075","57.15768","60.368","1.65","1.9","15.15",""
"HPY.V","HAPPY CREEK MINERALS LTD.","13289","9.55","60.352","78.9698","90.151","11.93613","72.56729","99.33061","61.73728","60.352","0.06","0.06","0",""
"KNT.TO","K92 MINING INC","3258","71.4","60.319","76.7735","54.473","49.71175","70.634115","53.63759","54.33545","60.319","6.98","7.84","12.32",""
"ABRA.V","ABRASILVER RESOURCE CORP","209399","100","59.664","83.4568","55.142","40.39419","62.17843","66.12323","56.59736","59.664","2.14","2.4","12.15",""
"LUN.TO","LUNDIN MINING CORP.","25984","76.85","59.471","77.7411","48.974","51.69648","22.331605","3.74023","42.28325","59.471","12.52","12.86","2.72",""
"TECK-B.TO","TECK RESOURCES LIMITED CL B","81767","97","59.226","79.2672","49.409","49.0032","38.22665","7.56653","52.68149","59.226","62.8","66.7","6.21",""
"SCZ.V","SANTACRUZ SILVER MINING LTD","29673","100","59.022","79.5179","63.927","33.61992","47.01452","19.31934","52.0599","59.022","0.31","0.36","16.13",""
"OLV.V","OLIVUT RESOURCES LTD.","33890","15.4","58.95","79.5673","66.854","30.42971","11.13318","0","60.85196","58.95","0.06","0.06","0",""
"BSR.V","BLUESTONE RESOURCES INC","154898","10.4","58.145","73.8644","65.077","35.49325","19.95266","0","48.95721","58.145","0.31","0.31","0",""
"III.TO","IMPERIAL METALS CORP","35966","12.1","57.849","72.1308","59.276","42.13944","42.285865","0","62.04349","57.849","2.11","2.19","3.79",""
"CVW.V","CVW CLEANTECH INC","15926","62.05","57.697","74.1688","61.219","37.70291","50","97.38365","63.80462","57.697","0.9","0.9","0",""
"CCO.TO","Cameco Corporation","50739","100","57.667","73.5986","48.758","50.64302","2.952335","4.11747","49.45305","57.667","54.64","55.09","0.82",""
"LUM.V","LUMINA GOLD CORP","11359","-7.35","57.651","77.8332","61.378","33.74189","0","0","46.17467","57.651","0.48","0.53","10.42",""
"GGM.V","GRANADA GOLD MINE INC","6959","100","57.25","87.6928","72.639","11.41954","15.72373","0","58.95898","57.25","0.03","0.03","0",""
"NKL.V","NICKEL 28 CAPITAL CORP","549","79.3","56.746","62.7757","72.753","34.71011","60.107605","98.5143","66.21359","56.746","0.77","0.77","0",""
"XTM.V","TRANSITION METALS CORP","16052","-77.8","56.728","74.3667","67.795","28.02216","41.72557","40.79081","59.01032","56.728","0.07","0.06","-14.29",""
"MGG.V","MINAURUM GOLD INC.","6998051","100","56.473","80.1896","59.273","29.95765","24.549815","8.3396","43.77229","56.473","0.19","0.22","15.79",""
"MTT.V","MAGNA TERRA MINERALS INC","44846","100","56.458","79.3218","76.144","13.90742","64.849045","0.64934","50.71298","56.458","0.03","0.03","0",""
"EMO.V","EMERITA RESOURCES CORP","5750","89.55","56.445","81.9955","47.853","39.48559","54.772775","100","54.40613","56.445","0.68","0.65","-4.41",""
"XIM.V","XIMEN MINING CORP","102550","100","56.124","66.0434","68.695","33.63442","50","39.91597","33.00553","56.124","0.11","0.1","-9.09",""
"ALDE.V","ALDEBARAN RESOURCES INC","37612","33.5","56.095","73.6962","55.38","39.209","28.250385","0.81303","52.74585","56.095","0.93","0.94","1.08",""
"LRA.V","LARA EXPLORATION LTD","16207","26.2","55.996","83.2331","50.61","34.14487","50","89.83837","51.41835","55.996","1","1.03","3",""
