"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ARTG.V","ARTEMIS GOLD INC","19129","62","71.862","99.8","68.393","47.39197","96.15279","100","61.30811","71.862","12.82","13.57","5.85",""
"GRZ.V","GOLD RESERVE INC","369168","57.9","71.018","86.2811","80.271","46.50288","32.360355","0.00366","55.77741","71.018","4.9","4.91","0.2",""
"K.TO","KINROSS GOLD CORP.","98680281","93.15","70.458","97.7204","58.212","55.44223","58.177355","96.38967","57.61142","70.458","13.16","13.01","-1.14",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","166","54","70.133","98.2087","55.186","57.0032","69.112735","100","54.04414","70.133","112.79","112.72","-0.06",""
"IMG.TO","IAMGOLD CORP","1762","100","70.13","99.8","61.288","49.30278","100","99.06393","56.44703","70.13","7.36","7.49","1.77",""
"AGI.TO","ALAMOS GOLD INC CLS A","103675774","49.85","69.842","99.5485","55.337","54.64006","100","100","54.9513","69.842","28.25","28.21","-0.14",""
"NGD.TO","NEW GOLD INC.","20517202","100","67.249","99.8","54.8","47.14659","100","100","64.98821","67.249","4.25","4.24","-0.24",""
"ALS.TO","ALTIUS MINERALS CORPORATION","41375","52.85","66.189","87.186","59.692","51.68958","100","100","56.43463","66.189","26.99","25.93","-3.93",""
"GOT.V","GOLIATH RESOURCES LIMITED","1728322","96.15","65.912","91.5133","63.226","42.99581","91.529405","100","66.85551","65.912","1.3","1.3","0",""
"ELD.TO","ELDORADO GOLD CORPORATION","14142","84.55","65.342","88.5852","52.875","54.56713","89.35517","95.37422","52.72819","65.342","24.43","23.61","-3.36",""
"REG.V","REGULUS RESOURCES INC","20634","27.35","65.054","94.2714","57.616","43.27323","82.5425","97.58578","53.8938","65.054","2.02","1.96","-2.97",""
"VZLA.V","VIZSLA SILVER CORP","203451","100","64.964","83.5064","62.505","48.88002","61.0407","85.04164","65.09255","64.964","2.6","2.67","2.69",""
"CVV.V","CANALASKA URANIUM LTD","6615","100","64.064","87.7375","66.397","38.05864","74.30982","94.61478","63.37547","64.064","0.68","0.69","1.47",""
"OLV.V","OLIVUT RESOURCES LTD.","2332402","36.2","63.089","85.6091","73.519","30.1378","60.32519","47.30631","86.01916","63.089","0.09","0.09","0",""
"OGN.V","OROGEN ROYALTIES INC","20918","40.9","62.969","99.8","49.386","39.72216","90.788645","100","59.04953","62.969","1.49","1.55","4.03",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","2944","66.45","62.845","86.8966","47.628","54.01035","63.055345","97.88897","46.73943","62.845","84.91","84.85","-0.07",""
"TKO.TO","TASEKO MINES LTD.","0","100","62.599","82.6564","56.703","48.43656","18.64404","1.27422","52.13255","62.599","2.88","3.14","9.03",""
"CUU.V","COPPER FOX METALS INC","52926","60.7","62.473","79.5267","77.147","30.74653","70.020085","69.74539","66.84084","62.473","0.28","0.305","8.93",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","100990","76.25","62.386","88.4887","56.108","42.56024","52.116725","78.48086","53.29611","62.386","2.77","2.53","-8.66",""
"MKO.V","MAKO MINING CORP","13120","54.45","61.818","86.6339","53.243","45.57776","1.66626","2.22151","39.60592","61.818","2.93","3.025","3.24",""
"ABRA.V","ABRASILVER RESOURCE CORP","12990351","100","61.334","86.169","55.259","42.57403","28.66937","33.83044","51.93082","61.334","2.56","2.61","1.95",""
"KNT.TO","K92 MINING INC","43012","100","61.265","78.9703","53.459","51.36438","18.97325","29.73961","51.60697","61.265","8.06","8.21","1.86",""
"TMQ.TO","TRILOGY METALS INC","410283","1.3","61.025","70.2751","75.735","37.06364","47.66672","8.07789","56.69616","61.025","0.68","0.66","-2.94",""
"ABX.TO","BARRICK GOLD CORPORATION","74132108","70","60.884","78.5576","51.147","52.94802","93.50371","100","55.78758","60.884","28.26","27.62","-2.26",""
"ALDE.V","ALDEBARAN RESOURCES INC","19711","30","59.809","79.395","60.384","39.64651","72.242915","34.37656","59.11195","59.809","0.94","1.08","14.89",""
"CCO.TO","Cameco Corporation","204365","100","58.938","76.493","49.836","50.48534","7.074465","0.19781","51.80461","58.938","54.96","60.23","9.59",""
"TECK-B.TO","TECK RESOURCES LIMITED CL B","24442","100","58.828","77.2168","48.997","50.26952","19.512605","10.04652","49.53011","58.828","63.52","66.39","4.52",""
"SCZ.V","SANTACRUZ SILVER MINING LTD","69901","100","58.562","79.0869","63.338","33.25974","17.206095","0.55065","47.08818","58.562","0.34","0.345","1.47",""
"LUN.TO","LUNDIN MINING CORP.","29706","100","58.247","75.6443","46.35","52.74797","2.092455","0","41.37638","58.247","12.61","13.15","4.28",""
"CVW.V","CVW CLEANTECH INC","145753","-19.25","58.054","73.8233","62.474","37.86376","39.130195","0","62.75514","58.054","0.87","0.88","1.15",""
"EMO.V","EMERITA RESOURCES CORP","30538","50.8","57.606","85.1576","47.904","39.75758","36.52539","57.66631","46.32579","57.606","0.66","0.69","4.55",""
"GGM.V","GRANADA GOLD MINE INC","15001","100","57.594","88.7619","72.913","11.10627","24.695865","11.02376","74.50585","57.594","0.03","0.025","-16.67",""
"BSR.V","BLUESTONE RESOURCES INC","52353","40.1","57.588","73.6224","64.392","34.75061","50","0","50.74445","57.588","0.29","0.3","3.45",""
"RG.V","ROMIOS GOLD RESOURCES INC","15835","-123.5","57.076","86.1277","71.906","13.19404","96.73913","71.67999","33.18448","57.076","0.02","0.015","-25",""
"LRA.V","LARA EXPLORATION LTD","6367","0.1","56.904","84.8589","50.322","35.53166","71.64284","86.69169","51.19582","56.904","1.12","1.09","-2.68",""
"MGG.V","MINAURUM GOLD INC.","75152","100","56.758","81.5713","57.885","30.81855","23.884855","12.46786","62.9931","56.758","0.24","0.24","0",""
"III.TO","IMPERIAL METALS CORP","6970513","-6.9","56.57","69.432","59.936","40.34294","33.480115","1.30577","54.99504","56.57","2.06","2.08","0.97",""
"TUD.V","TUDOR GOLD CORP","69614","52.65","56.258","78.5196","52.649","37.60434","100","96.90728","64.90224","56.258","1.1","1.13","2.73",""
"BTO.TO","B2Gold Corp.","10357","86.35","55.759","70.9839","49.26","47.03424","50","60.34523","60.28695","55.759","4.35","4.54","4.37",""
"LUM.V","LUMINA GOLD CORP","111700","84.75","55.575","74.9269","58.078","33.72027","36.680405","1.83395","46.48217","55.575","0.49","0.51","4.08",""
"EMX.V","EMX ROYALTY CORPORATION","43616","59.85","55.469","69.308","54.493","42.60458","3.01035","4.4231","52.91979","55.469","2.45","2.49","1.63",""
"AMM.TO","ALMADEN MINERALS LTD.","9398","-49.3","55.076","60.0593","84.64","20.52777","50","3.85329","79.1736","55.076","0.05","0.065","30",""
"NKL.V","NICKEL 28 CAPITAL CORP","170478","23.75","55.017","60.2339","69.875","34.94228","42.19834","31.23878","62.20774","55.017","0.67","0.7","4.48",""
"RBX.V","ROBEX RESOURCES INC","90426","42.1","54.967","69.5917","58.227","37.08154","19.553305","71.57247","56.79287","54.967","2.79","2.71","-2.87",""
"GMV.V","GMV MINERALS INC.","50906","69.05","54.807","76.1292","64.443","23.84811","55.290475","68.92751","55.84957","54.807","0.12","0.135","12.5",""
"ADZ.V","ADAMERA MINERALS CORP","45919516","83.1","54.775","76.669","62.693","24.96284","64.988975","64.25675","43.80147","54.775","0.145","0.15","3.45",""
"NKG.V","NEVADA KING GOLD CORP","20905","91.6","54.672","70.946","63.687","29.38375","70.99433","87.59943","64.21304","54.672","0.34","0.355","4.41",""
