"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","","26650","72.7","76.605","96.8599","83.696","49.2596","100","100","71.92309","76.605","5.26","5.05","-3.99",""
"ARTG.V","","674985","74.4","72.017","99.8","69.541","46.71003","98.27853","100","62.93798","72.017","10.78","10.51","-2.5",""
"SFR.V","","91327918","75.4","70.083","90.7485","86.697","32.80218","57.049785","99.672","80.39398","70.083","0.36","0.36","0",""
"K.TO","","1996","100","68.623","93.3998","59.253","53.21606","83.564255","100","66.48643","68.623","11.09","10.18","-8.21",""
"CCO.TO","Cameco Corporation","3501","57.65","67.008","94.35","54.242","52.43065","69.6487","100","55.56963","67.008","76","73.49","-3.3",""
"ELD.TO","","595288","60.8","66.983","88.933","57.576","54.43902","50","100","58.32404","66.983","22.07","20.7","-6.21",""
"OSI.V","","119866012","2.8","66.021","99.8","56.405","41.8569","59.03943","100","64.26749","66.021","1.83","1.82","-0.55",""
"TKO.TO","","1041","100","65.991","91.816","59.79","46.36709","50","99.41808","60.18117","65.991","3.69","3.26","-11.65",""
"LUN.TO","","15614682","89.45","65.895","91.1648","53.885","52.63464","50","99.25395","52.21277","65.895","15.87","15.18","-4.35",""
"AGI.TO","","34691","76.85","65.803","90.8326","54.045","52.53117","50","100","59.43202","65.803","22.9","21.98","-4.02",""
"OGN.V","","1466042","-1.25","65.456","99.8","58.073","38.4948","90.30056","100","62.40891","65.456","1.32","1.23","-6.82",""
"VZLA.V","","9724","16.3","64.354","82.0999","66.615","44.34787","75.55549","100","55.96098","64.354","2.52","2.24","-11.11",""
"AEM.TO","","18126","100","64.333","83.8517","54.573","54.57403","50","100","64.74215","64.333","93.06","87.76","-5.7",""
"IMG.TO","","140190","100","63.975","86.9307","58.421","46.57403","50","99.49116","59.24757","63.975","5.39","4.93","-8.53",""
"MKO.V","","8400","-14.5","63.756","92.377","55.482","43.40961","76.376035","100","70.03079","63.756","3.5","3.28","-6.29",""
"GTWO.V","","1095958","30.9","63.571","91.5402","58.915","40.25842","78.190835","100","69.65099","63.571","1.38","1.35","-2.17",""
"CAD.V","","1506927","100","63.5","91.2143","56.679","42.60754","93.995175","98.36661","51.72154","63.5","2.52","2.48","-1.59",""
"REG.V","","13110","-30.5","63.315","91.9713","55.85","42.12405","50","100","68.81105","63.315","2.02","1.72","-14.85",""
"CVV.V","","2234","60.1","63.14","85.0142","68.67","35.73688","36.28558","15.89506","45.78477","63.14","0.65","0.59","-9.23",""
"AXM.V","","1911","50","62.964","78.8262","93.398","16.6692","77.77778","91.92454","40.72121","62.964","0.02","0.02","0",""
"RGD.V","","1238","90.8","62.737","82.447","73.342","32.42178","98.46779","100","80.11894","62.737","0.66","0.61","-7.58",""
"NGD.TO","","144783","100","62.652","92.6579","50.402","44.89579","50","100","63.44147","62.652","3.02","2.72","-9.93",""
"AFR.V","","137919","50","62.649","69.9473","98.937","19.06371","87.34177","54.10832","33.82215","62.649","0.01","0.015","50",""
"BSR.V","","86392","9.35","62.47","81.1438","71.451","34.81396","39.30072","73.40743","52.47519","62.47","0.48","0.45","-6.25",""
"CUU.V","","13746469","100","62.218","78.3827","77.806","30.46485","100","100","69.66848","62.218","0.31","0.28","-9.68",""
"AMRQ.V","","60335","-39.05","61.952","84.5665","58.702","42.58618","22.533025","0","22.8184","61.952","1.28","1.24","-3.13",""
"TECK-B.TO","","248824","100","61.437","83.3695","50.444","50.49618","50","100","53.69403","61.437","71.3","67.68","-5.08",""
