"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","GOLD RESERVE INC","21959","24.35","75.972","96.0138","82.967","48.9365","100","100","74.12958","75.972","5.6","5.5","-1.79",""
"ARTG.V","ARTEMIS GOLD INC","531254","65.35","71.839","99.8","68.958","46.7593","50","99.63773","58.46117","71.839","12.2","11.4","-6.56",""
"K.TO","KINROSS GOLD CORP.","87078471","100","71.251","99.8","59.489","54.46465","50","100","65.641","71.251","12.54","12.13","-3.27",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","513","-72.9","69.016","85.6567","86.219","35.17164","29.996985","67.32388","69.96984","69.016","0.34","0.34","0",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","2311","99.35","68.006","93.2973","55.03","55.69056","50","99.33642","61.90015","68.006","102.48","101.83","-0.63",""
"ELD.TO","ELDORADO GOLD CORPORATION","354858","66.15","67.176","91.6317","55.736","54.16112","65.8822","82.8761","53.84314","67.176","22.64","22.59","-0.22",""
"VZLA.V","VIZSLA SILVER CORP","111945564","23.6","66.512","88.1019","64.696","46.73959","73.140315","100","67.39128","66.512","2.8","2.66","-5",""
"OSI.V","OSINO RESOURCES CORP","289","-5.45","66.139","99.8","56.982","41.63419","27.085795","9.55743","56.01261","66.139","1.77","1.8","1.69",""
"AGI.TO","ALAMOS GOLD INC CLS A","14897099","74.1","65.946","91.8571","53.176","52.80414","50","96.49472","54.16564","65.946","24.27","23.41","-3.54",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","40588","22.85","65.37","96.0158","56.785","43.31017","44.719355","60.05596","52.67028","65.37","2.66","2.79","4.89",""
"IMG.TO","IAMGOLD CORP","1127512","93","65.267","89.438","58.444","47.91919","50","68.77691","55.43092","65.267","5.76","5.52","-4.17",""
"GOT.V","GOLIATH RESOURCES LIMITED","4105","100","64.548","89.6015","62.954","41.08894","99.552165","96.81798","68.87772","64.548","1.06","1.21","14.15",""
"NGD.TO","NEW GOLD INC.","37459","100","64.279","96.4573","51.192","45.18748","66.065135","100","60.34547","64.279","3.25","3.06","-5.85",""
"MKO.V","MAKO MINING CORP","117393","14.45","64.062","93.7337","53.573","44.87989","50","66.66284","57.14415","64.062","3.61","3.37","-6.65",""
"REG.V","REGULUS RESOURCES INC","14173","-48.9","63.717","92.801","56.579","41.77234","69.60597","100","66.37267","63.717","1.9","1.87","-1.58",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","1740533","81.7","63.666","89.0976","49.155","52.74403","50","92.39584","48.89368","63.666","81.48","82.45","1.19",""
"OGN.V","OROGEN ROYALTIES INC","10480","62.3","63.583","99.8","52.443","38.50671","50","100","52.92258","63.583","1.25","1.21","-3.2",""
"TKO.TO","TASEKO MINES LTD.","1297","93.3","63.417","86.3217","57.738","46.19167","39.86186","14.51964","54.86333","63.417","3.42","3.04","-11.11",""
"CVV.V","CANALASKA URANIUM LTD","909","77.55","63.416","86.3085","67.414","36.52525","10.484375","40.57447","49.10123","63.416","0.67","0.63","-5.97",""
"LUN.TO","LUNDIN MINING CORP.","0","76.15","63.157","85.4007","51.961","52.11037","36.579115","12.07457","49.63665","63.157","16.05","14.39","-10.34",""
