"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","","20987","100","77.799","99.8","84.057","49.54116","100","100","78.14728","77.799","5.32","6.15","15.6",""
"ARTG.V","","649614","67.9","71.677","99.7883","69.082","46.16014","91.73429","100","61.40115","71.677","10.5","9.76","-7.05",""
"K.TO","","88179466","100","68.406","93.2383","59.022","52.95787","65.76179","100","66.08218","68.406","10.2","10.19","-0.1",""
"SFR.V","","1027","-349.4","68.297","85.5305","86.015","33.34588","63.99658","96.48649","79.77146","68.297","0.33","0.31","-6.06",""
"ELD.TO","","2447","61.7","66.282","87.6504","57.056","54.13846","50","98.98192","57.11481","66.282","20.79","20.3","-2.36",""
"CCO.TO","Cameco Corporation","626157","68.6","65.952","91.482","53.776","52.59916","64.18226","100","54.66633","65.952","73.77","71.29","-3.36",""
"OSI.V","","118459621","-5.45","65.838","99.8","55.919","41.79526","61.435945","94.67788","60.93479","65.838","1.81","1.78","-1.66",""
"TKO.TO","","249","100","65.477","90.5432","59.219","46.66962","50","93.84293","60.56254","65.477","3.25","3.21","-1.23",""
"OGN.V","","15604602","34.65","65.006","99.8","57.115","38.10255","95.830695","100","61.2612","65.006","1.23","1.12","-8.94",""
"LUN.TO","","38114","69.55","64.916","89.156","53.229","52.36265","50","93.3681","50.92213","64.916","15.3","14.7","-3.92",""
"VZLA.V","","1447309","53.65","64.533","82.7391","66.141","44.71939","79.112555","100","62.3517","64.533","2.25","2.28","1.33",""
"MKO.V","","6931","-3.55","64.485","93.364","56.179","43.9126","57.89049","99.81934","69.40884","64.485","3.22","3.36","4.35",""
"AEM.TO","","25998","100","64.431","83.9196","54.644","54.72974","50","100","66.13595","64.431","88.24","88.27","0.03",""
"REG.V","","129682","11.9","64.201","94.0303","56","42.57323","50","100","69.10426","64.201","1.7","1.84","8.24",""
"AGI.TO","","7816","89.8","64.098","86.4112","53.187","52.69475","50","99.49774","57.08333","64.098","22.08","21","-4.89",""
"IMG.TO","","946389","100","64.083","87.008","58.387","46.85292","50","96.3845","59.01268","64.083","4.97","4.98","0.2",""
"RGD.V","","1553249","45.15","63.418","83.3745","73.837","33.04262","79.587245","100","78.72019","63.418","0.62","0.63","1.61",""
"AXM.V","","13204","50","62.954","78.7513","93.368","16.74333","67.77778","95.44066","42.2787","62.954","0.02","0.02","0",""
"BSR.V","","1430","47.8","62.806","81.7053","71.778","34.93516","38.249965","57.6319","55.148","62.806","0.44","0.46","4.55",""
"AFR.V","","1055","50","62.66","69.9274","98.989","19.06371","85.759495","61.25507","33.82215","62.66","0.015","0.015","0",""
"CAD.V","","345","100","62.546","88.7558","56.779","42.102","89.88657","96.05856","52.30573","62.546","2.47","2.35","-4.86",""
"NGD.TO","","117537","100","62.478","92.4374","50.236","44.76176","50","100","61.54576","62.478","2.75","2.72","-1.09",""
"CVV.V","","132442","74.9","62.423","83.565","68.312","35.39197","36.691565","11.46975","51.74009","62.423","0.6","0.56","-6.67",""
"CUU.V","","84642","94.7","61.447","76.9378","77.62","29.78458","100","99.67348","68.39451","61.447","0.28","0.25","-10.71",""
"WPM.TO","","12466614","74","61.103","81.3131","49.994","52.00099","50","100","50.59484","61.103","72.8","72.7","-0.14",""
"HPY.V","","66945","74.5","60.642","79.6368","90.176","12.1118","58.224545","100","77.89515","60.642","0.04","0.06","50",""
"TECK-B.TO","","242938","93.75","60.519","81.2139","50.098","50.2439","50","98.04764","54.335","60.519","68.34","65.61","-3.99",""
"ALDE.V","","74832686","-70.7","60.504","81.4806","59.12","40.9124","50","100","55.29172","60.504","1","1.09","9",""
"GOT.V","","64303","100","60.277","78.4895","61.318","41.0239","56.78614","94.42858","60.62807","60.277","1","0.98","-2",""
"ALS.TO","","1504","71.9","60.237","72.9126","58.694","49.10569","50","100","55.85258","60.237","21.82","21.82","0",""
"KNT.TO","","299361","93.6","60.169","76.2646","55.827","48.41587","64.149315","100","65.90042","60.169","7.62","7.7","1.05",""
"RG.V","","19892","50","60.025","77.9115","92.501","9.66341","100","100","19.19573","60.025","0.02","0.02","0",""
"OLV.V","","101967","50","60.023","81.9711","67.162","30.93596","3.72999","0","61.50415","60.023","0.07","0.06","-14.29",""
"LUM.V","","178767","-1.9","59.524","82.4597","61.715","34.39842","39.2171","62.83529","51.70295","59.524","0.58","0.56","-3.45",""
"ABRA.V","","228857","100","58.529","82.4398","54.97","38.17788","74.219745","99.64761","60.98693","58.529","2.41","2.26","-6.22",""
"SCZ.V","","233344","100","58.492","78.7463","62.889","33.8396","92.852315","100","55.52459","58.492","0.42","0.37","-11.9",""
"AMRQ.V","","35265","21.5","58.251","82.4738","49.19","43.089","21.567785","0","21.89382","58.251","1.27","1.2","-5.51",""
"XTM.V","","13831","100","58.121","77.8839","67.793","28.6849","72.054115","99.92782","61.50169","58.121","0.09","0.075","-16.67",""
"MGG.V","","56205","54.65","56.95","81.543","59.911","29.39487","50","72.14615","43.66863","56.95","0.27","0.24","-11.11",""
"LRA.V","","10465","-29.15","56.786","83.6694","52.727","33.96226","100","100","66.51834","56.786","1.12","1.04","-7.14",""
"III.TO","","11919","18.8","56.757","71.7811","56.342","42.1493","53.603565","63.57005","49.83282","56.757","2.19","2.19","0",""
"MTT.V","","713","-248.8","56.713","78.5596","76.183","15.39728","50","57.71113","59.69584","56.713","0.03","0.03","0",""
"MGI.V","","18312","-1060.55","56.504","77.0824","73.013","19.41526","50","49.1401","75.7808","56.504","0.01","0.02","100",""
"ADZ.V","","6952879","7.5","56.376","79.2451","67.823","22.05995","79.009755","72.56261","72.76474","56.376","0.15","0.26","73.33",""
"CVW.V","","30140","7.95","56.375","73.1316","58.697","37.29774","68.72854","90.04645","62.62733","56.375","1","0.91","-9",""
"PPX.V","","6574","50","56.341","81.2796","68.039","19.70416","50","89.78739","76.23284","56.341","0.06","0.06","0",""
"TMQ.TO","","133541","60.5","55.989","68.14","61.261","38.56453","50.0163","68.28829","57.09863","55.989","0.66","0.61","-7.58",""
"XIM.V","","76043","-221.95","55.932","65.4816","69.013","33.30068","43.454075","25.82476","32.87164","55.932","0.125","0.11","-12",""
"GGM.V","","30510","-122.85","55.807","86.1931","69.905","11.32348","50","64.96192","71.76778","55.807","0.03","0.03","0",""
"ABX.TO","","132335","100","55.634","65.954","49.999","50.94752","50","82.002","61.29031","55.634","22.33","22.01","-1.43",""
"EMX.V","","142185","85.65","55.533","69.4136","53.671","43.51417","50","91.09446","63.00113","55.533","2.48","2.5","0.81",""
"ADZN.V","","89189","73.75","55.236","79.6034","54.611","31.49437","50","100","76.4041","55.236","0.47","0.46","-2.13",""
"GMV.V","","53445392","-116.45","55.092","77.6831","62.464","25.12743","24.89618","11.4446","52.51591","55.092","0.13","0.12","-7.69",""
"KC.V","","13495","-69.75","55.052","75.7727","60.605","28.77693","56.77754","100","60.42796","55.052","0.18","0.185","2.78",""
"AMX.V","","28660","85.25","54.739","70.7205","51.426","42.06948","50","43.76458","58.76341","54.739","1.74","1.57","-9.77",""
"MFG.V","","29845","100","54.646","69.9426","54.782","39.21194","27.51646","14.92864","42.19527","54.646","2.16","1.91","-11.57",""
"CKG.V","","2497","100","54.446","79.2085","41.516","42.61445","50.357425","99.19403","45.84393","54.446","2.43","2.42","-0.41",""
"LITH.V","","15305","58.05","54.015","73.5085","52.677","35.85944","50","38.68263","46.47313","54.015","0.74","0.71","-4.05",""
"VVC.V","","172595","-51.5","53.997","70.1288","80.079","11.78196","37.41722","30.32255","15.18459","53.997","0.04","0.05","25",""
"GSVR.V","","28837","100","53.702","67.1317","64.303","29.67036","54.72917","91.33486","63.08964","53.702","0.29","0.27","-6.9",""
"LA.V","","12582","28.2","53.487","58.9786","61.358","40.12442","9.820155","0","37.92904","53.487","9.82","9.9","0.81",""
"NKL.V","","57067","55.45","53.261","52.9659","72.8","34.01761","93.4149","94.80969","54.89575","53.261","0.71","0.63","-11.27",""
