"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","GOLD RESERVE INC","21133","49.75","72.997","89.3815","81.765","47.84424","50","87.50578","69.08834","72.997","5.65","4.88","-13.63",""
"ARTG.V","ARTEMIS GOLD INC","414751","50.05","71.893","99.8","68.807","47.07169","56.381965","99.65494","60.38762","71.893","11.8","11.36","-3.73",""
"K.TO","KINROSS GOLD CORP.","82785114","86.25","69.114","94.6899","57.914","54.73959","69.06723","99.7337","62.14168","69.114","12.8","11.65","-8.98",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","402","10.2","68.93","85.6267","86.268","34.89554","22.059185","56.3524","66.74817","68.93","0.35","0.34","-2.86",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","1719","66.65","67.352","91.699","54.434","55.92215","82.509725","99.92846","58.63025","67.352","106.65","101.86","-4.49",""
"OSI.V","OSINO RESOURCES CORP","100476223","4.5","66.223","99.8","57.241","41.62822","91.864955","59.63113","49.30943","66.223","1.84","1.83","-0.54",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","78","20.8","66.051","98.3705","56.514","43.2678","74.585025","99.07483","57.12642","66.051","3.3","2.96","-10.3",""
"AGI.TO","ALAMOS GOLD INC CLS A","14698952","46.65","65.754","90.291","53.034","53.93742","61.426275","99.10922","55.80992","65.754","24.11","23.85","-1.08",""
"ELD.TO","ELDORADO GOLD CORPORATION","36035","65.15","65.697","87.9634","54.74","54.38679","82.275735","93.28011","50.12293","65.697","23.42","22.2","-5.21",""
"IMG.TO","IAMGOLD CORP","1003323","92.45","65.551","90.2581","57.941","48.45331","55.117485","77.61934","53.88628","65.551","5.73","5.86","2.27",""
"REG.V","REGULUS RESOURCES INC","3068","-10.85","65.298","95.7879","57.279","42.82822","58.16221","100","55.71495","65.298","1.95","2.05","5.13",""
"OGN.V","OROGEN ROYALTIES INC","31604","60.4","64.491","99.8","54.833","38.84128","50","100","58.98559","64.491","1.33","1.36","2.26",""
"MKO.V","MAKO MINING CORP","129211","30.8","63.576","91.3591","53.846","45.52288","37.90043","32.35968","59.53123","63.576","3.4","3.23","-5",""
"NGD.TO","NEW GOLD INC.","13564","100","63.506","94.4927","51.445","44.57945","71.763075","99.63506","58.74729","63.506","3.23","2.97","-8.05",""
"VZLA.V","VIZSLA SILVER CORP","1441608","82.8","63.482","81.7455","62.489","46.2104","57.19459","96.54568","63.23061","63.482","2.85","2.38","-16.49",""
"GOT.V","GOLIATH RESOURCES LIMITED","12396","86.2","62.776","84.9308","61.766","41.63193","83.918915","97.94059","63.37187","62.776","1.17","1.13","-3.42",""
"CVV.V","CANALASKA URANIUM LTD","620","100","62.761","83.7903","67.078","37.41611","86.858525","69.751","55.74007","62.761","0.65","0.61","-6.15",""
"AXM.V","AXMIN INC","604","50","62.735","78.2036","93.038","16.96462","28.88889","100","74.82929","62.735","0.02","0.02","0",""
"AFR.V","AFR NUVENTURE RESOURCES INC","0","100","62.271","68.6893","99.451","18.67396","44.186045","3.74328","32.7816","62.271","0.01","0.01","0",""
"TMQ.TO","TRILOGY METALS INC","53426","55.55","61.95","74.476","72.412","38.96162","89.39799","99.42944","54.44949","61.95","0.9","0.78","-13.33",""
"CUU.V","COPPER FOX METALS INC","63146","31.4","61.019","76.7144","77.231","29.11255","50","11.49272","66.95698","61.019","0.25","0.25","0",""
"TKO.TO","TASEKO MINES LTD.","23691","93","60.842","80.5261","55.14","46.8608","19.894035","0.7031","49.48069","60.842","2.9","2.77","-4.48",""
"HPY.V","HAPPY CREEK MINERALS LTD.","10475911","41.75","60.493","79.2551","90.153","12.0704","80.331265","99.36574","61.73728","60.493","0.05","0.06","20",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","126717","69.8","60.446","81.4295","47.243","52.66617","77.86115","90.99583","50.24374","60.446","81.47","76.65","-5.92",""
"ALS.TO","ALTIUS MINERALS CORPORATION","382611","31.25","60.28","72.8629","57.879","50.09904","27.695435","14.55325","48.80729","60.28","21.63","21.99","1.66",""
