"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ARTG.V","ARTEMIS GOLD INC","19377","100","71.89","99.8","67.932","47.93693","77.459505","100","59.84059","71.89","14.34","14.03","-2.16",""
"K.TO","KINROSS GOLD CORP.","562958","98","71.659","99.8","59.863","55.31313","96.473095","100","56.1088","71.659","13.9","14.55","4.68",""
"TMQ.TO","TRILOGY METALS INC","97439122","100","70.429","96.5368","76.285","38.46617","81.003955","78.45344","64.96471","70.429","0.81","1.43","76.54",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","714","37.05","70.288","99.8","55.52","55.54274","58.645125","98.85922","52.92163","70.288","119.75","116.67","-2.57",""
"ALDE.V","ALDEBARAN RESOURCES INC","3296","0.3","70.229","99.8","69.235","41.65055","100","100","75.52895","70.229","1.7","1.89","11.18",""
"IMG.TO","IAMGOLD CORP","116547992","100","69.601","98.6814","61.366","48.75487","50","96.31103","59.62566","69.601","7.58","7.89","4.09",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","23875550","36.45","67.814","84.3802","86.455","32.6066","23.03714","18.14789","46.23042","67.814","0.28","0.3","7.14",""
"AGI.TO","ALAMOS GOLD INC CLS A","70487","69.15","67.127","94.1735","55.164","52.04237","50","99.62322","52.71505","67.127","28.14","26.96","-4.19",""
"REG.V","REGULUS RESOURCES INC","2133644","17.3","66.81","97.7468","59.534","43.14985","74.761825","91.60325","48.16875","66.81","2.12","2.15","1.42",""
"NGD.TO","NEW GOLD INC.","8182","100","66.51","99.8","53.662","46.0675","50","99.48947","58.49289","66.51","3.88","3.82","-1.55",""
"ALS.TO","ALTIUS MINERALS CORPORATION","41745","76.35","66.051","85.9678","59.152","53.03375","54.69483","100","56.00412","66.051","26.8","26.35","-1.68",""
"KNT.TO","K92 MINING INC","220663","83.9","64.141","84.1533","57.471","50.79872","100","100","54.03918","64.141","9.44","9.05","-4.13",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","7634","42.7","64.112","89.8677","48.703","53.76398","84.063975","98.90435","51.99017","64.112","90.83","90.23","-0.66",""
"LRA.V","LARA EXPLORATION LTD","2649900","46.15","63.931","98.1941","55.433","38.16624","98.95155","100","63.77462","63.931","1.44","1.54","6.94",""
"VZLA.V","VIZSLA SILVER CORP","14367","100","63.822","83.1549","59.633","48.678","85.593575","92.31688","57.22022","63.822","2.82","2.7","-4.26",""
"CVV.V","CANALASKA URANIUM LTD","3403","81.35","63.568","89.1352","61.956","39.6137","94.27981","100","61.69292","63.568","0.73","0.76","4.11",""
"TKO.TO","TASEKO MINES LTD.","1212","100","63.478","84.3019","57.646","48.48485","85.24192","99.0649","53.55167","63.478","3.16","3.33","5.38",""
"ABRA.V","ABRASILVER RESOURCE CORP","0","61.25","63.251","87.4704","57.265","45.01897","97.79362","100","54.68749","63.251","3.05","2.78","-8.85",""
"ELD.TO","ELDORADO GOLD CORPORATION","159344","89.95","63.11","84.726","51.068","53.53535","60.02069","79.23977","60.38658","63.11","22.66","23.15","2.16",""
"MKO.V","MAKO MINING CORP","262786","78.8","62.813","87.6824","55.36","45.39786","50","43.99246","38.56075","62.813","3.29","3.2","-2.74",""
"GOT.V","GOLIATH RESOURCES LIMITED","92870","100","62.555","82.6547","62.889","42.12269","50","39.42085","58.95494","62.555","1.13","1.1","-2.65",""
"CCO.TO","Cameco Corporation","16985628","100","61.941","83.205","50.664","51.95467","97.25548","100","57.96866","61.941","71.14","73.12","2.78",""
"OGN.V","OROGEN ROYALTIES INC","47754","26.6","61.564","99.8","45.146","39.74706","58.52721","91.08617","51.73501","61.564","1.41","1.49","5.67",""
"CUU.V","COPPER FOX METALS INC","193812","97.1","60.851","76.7944","76.716","29.04402","20.55717","71.27326","47.19927","60.851","0.28","0.26","-7.14",""
"TECK-B.TO","TECK RESOURCES LIMITED CL B","78195307","100","59.652","76.6905","51.61","50.65484","86.61813","95.93632","52.7334","59.652","66.13","67.78","2.5",""
"HPY.V","HAPPY CREEK MINERALS LTD.","34125","81.75","59.626","76.6335","89.472","12.77114","32.091095","7.20366","60.49379","59.626","0.05","0.05","0",""
"SLI.V","STANDARD LITHIUM LTD","903","100","59.586","73.1922","59.094","46.47154","100","100","67.83016","59.586","3.25","2.97","-8.62",""
"MTT.V","MAGNA TERRA MINERALS INC","209690","-763","59.455","77.9681","86.277","14.11869","16.12903","21.68428","42.9504","59.455","0.03","0.02","-33.33",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","8048","23.6","59.329","80.5844","56.009","41.39443","9.127735","0","52.97295","59.329","2.3","2.27","-1.3",""
"GGM.V","GRANADA GOLD MINE INC","83968","100","59.219","94.5886","71.178","11.88954","100","100","85.99752","59.219","0.05","0.04","-20",""
"SCZ.V","SANTACRUZ SILVER MINING LTD","12174","100","58.924","81.0759","61.117","34.58004","91.1849","99.68774","55.84609","58.924","0.38","0.37","-2.63",""
"ABX.TO","BARRICK GOLD CORPORATION","32068","78.05","58.731","73.4438","51.203","51.54767","50","76.76398","53.16723","58.731","26.55","25.62","-3.5",""
"LUN.TO","LUNDIN MINING CORP.","252759","100","58.642","76.5854","46.603","52.73713","69.93744","100","46.10541","58.642","13.74","13.89","1.09",""
"MFG.V","MAYFAIR GOLD CORP","62015","18.6","58.237","72.8674","62.74","39.10298","100","100","60.86283","58.237","2.2","2.2","0",""
"CVW.V","CVW CLEANTECH INC","15935","-48.45","58.196","73.4881","63.539","37.562","24.17091","0.90332","58.62359","58.196","0.84","0.85","1.19",""
"AMRQ.V","AMAROQ MINERALS LTD","40726","-37.95","58.191","88.7174","42.73","43.12595","100","100","56.95426","58.191","1.52","1.48","-2.63",""
"GMV.V","GMV MINERALS INC.","9598","10.95","57.841","81.0692","68.236","24.21857","100","100","68.97408","57.841","0.18","0.17","-5.56",""
"XTM.V","TRANSITION METALS CORP","9799","4.5","57.626","75.9391","69.115","27.82418","69.187945","35.22423","50.51243","57.626","0.06","0.065","8.33",""
"RG.V","ROMIOS GOLD RESOURCES INC","489","-1088.65","57.409","87.7311","71.923","12.57188","50","85.44921","34.49008","57.409","0.02","0.02","0",""
"BRC.V","BLACKROCK SILVER CORP","41952","100","57.257","84.8445","51.884","35.04114","100","100","61.80646","57.257","0.47","0.47","0",""
"ADZ.V","ADAMERA MINERALS CORP","9562684","-156","57.155","80.9514","64.793","25.72008","64.069145","99.93027","59.48176","57.155","0.24","0.235","-2.08",""
"MGG.V","MINAURUM GOLD INC.","62012","100","56.994","78.5024","62.079","30.40109","76.90278","86.57305","65.18683","56.994","0.23","0.21","-8.7",""
"GRZ.V","GOLD RESERVE INC","7540","100","56.786","63.3005","61.75","45.30666","0","0","26.5603","56.786","3.41","2.06","-39.59",""
"EMO.V","EMERITA RESOURCES CORP","69264","88.5","56.12","82.2476","47.731","38.3799","88.593145","32.06027","44.67086","56.12","0.58","0.63","8.62",""
"OLV.V","OLIVUT RESOURCES LTD.","59898","-2.9","56.012","73.3796","65.466","29.19059","63.59258","62.06363","40.34239","56.012","0.05","0.04","-20",""
"LUM.V","LUMINA GOLD CORP","11459","100","55.842","74.6239","58.571","34.33009","93.436275","97.46315","56.34501","55.842","0.52","0.52","0",""
"MTA.V","METALLA ROYALTY AND STREAMING L","113550","100","55.549","70.9754","51.278","44.39419","100","100","54.41139","55.549","4.88","4.82","-1.23",""
"EMX.V","EMX ROYALTY CORPORATION","145095","74.2","55.44","69.4414","54.567","42.31091","75.007815","97.39219","47.27747","55.44","2.55","2.48","-2.75",""
"ROX.V","CANSTAR RESOURCES INC","55527","-66.75","55.273","77.3136","76.588","11.91851","50","58.37806","40.06714","55.273","0.05","0.05","0",""
"MAI.V","MINERA ALAMOS INC","52544897","100","55.272","74.3846","63.882","27.54866","100","100","50.05829","55.272","0.36","0.36","0",""
"ADE.V","ADEX MINING INC.","20491","100","55.234","65","100","0.70174","100","100","68.98515","55.234","0.01","0.02","100",""
"NKL.V","NICKEL 28 CAPITAL CORP","31360","-1.55","55.098","63.8837","65.9","35.50942","85.842265","86.83313","44.45798","55.098","0.79","0.76","-3.8",""
"G.TO","AUGUSTA GOLD CORP","3409","59.1","55.081","76.9236","49.497","38.82231","75.945615","96.82875","60.31952","55.081","1.12","1.06","-5.36",""
"MGI.V","MAGNUM GOLDCORP INC","2993","100","55.017","79.6018","65.473","19.97606","100","100","84.61052","55.017","0.015","0.02","33.33",""
"AMM.TO","ALMADEN MINERALS LTD.","14139","5.3","54.859","61.6496","84.897","18.02975","59.34239","79.23479","81.74963","54.859","0.07","0.07","0",""
"ELE.V","ELEMENTAL ALTUS ROYALTIES CORP","189726","31.8","54.667","72.2845","51.943","39.77433","97.455915","100","58.59768","54.667","1.25","1.24","-0.8",""
"OOR.V","OPUS ONE GOLD CORPORATION","23292","-95.95","54.473","83.8906","67.526","12.00278","93.201755","100","66.63031","54.473","0.05","0.05","0",""
"PLY.V","PLAYFAIR MINING LTD","6193","100","54.384","76.1623","77.369","9.62116","70.33159","28.96769","69.61286","54.384","0.01","0.01","0",""
"BCM.V","BEAR CREEK MINING CORP.","42884","100","53.782","78.0981","39.888","43.35846","100","100","62.53524","53.782","0.54","0.46","-14.81",""
"FNV.TO","FRANCO-NEVADA CORPORATION","276930","36.65","53.642","65.5736","43.198","52.1557","88.334265","90.66931","58.65921","53.642","183.88","170.39","-7.34",""
"BTO.TO","B2Gold Corp.","1605","100","53.522","66.6518","47.582","46.33358","84.25412","99.10503","55.65202","53.522","4.58","4.11","-10.26",""
"NKG.V","NEVADA KING GOLD CORP","901531","100","53.175","67.8052","60.849","30.87118","50","67.45213","62.48565","53.175","0.34","0.32","-5.88",""
"GSVR.V","GUANAJUATO SILVER COMPANY LTD","13982372","100","52.99","68.2732","60.006","30.68933","86.090975","81.95723","51.45027","52.99","0.25","0.25","0",""
"SLVR.V","SILVER TIGER METALS INC","5705","100","52.843","75.2622","46.829","36.43656","100","99.7802","60.9192","52.843","0.255","0.255","0",""
"NG.TO","NOVAGOLD RES INC.","44785156","100","52.712","65.0631","44.876","48.19709","21.878305","0.31691","48.97532","52.712","4.84","4.78","-1.24",""
"VVC.V","VVC Exploration Corp.","6008","79.8","52.557","66.6648","82.229","8.77598","46.80851","19.9559","69.42418","52.557","0.03","0.03","0",""
"CKG.V","CHESAPEAKE GOLD CORP.","6989505","100","52.489","71.8793","44.064","41.52385","54.37028","58.66002","51.40806","52.489","1.82","1.78","-2.2",""
"GPH.V","GRAPHITE ONE INC","12834","41.55","52.397","61.4514","57.145","38.59441","60.711115","78.80701","55.41943","52.397","0.83","0.78","-6.02",""
"TUD.V","TUDOR GOLD CORP","3377","100","51.93","67.6027","50.506","37.6812","68.879345","97.6461","59.25967","51.93","1","0.89","-11",""
"BSR.V","BLUESTONE RESOURCES INC","223131","100","51.883","74.0188","47.287","34.34356","93.66979","87.03366","45.53153","51.883","0.3","0.3","0",""
"LITH.V","LITHIUM CHILE INC","144433","5.7","51.756","68.1423","52.094","35.03093","84.22319","91.14242","52.1045","51.756","0.64","0.62","-3.13",""
"LME.V","LAURION MINERAL EXPLORATION INC","70708","-58.6","51.511","67.9776","55.18","31.3762","35.19523","32.06011","52.59827","51.511","0.39","0.4","2.56",""
"AWE.V","THUNDERSTRUCK RESOURCES LTD","33812","57.9","51.104","69.1052","52.255","31.95035","58.396455","35.99812","61.7978","51.104","0.05","0.055","10",""
"KC.V","KUTCHO COPPER CORP","35335","-31.75","50.946","65.367","59.088","28.3817","54.24857","28.27334","60.42684","50.946","0.11","0.11","0",""
"XIM.V","XIMEN MINING CORP","81098","-33.05","50.663","68.079","48.368","35.54252","62.064545","41.93219","37.96241","50.663","0.11","0.11","0",""
"AMX.V","AMEX EXPLORATION INC","34318937","44.05","49.94","64.9144","42.152","42.75339","34.75831","0","47.28391","49.94","1.15","1.16","0.87",""
"LI.V","AMERICAN LITHIUM CORP","167297","100","49.72","63.3603","51.121","34.67849","100","100","52.29482","49.72","1.04","1","-3.85",""
"NGC.V","NORTHERN GRAPHITE CORPORATION","127597","100","49.537","61.6673","54.546","32.39835","65.70721","61.48469","39.28293","49.537","0.08","0.095","18.75",""
"ROS.V","ROSCAN GOLD CORPORATION","116895","100","49.458","69.344","62.902","16.12886","62.537485","100","61.64083","49.458","0.1","0.1","0",""
"LA.V","LOS ANDES COPPER LIMITED","747","3.95","49.382","53.6594","56.479","38.0063","38.661885","0","56.98052","49.382","7.85","7.9","0.64",""
"ELBM.V","ELECTRA BATTERY MATERIALS CORP","679","-15.95","49.338","70.6231","41.13","36.26114","50","91.9993","58.50275","49.338","0.73","0.77","5.48",""
