"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","GOLD RESERVE INC","19053","15.6","75.902","96.0095","82.957","48.73915","85.914005","100","73.09567","75.902","5.5","5.5","0",""
"ARTG.V","ARTEMIS GOLD INC","446250","64.05","71.805","99.8","68.953","46.66272","50","99.60089","59.97616","71.805","11.23","11.21","-0.18",""
"K.TO","KINROSS GOLD CORP.","85115232","99.1","71.06","99.4889","59.064","54.62823","52.513355","100","64.03123","71.06","12.1","11.92","-1.49",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","514","-52.3","68.729","85.3673","86.175","34.64458","30.333855","63.55132","64.74188","68.729","0.34","0.33","-2.94",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","2319","93.7","67.881","92.7791","55.026","55.83937","50","99.46336","63.38659","67.881","101.8","101.54","-0.26",""
"VZLA.V","VIZSLA SILVER CORP","296871","19.8","66.908","89.3435","64.733","46.64893","67.423895","100","67.17915","66.908","2.68","2.75","2.61",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","105313884","40.45","66.522","99.473","56.412","43.67972","50","72.84725","58.45193","66.522","2.81","3","6.76",""
"ELD.TO","ELDORADO GOLD CORPORATION","135","67.2","66.435","90.0493","55.392","53.8645","71.790025","84.47569","52.33859","66.435","22.48","22.19","-1.29",""
"OSI.V","OSINO RESOURCES CORP","14205307","0.05","66.162","99.8","57.114","41.57155","24.347165","12.77502","51.65525","66.162","1.77","1.82","2.82",""
"AGI.TO","ALAMOS GOLD INC CLS A","37185","71.2","64.975","88.5587","52.961","53.40429","50","96.31711","55.01097","64.975","23.35","22.83","-2.23",""
"IMG.TO","IAMGOLD CORP","1106447","91.5","64.867","88.3905","58.035","48.1764","50","74.62716","56.45563","64.867","5.5","5.44","-1.09",""
"REG.V","REGULUS RESOURCES INC","3114","-42.25","64.065","93.2608","56.713","42.22046","71.407535","100","60.9893","64.065","1.88","1.9","1.06",""
"MKO.V","MAKO MINING CORP","37933","24.9","63.439","91.8356","53.136","45.34479","50","47.13709","56.30219","63.439","3.6","3.26","-9.44",""
"OGN.V","OROGEN ROYALTIES INC","117984","51.4","63.388","99.8","52.247","38.11721","50","100","54.66853","63.388","1.18","1.18","0",""
"GOT.V","GOLIATH RESOURCES LIMITED","13628","97.8","63.261","85.9047","62.371","41.50678","100","97.29841","66.76388","63.261","1.21","1.15","-4.96",""
"CVV.V","CANALASKA URANIUM LTD","1455977","72.5","63.096","85.328","67.335","36.62577","84.533005","55.71593","50.30516","63.096","0.63","0.62","-1.59",""
"TKO.TO","TASEKO MINES LTD.","12324","97.35","63.026","84.7529","57.383","46.9426","33.46878","9.41189","53.35645","63.026","3.03","2.98","-1.65",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","1082","73.2","62.886","87.2439","48.921","52.49372","50","93.63582","51.56854","62.886","82.21","80.66","-1.89",""
"AXM.V","AXMIN INC","915","50","62.812","78.3618","93.136","16.93886","62.22222","100","74.82929","62.812","0.02","0.02","0",""
"TMQ.TO","TRILOGY METALS INC","0","45.6","62.705","78.1752","69.953","39.98633","82.35931","91.72667","52.39373","62.705","0.88","0.91","3.41",""
"NGD.TO","NEW GOLD INC.","58163","100","62.651","92.7616","50.572","44.61986","65.306095","100","57.91341","62.651","3.05","2.82","-7.54",""
"LUN.TO","LUNDIN MINING CORP.","108235","66.95","62.641","83.9295","51.711","52.28381","30.966385","7.48385","46.27244","62.641","14.3","14.08","-1.54",""
"AFR.V","AFR NUVENTURE RESOURCES INC","25440","100","62.221","68.6693","99.344","18.64887","40.11628","9.82064","32.7816","62.221","0.01","0.01","0",""
"CCO.TO","Cameco Corporation","10163101","86.1","61.578","81.5817","51.953","51.1998","45.04625","32.19627","54.44906","61.578","64.83","62.52","-3.56",""
"CUU.V","COPPER FOX METALS INC","125698","70.45","61.53","77.3789","77.323","29.88765","50","26.39956","67.08878","61.53","0.26","0.26","0",""
"ABRA.V","ABRASILVER RESOURCE CORP","267907","100","60.588","85.5225","56.645","39.59695","50","89.6931","59.77374","60.588","2.47","2.5","1.21",""
"HPY.V","HAPPY CREEK MINERALS LTD.","76253656","80.75","60.432","79.2536","90.383","11.65807","100","100","62.55267","60.432","0.05","0.06","20",""
"KNT.TO","K92 MINING INC","20655","66.1","59.937","76.1126","54.621","49.07711","50.248775","90.76217","59.27969","59.937","7.96","7.66","-3.77",""
"ALS.TO","ALTIUS MINERALS CORPORATION","3171","43.4","59.754","71.5026","57.905","49.85464","28.07823","8.71633","51.87734","59.754","21.25","21.64","1.84",""
