"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"ARTG.V","ARTEMIS GOLD INC","18508","100","71.853","99.8","68.119","47.64031","80.50268","100","59.44261","71.853","14.76","14.03","-4.95",""
"K.TO","KINROSS GOLD CORP.","531621","99","71.151","99.6624","58.177","55.61271","96.439255","100","57.98531","71.151","14.57","13.93","-4.39",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","96960935","50.55","70.559","99.8","55.593","56.28283","55.995425","98.91527","54.92047","70.559","120.36","119.75","-0.51",""
"IMG.TO","IAMGOLD CORP","383","100","68.73","96.7676","60.953","48.47007","50","96.91661","59.45089","68.73","7.99","7.56","-5.38",""
"AGI.TO","ALAMOS GOLD INC CLS A","3021","79.95","68.297","97.8171","54.331","52.74304","54.31581","100","53.69626","68.297","28.77","28.11","-2.29",""
"ALDE.V","ALDEBARAN RESOURCES INC","118992178","-7.75","68.074","98.3458","64.204","41.6729","100","100","71.10673","68.074","1.34","1.65","23.13",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","23749359","100","67.561","83.3553","86.477","32.85217","12.585735","12.5394","45.53237","67.561","0.33","0.28","-15.15",""
"ALS.TO","ALTIUS MINERALS CORPORATION","49871","77.85","67.165","88.6748","59.56","53.25942","78.60863","100","55.86934","67.165","26.36","26.89","2.01",""
"NGD.TO","NEW GOLD INC.","2106073","100","66.557","99.8","53.247","46.62528","78.099895","100","60.48112","66.557","3.99","3.86","-3.26",""
"REG.V","REGULUS RESOURCES INC","8695","22.6","66.509","97.4007","59.404","42.72277","63.22767","84.95632","43.81039","66.509","2.15","2.12","-1.4",""
"KNT.TO","K92 MINING INC","40149","100","64.985","86.3222","57.663","50.97118","100","100","54.21157","64.985","9.2","9.43","2.5",""
"ABRA.V","ABRASILVER RESOURCE CORP","216853","64.3","64.872","91.9874","57.61","45.01798","100","100","55.58996","64.872","3.45","3.1","-10.14",""
"VZLA.V","VIZSLA SILVER CORP","7553","100","64.589","84.8221","59.71","49.2338","92.94392","93.93428","57.96683","64.589","3.04","2.83","-6.91",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","2525998","68.45","64.282","91.1712","48.101","53.57379","89.44689","98.89906","51.58824","64.282","91.4","90.93","-0.51",""
"MKO.V","MAKO MINING CORP","14500","84.55","63.518","89.9107","55.191","45.45351","50","23.15253","38.04869","63.518","3.12","3.33","6.73",""
