"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","GOLD RESERVE INC","17750","53.4","72.16","88.1399","80.31","48.0291","50","21.83934","67.30836","72.16","5.29","5.11","-3.4",""
"ARTG.V","ARTEMIS GOLD INC","418395","51","72.121","99.8","69.45","47.11407","100","100","65.58956","72.121","13.18","12.24","-7.13",""
"K.TO","KINROSS GOLD CORP.","88879825","86.25","69.998","96.3403","58.452","55.20276","83.315515","99.63235","59.72577","69.998","12.4","12.18","-1.77",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","193","59.2","69.728","96.8542","55.544","56.7864","100","100","58.37694","69.728","112.04","109.8","-2",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","722","100","68.662","84.681","86.402","34.90359","89.78394","44.34655","50.1638","68.662","0.29","0.31","6.9",""
"IMG.TO","IAMGOLD CORP","88536031","98","68.263","95.0688","60.515","49.20522","100","95.14228","58.41609","68.263","7.07","6.66","-5.8",""
"AGI.TO","ALAMOS GOLD INC CLS A","16346372","42.7","68.016","95.1423","54.963","53.94235","100","100","55.64942","68.016","26.66","25.98","-2.55",""
"OSI.V","OSINO RESOURCES CORP","37234","7.2","66.344","99.8","58.252","40.98095","100","98.87169","50.05522","66.344","1.89","1.9","0.53",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","1297301","18.55","66.233","98.7322","56.938","43.02735","100","100","59.11508","66.233","3.01","3","-0.33",""
"ELD.TO","ELDORADO GOLD CORPORATION","7268","67.95","66.09","89.2721","54.653","54.34541","100","99.3668","51.85754","66.09","24.11","23.27","-3.48",""
"NGD.TO","NEW GOLD INC.","27979","100","66.077","99.677","53.012","45.54324","96.412365","99.72053","61.86175","66.077","3.61","3.4","-5.82",""
"VZLA.V","VIZSLA SILVER CORP","115977","100","66.004","87.4481","62.881","47.68268","68.594405","92.35452","65.69332","66.004","2.71","2.79","2.95",""
"REG.V","REGULUS RESOURCES INC","12225","27.75","65.968","96.7088","57.527","43.66867","68.08055","100","56.52526","65.968","2.05","2.1","2.44",""
"GOT.V","GOLIATH RESOURCES LIMITED","1732921","98.95","65.408","90.4974","63.287","42.44001","100","100","64.32567","65.408","1.31","1.27","-3.05",""
"OGN.V","OROGEN ROYALTIES INC","13343","55.1","65.014","99.8","55.349","39.89294","80.48295","100","65.21026","65.014","1.38","1.58","14.49",""
"ALS.TO","ALTIUS MINERALS CORPORATION","391","33.85","64.51","82.6442","59.647","51.23824","94.46165","91.75128","56.00869","64.51","22.91","24.3","6.07",""
"CVV.V","CANALASKA URANIUM LTD","614","100","63.067","84.2698","66.834","38.09805","93.644465","86.55311","63.79362","63.067","0.66","0.62","-6.06",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","0","69.8","62.992","86.355","48.5","54.12072","89.43594","95.34182","46.44669","62.992","84.13","83.29","-1",""
"AXM.V","AXMIN INC","50844","50","62.59","77.936","92.828","17.00693","24.444445","100","27.74784","62.59","0.02","0.02","0",""
"TKO.TO","TASEKO MINES LTD.","54829","100","62.586","84.4074","56.031","47.32102","6.617135","0","51.12503","62.586","3.12","3.07","-1.6",""
"MKO.V","MAKO MINING CORP","13969","41.35","62.478","87.88","54.079","45.47525","21.200865","3.96841","46.05205","62.478","3.25","3.06","-5.85",""
