"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","GOLD RESERVE INC","23684","68.85","77.358","99.8","83.173","49.101","100","100","73.81407","77.358","6.23","6.02","-3.37",""
"ARTG.V","ARTEMIS GOLD INC","575018","52.8","71.568","99.8","68.937","45.96699","69.51001","100","60.64474","71.568","10.15","9.82","-3.25",""
"K.TO","KINROSS GOLD CORP.","83170838","100","70.98","99.4576","59.725","53.75708","58.193535","100","66.82775","70.98","10.51","11.39","8.37",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","957","-442.75","67.394","82.778","86.042","33.36096","70.463095","90.70327","79.88885","67.394","0.33","0.26","-21.21",""
"TKO.TO","TASEKO MINES LTD.","3257","100","66.351","92.1173","60.104","46.83025","50","87.03607","60.7175","66.351","3.47","3.37","-2.88",""
"OSI.V","OSINO RESOURCES CORP","641578","-8.9","66.093","99.8","56.821","41.65805","34.55255","48.86638","56.27747","66.093","1.74","1.76","1.15",""
"REG.V","REGULUS RESOURCES INC","121863510","-60.45","65.34","96.3534","56.67","42.99804","60.19245","100","67.80215","65.34","2.25","2.11","-6.22",""
"ELD.TO","ELDORADO GOLD CORPORATION","263","53.65","65.274","86.8058","55.493","53.52254","50","89.95161","54.8954","65.274","20.69","20.21","-2.32",""
"LUN.TO","LUNDIN MINING CORP.","14677389","78.5","65.197","90.4568","52.873","52.26213","50","66.26906","50.7799","65.197","14.63","15.23","4.1",""
"VZLA.V","VIZSLA SILVER CORP","45309","-3.1","65.024","84.8203","65.223","45.02882","81.72046","100","64.72663","65.024","2.45","2.42","-1.22",""
"MKO.V","MAKO MINING CORP","1290546","-3.8","64.689","93.2216","56.657","44.18927","50","91.90598","69.84479","64.689","3.35","3.33","-0.6",""
"OGN.V","OROGEN ROYALTIES INC","4961","39.35","64.474","99.8","55.418","38.20387","97.67595","100","58.04793","64.474","1.1","1.12","1.82",""
"IMG.TO","IAMGOLD CORP","24480","100","64.462","87.5273","58.476","47.38408","50","85.70476","58.65984","64.462","5.11","5.14","0.59",""
"RGD.V","REUNION GOLD CORPORATION","102975","14.65","64.406","85.9491","74.327","32.9421","52.27031","100","76.83755","64.406","0.67","0.68","1.49",""
"AGI.TO","ALAMOS GOLD INC CLS A","8610","69","64.319","87.2382","53.163","52.5558","50","98.45928","57.38044","64.319","21.63","21.46","-0.79",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","752362","100","64.235","84.474","53.65","54.58192","50","99.43311","64.65116","64.235","89.88","89.48","-0.45",""
"CCO.TO","Cameco Corporation","1622154","54.05","64.122","87.4701","52.84","52.05617","50","97.52573","57.0374","64.122","70.84","67.31","-4.98",""
"AFR.V","AFR NUVENTURE RESOURCES INC","14388","50","63.289","70.4936","99.135","20.2381","46.51163","25.42246","34.04704","63.289","0.01","0.015","50",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","1436","90.15","62.945","89.8718","56.531","42.43213","66.839725","63.64812","48.49395","62.945","2.27","2.44","7.49",""
"AXM.V","AXMIN INC","1001","50","62.894","78.6011","93.3","16.78001","50","100","39.87414","62.894","0.02","0.02","0",""
"CUU.V","COPPER FOX METALS INC","115","100","62.457","79.0032","77.672","30.69573","53.319645","93.41046","68.95546","62.457","0.26","0.29","11.54",""
"CVV.V","CANALASKA URANIUM LTD","92675","62.85","62.247","83.2272","67.905","35.60877","23.72528","10.2901","54.51184","62.247","0.61","0.55","-9.84",""
"NGD.TO","NEW GOLD INC.","136189","100","62.236","91.6635","50.106","44.93915","57.62905","100","62.40048","62.236","2.7","2.7","0",""
"KNT.TO","K92 MINING INC","88081","73.7","60.258","77.23","54.97","48.57255","50","97.49077","61.71864","60.258","7.56","7.85","3.84",""
"TECK-B.TO","TECK RESOURCES LIMITED CL B","10978504","86.35","60.022","80.9973","49.763","49.30673","50","80.51815","54.38616","60.022","64.99","65.56","0.88",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","101418","63.3","59.853","79.9095","48.148","51.50136","50","95.8999","47.36743","59.853","72.86","71.73","-1.55",""
"HPY.V","HAPPY CREEK MINERALS LTD.","232914","16.95","59.827","77.9339","90.25","11.29844","88.621995","100","67.50839","59.827","0.06","0.05","-16.67",""
"ALS.TO","ALTIUS MINERALS CORPORATION","76186524","51.15","59.12","70.0583","58.17","49.13131","50","89.51222","55.23452","59.12","21.42","21.19","-1.07",""
"LUM.V","LUMINA GOLD CORP","56667","-15.25","59.118","81.298","61.821","34.23404","36.214865","33.96846","50.65633","59.118","0.57","0.55","-3.51",""
"GOT.V","GOLIATH RESOURCES LIMITED","2814","96.55","59.113","75.5031","61.763","40.07391","75.872445","98.7451","61.3057","59.113","0.95","0.91","-4.21",""
"BSR.V","BLUESTONE RESOURCES INC","275857","44.05","58.777","74.9345","65.772","35.6248","17.260805","14.53502","52.76474","58.777","0.38","0.35","-7.89",""
"OLV.V","OLIVUT RESOURCES LTD.","22158","100","58.657","78.1247","67.082","30.76528","29.971735","0","62.8959","58.657","0.07","0.05","-28.57",""
"SCZ.V","SANTACRUZ SILVER MINING LTD","93793","100","58.089","78.3662","62.256","33.64334","65.71025","99.18305","54.68643","58.089","0.38","0.36","-5.26",""
"TMQ.TO","TRILOGY METALS INC","172824","24.65","57.955","71.6494","62.942","39.27458","71.18744","75.19184","58.04054","57.955","0.66","0.7","6.06",""
"CVW.V","CVW CLEANTECH INC","232832","51.8","57.85","75.789","60.14","37.62119","88.5541","100","73.42779","57.85","0.86","0.98","13.95",""
"III.TO","IMPERIAL METALS CORP","178571","28.75","57.761","71.6574","59.557","42.06849","40.779555","19.09113","51.44953","57.761","2.17","2.18","0.46",""
"ABRA.V","ABRASILVER RESOURCE CORP","38527","86.75","57.685","80.5752","54.621","37.8576","50","95.22992","60.64026","57.685","2.28","2.16","-5.26",""
