"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"GRZ.V","GOLD RESERVE INC","22445","58.75","74.231","91.6545","82.256","48.78354","62.171805","98.76904","71.78911","74.231","5.74","5.2","-9.41",""
"ARTG.V","ARTEMIS GOLD INC","427795","65.7","72.057","99.8","68.935","47.43631","50","99.64565","61.058","72.057","11.33","11.6","2.38",""
"K.TO","KINROSS GOLD CORP.","85809510","96.25","70.749","99.0961","58.363","54.78689","59.04565","100","64.24704","70.749","12.01","12.14","1.08",""
"SFR.V","SANDFIRE RESOURCES AMERICA INC","478","-61.9","69.005","85.8801","86.231","34.90495","30.089485","64.40185","65.80083","69.005","0.33","0.35","6.06",""
"AEM.TO","AGNICO EAGLE MINES LIMITED","2217","86.3","68.436","94.4778","54.849","55.98128","69.59341","99.59246","62.77729","68.436","101.99","104.14","2.11",""
"ELD.TO","ELDORADO GOLD CORPORATION","377582","64.75","67.395","92.3892","55.346","54.44986","78.950465","92.201","51.93499","67.395","22.24","23.35","4.99",""
"CAD.V","COLONIAL COAL INTERNATIONAL COR","107137183","38.6","66.877","99.8","56.792","44.0404","62.380125","89.6547","60.45008","66.877","3.14","3.28","4.46",""
"AGI.TO","ALAMOS GOLD INC CLS A","79","50.85","66.219","91.9993","52.661","53.99655","54.45215","98.6869","57.12222","66.219","22.92","24.15","5.37",""
"OSI.V","OSINO RESOURCES CORP","14441958","-2.8","66.122","99.8","57.062","41.50493","16.23883","36.84364","50.23371","66.122","1.81","1.83","1.1",""
"VZLA.V","VIZSLA SILVER CORP","35126","84.6","65.8","87.009","64.28","46.10988","61.03174","100","66.83705","65.8","2.76","2.65","-3.99",""
"REG.V","REGULUS RESOURCES INC","1136676","-20.95","64.881","94.8865","57.101","42.65633","66.862205","100","57.56163","64.881","1.89","2","5.82",""
"IMG.TO","IAMGOLD CORP","3100","100","64.078","86.6533","57.155","48.42572","50","83.79936","55.67731","64.078","5.47","5.36","-2.01",""
"MKO.V","MAKO MINING CORP","31217","25.75","63.864","92.671","53.124","45.7983","48.104245","40.47907","55.61422","63.864","3.32","3.33","0.3",""
