"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","174100892","61.45","79.646","99.8","86.693","52.44543","100","100","81.90599","79.646","5147.6","5054","-1.82",""
"WOCKPHARMA.NS","Wockhardt Limited","91939797","48.7","79.507","99.8","85.844","52.87608","100","100","71.68109","79.507","859","899.45","4.71",""
"APLLTD.NS","Alembic Pharmaceuticals Limited","1457843417","26.4","78.994","99.8","85.007","52.1764","91.838075","85.14359","78.71764","78.994","1225","1245.05","1.64",""
"OFSS.NS","Oracle Financial Services Software Limited","9176881615","55","78.785","99.8","84.779","51.77729","100","100","59.21369","78.785","11203.65","10389.6","-7.27",""
"SUVENPHAR.NS","Suven Pharmaceuticals Ltd","70082229","14.85","78.321","99.8","83.334","51.82754","100","100","79.03674","78.321","938.25","1000.65","6.65",""
"HINDZINC.NS","HINDUSTAN ZINC","152703543","58.3","78.07","99.8","83.913","50.49717","50","96.69802","78.44093","78.07","611","651.8","6.68",""
"SEAMECLTD.NS","Seamec Limited","125446528","44.35","78.059","99.8","84.103","50.27544","100","100","79.15555","78.059","1589.95","1492.25","-6.14",""
"GRSE.NS","GARDEN REACH SHIPB","396508080","74","77.849","99.8","82.192","51.55457","100","100","80.94499","77.849","2248","2326.6","3.5",""
"20MICRONS.NS","20 Microns Ltd","372106842","81.25","77.704","99.8","85.717","47.59399","100","100","83.34463","77.704","263.01","287.75","9.41",""
"COCHINSHIP.NS","Cochin Shipyard Limited","7958488","59.7","77.161","99.8","79.408","52.27494","55.334995","100","77.37267","77.161","2510","2537.9","1.11",""
"KSCL.NS","Kaveri Seed Company Limited","2797976","15.45","77.144","99.8","78.076","53.55703","59.3118","100","76.12239","77.144","1068.4","1109","3.8",""
"JUSTDIAL.NS","Just Dial Limited","21969070","32.3","77.129","99.8","85.176","46.41242","79.148905","98.24891","82.23547","77.129","1300","1218.25","-6.29",""
"KSL.NS","Kalyani Steels Limited","351327821","25.6","77.065","99.8","80.571","50.82533","99.07628","98.36287","63.53448","77.065","905","880.1","-2.75",""
"HONDAPOWER.NS","HONDA INDIA POWER","47357059","39.65","76.777","96.6797","80.135","53.51663","100","100","78.37437","76.777","3993.6","4041.35","1.2",""
"SOLARA.NS","Solara Active Pharma Sciences Limited","12544624","55.15","76.729","93.7306","88.265","48.19217","93.52227","99.73383","77.3541","76.729","616.95","689.85","11.82",""
"JUBLINDS.NS","JUBILANT INDUSTRIE","1403072318","44.2","76.71","99.8","83.025","47.30426","84.480645","100","55.86122","76.71","1574.9","1455.9","-7.56",""
"TCPLPACK.NS","TCPL PACKAGING LTD","47590381","2.3","76.603","99.8","78.934","51.07366","100","100","85.22159","76.603","2575","3199.05","24.23",""
"GLENMARK.NS","GLENMARK PHARM","37210869","39.85","76.493","99.8","72.42","57.25942","100","100","66.6327","76.493","1439.25","1443.05","0.26",""
"NEWGEN.NS","Newgen Software Technologies Limited","54259186","40.5","76.471","99.8","77.406","52.20695","61.08969","100","71.07134","76.471","1077","1021.25","-5.18",""
"FINCABLES.NS","Finolex Cables Limited","2952501223","41.2","76.379","99.8","78.652","50.68638","65.189095","100","80.84179","76.379","1570.95","1533.4","-2.39",""
"QUICKHEAL.NS","Quick Heal Technologies Limited","36316816","87.15","76.374","99.8","82.105","47.21557","100","100","75.28124","76.374","605","591.7","-2.2",""
