"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"WOCKPHARMA.NS","Wockhardt Limited","44201482","69.05","79.37","99.8","85.412","52.89879","57.739625","98.80006","72.71413","79.37","1083","1208.35","11.57",""
"SUVENPHAR.NS","Suven Pharmaceuticals Ltd","94558502","9.7","78.785","99.8","82.922","53.63227","50","100","80.03555","78.785","1262.4","1313.4","4.04",""
"BASF.NS","BASF India Limited","836880556","-5.6","78.388","99.8","80.875","54.48948","55.94304","99.97205","74.13676","78.388","6978.2","7658.2","9.74",""
"SOLARA.NS","Solara Active Pharma Sciences Limited","2825465164","67.85","78.054","96.6835","87.041","50.43603","60.695465","100","75.84153","78.054","746.95","774.75","3.72",""
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","244770193","100","77.273","99.8","80.111","51.90702","82.968705","98.02415","76.21219","77.273","6575.5","6570.55","-0.08",""
"GODFRYPHLP.NS","Godfrey Phillips India Limited","262814813","-4.95","76.999","99.8","83.576","47.62089","54.989565","99.8684","69.36275","76.999","6300.8","6625.15","5.15",""
"OFSS.NS","Oracle Financial Services Software Limited","32425204","59.35","76.716","99.8","77.219","53.12843","65.53933","81.11225","61.97565","76.716","10869.2","10886.5","0.16",""
"SUMMITSEC.NS","Summit Securities Limited","277073926","100","76.712","99.8","76.108","54.22915","74.07557","100","72.02403","76.712","2630","2682.35","1.99",""
"DICIND.NS","DIC India Limited","532912471","100","76.6","95.4465","83.202","51.15268","50","97.55586","79.88825","76.6","717.35","713.2","-0.58",""
"EMKAY.NS","Emkay Global Financial Services Ltd","2645596","-19","76.467","99.8","80.816","48.784","100","100","66.1294","76.467","261.48","277.47","6.12",""
"DHUNINV.NS","DHUNSERI INVESTMEN","9923453","41","76.372","98.7959","80.362","49.95694","75.75857","99.4695","78.69789","76.372","1920","2194.5","14.3",""
"BSE.NS","BSE Limited","21876312","82.1","76.367","99.8","75.591","53.71146","100","100","69.26261","76.367","4120","4465.6","8.39",""
"CARERATING.NS","CARE Ratings Limited","135984980","-12.25","76.079","99.8","77.766","50.67162","97.293655","99.31591","78.33038","76.079","1396","1461","4.66",""
"TCPLPACK.NS","TCPL PACKAGING LTD","35717651","47.85","76.032","99.8","79.767","48.52759","50","80.25015","79.85831","76.032","3119.9","3078.45","-1.33",""
"20MICRONS.NS","20 Microns Ltd","9881851","21.4","75.92","99.8","82.813","45.14625","50","37.40012","74.39307","75.92","282.8","266.2","-5.87",""
