"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"HINDZINC.NS","","34464238","50","79.085","99.8","85.853","51.60187","100","100","79.78042","79.085","746","687.25","-7.88",""
"WOCKPHARMA.NS","Wockhardt Limited","96556211","50","78.766","99.8","85.914","50.58389","50","61.00734","67.07272","78.766","567.7","529.35","-6.76",""
"OFSS.NS","Oracle Financial Services Software Limited","1196975992","50","78.611","99.8","85.438","50.59473","36.11449","1.45397","68.14965","78.611","7584.65","7454.95","-1.71",""
"KSB.NS","KSB Limited","5906014429","50","78.311","99.8","79.973","55.16038","100","100","61.81085","78.311","4564.45","4748.35","4.03",""
"COCHINSHIP.NS","Cochin Shipyard Limited","70687901","50","78.029","99.8","81.251","53.03671","100","100","81.55279","78.029","2100","1947.65","-7.25",""
"CHENNPETRO.NS","Chennai Petroleum Corp Ltd","59054749","50","77.612","99.8","79.865","53.16975","78.89924","76.6188","64.56136","77.612","979","917.65","-6.27",""
"GRSE.NS","","53634224","50","77.461","99.8","80.993","51.59103","100","100","79.99674","77.461","1475","1369.4","-7.16",""
"BASF.NS","BASF India Limited","374747042","50","77.379","99.8","79.488","52.84848","100","100","71.88821","77.379","4355.65","4271.2","-1.94",""
"KSL.NS","Kalyani Steels Limited","404036618","50","77.335","99.7304","81.709","50.56418","50","53.00121","75.46032","77.335","869.6","812.2","-6.6",""
"FINCABLES.NS","Finolex Cables Limited","2109178","50","77.088","99.8","80.151","51.31412","100","98.95705","81.92635","77.088","1308.3","1435.4","9.71",""
"JUBLINDS.NS","","2687220","50","76.933","99.8","85.541","45.45652","50","50.66886","79.28935","76.933","1125.55","1280.2","13.74",""
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","10935229","50","76.663","95.6036","81.658","52.72727","84.020505","100","70.93855","76.663","3900","3677.1","-5.72",""
"NEWGEN.NS","Newgen Software Technologies Limited","136914448","50","76.654","99.8","78.678","51.4846","93.749685","91.72993","68.1063","76.654","885","913.7","3.24",""
"KIRLOSBROS.NS","Kirloskar Brothers Limited","33192752","50","76.571","99.8","73.221","56.69278","100","100","70.30356","76.571","1637.55","1718.6","4.95",""
"FORCEMOT.NS","Force Motors Limited","2710290","50","76.493","99.8","78.243","51.43713","50","100","69.83497","76.493","8586.3","8734.7","1.73",""
"GANESHHOUC.NS","Ganesh Housing Corp Ltd","1047370269","50","76.392","98.5314","82.66","47.98522","66.94228","95.69674","79.01368","76.392","823","775.55","-5.77",""
"GLENMARK.NS","","100710374","50","76.196","99.8","73.253","55.53388","78.496665","100","70.60414","76.196","1031.25","1160.35","12.52",""
"ALLSEC.NS","Allsec Technologies Limited","13670969","50","75.925","99.8","80.06","47.91525","89.20034","96.05072","81.43903","75.925","1048","1040.1","-0.75",""
