"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","70386176","57.95","79.528","99.8","85.953","52.83173","65.611125","95.58036","81.7684","79.528","5350","6280.05","17.38",""
"WOCKPHARMA.NS","Wockhardt Limited","240633768","57.95","79.463","99.8","85.843","52.746","50","98.89359","72.36977","79.463","1046.55","1069.95","2.24",""
"SOLARA.NS","Solara Active Pharma Sciences Limited","794732341","52","79.237","99.8","87.779","50.13057","57.51969","100","78.40023","79.237","760","810.15","6.6",""
"BASF.NS","BASF India Limited","2710356598","-31.45","78.872","99.8","81.579","55.23824","52.792795","100","76.76572","78.872","8225","8018.85","-2.51",""
"SUVENPHAR.NS","Suven Pharmaceuticals Ltd","280424486","7.65","78.79","99.8","83.09","53.48017","50","100","80.36378","78.79","1197.2","1239.8","3.56",""
"DICIND.NS","DIC India Limited","313512071","100","78.391","99.8","83.017","52.35575","51.02343","100","81.61808","78.391","729.95","799.95","9.59",""
"NSIL.NS","Nalwa Sons Investments Limited","44573174","23.75","78.064","99.8","82.514","51.8778","74.80434","100","82.07903","78.064","4951.95","7048.2","42.33",""
"SUMMITSEC.NS","Summit Securities Limited","273989892","100","77.828","99.8","78.694","54.9899","90.693195","100","80.71978","77.828","2721.8","2903.75","6.68",""
"JMFINANCIL.NS","JM Financial Ltd","633306212","58.8","77.605","97.8123","82.253","52.74895","100","100","77.25178","77.605","154.5","158.69","2.71",""
"GODFRYPHLP.NS","Godfrey Phillips India Limited","3710606","11.55","77.225","99.8","83.657","48.21779","94.92695","100","70.39236","77.225","7011.15","6756.45","-3.63",""
"OFSS.NS","Oracle Financial Services Software Limited","7861988","58.15","76.995","99.8","78.126","53.05839","70.67805","99.11096","68.89534","76.995","11584.95","11583.6","-0.01",""
"DHUNINV.NS","DHUNSERI INVESTMEN","42341798","2.15","76.972","99.8","81.438","49.67825","100","100","80.14175","76.972","2232.1","2345.5","5.08",""
"QUICKHEAL.NS","Quick Heal Technologies Limited","213825156","16.6","76.857","99.8","83.021","47.74871","69.1135","100","79.31859","76.857","812.7","712.35","-12.35",""
