"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"WOCKPHARMA.NS","Wockhardt Limited","217871421","75.5","79.557","99.8","85.828","53.04361","100","100","71.16733","79.557","930","937.5","0.81",""
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","88071917","64.25","79.324","99.8","86.421","51.75068","90.960095","100","80.12993","79.324","4980","4824.95","-3.11",""
"BASF.NS","BASF India Limited","1313694345","18.2","78.613","99.8","81.765","54.27347","100","100","76.89185","78.613","7641.8","6604.5","-13.57",""
"OFSS.NS","Oracle Financial Services Software Limited","6225281425","78.9","78.596","99.8","84.102","51.88667","86.234695","100","61.84022","78.596","10263.45","10898.45","6.19",""
"DICIND.NS","DIC India Limited","68754788","13.85","78.268","99.8","83.142","51.86302","95.54095","100","79.23015","78.268","663.5","718.8","8.33",""
"SEAMECLTD.NS","Seamec Limited","165667467","40.05","78.262","99.8","83.878","51.10717","100","100","79.64385","78.262","1544.7","1509.4","-2.29",""
"SUVENPHAR.NS","Suven Pharmaceuticals Ltd","126061478","43.55","78.114","99.8","83.407","51.13575","100","100","77.37755","78.114","1000","1003.8","0.38",""
"GRSE.NS","GARDEN REACH SHIPB","458476886","100","77.178","99.8","81.296","50.43705","71.22956","99.76041","77.39211","77.178","2134.9","1966.65","-7.88",""
"20MICRONS.NS","20 Microns Ltd","489310223","100","77.119","99.8","84.071","47.4846","100","100","82.03615","77.119","304.9","296.5","-2.76",""
"JUSTDIAL.NS","Just Dial Limited","9266766","98.75","77.039","99.8","84.533","46.78492","99.731675","98.67397","81.32412","77.039","1247.95","1275.95","2.24",""
"GLENMARK.NS","GLENMARK PHARM","4047299","46.8","76.855","99.8","73.097","57.66938","93.986225","100","67.64666","76.855","1455.4","1565.8","7.59",""
"COCHINSHIP.NS","Cochin Shipyard Limited","23071445","85.25","76.739","99.8","78.859","51.55851","50","98.59364","74.78674","76.739","2440.15","2198.45","-9.91",""
"NEWGEN.NS","Newgen Software Technologies Limited","378991564","75.8","76.705","99.8","77.473","52.84257","75.423465","98.96702","69.70792","76.705","1025.25","1085.85","5.91",""
"JUBLINDS.NS","JUBILANT INDUSTRIE","46931462","22.35","76.68","99.8","82.098","48.14092","80.399265","100","64.96836","76.68","1525","1647.9","8.06",""
"TCPLPACK.NS","TCPL PACKAGING LTD","12131766","42.4","76.57","99.8","79.075","50.8342","100","100","83.98921","76.57","3140","3029.3","-3.53",""
"QUICKHEAL.NS","Quick Heal Technologies Limited","1461377934","100","76.02","99.8","80.659","47.60089","100","100","74.38706","76.02","629","586.1","-6.82",""
"GODFRYPHLP.NS","Godfrey Phillips India Limited","47581896","83.75","75.911","99.8","79.454","48.47992","50","99.47624","75.13947","75.911","4161.65","4535.5","8.98",""
"TORNTPOWER.NS","TORRENT POWER","36312030","63.45","75.802","99.8","73.98","53.627","77.28471","99.86725","77.58089","75.802","1779","1688.1","-5.11",""
"CENTENKA.NS","Century Enka Ltd","73295669","11.1","75.787","91.6165","81.321","54.42217","50","85.39264","86.0452","75.787","734.7","738.8","0.56",""
"SUMMITSEC.NS","Summit Securities Limited","2446348164","68.15","75.787","99.8","74.849","52.71249","99.073065","100","73.5224","75.787","1868","1905.25","1.99",""
"CHOLAHLDNG.NS","Cholamandalam Financial Holdings Limited","36706722","54.8","75.778","99.8","77.718","49.8172","92.85282","100","70.58509","75.778","1474.95","1591.7","7.92",""
"SUDARSCHEM.NS","SUDARSHAN CHEMICAL","135821184","76.1","75.682","99.8","77.257","49.98965","50","100","71.26483","75.682","949.05","983.75","3.66",""
"UFLEX.NS","Uflex Ltd","1210706499","100","75.624","90.5752","84.636","51.66199","99.803675","100","81.40447","75.624","585","676.7","15.68",""
"TIDEWATER.NS","Tide Water Oil Co. (India) Limited","5744205","53.7","75.4","99.8","74.443","51.95763","96.2804","100","69.09488","75.4","2431.55","2375.4","-2.31",""
"GANESHHOUC.NS","Ganesh Housing Corp Ltd","190218739","28.15","75.348","99.4003","79.093","47.54964","71.180195","78.05593","56.79085","75.348","887.4","874.7","-1.43",""
"SOBHA.NS","Sobha Limited","535902652","-3.5","75.332","99.8","77.366","48.82878","50","28.80459","53.11525","75.332","1670","1718.5","2.9",""
"FORCEMOT.NS","Force Motors Limited","45282446","63","75.298","99.8","76.917","49.17788","4.37537","14.69849","60.88144","75.298","8358","8288.15","-0.84",""
"VLSFINANCE.NS","VLS Finance Limited","86399431","70.55","75.251","99.8","76.425","49.52747","100","100","72.15881","75.251","332","360.65","8.63",""
"ASAHISONG.NS","Asahi Songwon Colors Limited","48294343","-17.3","75.234","99.8","78.499","47.40379","93.38767","100","76.34438","75.234","518.9","519.8","0.17",""
"KSB.NS","KSB Limited","110877798","18.05","75.228","94.4807","77.986","53.21606","73.61119","80.44291","60.8154","75.228","927.95","915.75","-1.31",""
"CAREERP.NS","CAREER POINT LTD","102329571","60.25","75.199","99.8","77.843","47.95467","88.674595","100","69.8426","75.199","504.6","499.65","-0.98",""
"PPL.NS","Prakash Pipes Limited","100814235","73.35","75.184","99.8","75.954","49.79749","82.52675","100","74.43782","75.184","481.65","570.45","18.44",""
"RPGLIFE.NS","RPG LIFE SCIENCES","654964759","-0.2","75.176","99.8","76.601","49.12639","100","100","72.29405","75.176","2174.7","2092.9","-3.76",""
"KSCL.NS","Kaveri Seed Company Limited","2158844212","5.3","74.973","94.7778","76.929","53.21114","69.39972","100","74.63438","74.973","1119.85","1036.5","-7.44",""
"CREST.NS","Crest Ventures Ltd","157749764","100","74.951","98.6803","77.986","48.18625","100","99.90436","73.473","74.951","417.8","456.65","9.3",""
"ELGIRUBCO.NS","Elgi Rubber Co Ltd","2198192401","20","74.926","99.8","77.638","47.34131","50","100","80.8801","74.926","88","95.24","8.23",""
"ZENSARTECH.NS","ZENSAR TECHNOLOGIE","59383325","100","74.896","99.8","74.366","50.5218","74.24985","100","76.35937","74.896","761","797.6","4.81",""
"FINCABLES.NS","Finolex Cables Limited","115536675","32.2","74.867","95.8073","78.414","50.3799","50","95.17139","79.83355","74.867","1520","1465.25","-3.6",""
"KICL.NS","KALYANI INVESTMENT","3262622047","49.05","74.859","99.8","72.447","52.32915","85.68516","99.92235","79.81042","74.859","5700","5565.85","-2.35",""
"APLLTD.NS","Alembic Pharmaceuticals Limited","216580909","9.6","74.853","90.8782","82.587","51.09436","100","100","75.0334","74.853","1217","1089.45","-10.48",""
"KIRLOSIND.NS","Kirloskar Industries Limited","2750325663","71.4","74.81","99.8","72.892","51.73885","50","41.73271","66.97212","74.81","5379.95","5831.55","8.39",""
"EMKAY.NS","Emkay Global Financial Services Ltd","598510850","50.85","74.8","97.7076","80.722","45.96896","77.257755","96.81966","77.28662","74.8","187.92","186.33","-0.85",""
"CHENNPETRO.NS","Chennai Petroleum Corp Ltd","265972102","96.25","74.665","92.4803","78.098","53.4171","78.159345","78.28143","68.35461","74.665","935.85","981.6","4.89",""
"SARDAEN.NS","Sarda Energy & Minerals Limited","1024629727","54.9","74.664","99.8","70.851","53.3422","100","99.03179","74.14219","74.664","289.65","337.15","16.4",""
