"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","118063355","58.9","79.76","99.8","86.79","52.68983","90.11429","100","80.61484","79.76","4950","5102.15","3.07",""
"WOCKPHARMA.NS","Wockhardt Limited","104512711","48.1","79.431","99.8","85.806","52.68687","100","100","69.95343","79.431","776","853.35","9.97",""
"OFSS.NS","Oracle Financial Services Software Limited","1379505284","45.65","79.3","99.8","85.589","52.51047","100","100","62.83549","79.3","10700","11093.65","3.68",""
"APLLTD.NS","Alembic Pharmaceuticals Limited","9716177219","22.3","78.895","99.8","85.384","51.50037","78.5856","65.56682","78.17545","78.895","1088","1216.35","11.8",""
"SEAMECLTD.NS","Seamec Limited","65664058","48.95","78.408","99.8","85.018","50.40749","100","100","82.3345","78.408","1440.05","1577.55","9.55",""
"GRSE.NS","GARDEN REACH SHIPB","122737521","68.65","77.994","99.8","82.382","51.80094","100","100","81.05595","77.994","2425","2212.75","-8.75",""
"KSB.NS","KSB Limited","134545287","38.45","77.726","99.4109","78.532","55.23528","57.63977","100","64.14949","77.726","947.11","1001.15","5.71",""
"HINDZINC.NS","HINDUSTAN ZINC","389983278","58.1","77.694","99.8","83.856","49.42695","50","97.96971","77.58634","77.694","632","603.5","-4.51",""
"SUVENPHAR.NS","Suven Pharmaceuticals Ltd","262975010","9.3","77.525","99.8","81.163","51.61173","100","100","71.61242","77.525","820.6","928.45","13.14",""
"JUSTDIAL.NS","Just Dial Limited","6196518","30.75","77.465","99.8","85.601","46.99384","58.103155","97.78197","82.80471","77.465","1254.6","1280.95","2.1",""
"KSL.NS","Kalyani Steels Limited","2734013","25.9","77.373","99.8","80.806","51.51417","97.31994","94.55234","67.01428","77.373","919.1","904.7","-1.57",""
"COCHINSHIP.NS","Cochin Shipyard Limited","20617841","55.45","77.254","99.8","79.415","52.54595","71.545065","100","77.77542","77.254","2505","2467.6","-1.49",""
"20MICRONS.NS","20 Microns Ltd","330875965","74.3","77.109","99.8","83.768","47.75856","91.49592","100","79.89725","77.109","216.39","257.57","19.03",""
