"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"WOCKPHARMA.NS","Wockhardt Limited","53827262","74.35","79.248","99.8","85.459","52.48485","51.16548","98.62992","71.42161","79.248","1085","1066.75","-1.68",""
"SUVENPHAR.NS","Suven Pharmaceuticals Ltd","237917541","10.3","78.607","99.8","82.807","53.21508","50","100","78.85038","78.607","1253.15","1249.9","-0.26",""
"BASF.NS","BASF India Limited","845911929","-7.35","78.344","99.8","80.717","54.51491","56.836325","99.97427","74.22042","78.344","8020","7106.45","-11.39",""
"DICIND.NS","DIC India Limited","2706815832","100","77.622","98.0958","83.135","51.63538","50","100","81.14405","77.622","810","740","-8.64",""
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","281772006","68.55","77.369","99.8","80.172","52.13402","77.22894","97.42631","80.71018","77.369","6445","6575.5","2.02",""
"SOLARA.NS","Solara Active Pharma Sciences Limited","274998844","65.2","77.221","94.5388","87.174","49.95122","55.97664","100","75.79767","77.221","817","738.8","-9.57",""
"GODFRYPHLP.NS","Godfrey Phillips India Limited","40379747","14.35","76.963","99.8","83.504","47.5861","79.396","100","69.59145","76.963","6756","6300.85","-6.74",""
"SUMMITSEC.NS","Summit Securities Limited","266868262","100","76.823","99.8","76.407","54.26263","87.37252","100","75.86493","76.823","2932.8","2571.25","-12.33",""
"OFSS.NS","Oracle Financial Services Software Limited","556132129","57","76.701","99.8","77.546","52.75585","74.93113","92.93381","63.9404","76.701","11627","10888.05","-6.36",""
"20MICRONS.NS","20 Microns Ltd","3664644","22.15","76.187","99.8","82.773","45.98768","50","62.66292","76.24409","76.187","308.5","288.55","-6.47",""
"EMKAY.NS","Emkay Global Financial Services Ltd","9949489","-27.25","76.155","99.8","80.8","47.86439","98.561435","100","61.16185","76.155","277.95","256.36","-7.77",""
"BSE.NS","BSE Limited","41067171","81.05","76.024","99.8","75.413","52.86031","100","100","67.03581","76.024","4321","4062.75","-5.98",""
"TCPLPACK.NS","TCPL PACKAGING LTD","196059496","58.75","76.011","99.8","79.735","48.49766","50","95.04388","81.96119","76.011","3371.15","3119.9","-7.45",""
