"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"WOCKPHARMA.NS","Wockhardt Limited","104004311","62.35","79.257","99.8","85.847","52.12318","50","99.12115","71.59579","79.257","945.55","996.75","5.41",""
"BASF.NS","BASF India Limited","242423424","-24.3","79.209","99.8","81.856","55.97044","50","100","77.48985","79.209","8289","8168.25","-1.46",""
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","821896630","67","79.159","99.8","85.042","52.63562","60.21214","95.91972","78.48059","79.159","5384.35","5290.75","-1.74",""
"SUVENPHAR.NS","Suven Pharmaceuticals Ltd","3117189164","14.25","78.565","99.8","83.034","52.86031","50","100","80.48887","78.565","1186","1198.7","1.07",""
"DICIND.NS","DIC India Limited","262533462","100","77.988","99.8","82.872","51.29244","62.84483","100","81.25426","77.988","723","729.95","0.96",""
"SUDARSCHEM.NS","SUDARSHAN CHEMICAL","311095424","56.7","77.974","99.8","82.32","51.80094","67.987455","100","70.85481","77.974","1040.5","1201.1","15.43",""
"SOLARA.NS","Solara Active Pharma Sciences Limited","67407978","53.9","77.919","96.4724","87.875","49.40921","58.809605","100","76.67359","77.919","760","750.1","-1.3",""
"SUMMITSEC.NS","Summit Securities Limited","361021187","100","77.718","99.8","78.526","54.82828","92.03893","100","79.59483","77.718","2652.4","2681.6","1.1",""
"QUICKHEAL.NS","Quick Heal Technologies Limited","687658219","28.65","77.473","99.8","83.819","48.79921","57.42181","100","82.6454","77.473","692","811.7","17.3",""
"GODFRYPHLP.NS","Godfrey Phillips India Limited","4193744","28.25","77.285","99.8","83.645","48.41094","100","100","70.5764","77.285","6621.45","7005.75","5.8",""
"HONDAPOWER.NS","HONDA INDIA POWER","4995735","59.2","77.219","94.5399","82.689","54.4272","59.129005","64.57282","78.58735","77.219","4046.45","4154.2","2.66",""
"JMFINANCIL.NS","JM Financial Ltd","44014218","53.35","77.176","96.803","82.638","52.08672","100","100","78.34976","77.176","144.65","153.87","6.37",""
