"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"PILANIINVS.NS","Pilani Investment and Industries Corporation Limited","95587592","61","79.683","99.8","86.763","52.48682","78.18355","99.62626","80.39093","79.683","5110.45","4971.75","-2.71",""
"WOCKPHARMA.NS","Wockhardt Limited","103261206","53.75","79.364","99.8","85.794","52.49766","100","98.93706","67.79477","79.364","873.45","776.65","-11.08",""
"OFSS.NS","Oracle Financial Services Software Limited","1395130707","48.15","79.215","99.8","85.496","52.34885","100","99.51224","65.29138","79.215","10290","10822.3","5.17",""
"GRSE.NS","GARDEN REACH SHIPB","9647708048","72.15","78.55","99.8","83.354","52.4947","100","100","83.94416","78.55","2660","2455.35","-7.69",""
"HINDZINC.NS","HINDUSTAN ZINC","64698958","61.9","77.976","99.8","83.997","50.12959","50","100","78.1969","77.976","679.95","641.75","-5.62",""
"SEAMECLTD.NS","Seamec Limited","107072071","53.2","77.914","99.8","84.746","49.19635","100","98.74757","77.79721","77.914","1570.4","1463.05","-6.84",""
"JUSTDIAL.NS","Just Dial Limited","132457293","33.2","77.58","99.8","85.81","47.13082","50","95.30324","82.51423","77.58","997.9","1252.45","25.51",""
"APLLTD.NS","Alembic Pharmaceuticals Limited","412132110","26.15","77.47","97.5842","84.008","50.81646","23.294445","37.41082","72.17469","77.47","1006","1080.4","7.4",""
"COCHINSHIP.NS","Cochin Shipyard Limited","276361751","56.1","77.425","99.8","79.657","52.81695","73.27947","100","78.03826","77.425","2915","2543.2","-12.75",""
"KSL.NS","Kalyani Steels Limited","5632241","26.45","77.342","99.8","80.918","51.30919","90.271025","85.85136","63.21284","77.342","1025","919.1","-10.33",""
"QUICKHEAL.NS","Quick Heal Technologies Limited","2534165","70.05","77.007","99.8","83.729","47.4915","92.938835","82.96575","69.62559","77.007","508.6","614.55","20.83",""
"BASF.NS","BASF India Limited","19600581","62.8","76.898","99.8","76.737","54.15817","81.47077","100","74.95964","76.898","5739","5467","-4.74",""
"KSB.NS","KSB Limited","360405517","41.65","76.719","96.6789","78.362","55.11702","50","100","63.71828","76.719","4840.4","4735.55","-2.17",""
"JUBLINDS.NS","JUBILANT INDUSTRIE","66029724","24.05","76.569","99.8","83.242","46.66568","85.422635","100","56.22346","76.569","1485","1464.4","-1.39",""
