"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"603979.SS","JCHX Mining Management Co.,Ltd","340527051","50","71.249","99.8","60.684","53.26238","50","100","61.80833","71.249","55.8","56.87","1.92",""
"601088.SS","China Shenhua Energy Company Limited","548355832","50","70.157","94.4907","63.258","52.72136","77.202855","100","58.66615","70.157","41.59","42.33","1.78",""
"688169.SS","","96041688","50","70.036","99.8","60.033","50.27642","100","100","57.06568","70.036","420","416.86","-0.75",""
"601985.SS","China National Nuclear Power Co., Ltd","146513547","50","69.853","95.0554","63.235","51.26977","50","100","56.76953","69.853","9.39","9.58","2.02",""
"600025.SS","Huaneng Lancang River Hydropower Inc","521037894","50","69.502","97.6576","58.178","52.6711","50","87.71434","52.09388","69.502","9.71","9.89","1.85",""
"601919.SS","COSCO SHIPPING Holdings Co., Ltd","287010487","50","69.261","90.9359","64.715","52.13205","100","100","74.01666","69.261","14.42","15.04","4.3",""
"601898.SS","China Coal Energy Company Limited","1229585640","50","68.879","91.5155","65.567","49.55506","64.77837","74.2316","56.42034","68.879","12.41","13.28","7.01",""
"601001.SS","Datong Coal Industry Co Ltd","2310897090","50","68.239","91.6294","65.913","47.1732","50","100","57.51199","68.239","17.96","18.42","2.56",""
"600362.SS","Jiangxi Copper Company Limited","493929126","50","68.127","86.744","67.479","50.15915","59.022675","100","64.6199","68.127","25.68","25.49","-0.74",""
"603195.SS","","192462410","50","68.023","89.2068","65.129","49.73442","97.297625","100","61.24078","68.023","123.1","121.04","-1.67",""
"601038.SS","First Tractor Company Limited","51916338","50","67.996","88.2309","65.565","50.19069","51.067335","99.80204","54.18242","67.996","17.27","17.16","-0.64",""
"601899.SS","Zijin Mining Group Company Limited","59550934","50","67.906","96.0881","57.477","50.15423","50","100","59.84694","67.906","17.77","17.41","-2.03",""
"601298.SS","Qingdao Port International Co., Ltd","56247680","50","67.241","89.392","57.2","55.13143","100","100","65.43781","67.241","8.41","8.51","1.19",""
"601169.SS","Bank of Beijing Co., Ltd","669230706","50","67.047","91.0915","58.729","51.32003","50","100","62.19421","67.047","5.86","5.82","-0.68",""
"600971.SS","Anhui Hengyuan Coal-Electricity Group Co., Ltd","66214502","50","66.601","85.9184","63.102","50.78295","63.842055","94.84952","57.93802","66.601","12.22","12.81","4.83",""
"601168.SS","Western Mining Co.,Ltd","182222516","50","66.593","87.3244","59.507","52.94703","50","98.10473","59.63281","66.593","19.03","18.59","-2.31",""
"600985.SS","Huaibei Mining Holdings Co.,Ltd","304584648","50","66.534","87.4078","62.017","50.17591","98.09098","99.37332","54.32429","66.534","19.23","19.72","2.55",""
"600012.SS","Anhui Expressway Co Ltd","210589615","50","66.403","88.2233","58.068","52.91796","49.26807","58.64145","55.46489","66.403","13.44","13.66","1.64",""
"600761.SS","Anhui Heli Co., Ltd","110624084","50","66.38","89.635","59.618","49.88618","100","100","57.39716","66.38","25.58","24.36","-4.77",""
"600350.SS","Shandong Hi-speed Company Limited","104147202","50","66.203","88.5487","57.693","52.36758","76.17774","100","58.85779","66.203","8.73","8.84","1.26",""
"600177.SS","Youngor Group Co.,Ltd","92435486","50","66.161","86.3409","62.887","49.25548","100","100","59.29836","66.161","7.94","7.95","0.13",""
