"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"600025.SS","Huaneng Lancang River Hydropower Inc","371666867","-2.35","65.832","87.2856","56.724","53.48577","50","62.56014","52.20212","65.832","10.97","10.41","-5.1",""
"601898.SS","China Coal Energy Company Limited","378067668","67.55","65.474","83.7389","64.676","48.00648","85.45733","88.42582","56.06818","65.474","13.26","12.73","-4",""
"600012.SS","Anhui Expressway Co Ltd","85531162","30.3","65.381","84.0155","58.095","54.03396","100","100","56.98706","65.381","15.85","14.79","-6.69",""
"600350.SS","Shandong Hi-speed Company Limited","172108221","-18.65","65.021","84.9977","57.096","52.96808","96.173085","95.68833","59.19837","65.021","9.42","9.28","-1.49",""
"600686.SS","Xiamen King Long Motor Group Co., Ltd","384961036","-63.15","64.08","82.007","65.684","44.54838","86.006835","97.22037","50.46217","64.08","13.8","11.15","-19.2",""
"601985.SS","China National Nuclear Power Co., Ltd","334078820","-11.3","63.939","82.1164","57.518","52.18213","50","38.80401","52.61462","63.939","10.06","9.72","-3.38",""
"601088.SS","China Shenhua Energy Company Limited","536213417","38.5","63.751","78.7447","61.887","50.62014","16.83736","0","45.96264","63.751","38","37.85","-0.39",""
"601298.SS","Qingdao Port International Co., Ltd","1666896558","28.3","63.638","78.186","57.3","55.42778","45.191225","30.07235","55.66473","63.638","8.69","8.22","-5.41",""
"601038.SS","First Tractor Company Limited","155768965","81.5","63.621","81.1761","61.126","48.56224","50","12.4612","47.46185","63.621","15.23","16.27","6.83",""
"600415.SS","Zhejiang China Commodities City Group Co., Ltd","118661439","57.95","63.071","80.1957","61.916","47.10121","68.43716","80.23027","49.88764","63.071","8.62","8.54","-0.93",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","23920070","100","62.899","83.6308","60.681","44.38607","26.86504","24.6965","47.55554","62.899","27.36","28.92","5.7",""
"600406.SS","NARI Technology Co., Ltd","34542011","27.5","62.572","81.1781","59.687","46.84979","45.611145","57.06568","53.43518","62.572","25.38","25.84","1.81",""
"603920.SS","Olympic Circuit Technology Co., Ltd","21765548","100","61.904","75.4196","62.457","47.83459","35.78565","17.59496","55.78673","61.904","20.83","20.25","-2.78",""
"688169.SS","BEIJING ROBOROCK TECHNOLOGY CO","281109697","73.05","61.601","78.1438","55.519","51.13982","33.734905","0.77202","41.92529","61.601","233","237.03","1.73",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","16875187","20.85","61.258","80.0227","56.788","46.96461","67.010025","71.16265","53.28209","61.258","8.44","8.35","-1.07",""
"603129.SS","ZHEJIANG CF MOTO POWER CO LTD","70234311","75.7","61.188","74.5594","58.769","50.23707","23.80184","8.19823","51.41435","61.188","132.87","143.89","8.29",""
"601939.SS","China Construction Bank Corporation","253984592","-11.2","61.092","74.3327","56.041","52.90176","50","69.76216","51.39259","61.092","7.15","7.12","-0.42",""
"600685.SS","CSSC Offshore & Marine Engineering (Group) Company Limited","119736412","57.95","60.58","68.214","64.181","49.34521","0","2.95281","55.36313","60.58","24.01","25.27","5.25",""
"601058.SS","Sailun Jinyu Group Co Ltd","113975836","100","60.5","76.6285","55.228","49.64217","46.870085","7.76232","40.49002","60.5","12.83","13.61","6.08",""
"601225.SS","Shaanxi Coal Industry Company Limited","102212997","78.4","60.249","71.7952","58.52","50.43108","21.53395","0","49.80972","60.249","22.52","22.27","-1.11",""
"600789.SS","Shandong Lukang Pharmaceutical Co.,Ltd","53461404","-27.65","60.121","68.5417","66.384","45.43727","62.986385","58.43123","44.31221","60.121","7","6.87","-1.86",""
"601601.SS","China Pacific Insurance (Group) Co., Ltd","147637924","62.9","60.096","76.2932","59.076","44.91957","73.1497","59.16234","58.67391","60.096","30.76","29.65","-3.61",""
"601001.SS","Datong Coal Industry Co Ltd","117132804","100","60.071","72.4052","63.294","44.51472","31.43671","0","48.58098","60.071","13.78","13.52","-1.89",""
"600999.SS","China Merchants Securities Co., Ltd","397002742","43.75","59.561","75.8342","57.154","45.69364","84.25331","100","52.35132","59.561","15","14.98","-0.13",""
"603662.SS","Keli Sensing Technology (Ningbo) Co.,Ltd","371201154","100","59.52","69.1426","64.078","45.34026","51.378805","68.17226","53.86053","59.52","24.21","23.71","-2.07",""
"600621.SS","Shanghai Chinafortune Co., Ltd","188705898","100","59.262","68.5081","63.535","45.74313","53.82109","47.02033","54.73823","59.262","12.28","12.15","-1.06",""
"601919.SS","COSCO SHIPPING Holdings Co., Ltd","48091457","59.3","58.937","71.5148","55.908","49.38877","24.780315","0","54.46903","58.937","11.79","11.92","1.1",""
"601899.SS","Zijin Mining Group Company Limited","31210325","100","58.913","73.7865","52.573","50.3806","0","0","49.32829","58.913","14.47","14.68","1.45",""
"600764.SS","China Marine Information Electronics Company Limited","51402222","100","58.906","65.1215","62.455","49.14031","77.058655","95.16985","53.3564","58.906","19.73","21.45","8.72",""
"600760.SS","AVIC SHENYANG AIRCRAFT CO LTD","1058053079","38.65","58.828","66.3255","63.318","46.83989","29.112275","38.33498","51.31127","58.828","40.78","40.48","-0.74",""
"601168.SS","Western Mining Co.,Ltd","34687587","100","58.793","70.3461","55.852","50.18164","5.065365","0","44.87376","58.793","14.36","14.3","-0.42",""
"603299.SS","Jiang Su Suyan Jingshen Co.,Ltd","4912858","38.9","58.698","70.3166","58.52","47.25662","62.5512","40.99579","59.83018","58.698","9.8","9.82","0.2",""
"600710.SS","Sumec Corporation Limited","61850822","46.5","58.387","74.4578","57.597","43.10715","51.796205","41.58113","53.51251","58.387","8.08","8.12","0.5",""
"603298.SS","Hangcha Group Co., Ltd","180072125","100","58.267","71.9109","54.533","48.35734","50","3.71183","42.6476","58.267","17.06","17.54","2.81",""
"600183.SS","Shengyi Technology Co Ltd","873227727","74.65","58.23","69.3542","58.826","46.50928","3.401845","0","50.1401","58.23","17.18","17.08","-0.58",""
"600336.SS","Aucma Co.,Ltd","143291041","88.4","58.085","68.7607","60.006","45.48775","70.763835","98.06128","61.90732","58.085","4.5","5.34","18.67",""
"600368.SS","Guangxi Wuzhou Communications Co Ltd","55814055","35.1","57.961","71.1361","54.926","47.82084","30.01564","28.08605","45.06425","57.961","3.36","3.22","-4.17",""
"600006.SS","DongFeng Automobile Co. LTD","110338318","68.75","57.816","65.5037","63.265","44.68003","15.224245","8.81382","50.26761","57.816","5.88","5.7","-3.06",""
"600864.SS","Harbin Hatou Investment Co.,Ltd","162870781","74.3","57.801","61.7928","66.979","44.63252","50","31.9413","50.52528","57.801","4.65","4.72","1.51",""
"600362.SS","Jiangxi Copper Company Limited","225639033","91.1","57.769","63.1099","62.178","48.0198","7.495365","0","40.41309","57.769","18.8","18.59","-1.12",""
