"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"600198.SS","Datang Telecom Technology Co., Ltd","534037655","21.2","69.733","98.543","61.513","49.14427","100","100","76.66508","69.733","13.07","14.58","11.55",""
"601727.SS","Shanghai Electric Group Company Limited","254320756","45.25","67.847","99.8","58.232","45.50755","100","100","77.20818","67.847","6.78","8.1","19.47",""
"600764.SS","China Marine Information Electronics Company Limited","84513708","44.2","67.711","83.3952","68.257","51.48132","100","100","70.23161","67.711","32.8","31.17","-4.97",""
"600336.SS","Aucma Co.,Ltd","227159822","47.6","66.857","84.2873","69.477","46.80525","100","100","69.19147","66.857","9.77","8.33","-14.74",""
"603920.SS","Olympic Circuit Technology Co., Ltd","679115526","50.95","66.761","85.1094","65.41","49.76475","100","96.73469","60.99982","66.761","26.78","27.79","3.77",""
"600686.SS","Xiamen King Long Motor Group Co., Ltd","450117353","73.65","65.677","87.7131","63.705","45.61247","50","8.41502","55.94042","65.677","12.49","14.11","12.97",""
"603662.SS","Keli Sensing Technology (Ningbo) Co.,Ltd","1301056897","48.2","65.18","83.0409","65.624","46.87454","100","100","62.45091","65.18","32.87","33.28","1.25",""
"600999.SS","China Merchants Securities Co., Ltd","2926403700","41.25","64.906","90.0762","58.485","46.15788","100","100","54.54615","64.906","19.74","19.09","-3.29",""
"600864.SS","Harbin Hatou Investment Co.,Ltd","259298366","71.5","64.813","84.6067","62.843","46.98837","100","98.22612","65.10224","64.813","6.36","7.37","15.88",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","499083298","34.1","64.624","92.9275","53.537","47.40609","100","96.9215","57.32971","64.624","10.1","9.94","-1.58",""
"600789.SS","Shandong Lukang Pharmaceutical Co.,Ltd","80581897","57.85","64.34","78.9629","65.948","48.10987","87.801875","87.68708","56.43754","64.34","8.36","8.78","5.02",""
"600415.SS","Zhejiang China Commodities City Group Co., Ltd","84499087","28.9","64.214","86.0862","58.303","48.25241","100","100","62.06945","64.214","10.7","10.43","-2.52",""
"601898.SS","China Coal Energy Company Limited","55868867","38.1","63.909","83.1705","60.836","47.72013","64.81706","97.27271","58.74943","63.909","13.42","13.18","-1.79",""
"601939.SS","China Construction Bank Corporation","773242476","23.65","63.723","81.6443","55.819","53.70651","70.00341","76.81437","55.82487","63.723","8.1","8.06","-0.49",""
"600217.SS","China Resources and Environment Co.,Ltd","30093841","53.05","63.461","88.6012","56.84","44.94135","97.13416","100","66.01159","63.461","6.8","6.86","0.88",""
"600835.SS","Shanghai Mechanical & Electrical Industry Co., Ltd","116526533","64.95","63.352","81.848","61.476","46.73101","100","96.74437","65.23827","63.352","17.05","16.97","-0.47",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","379115259","14.5","62.966","85.1988","58.813","44.88612","98.982375","98.87687","54.44509","62.966","32.99","30.58","-7.31",""
"601601.SS","China Pacific Insurance (Group) Co., Ltd","539433156","64.85","62.96","85.9037","56.638","46.33902","100","100","56.51139","62.96","38.55","36.68","-4.85",""
