"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"601727.SS","Shanghai Electric Group Company Limited","554945367","42.25","72.91","99.8","72.185","46.74585","100","100","79.29257","72.91","7.6","12.3","61.84",""
"603920.SS","Olympic Circuit Technology Co., Ltd","293068879","47.4","69.864","91.8136","67.795","49.98445","100","99.39047","65.13959","69.864","27.79","33.33","19.94",""
"600760.SS","AVIC SHENYANG AIRCRAFT CO LTD","88334795","59.5","69.634","92.858","68.615","47.42786","100","96.12928","57.2385","69.634","46.3","61.07","31.9",""
"603662.SS","Keli Sensing Technology (Ningbo) Co.,Ltd","242545809","50.8","69.39","93.8669","66.731","47.57139","100","100","66.39026","69.39","35","41.94","19.83",""
"600415.SS","Zhejiang China Commodities City Group Co., Ltd","718623857","32.1","68.706","96.4999","60.654","48.96511","100","100","66.87666","68.706","10.4","12.56","20.77",""
"600999.SS","China Merchants Securities Co., Ltd","448825917","47.45","68.515","97.4895","61.144","46.91116","100","100","62.62472","68.515","19.42","21.34","9.89",""
"600764.SS","China Marine Information Electronics Company Limited","1439909166","39.4","67.794","83.6059","68.069","51.70799","100","100","67.41186","67.794","30.76","31.35","1.92",""
"600198.SS","Datang Telecom Technology Co., Ltd","3071608351","9.6","67.082","91.3642","61.368","48.51274","100","100","66.83098","67.082","13.12","12.47","-4.95",""
"600835.SS","Shanghai Mechanical & Electrical Industry Co., Ltd","333199809","60.75","66.826","89.2362","64.247","46.99431","100","99.62187","56.86787","66.826","16.42","19.77","20.4",""
"600336.SS","Aucma Co.,Ltd","565251701","42.3","66.191","82.3283","69.15","47.09329","100","100","65.93495","66.191","7.8","7.99","2.44",""
"603319.SS","Hunan Oil Pump Co., Ltd","95070700","48.9","65.598","85.3943","62.356","49.04331","100","99.7384","67.50836","65.598","20.23","23.5","16.16",""
"600686.SS","Xiamen King Long Motor Group Co., Ltd","99568946","70.8","65.056","85.8936","63.79","45.48577","50","16.73732","54.4024","65.056","13.61","13.3","-2.28",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","73880445","35.7","64.946","93.4841","53.649","47.70403","100","99.83385","56.97053","64.946","9.97","10.06","0.9",""
"600217.SS","China Resources and Environment Co.,Ltd","867262956","50.25","64.907","90.2935","58.718","45.70948","100","100","67.91657","64.907","6.8","7.1","4.41",""
"600458.SS","Zhuzhou Times New Material Technology Co., Ltd","36766540","54.7","64.739","84.2286","63.181","46.80624","100","97.90109","66.46072","64.739","12.48","13.56","8.65",""
"600789.SS","Shandong Lukang Pharmaceutical Co.,Ltd","130782485","56.55","64.734","79.9126","65.9","48.39","100","96.49754","60.6954","64.734","8.99","8.98","-0.11",""
"600864.SS","Harbin Hatou Investment Co.,Ltd","419390051","75.6","64.72","84.0967","63.217","46.84583","100","99.89022","64.91626","64.72","7.05","7.39","4.82",""
"600621.SS","Shanghai Chinafortune Co., Ltd","651706956","77.15","64.492","81.7721","64.368","47.3368","100","100","59.98222","64.492","15.28","16.68","9.16",""
"688002.SS","RAYTRON TECHNOLOGY CO LTD","131773737","85.5","64.46","83.4084","62.672","47.30017","100","100","61.35079","64.46","49.1","53.79","9.55",""
"600563.SS","XIAMEN FARATRONIC CO.LTD.","230343366","45.8","64.166","82.8357","64.52","45.14328","100","100","70.15635","64.166","120.11","135","12.4",""
"603669.SS","Lionco Pharmaceutical Group Co., Ltd","119116759","49.1","64.149","84.1035","62.334","46.0094","100","90.84838","78.76834","64.149","5.8","6.82","17.59",""
"601601.SS","China Pacific Insurance (Group) Co., Ltd","378440317","68.45","63.871","87.7073","57.254","46.65083","100","100","58.11531","63.871","36.79","38.09","3.53",""
"600705.SS","AVIC Capital Co.,Ltd","202844043","80.9","63.47","87.2227","60.21","42.97649","100","100","72.095","63.47","4.54","4.89","7.71",""
"601939.SS","China Construction Bank Corporation","658256818","22.85","63.466","80.9155","55.581","53.9025","86.73415","94.61954","53.73339","63.466","8.07","8","-0.87",""
"600183.SS","Shengyi Technology Co Ltd","629917051","62.65","63.367","82.4007","60.031","47.6684","81.75244","81.24911","59.00899","63.367","21.19","22.12","4.39",""
