"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"601985.SS","China National Nuclear Power Co., Ltd","381150268","18.55","73.318","99.8","66.256","53.89656","100","100","63.71586","73.318","11.65","12.01","3.09",""
"600025.SS","Huaneng Lancang River Hydropower Inc","283586556","14","71.897","99.8","61.535","54.35486","100","100","57.0872","71.897","11.82","11.66","-1.35",""
"601298.SS","Qingdao Port International Co., Ltd","69277984","35.7","68.867","91.223","59.633","55.74502","86.267385","100","67.11251","68.867","9.34","9.21","-1.39",""
"600686.SS","Xiamen King Long Motor Group Co., Ltd","170550799","48.95","67.788","97.4153","60.125","45.82232","61.125225","76.89643","66.82772","67.788","10.5","14.11","34.38",""
"601088.SS","China Shenhua Energy Company Limited","408317004","33.65","66.906","86.4855","63.175","51.05766","73.992445","83.70743","55.92545","66.906","41.73","40.8","-2.23",""
"601939.SS","China Construction Bank Corporation","333546744","-10.05","65.792","82.9342","61.788","52.65231","93.93038","100","59.13695","65.792","7.5","7.42","-1.07",""
"600012.SS","Anhui Expressway Co Ltd","779163121","27.85","65.516","85.8491","57.948","52.75212","76.07938","42.76189","52.33024","65.516","13.19","13.95","5.76",""
"600685.SS","CSSC Offshore & Marine Engineering (Group) Company Limited","2073960342","87.4","64.695","76.8213","67.018","50.24598","62.40358","93.46708","59.04663","64.695","29","28.42","-2",""
"601898.SS","China Coal Energy Company Limited","199169186","57.8","64.406","81.158","63.595","48.46484","32.540965","52.29397","56.40044","64.406","12.1","11.86","-1.98",""
"600350.SS","Shandong Hi-speed Company Limited","164198524","32","63.96","83.0069","56.749","52.12472","60.88345","59.28911","56.9078","63.96","8.75","8.64","-1.26",""
"600183.SS","Shengyi Technology Co Ltd","25549228","45.15","63.567","81.503","61.527","47.67137","50.754405","99.7393","55.35427","63.567","22.45","20.59","-8.29",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","42570825","100","63.249","83.9206","60.42","45.40743","50","83.54589","59.1935","63.249","29.3","28.25","-3.58",""
"601038.SS","First Tractor Company Limited","22146387","100","63.188","78.5292","62.039","48.9948","12.146625","0","45.8829","63.188","14.88","15.31","2.89",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","469411460","10.5","63.168","84.2583","58.745","46.50136","50","100","60.12723","63.168","8.71","8.33","-4.36",""
"603920.SS","Olympic Circuit Technology Co., Ltd","23421989","60.5","62.51","76.9274","63.767","46.8354","94.88483","100","53.36491","62.51","21.6","20.55","-4.86",""
"600006.SS","DongFeng Automobile Co. LTD","128315735","87.25","62.34","76.6832","63.912","46.42559","28.297185","3.8094","53.39315","62.34","6.62","7.14","7.85",""
"601225.SS","Shaanxi Coal Industry Company Limited","265297222","29.3","62.34","76.8029","58.997","51.21901","78.955785","54.78155","46.79689","62.34","25.33","23.76","-6.2",""
"601899.SS","Zijin Mining Group Company Limited","126088342","100","62.126","81.2451","54.948","50.18461","42.389365","45.40108","53.94831","62.126","17.75","15.85","-10.7",""
"600368.SS","Guangxi Wuzhou Communications Co Ltd","97543411","85.95","61.918","80.9389","56.082","48.73447","50","56.77003","59.34118","61.918","3.53","3.56","0.85",""
"601001.SS","Datong Coal Industry Co Ltd","69135088","86.95","61.866","77.041","64.199","44.35833","39.129795","22.78959","53.51429","61.866","15.48","14.78","-4.52",""
"600362.SS","Jiangxi Copper Company Limited","83174327","100","61.536","71.7018","63.924","48.98194","20.73889","0","57.72471","61.536","22.5","20.99","-6.71",""
"600760.SS","AVIC SHENYANG AIRCRAFT CO LTD","230358800","44.4","61.276","72.331","64.405","47.09131","50","99.23851","57.0128","61.276","42.95","43.71","1.77",""
"600926.SS","Bank of Hangzhou Co., Ltd","110505649","19.95","61.229","76.8217","61.11","45.75402","50","68.22883","64.71031","61.229","12.91","13.05","1.08",""
"600993.SS","Mayinglong Pharmaceutical Group Co., LTD","525711799","95.45","61.018","72.893","62.41","47.74957","47.119245","24.00512","59.36468","61.018","27.87","26.43","-5.17",""
"600621.SS","Shanghai Chinafortune Co., Ltd","506756795","47.4","61.003","70.1018","64.777","48.13066","0","1.23263","55.33562","61.003","12.1","12.53","3.55",""
"601169.SS","Bank of Beijing Co., Ltd","191981776","18.9","60.989","76.706","55.146","51.11408","15.336965","36.5575","51.53688","60.989","5.62","5.29","-5.87",""
"601168.SS","Western Mining Co.,Ltd","68625217","100","60.898","74.7992","56.263","51.63078","23.46284","1.20629","52.40543","60.898","17.01","15.28","-10.17",""
"601919.SS","COSCO SHIPPING Holdings Co., Ltd","29163771","86.05","60.889","75.25","57.022","50.39545","50","74.37289","60.59324","60.889","13.09","12.82","-2.06",""
"600018.SS","Shanghai International Port (Group) Co., Ltd","39063068","53.05","60.737","79.4252","55.426","47.35956","77.67266","97.04193","61.61131","60.737","6.09","6.14","0.82",""
"600415.SS","Zhejiang China Commodities City Group Co., Ltd","1105007985","51.35","60.671","74.0196","61.585","46.40831","5.665895","0","45.73072","60.671","7.75","7.56","-2.45",""
"600163.SS","Zhongmin Energy Co., Ltd","36276620","84.15","60.652","73.7332","64.072","44.14947","50","98.88077","61.11092","60.652","5.14","5.48","6.61",""
"600690.SS","Haier Smart Home Co., Ltd","3506534","34.25","60.554","78.7548","55.576","47.33185","40.58127","12.8567","50.99539","60.554","26.9","27.39","1.82",""
"603501.SS","WILL SEMICONDUCTOR CO LTD SHANG","116829881","30.15","60.312","75.0971","56.213","49.62633","90.65578","96.2558","59.58537","60.312","110.98","103.93","-6.35",""
"600406.SS","NARI Technology Co., Ltd","174571624","33.6","60.047","75.3357","59.023","45.78372","76.08169","99.81112","46.73249","60.047","24.79","24.39","-1.61",""
"603129.SS","ZHEJIANG CF MOTO POWER CO LTD","886052367","69.5","60.041","72.933","59.053","48.13759","50","37.67207","52.66808","60.041","146.65","139.36","-4.97",""
"600019.SS","Baoshan Iron & Steel Co., Ltd","169843406","46.45","59.832","76.4185","57.672","45.40559","35.432885","32.86751","55.33175","59.832","7.09","6.84","-3.53",""
"603606.SS","Ningbo Orient Wires & Cables Co.,Ltd","96914911","9.75","59.78","74.3274","61.055","43.95843","50","94.46536","55.21723","59.78","46.55","52.4","12.57",""
"603689.SS","Anhui Province Natural Gas Development Co., Ltd","29825766","76.05","59.708","73.3113","58.286","47.52685","21.920045","33.45049","57.42535","59.708","9","9.16","1.78",""
"601601.SS","China Pacific Insurance (Group) Co., Ltd","211651515","16.8","59.695","74.4408","59.781","44.86216","50","98.8625","59.60718","59.695","29.6","27.97","-5.51",""
"603979.SS","JCHX Mining Management Co.,Ltd","324196627","100","59.694","75.1654","52.994","50.92403","8.98605","0","43.06337","59.694","44.55","40.37","-9.38",""
"601838.SS","BANK OF CHENGDU CO LTD","95577174","44.6","59.644","72.8903","59.53","46.51225","50","43.77138","61.38294","59.644","14.87","14.66","-1.41",""
"600737.SS","COFCO Tunhe Sugar Co Ltd","94965925","100","59.568","75.018","55.393","48.293","12.043755","0","53.76618","59.568","9.17","9.27","1.09",""
"600971.SS","Anhui Hengyuan Coal-Electricity Group Co., Ltd","470576140","100","59.567","69.5031","60.503","48.69488","7.977185","0","51.89225","59.567","10.52","9.96","-5.32",""
"688169.SS","BEIJING ROBOROCK TECHNOLOGY CO","57358802","8.95","59.543","74.7546","54.713","49.1611","38.69197","8.06491","42.06928","59.543","331.65","298.04","-10.13",""
"603225.SS","Xinfengming Group Co., Ltd","55968907","60.2","59.444","73.4753","57.362","47.49517","70.812775","60.85895","51.45862","59.444","14.55","13.25","-8.93",""
"600038.SS","AVIC HELICOPTER CO LTD","9676747","64.1","59.411","68.1202","61.517","48.59702","27.02645","0.38152","58.42178","59.411","40.55","40.77","0.54",""
"600522.SS","Jiangsu Zhongtian Technology Co., Ltd","741506307","62.7","59.229","70.4318","60.112","47.14378","57.355245","86.93176","53.16746","59.229","14.3","15.49","8.32",""
"600789.SS","Shandong Lukang Pharmaceutical Co.,Ltd","12972045","100","59.214","67.784","63.913","45.94605","48.57668","6.26204","48.35899","59.214","7.04","6.72","-4.55",""
"600864.SS","Harbin Hatou Investment Co.,Ltd","251190370","100","59.015","64.3054","67.394","45.34422","0","0","51.29068","59.015","4.89","4.89","0",""
"600511.SS","China National Medicines Corporation Ltd","18329332","50.3","59.012","69.6669","58.219","49.1512","11.06119","0","55.4345","59.012","31.63","32.25","1.96",""
"601598.SS","Sinotrans Limited","285691699","93","58.649","68.3988","61.783","45.7659","0","0","49.05324","58.649","4.94","4.78","-3.24",""
"600999.SS","China Merchants Securities Co., Ltd","383842540","24.15","58.562","73.9292","55.985","45.77085","37.42148","27.19781","50.4381","58.562","14.88","14.64","-1.61",""
"601058.SS","Sailun Jinyu Group Co Ltd","55294262","75.3","58.532","72.7485","52.849","49.99951","20.141095","0","43.5439","58.532","13.3","12.58","-5.41",""
"600989.SS","Ningxia Baofeng Energy Group Co., Ltd","98459506","79.85","58.513","71.623","54.592","49.32541","67.198955","67.82056","51.93304","58.513","17.57","15.26","-13.15",""
"601166.SS","Industrial Bank Co., Ltd","60562953","-18.3","58.438","67.141","60.845","47.3269","50","59.52046","54.05943","58.438","17.13","16.49","-3.74",""
"600710.SS","Sumec Corporation Limited","93030180","91.85","58.282","74.208","57.465","43.17446","23.152495","0","50.21906","58.282","8.17","7.98","-2.33",""
"600031.SS","Sany Heavy Industry Co., Ltd","42975100","41.35","58.276","70.2517","61.313","43.26256","50","28.48145","60.42953","58.276","16.34","15.99","-2.14",""
"600177.SS","Youngor Group Co.,Ltd","77578096","43.9","58.027","68.1841","58.668","47.22989","18.7183","0","54.91454","58.027","7.14","6.96","-2.52",""
"603693.SS","Jiangsu New Energy Development Co., Ltd","134913518","97.2","57.845","63.4823","64.777","45.27493","49.307005","13.49739","57.73956","57.845","11.2","11.25","0.45",""
"603662.SS","Keli Sensing Technology (Ningbo) Co.,Ltd","4877834573","100","57.741","64.3388","63.142","45.74214","0","0","41.61663","57.741","21.23","20.61","-2.92",""
"601658.SS","Postal Savings Bank of China Co., Ltd","763029410","-36.1","57.711","69.4338","58.897","44.80079","41.967245","71.69105","56.87394","57.711","4.95","4.88","-1.41",""
"600469.SS","Aeolus Tyre Co., Ltd","337473618","100","57.705","67.4085","58.312","47.3952","38.81158","36.05927","52.5427","57.705","5.62","5.48","-2.49",""
"600098.SS","Guangzhou Development Group Incorporated","304074909","91.75","57.339","68.0079","58.148","45.86192","24.531065","8.19798","49.56976","57.339","6.1","6.04","-0.98",""
"600188.SS","Yanzhou Coal Mining Company Limited","198806021","100","57.267","60.9305","61.301","49.5709","0","0","52.09107","57.267","15.5","14.9","-3.87",""
"603607.SS","Zhejiang Jinghua Laser Technology Co.,Ltd","13482120","100","57.218","64.8276","59.933","46.89433","4.27732","12.90918","55.76949","57.218","15.74","12.37","-21.41",""
"601163.SS","Triangle Tyre Co., Ltd","368371355","90.1","57.103","67.8791","56.127","47.30413","19.1004","0","48.97693","57.103","14.92","14.56","-2.41",""
"600036.SS","China Merchants Bank Co., Ltd","126655695","-2.85","57.076","65.3546","59.626","46.24697","46.72644","25.21601","52.01763","57.076","34.17","32.37","-5.27",""
"603298.SS","Hangcha Group Co., Ltd","440926666","100","57.046","68.5651","53.735","48.83742","8.16838","0","46.73104","57.046","17.25","15.94","-7.59",""
"601808.SS","China Oilfield Services Limited","227224099","77.25","56.925","64.6822","59.476","46.61717","21.454865","0","55.2436","56.925","15.48","15.11","-2.39",""
"600829.SS","HPGC Renmintongtai Pharmaceutical Corporation","41470680","100","56.71","58.4591","62.037","49.63524","0","0","52.246","56.71","5.68","5.55","-2.29",""
"600458.SS","Zhuzhou Times New Material Technology Co., Ltd","291690757","100","56.654","64.781","60.197","44.9849","16.51009","0","52.46877","56.654","9.54","9.59","0.52",""
