"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"600336.SS","Aucma Co.,Ltd","529151844","45.65","70.107","92.2825","71.073","46.96461","99.16229","99.90997","74.04651","70.107","8.49","9.38","10.48",""
"600764.SS","China Marine Information Electronics Company Limited","244849157","42.5","68.725","86.4159","68.06","51.70007","100","100","70.05062","68.725","27.19","32.73","20.38",""
"601727.SS","Shanghai Electric Group Company Limited","82529300","49.4","68.396","96.8736","63.614","44.70181","100","99.92152","81.27237","68.396","4.97","6.39","28.57",""
"600999.SS","China Merchants Securities Co., Ltd","217991650","41.3","66.337","92.9625","59.316","46.73299","95.07128","100","57.20561","66.337","19.7","19.78","0.41",""
"603920.SS","Olympic Circuit Technology Co., Ltd","621736203","54.6","65.768","84.2299","63.536","49.53903","99.27607","95.52483","61.16304","65.768","23.97","26.8","11.81",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","442650444","34.85","65.429","94.1694","54.123","47.99406","95.299925","93.73272","57.35614","65.429","10.18","10.08","-0.98",""
"603662.SS","Keli Sensing Technology (Ningbo) Co.,Ltd","1152747361","47.15","65.263","83.2188","65.507","47.06261","99.16401","100","62.26211","65.263","33.6","33.31","-0.86",""
"600415.SS","Zhejiang China Commodities City Group Co., Ltd","2805450242","26.65","64.95","87.9805","58.437","48.43158","100","100","60.97071","64.95","10.97","10.74","-2.1",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","226907790","13.75","64.87","89.6566","59.508","45.4459","93.28497","89.25322","56.89966","64.87","32.05","33","2.96",""
"600686.SS","Xiamen King Long Motor Group Co., Ltd","427959215","74.85","64.825","84.149","65.039","45.2878","50","18.17485","54.24501","64.825","12.15","12.47","2.63",""
"601601.SS","China Pacific Insurance (Group) Co., Ltd","67637999","65.15","64.577","89.5002","57.317","46.91512","100","100","59.97482","64.577","38.05","38.66","1.6",""
"601898.SS","China Coal Energy Company Limited","73220255","34.05","64.479","84.3341","61.191","47.91103","74.86388","100","59.06264","64.479","13.98","13.41","-4.08",""
"600835.SS","Shanghai Mechanical & Electrical Industry Co., Ltd","50934769","62.15","64.465","83.2398","63.253","46.90324","89.259725","91.83463","64.05558","64.465","14.48","16.55","14.3",""
"601939.SS","China Construction Bank Corporation","627172410","24.7","64.087","82.2609","56.054","53.94506","50","63.68641","55.74105","64.087","8.26","8.11","-1.82",""
"688002.SS","RAYTRON TECHNOLOGY CO LTD","25415122","85.75","63.625","81.1798","62.467","47.2289","99.363805","99.49129","60.52474","63.625","49.9","51.26","2.73",""
"603260.SS","Hoshine Silicon Industry Co., Ltd","106035845","55.3","63.316","73.0585","66.646","50.24202","100","100","68.3521","63.316","52.83","64.99","23.02",""
"600789.SS","Shandong Lukang Pharmaceutical Co.,Ltd","364044526","57.15","63.275","76.8634","65.14","47.82084","83.14861","78.90819","53.83353","63.275","8.09","8.38","3.58",""
"600621.SS","Shanghai Chinafortune Co., Ltd","483468347","72.05","63.258","78.8678","63.693","47.21406","83.057115","96.46695","58.06649","63.258","15.05","15.52","3.12",""
"600458.SS","Zhuzhou Times New Material Technology Co., Ltd","107477985","60.6","63.186","80.5387","62.366","46.65281","63.503975","71.81058","62.39032","63.186","9.91","12.7","28.15",""
"600217.SS","China Resources and Environment Co.,Ltd","175292667","49.65","63.154","88.9299","55.929","44.60381","83.365755","100","70.03878","63.154","6.4","6.89","7.66",""
"600198.SS","Datang Telecom Technology Co., Ltd","89064092","25.45","62.898","93.2216","47.034","48.43851","100","99.95945","67.14082","62.898","8.59","11.88","38.3",""
"601088.SS","China Shenhua Energy Company Limited","300647075","26.95","62.863","82.8596","55.023","50.70725","50","45.00726","49.09863","62.863","41.92","40.93","-2.36",""
"603606.SS","Ningbo Orient Wires & Cables Co.,Ltd","184129322","46.05","62.846","83.8481","60.315","44.37614","90.4037","83.28131","56.72877","62.846","49.9","58.24","16.71",""
"603319.SS","Hunan Oil Pump Co., Ltd","486011146","46.4","62.722","78.9029","61.25","48.01287","84.72475","95.94977","60.78843","62.722","18.85","19.99","6.05",""
"600760.SS","AVIC SHENYANG AIRCRAFT CO LTD","584637791","63","62.685","77.0034","63.737","47.31601","84.543675","88.79687","52.47107","62.685","47.48","47.16","-0.67",""
"600864.SS","Harbin Hatou Investment Co.,Ltd","399456448","72.9","62.596","76.6597","64.446","46.6825","89.828545","94.18855","58.20509","62.596","6.06","6.29","3.8",""
"601985.SS","China National Nuclear Power Co., Ltd","110063588","35.55","62.534","82.7354","53.06","51.80698","17.67783","1.32229","50.18692","62.534","10.48","10.22","-2.48",""
"603299.SS","Jiang Su Suyan Jingshen Co.,Ltd","428505163","34.15","62.534","82.7465","55.834","49.02252","100","100","65.29121","62.534","10.95","11.51","5.11",""
"601001.SS","Datong Coal Industry Co Ltd","215254525","44.9","62.502","80.2034","61.2","46.10245","51.054595","60.73242","49.76277","62.502","16.23","15.94","-1.79",""
"600690.SS","Haier Smart Home Co., Ltd","1853854986","41.55","62.438","84.4928","55.268","47.55259","88.696505","90.02369","51.73503","62.438","31.13","30.82","-1",""
"600012.SS","Anhui Expressway Co Ltd","27846596","41.05","62.092","78.9579","53.363","53.95527","50","73.67765","53.17987","62.092","14.79","14.3","-3.31",""
"600522.SS","Jiangsu Zhongtian Technology Co., Ltd","9875032","54.1","62.022","77.9142","60.261","47.89112","64.348545","64.13423","57.69359","62.022","15.23","16.84","10.57",""
"603607.SS","Zhejiang Jinghua Laser Technology Co.,Ltd","99371584","61.8","62.002","74.9225","64.826","46.25786","100","100","56.0775","62.002","16.6","16.54","-0.36",""
"601919.SS","COSCO SHIPPING Holdings Co., Ltd","390535119","51.75","61.664","80.9632","52.992","51.03786","75.07408","69.37847","49.51441","61.664","14.95","14.73","-1.47",""
"601168.SS","Western Mining Co.,Ltd","1492619720","42.75","61.636","80.104","54.17","50.63301","54.952285","61.1293","52.05706","61.636","18.05","17.95","-0.55",""
"600036.SS","China Merchants Bank Co., Ltd","197401590","48.05","61.455","80.1337","57.165","47.06558","80.592115","77.16154","60.05068","61.455","39.15","39.1","-0.13",""
"600469.SS","Aeolus Tyre Co., Ltd","125914033","42.25","61.388","76.9899","58.182","48.99084","91.15299","96.77067","58.46212","61.388","7.08","6.77","-4.38",""
"600926.SS","Bank of Hangzhou Co., Ltd","320804028","36.8","60.987","81.5332","56.245","45.18387","81.02254","63.73606","61.39343","60.987","14.54","14.14","-2.75",""
"600362.SS","Jiangxi Copper Company Limited","250166992","54","60.938","74.5308","58.185","50.09948","50","53.75896","49.52288","60.938","22.68","22.91","1.01",""
"603129.SS","ZHEJIANG CF MOTO POWER CO LTD","273951474","33.55","60.813","77.3621","54.829","50.24796","93.08924","93.60228","52.61698","60.813","156","153","-1.92",""
"601038.SS","First Tractor Company Limited","155922066","51.85","60.786","77.4751","55.554","49.32838","90.738045","100","51.23749","60.786","15.99","16.17","1.13",""
"601298.SS","Qingdao Port International Co., Ltd","218792386","41.5","60.709","75.7181","51.112","55.29661","11.52967","0.56425","53.68999","60.709","8.43","8.35","-0.95",""
"600183.SS","Shengyi Technology Co Ltd","462872722","64.95","60.524","77.0708","57.413","47.08834","55.07371","30.95015","54.03731","60.524","19.83","19.97","0.71",""
"601166.SS","Industrial Bank Co., Ltd","66023039","42.5","60.338","77.8673","55.085","48.06137","84.914825","82.75365","54.66976","60.338","19.57","19.14","-2.2",""
"600368.SS","Guangxi Wuzhou Communications Co Ltd","69784075","47.3","60.22","78.6349","52.043","49.98169","19.57497","33.77598","55.35129","60.22","3.69","3.73","1.08",""
"601225.SS","Shaanxi Coal Industry Company Limited","20334281","30.1","60.076","77.7352","51.493","51.00025","52.024155","61.87667","54.67455","60.076","25.15","25","-0.6",""
"600531.SS","Henan Yuguang Gold&Lead Co., Ltd","814602388","63.55","60.064","73.8958","55.434","50.86167","69.134315","80.44407","55.21832","60.064","7.08","7.06","-0.28",""
"601838.SS","BANK OF CHENGDU CO LTD","21854237","39.15","60.001","76.5577","57.45","45.99456","69.033955","55.41693","50.92203","60.001","15.82","15.54","-1.77",""
"600006.SS","DongFeng Automobile Co. LTD","895999048","57.45","59.993","72.2592","60.999","46.72111","34.265795","16.24041","58.53733","59.993","6.46","6.63","2.63",""
"600038.SS","AVIC HELICOPTER CO LTD","42207977","52.95","59.987","71.9166","60.235","47.80907","28.52965","43.71652","55.32255","59.987","41.48","42.65","2.82",""
"601899.SS","Zijin Mining Group Company Limited","497898401","33.15","59.887","81.0056","47.63","51.02499","50.45092","53.30177","56.77683","59.887","18.08","17.23","-4.7",""
"601169.SS","Bank of Beijing Co., Ltd","511845165","41.8","59.867","77.1226","51.822","50.65677","52.646685","53.37014","52.72283","59.867","5.88","5.74","-2.38",""
"603501.SS","WILL SEMICONDUCTOR CO LTD SHANG","130654756","54.65","59.808","79.2781","52.941","47.20515","67.662985","59.59203","58.26182","59.808","113.1","111.78","-1.17",""
"600163.SS","Zhongmin Energy Co., Ltd","104660856","37.6","59.787","74.8518","59.701","44.80871","40.032375","30.41022","61.78573","59.787","5.08","5.57","9.65",""
"600563.SS","XIAMEN FARATRONIC CO.LTD.","72876327","48.9","59.699","73.4569","61.699","43.9416","100","100","63.52118","59.699","114.87","115.96","0.95",""
"600350.SS","Shandong Hi-speed Company Limited","120745666","25.95","59.688","76.9285","49.982","52.15343","38.01223","34.75536","57.99501","59.688","8.7","8.8","1.15",""
"600025.SS","Huaneng Lancang River Hydropower Inc","70398271","26.9","59.668","80.3507","45.566","53.08587","12.586965","0.86146","49.27911","59.668","10.45","10.11","-3.25",""
"688169.SS","BEIJING ROBOROCK TECHNOLOGY CO","75676386","98.95","59.523","79.1811","48.768","50.62014","74.53967","92.38529","47.30795","59.523","269.3","266.01","-1.22",""
"600685.SS","CSSC Offshore & Marine Engineering (Group) Company Limited","219714368","50.6","59.497","69.0971","59.219","50.17372","24.24761","3.69299","56.28375","59.497","25.36","25.82","1.81",""
"600406.SS","NARI Technology Co., Ltd","6847428276","21.45","59.489","80.9665","50.42","47.07944","100","100","48.66763","59.489","26.54","26.3","-0.9",""
"600737.SS","COFCO Tunhe Sugar Co Ltd","869031448","46.6","59.354","75.5989","54.874","47.58921","67.95864","75.7016","51.08207","59.354","10.42","9.82","-5.76",""
"601799.SS","CHANGZHOU XINGYU AUTOMOTIVE LIG","196096693","53.35","59.337","75.4303","55.26","47.32195","100","99.57781","57.93303","59.337","148.53","148.25","-0.19",""
"603678.SS","FUJIAN TORCH ELECTRON TECHNOLOG","299390632","62.15","59.307","69.1302","62.523","46.26677","75.4013","61.12312","58.76725","59.307","29.02","28.88","-0.48",""
"603992.SS","Xiamen Solex High-tech Industries Co., Ltd","257803463","35","59.226","77.1739","52.328","48.17718","90.29104","87.82437","54.17551","59.226","22","20.1","-8.64",""
"601658.SS","Postal Savings Bank of China Co., Ltd","30085891","29.85","58.868","76.5712","54.398","45.63524","71.962905","73.25345","59.40627","58.868","5.6","5.49","-1.96",""
"600850.SS","Shanghai East-China Computer Co.,Ltd","364067601","60.3","58.811","75.0274","53.016","48.39","98.93318","99.16681","63.91714","58.811","24","23.89","-0.46",""
"600710.SS","Sumec Corporation Limited","278549790","51.65","58.798","78.6691","53.737","43.98911","100","100","58.3754","58.798","8.76","9.09","3.77",""
"600298.SS","Angel Yeast Co., Ltd","494178746","18.35","58.719","72.6045","54.637","48.9166","100","100","56.48601","58.719","36.26","36.88","1.71",""
"688188.SS","SHANGHAI BOCHU ELECTRONIC TECH","500177054","64.1","58.625","78.7387","52.569","44.56818","100","99.10093","45.31766","58.625","214.08","197.78","-7.61",""
"600908.SS","Wuxi Rural Commercial Bank Co.,Ltd","59318876","51.7","58.561","73.1857","56.41","46.08859","81.600965","81.55489","57.99328","58.561","6.03","5.84","-3.15",""
"601058.SS","Sailun Jinyu Group Co Ltd","323517185","38.65","58.439","75.4658","49.448","50.40238","84.607635","97.69559","49.96242","58.439","14.08","13.83","-1.78",""
"601598.SS","Sinotrans Limited","1462049753","42.95","58.409","73.3199","54.425","47.48231","51.086435","68.81542","50.85448","58.409","5.5","5.38","-2.18",""
"600031.SS","Sany Heavy Industry Co., Ltd","1169518787","46.8","58.185","74.5758","54.661","45.3175","99.8284","93.51366","57.37495","58.185","18","17.45","-3.06",""
"600188.SS","Yanzhou Coal Mining Company Limited","302432074","52.2","57.975","66.9741","57.224","49.7273","50","51.9126","54.20601","57.975","15.79","15.89","0.63",""
"600018.SS","Shanghai International Port (Group) Co., Ltd","689745734","42","57.966","75.2923","50.331","48.27617","48.727715","50.21968","56.41869","57.966","6.25","6.22","-0.48",""
"600097.SS","Shanghai Kaichuang Marine International Co., Ltd","564877458","49.75","57.72","65.9358","55.984","51.23979","74.48566","63.66302","57.89617","57.72","8.4","8.77","4.4",""
"603596.SS","Bethel Automotive Safety Systems Co., Ltd","138680949","61.95","57.699","72.4117","56.706","43.97921","99.22562","98.15113","49.396","57.699","48","49.47","3.06",""
"603689.SS","Anhui Province Natural Gas Development Co., Ltd","357836433","43.55","57.696","72.357","53.772","46.95966","45.324595","34.25446","56.3691","57.696","9.02","9.11","1",""
"600598.SS","Heilongjiang Agriculture Co Ltd","229261040","43.45","57.681","73.7739","52.389","46.87949","87.83122","99.37431","59.37288","57.681","14.18","14.45","1.9",""
"600081.SS","Dongfeng Electronic Technology Co Ltd","73474044","44.5","57.644","66.9092","58.503","47.521","85.444095","82.77507","63.7725","57.644","9.44","9.88","4.66",""
"601677.SS","Henan Mingtai Al.Industrial Co., Ltd","278707651","58.7","57.597","72.0304","55.915","44.84435","97.37566","98.14461","56.52603","57.597","13.78","14","1.6",""
"601117.SS","China National Chemical Engineering Co., Ltd","638217759","66.1","57.583","71.9789","54.203","46.56768","67.3656","58.72196","52.33356","57.583","8.18","8.34","1.96",""
"603096.SS","THINKINGDOM MEDIA GROUP LTD","328908084","57.8","57.581","66.6","58.709","47.4338","71.903485","69.59174","50.77458","57.581","17.17","17.89","4.19",""
"600177.SS","Youngor Group Co.,Ltd","450876741","54.75","57.563","73.3004","51.344","48.04553","59.530805","62.50127","49.64125","57.563","7.68","7.71","0.39",""
"601577.SS","Bank of Changsha Co., Ltd","193727957","49.25","57.556","72.533","55.281","44.85325","51.401875","56.23284","54.58334","57.556","8.6","8.31","-3.37",""
"603416.SS","WuXi Xinje Electric Co.,Ltd","172697589","67","57.462","69.3049","54.841","48.24152","72.72959","95.04575","51.97169","57.462","34.94","35.81","2.49",""
"600985.SS","Huaibei Mining Holdings Co.,Ltd","477243348","52.3","57.393","72.5489","54.361","45.26998","64.17066","72.66776","46.00667","57.393","16.52","15.95","-3.45",""
"600699.SS","Ningbo Joyson Electronic Corp","30105752","58.5","57.345","70.6348","53.932","47.46944","75.515885","80.39018","55.80334","57.345","16.48","16.84","2.18",""
"600580.SS","Wolong Electric Drive Group Co., Ltd","1495856916","63.8","57.29","73.0961","52.519","46.25489","67.426115","62.45977","53.99487","57.29","12.44","13.36","7.4",""
"601860.SS","Jiangsu Zijin Rural Commercial Bank Co.,Ltd","51888330","57.55","57.251","71.3355","59.566","40.85226","89.547985","81.54818","57.06024","57.251","2.84","2.8","-1.41",""
