"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"600999.SS","China Merchants Securities Co., Ltd","379616122","57","70.435","99.8","64.336","47.16852","89.16818","100","60.23831","70.435","15.04","17.67","17.49",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","343689883","46.9","69.577","99.0209","61.715","47.99406","72.18291","80.09541","56.76649","69.577","8.53","9.87","15.71",""
"601898.SS","China Coal Energy Company Limited","84498464","32.5","67.898","89.6222","65.133","48.93911","100","100","59.14353","67.898","12.9","14","8.53",""
"600025.SS","Huaneng Lancang River Hydropower Inc","178300613","15.3","67.185","91.0263","56.652","53.87775","50","34.20634","54.16593","67.185","10.48","10.89","3.91",""
"601088.SS","China Shenhua Energy Company Limited","444143721","35.1","66.747","86.6928","62.092","51.45657","47.68342","8.70918","49.08454","66.747","38.33","41.81","9.08",""
"601985.SS","China National Nuclear Power Co., Ltd","339112568","25.35","66.386","88.0029","58.13","53.0245","46.85259","21.17735","53.75025","66.386","9.97","10.63","6.62",""
"600012.SS","Anhui Expressway Co Ltd","618356735","27.1","65.961","85.5322","57.964","54.38704","82.3741","97.17295","55.60691","65.961","14.39","15.34","6.6",""
"601601.SS","China Pacific Insurance (Group) Co., Ltd","1824157650","70.35","65.894","90.5601","61.148","45.97278","86.13801","91.50005","59.9106","65.894","30.23","35.77","18.33",""
"600686.SS","Xiamen King Long Motor Group Co., Ltd","151229084","27","65.392","84.7584","66.233","45.18387","54.873755","81.74642","51.73355","65.392","10.88","12.3","13.05",""
"601225.SS","Shaanxi Coal Industry Company Limited","120411176","61","64.902","83.907","59.519","51.28038","50","18.23712","52.96305","64.902","23.56","26.7","13.33",""
"601038.SS","First Tractor Company Limited","31754859","27.45","64.855","84.0832","60.987","49.49468","50","55.4739","50.08492","64.855","16.78","17.09","1.85",""
"600415.SS","Zhejiang China Commodities City Group Co., Ltd","37984416","24.9","64.705","83.9802","62.049","48.08612","100","95.1036","55.08649","64.705","8.69","9.06","4.26",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","32489829","33.8","64.531","87.4866","61.256","44.85069","25.212655","36.44196","52.17464","64.531","29.19","31.2","6.89",""
"601919.SS","COSCO SHIPPING Holdings Co., Ltd","283322290","56.8","64.419","83.7785","58.274","51.20515","37.890105","12.23191","52.77218","64.419","12.99","14.84","14.24",""
"603920.SS","Olympic Circuit Technology Co., Ltd","17725504","88.8","64.304","81.2261","63.331","48.35626","50","35.38931","58.29131","64.304","19.7","23.15","17.51",""
"601298.SS","Qingdao Port International Co., Ltd","69940670","33.55","64.089","79.8765","56.641","55.75011","39.57491","21.35632","54.34492","64.089","8.12","8.65","6.53",""
"601001.SS","Datong Coal Industry Co Ltd","233877881","71.4","64.065","81.8839","64.293","46.0193","50","6.68454","51.45909","64.065","14.45","16.1","11.42",""
"600690.SS","Haier Smart Home Co., Ltd","167579120","47.05","64.034","85.4539","59.122","47.52685","38.94252","24.00336","47.46018","64.034","27.29","30.1","10.3",""
"600621.SS","Shanghai Chinafortune Co., Ltd","92722901","97.7","63.841","79.6485","65.103","46.77258","50.461435","55.96282","59.53781","63.841","12.62","15.18","20.29",""
"603299.SS","Jiang Su Suyan Jingshen Co.,Ltd","116607425","40.5","63.456","81.4964","60.645","48.22569","78.3923","76.16915","61.18302","63.456","9.88","11.14","12.75",""
"603662.SS","Keli Sensing Technology (Ningbo) Co.,Ltd","54098360","80.65","63.447","78.8611","65.178","46.30042","74.28637","88.23406","62.80239","63.447","25.55","29.47","15.34",""
"601168.SS","Western Mining Co.,Ltd","167810896","72.1","63.342","81.0541","57.521","51.45162","25.88833","6.93358","45.00067","63.342","15.65","17.87","14.19",""
"601058.SS","Sailun Jinyu Group Co Ltd","123585940","51.8","63.287","82.7247","56.554","50.58253","50","43.90998","45.97272","63.287","13.98","15.08","7.87",""
"603979.SS","JCHX Mining Management Co.,Ltd","362825391","87","63.225","82.2658","55.026","52.38406","50","8.87024","37.12573","63.225","41.65","48.89","17.38",""
"601939.SS","China Construction Bank Corporation","381442845","18.25","63.043","79.2334","56.115","53.77976","50","60.71776","54.2946","63.043","7.22","7.65","5.96",""
"600362.SS","Jiangxi Copper Company Limited","203894605","66","63.018","75.4717","63.744","49.83717","22.99803","3.49422","40.8489","63.018","19.8","22.61","14.19",""
"600864.SS","Harbin Hatou Investment Co.,Ltd","62291786","82.5","62.967","74.6027","68.14","46.15689","43.708645","48.93262","56.51181","62.967","4.82","5.88","21.99",""
"601899.SS","Zijin Mining Group Company Limited","164868163","58.05","62.944","83.3075","53.815","51.71096","13.437235","7.55598","52.01043","62.944","15.88","17.51","10.26",""
"600789.SS","Shandong Lukang Pharmaceutical Co.,Ltd","81923784","19.5","62.632","74.3549","67.059","46.48354","38.34397","18.45529","42.47787","62.632","6.84","7.76","13.45",""
"600406.SS","NARI Technology Co., Ltd","1140257843","0.55","62.339","82.1182","57.439","47.46053","66.023595","79.4705","49.98164","62.339","25.62","26.12","1.95",""
"603129.SS","ZHEJIANG CF MOTO POWER CO LTD","25560941","31.3","62.134","76.8501","59.217","50.33507","23.755385","34.0982","50.95423","62.134","148.95","150.8","1.24",""
"600336.SS","Aucma Co.,Ltd","5579438","64.85","62.122","75.6249","64.66","46.08067","73.16953","98.82599","63.47294","62.122","5.3","6.21","17.17",""
"601166.SS","Industrial Bank Co., Ltd","66873974","42.65","62.102","76.673","61.965","47.6684","42.457205","31.19913","49.07117","62.102","16.22","18.34","13.07",""
"603607.SS","Zhejiang Jinghua Laser Technology Co.,Ltd","225356362","58.6","61.726","73.6633","65.594","45.92131","80.75005","85.65613","52.86691","61.726","14","15.87","13.36",""
"600926.SS","Bank of Hangzhou Co., Ltd","963489219","36.15","61.704","79.2979","60.821","44.99282","23.49573","18.74903","52.96345","61.704","12.1","13.45","11.16",""
"600031.SS","Sany Heavy Industry Co., Ltd","138974350","49.85","61.646","78.4436","61.332","45.16308","77.1194","61.8133","55.36603","61.646","15.84","17.82","12.5",""
"601169.SS","Bank of Beijing Co., Ltd","58898828","37.8","61.455","77.9396","54.616","51.80896","22.78393","7.58889","50.34199","61.455","4.99","5.59","12.02",""
"600350.SS","Shandong Hi-speed Company Limited","161611696","-4.55","61.448","78.0324","53.845","52.46622","97.64848","84.33812","55.32511","61.448","8.66","8.75","1.04",""
"603298.SS","Hangcha Group Co., Ltd","159129036","74.1","61.372","79.7352","55.963","48.41772","50","38.77602","46.57199","61.372","18.19","20.35","11.87",""
"600368.SS","Guangxi Wuzhou Communications Co Ltd","202373168","45.15","61.354","79.0354","55.801","49.22643","11.949415","6.3318","46.23176","61.354","3.27","3.61","10.4",""
"600177.SS","Youngor Group Co.,Ltd","110859670","52.2","61.126","74.1553","61.949","47.27246","50","40.25452","44.95913","61.126","6.54","7.49","14.53",""
"600183.SS","Shengyi Technology Co Ltd","118219822","67.45","61.02","76.4403","59.986","46.63301","9.219995","0.15393","52.24669","61.02","16.8","19.19","14.23",""
"600036.SS","China Merchants Bank Co., Ltd","306553072","47.5","61.012","74.9033","61.476","46.65677","26.921115","19.46982","49.06514","61.012","30.85","35.63","15.49",""
"600760.SS","AVIC SHENYANG AIRCRAFT CO LTD","58537413","32.5","60.538","70.7723","63.909","46.93393","20.038635","11.63523","53.60771","60.538","38.5","42.46","10.29",""
"600685.SS","CSSC Offshore & Marine Engineering (Group) Company Limited","37586859","41.35","60.419","67.9752","63.423","49.85994","0","0","54.12037","60.419","22.7","25.18","10.93",""
"600764.SS","China Marine Information Electronics Company Limited","10618182","44.5","60.398","68.5617","62.544","50.08859","96.853375","97.93573","55.04931","60.398","20.95","22.88","9.21",""
"601598.SS","Sinotrans Limited","548848135","53.75","60.31","72.6377","61.683","46.60926","50","6.37751","48.18792","60.31","4.64","5.2","12.07",""
"600006.SS","DongFeng Automobile Co. LTD","12765316","63.75","60.293","71.7656","63.809","45.30562","2.81427","0.24765","54.499","60.293","5.76","6.49","12.67",""
"600985.SS","Huaibei Mining Holdings Co.,Ltd","228526070","82.6","60.217","75.4536","58.609","46.58748","50","11.60536","45.92142","60.217","13.84","16.49","19.15",""
"600737.SS","COFCO Tunhe Sugar Co Ltd","22826009","51.5","60.206","75.8264","57.482","47.30908","25.660855","7.42388","50.19693","60.206","8.7","9.54","9.66",""
"600908.SS","Wuxi Rural Commercial Bank Co.,Ltd","361720330","53.15","60.153","73.1676","60.796","46.49443","50","34.47881","57.34499","60.153","4.88","5.7","16.8",""
