"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"601985.SS","China National Nuclear Power Co., Ltd","370878193","26.75","72.589","99.8","64.926","53.04034","100","100","60.87005","72.589","10.85","11.22","3.41",""
"600025.SS","Huaneng Lancang River Hydropower Inc","255839723","16.4","71.929","99.8","61.599","54.38852","100","100","56.42347","71.929","11.31","11.46","1.33",""
"601298.SS","Qingdao Port International Co., Ltd","76332110","59.35","71.777","99.8","59.186","56.34596","60.24128","100","66.75855","71.777","9.65","9.89","2.49",""
"601899.SS","Zijin Mining Group Company Limited","160661937","73.9","68.521","96.8182","58.108","50.63598","50","62.07901","60.44967","68.521","18.69","18.48","-1.12",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","445716841","24.4","68.158","96.9303","60.352","47.1903","62.74649","100","61.87081","68.158","8.34","8.84","6",""
"601088.SS","China Shenhua Energy Company Limited","327233456","27.2","67.398","87.4331","63.186","51.57634","89.517555","97.17295","55.12002","67.398","42.8","41.21","-3.71",""
"688169.SS","BEIJING ROBOROCK TECHNOLOGY CO","908535339","-16.7","67.061","92.9355","58.377","49.87181","50","59.33183","47.92747","67.061","379.4","376.62","-0.73",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","2236752847","72.4","67.017","93.505","62.363","45.18372","50","100","61.08635","67.017","29.22","31.23","6.88",""
"603920.SS","Olympic Circuit Technology Co., Ltd","257630789","46.8","67.003","86.3329","67.061","47.61389","90.21528","97.64048","62.58599","67.003","20.9","24.15","15.55",""
"600183.SS","Shengyi Technology Co Ltd","170535005","33.5","66.508","87.8851","62.292","49.3462","71.7018","100","60.95437","66.508","20.02","22.81","13.94",""
"601168.SS","Western Mining Co.,Ltd","32282542","100","65.871","86.0245","58.508","53.07993","29.009635","1.5028","57.47154","65.871","18.71","18.66","-0.27",""
"601939.SS","China Construction Bank Corporation","48746561","-3","65.568","83.1128","61.432","52.15937","76.13146","99.71223","59.0325","65.568","7.56","7.37","-2.51",""
"600362.SS","Jiangxi Copper Company Limited","23901698","100","65.231","80.667","65.179","49.84806","46.404785","8.80604","60.67836","65.231","24.4","23.92","-1.97",""
