"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"600336.SS","Aucma Co.,Ltd","511450817","46.1","68.48","87.2749","70.834","47.32987","89.74834","99.84352","74.15577","68.48","6.35","8.39","32.13",""
"600999.SS","China Merchants Securities Co., Ltd","250904398","40.35","67.153","94.7651","59.172","47.5219","91.223725","100","56.85398","67.153","20","20.26","1.3",""
"601898.SS","China Coal Energy Company Limited","85371903","35.8","65.884","86.9051","61.983","48.76412","98.45465","100","58.0187","65.884","14.32","13.97","-2.44",""
"600000.SS","Shanghai Pudong Development Bank Co., Ltd","208893607","36.4","65.753","94.4043","54.505","48.34942","87.000815","89.41154","58.02486","65.753","10.37","10.15","-2.12",""
"600415.SS","Zhejiang China Commodities City Group Co., Ltd","605530111","25.95","65.509","89.5645","58.138","48.82356","100","100","70.56335","65.509","10.5","10.95","4.29",""
"603662.SS","Keli Sensing Technology (Ningbo) Co.,Ltd","422777228","46.35","65.459","83.9666","65.385","47.02499","100","97.47295","62.21648","65.459","32.85","33.63","2.37",""
"601939.SS","China Construction Bank Corporation","1041431325","24.45","65.134","84.3671","56.62","54.41425","49.900085","59.12345","58.92788","65.134","8.1","8.31","2.59",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","2666731499","14.8","64.404","88.722","59.189","45.30013","91.953725","79.23435","57.33483","64.404","32.75","32.19","-1.71",""
"600686.SS","Xiamen King Long Motor Group Co., Ltd","187930496","74.8","64.39","83.6309","64.383","45.15615","50","40.46699","52.98762","64.39","12.2","12.23","0.25",""
"601601.SS","China Pacific Insurance (Group) Co., Ltd","261684168","65.1","63.984","88.5443","57.042","46.36476","100","99.45229","57.31395","63.984","37.19","38","2.18",""
"601088.SS","China Shenhua Energy Company Limited","58043096","27.3","63.921","84.8911","55.691","51.1804","50","36.18696","53.66613","63.921","43.15","41.98","-2.71",""
"603920.SS","Olympic Circuit Technology Co., Ltd","66531205","52.65","63.756","79.8972","62.74","48.63214","79.425575","83.89039","57.65227","63.756","25.69","23.72","-7.67",""
"601985.SS","China National Nuclear Power Co., Ltd","45110248","34.6","63.58","84.3762","53.622","52.74239","20.817315","4.85629","54.87549","63.58","10.9","10.47","-3.94",""
"688002.SS","RAYTRON TECHNOLOGY CO LTD","481344010","85.2","63.218","79.1762","63.733","46.74388","91.8409","91.66323","58.08714","63.218","46.88","48.65","3.78",""
"600764.SS","China Marine Information Electronics Company Limited","23762948","40.75","63.097","75.4459","63.046","50.79832","100","99.59593","59.91399","63.097","27.49","26.28","-4.4",""
"601001.SS","Datong Coal Industry Co Ltd","98800152","48.25","63.096","81.3258","61.536","46.42613","50","38.8858","51.8576","63.096","16.5","16.33","-1.03",""
"600621.SS","Shanghai Chinafortune Co., Ltd","330343820","74.05","62.984","78.2714","63.555","47.12497","75.83154","87.55279","57.28334","62.984","15.1","15.33","1.52",""
"600690.SS","Haier Smart Home Co., Ltd","421310583","41.6","62.947","85.3193","55.621","47.90002","76.536945","72.24128","52.59698","62.947","32.07","31.13","-2.93",""
"600012.SS","Anhui Expressway Co Ltd","104300059","41.05","62.935","80.808","53.961","54.03603","63.70366","92.01838","55.07933","62.935","14.99","14.79","-1.33",""
"600469.SS","Aeolus Tyre Co., Ltd","163565067","44","62.806","79.8632","59.18","49.37491","83.26736","86.79389","59.07806","62.806","6.73","7.08","5.2",""
