"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"601088.SS","China Shenhua Energy Company Limited","363869448","-122.35","71.348","97.957","63.674","52.41291","90.68992","100","60.61733","71.348","44.21","44.35","0.32",""
"600025.SS","Huaneng Lancang River Hydropower Inc","415559482","24.3","71.09","99.8","59.712","53.75807","70.511715","92.00432","55.30983","71.09","10.52","10.51","-0.1",""
"601985.SS","China National Nuclear Power Co., Ltd","97540947","4.75","70.347","96.8291","62.272","51.9389","71.000085","100","60.35502","70.347","10.14","10.04","-0.99",""
"603979.SS","JCHX Mining Management Co.,Ltd","160029056","100","70.123","98.1631","59.652","52.55285","50","94.51715","56.97556","70.123","54.2","51.96","-4.13",""
"601001.SS","Datong Coal Industry Co Ltd","553105158","-5.65","69.18","94.3729","66.526","46.64104","69.25003","100","61.04031","69.18","18.65","19.17","2.79",""
"688169.SS","","318000961","-11.85","69.118","97.7661","59.383","50.20547","100","100","54.89735","69.118","424.85","401.94","-5.39",""
"603195.SS","","1157495359","100","68.789","90.3307","65.94","50.09707","100","100","63.42738","68.789","82.5","85.2","3.27",""
"601298.SS","Qingdao Port International Co., Ltd","2350004844","100","67.884","90.8852","57.086","55.68073","80.302065","100","66.94517","67.884","8.37","8.74","4.42",""
"601898.SS","China Coal Energy Company Limited","452951631","-73.1","67.688","89.6016","64.974","48.488","87.36685","93.76049","55.75102","67.688","12.9","12.98","0.62",""
"601225.SS","Shaanxi Coal Industry Company Limited","219201803","-166.45","67.271","89.1244","60.269","52.42079","69.250935","52.00988","50.88847","67.271","26.7","27.38","2.55",""
"600690.SS","Haier Smart Home Co., Ltd","47005316","-21.05","67.073","94.3015","58.014","48.90269","96.79364","100","59.1614","67.073","30.97","30.65","-1.03",""
"601899.SS","Zijin Mining Group Company Limited","58912953","100","66.952","92.69","57.772","50.39271","50","96.58746","61.29355","66.952","17.82","17.09","-4.1",""
"600362.SS","Jiangxi Copper Company Limited","41305770","100","66.804","83.2853","67.142","49.98374","50","95.81506","63.99668","66.804","25.19","24.35","-3.33",""
"601038.SS","First Tractor Company Limited","670003321","100","66.008","84.1402","63.895","49.98965","60.40201","88.49993","52.40255","66.008","16.84","16.39","-2.67",""
"600971.SS","Anhui Hengyuan Coal-Electricity Group Co., Ltd","56117221","61.3","65.715","83.98","63.045","50.11875","60.827345","67.90892","58.91119","65.715","12.53","12.41","-0.96",""
"601919.SS","COSCO SHIPPING Holdings Co., Ltd","173999720","100","65.638","85.8106","58.752","52.3528","100","100","68.60775","65.638","16.99","15.21","-10.48",""
"601168.SS","Western Mining Co.,Ltd","307688780","100","65.589","84.9293","59.212","52.62577","50","68.78183","59.14785","65.589","18.75","17.9","-4.53",""
"600012.SS","Anhui Expressway Co Ltd","204157293","100","65.365","86.4845","57.41","52.20161","27.829815","1.25773","56.0754","65.365","13.76","13.49","-1.96",""
"601169.SS","Bank of Beijing Co., Ltd","112307140","33.55","65.135","87.1722","57.487","50.74452","50","98.28275","60.1938","65.135","5.72","5.64","-1.4",""
"600183.SS","Shengyi Technology Co Ltd","99640005","98","65.1","85.2433","61.613","48.44444","91.951825","100","58.70755","65.1","20","21.48","7.4",""
"600350.SS","Shandong Hi-speed Company Limited","100348136","22.6","64.845","85.8375","56.596","52.1015","57.443745","99.57244","59.50225","64.845","9.04","8.67","-4.09",""
"603358.SS","Huada Automotive Technology Corp.,Ltd","497654757","79.8","64.816","88.6631","61.261","44.52361","94.731805","100","59.11295","64.816","28.8","28.72","-0.28",""
"600685.SS","CSSC Offshore & Marine Engineering (Group) Company Limited","145517230","35.5","64.326","76.6768","67.322","48.98054","88.6603","99.61459","59.90197","64.326","27.69","27.89","0.72",""
"603298.SS","Hangcha Group Co., Ltd","454773032","100","64.222","84.334","57.132","51.19882","76.808115","80.85189","53.05137","64.222","20.85","20.06","-3.79",""
"601939.SS","China Construction Bank Corporation","751454787","18","64.1","82.4184","58.965","50.91599","72.785615","99.0945","56.15469","64.1","7.1","7.13","0.42",""
"600761.SS","Anhui Heli Co., Ltd","215365303","69.7","64.094","83.9059","59.13","49.24563","88.960615","97.01883","55.03876","64.094","23.61","22.5","-4.7",""
"600368.SS","Guangxi Wuzhou Communications Co Ltd","104411848","100","63.861","85.3136","56.231","50.03695","100","100","58.07352","63.861","4.74","4.86","2.53",""
"601598.SS","Sinotrans Limited","49039846","100","63.66","79.7837","63.239","47.95763","28.322255","14.813","53.87175","63.66","5.98","5.68","-5.02",""
"600985.SS","Huaibei Mining Holdings Co.,Ltd","52929435","25.7","63.613","80.8964","61.285","48.65632","95.90077","93.72686","52.75306","63.613","17.98","18","0.11",""
"601058.SS","Sailun Jinyu Group Co Ltd","1146675143","-145.95","63.42","82.9455","56.041","51.27371","50","70.71652","51.68767","63.42","14.85","14.39","-3.1",""
"600993.SS","Mayinglong Pharmaceutical Group Co., LTD","43468851","100","63.414","79.2897","62.813","48.13797","99.94025","100","61.15432","63.414","29.36","28.41","-3.24",""
"600989.SS","Ningxia Baofeng Energy Group Co., Ltd","5314036","-46.55","63.292","83.3736","57.169","49.33432","50","96.90222","58.92681","63.292","16.7","16.54","-0.96",""
