[Stock_List]SymbolExchange	sortino_ratio_raw	sortino_ratio_normalised	ta_score	risk_score	combo_score	CQR
$EURUSD	0	0	0	0	0	0
$GBPUSD	0	0	0	0	0	0
$MYRUSD	0	0	0	0	0	0
$SGDUSD	0	0	0	0	0	0
$USDCAD	0	0	0	0	0	0
$USDJPY	0	0	0	0	0	0
EURUSD=x	0	0	43.909	0	66.54322114987	0
GBPUSD=x	0	0	61.605	0	79.34214532643	0
MYRUSD=x	0	0	60.802	0	78.72028457774	0
SGDUSD=x	0	0	43.6	0	66.33973168472	0
USDCAD=x	0	0	40.984	0	64.65050855175	0
USDJPY=x	0	0	64.955	0	81.9704338466	0
