"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"TZA","Direxion Small Cap Bear 3X Shar","2214127","-154.3","52.046","57.2564","51.201","47.67972","27.244785","29.52093","47.55454","52.046","19.34","18.56","-4.03",""
"ENZL","iShares MSCI New Zealand ETF","3282491471","77.6","50.264","63.8267","39.357","47.60877","93.39478","92.06716","21.62292","50.264","45.28","45.46","0.4",""
"UNG","United States Natural Gas","515844424","100","48.844","50.6299","48.822","47.08056","100","100","54.71604","48.844","18.96","17.43","-8.07",""
"EPHE","iShares MSCI Philippines ETF","361025839","58.6","48.744","58.1703","38.421","49.6408","35.935795","0","48.82284","48.744","23.5","24.16","2.81",""
"EWH","iShares MSCI Hong Kong Index Fu","133063987","24.15","48.533","49.9049","50.361","45.33235","63.18794","67.56953","40.67188","48.533","15.63","15.3","-2.11",""
"EIDO","iShares MSCI Indonesia ETF","200259640","-9.1","48.379","51.1404","46.011","47.9862","27.273725","0","41.25443","48.379","18.87","19.27","2.12",""
"THD","iShares Inc iShares MSCI Thaila","294686","17.05","46.094","41.5805","51.4","45.3018","17.17463","7.3198","44.18871","46.094","55.08","54.26","-1.49",""
"PALL","ETFS Physical Palladium Shares","6662354","-31.85","45.681","48.9559","45.306","42.78197","15.76897","5.25797","55.36056","45.681","92.5","89.09","-3.69",""
"SOVB","ria Sovereign Bond ETF","140599840","6.35","45.514","45.4568","43.311","47.77334","50","0","68.88722","45.514","16.38","16.31","-0.43",""
"ACES","ALPS Clean Energy ETF","450501","57.05","45.288","47.1908","44.479","44.19512","96.99215","93.12437","44.00677","45.288","28.38","28.16","-0.78",""
"VXX","iPath S&P 500 VIX ST Futures ETN","345237984","-114.75","41.682","30.2","58.221","36.62577","0","0","50.43685","41.682","11.36","10.92","-3.87",""
"SDS","ProShares UltraShort S&amp;P500","1280751273","-106.75","41.465","30.2","50.345","43.84922","0","0","50.2848","41.465","23.43","23.04","-1.66",""
"SH","ProShares Short S&amp;P500","856388659","-51.4","40.925","30.2","50.033","42.5425","0","0","49.73113","40.925","11.58","11.41","-1.47",""
