"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"TRT.BK","Tirathai PCL","216153","50","73.489","99.8","82.972","37.69502","81.154835","100","70.69324","73.489","4.88","5.15","5.53",""
"TMW.BK","Thai Mitsuwa PCL","241907","50","72.582","99.8","80.285","37.66036","68.192105","100","66.14794","72.582","61.75","61.75","0",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","2583516","50","72.549","99.8","76.029","41.81818","81.704695","100","77.11936","72.549","11.4","12.7","11.4",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","5788","50","70.897","88.8073","82.901","40.9819","77.75627","69.89793","71.03078","70.897","3.76","3.56","-5.32",""
"SCP.BK","Southern Concrete Pile PCL","7426966","50","69.866","92.6146","75.774","41.20995","75.73096","100","74.83089","69.866","7.1","7.15","0.7",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","71948076","50","69.723","72.2352","92.752","44.18299","100","100","59.66485","69.723","65.25","66.25","1.53",""
"ICC.BK","I.C.C. INTERNATIONAL PCL","314788","50","68.793","82.7224","80.42","43.23593","100","100","72.01466","68.793","39.5","39.75","0.63",""
"SELIC.BK","Selic Corp PCL","4649780","50","68.346","92.3743","75.565","37.09957","84.420435","75.29289","86.24725","68.346","3.36","3.52","4.76",""
"PORT.BK","SAHATHAI TERMINAL PCL","5187508","50","68.096","81.451","82.867","39.96997","51.69327","100","85.20446","68.096","2.02","2.02","0",""
"MALEE.BK","Malee Group PCL","18043","50","67.42","89.6046","68.314","44.34252","50","100","68.72583","67.42","13.2","13.9","5.3",""
"PIN.BK","PINTHONG INDUSTRIAL PARK PCL","216728","50","66.915","84.9562","78.573","37.21439","50","60.68819","73.17362","66.915","6.05","6","-0.83",""
"MDX.BK","M.D.X. PCL","262918","50","66.531","72.5181","91.1","35.97542","54.440485","100","73.66618","66.531","3.92","3.96","1.02",""
