[Stock_List]SymbolExchange	sortino_ratio_raw	sortino_ratio_normalised	ta_score	risk_score	combo_score	CQR	Beta	OutlierPC	CloseToSMA6Ratio	UltraShortTerm_Score
KYE.BK	0.763	73.852	63.44	63.45	57.67	0	0.19	74.55	1.009	65.244
L&E.BK	-0.313	61.367	40.55	42.69	40.85	0	0.13	43.88	0.999	28.081
LALIN.BK	-0.719	56.661	45.92	46.48	38.77	0	0.05	58.95	0.999	49.49
LANNA.BK	2.704	96.362	65.13	75.49	64.94	0	0.11	74.08	1.01	51.515
LEE.BK	-0.035	64.592	40.52	39.56	47.71	0	0.12	51.78	0.996	36.475
LEO.BK	0.473	70.489	58.27	53.26	50.85	5	0.54	71.33	1.024	75.795
LH.BK	-0.183	62.877	56.68	60.95	55.46	0	0.87	62.43	0.995	65.567
LHFG.BK	0.006	65.068	46.37	61.62	46.96	5	0.16	68.51	1.004	54.112
LHHOTEL.BK	-0.097	63.874	50.91	62.9	48.13	5	0.47	65.59	0.996	49.938
LHK.BK	1.655	84.199	52.17	63.32	54.34	0	0.11	72.38	1.004	36.435
LHSC.BK	-0.412	60.215	56.36	54.45	49.78	5	0.23	64.59	0.999	63.578
LIT.BK	0.846	74.817	62.32	58.36	53.58	0	0.55	74.86	1.03	58.411
LOXLEY.BK	0.59	71.844	61.72	48.77	48.32	0	0.1	70.98	1.025	71.612
LPF.BK	-1.349	49.348	39.84	36.57	35.23	5	0.17	60.95	0.994	40.37
LPH.BK	1.094	77.691	59.19	50.07	49.68	0	0.1	78.37	1.008	67.573
LPN.BK	-1.677	45.548	55.47	51.88	45.23	0	0.6	64.69	1.003	67.157
LST.BK	0.483	70.601	46.77	46.46	37.31	5	0.1	55.3	0.997	50.0
M.BK	7.638	99.8	73.39	88.2	76.01	0	0.67	73.38	1.061	74.061
M-CHAI.BK	1.506	82.475	54.77	62.61	53.04	5	0.38	63.02	1.013	48.731
M-II.BK	-1.149	51.67	30.89	31.25	26.43	5	-0.02	24.98	0.994	34.468
MAJOR.BK	-0.292	61.617	49.62	67.3	51.57	0	0.19	58.01	0.992	55.563
MALEE.BK	-0.926	54.263	58.8	55.31	51.12	0	1.17	64.16	1.01	73.176
MBAX.BK	-0.886	54.718	30.33	26.86	27.22	0	0.48	25.07	0.982	28.778
MBK.BK	0.629	72.291	58.09	54.0	50.84	0	0.52	51.31	1.002	66.978
MC.BK	0.005	65.055	53.48	49.63	44.39	0	0.43	63.09	1.002	64.688
MCOT.BK	0.991	76.5	33.31	46.06	43.52	0	0.53	31.82	0.995	50.752
MCS.BK	-1.178	51.337	45.37	53.55	47.58	0	0.43	55.79	0.999	51.132
MDX.BK	-1.164	51.493	47.56	47.44	40.14	0	0.67	44.79	1.006	66.086
MEGA.BK	2.917	98.834	58.74	83.06	65.77	0	0.63	78.2	1.026	44.818
MENA.BK	-0.103	63.804	48.74	47.97	43.79	5	0.57	53.39	0.996	61.065
META.BK	0.796	74.231	58.44	48.94	43.38	5	1.62	47.6	1.024	100.0
METCO.BK	1.319	80.303	58.47	64.92	58.48	0	0.07	71.41	1.003	64.73
MFC.BK	-0.575	58.324	32.34	32.17	33.54	0	-0.34	41.97	0.997	39.858
MFEC.BK	0.509	70.909	60.13	50.16	47.92	0	0.26	92.01	1.021	70.466
MGT.BK	-0.71	56.764	55.61	47.92	51.97	0	0.18	69.91	1.005	63.218
MICRO.BK	0.109	66.264	45.71	46.77	44.88	5	0.85	62.43	0.989	31.227
MIDA.BK	8.852	99.8	42.98	41.95	38.47	0	0.38	45.09	0.969	50.0
MINT.BK	-0.12	63.606	48.78	70.84	56.77	0	0.89	60.18	1.013	56.622
MITSIB.BK	0.057	65.658	35.83	43.76	36.99	5	0.16	33.73	0.979	31.076
MJD.BK	-0.192	62.774	65.01	61.22	57.28	0	1.28	68.42	1.026	74.879
MJLF.BK	1.113	77.914	58.53	62.18	51.11	5	0.11	70.52	1.003	62.802
MK.BK	-2.059	41.119	31.64	14.14	20.07	0	-0.71	38.12	0.977	63.616
ML.BK	1.903	87.075	44.99	45.76	43.14	0	0.8	57.13	0.982	19.656
MNIT.BK	1.637	83.984	63.21	68.66	60.09	5	0.17	74.25	1.014	70.18
MODERN.BK	-0.116	63.652	43.03	43.04	44.85	0	-0.06	37.56	0.992	46.919
MONO.BK	0.621	72.199	49.09	49.88	51.51	0	0.35	51.66	0.999	65.871
MOONG.BK	1.212	79.062	46.13	43.42	43.74	0	0.19	56.76	0.997	41.536
MORE.BK	2.594	95.094	75.1	66.45	63.46	5	-0.48	82.19	1.2	100.0
MSC.BK	-0.649	57.47	46.17	47.51	40.35	0	0.07	53.41	0.997	65.323
MST.BK	-0.357	60.862	40.82	56.28	43.19	5	0.44	59.0	0.99	35.788
MTC.BK	-0.665	57.283	50.25	59.44	48.64	5	1.32	55.26	0.987	69.407
MTI.BK	2.546	94.53	47.5	55.33	54.26	0	-0.19	57.23	1.001	52.812
NATION.BK	0.0	65.0	52.82	38.81	37.16	5	4.08	60.23	1.0	25.25
NC.BK	-0.585	58.21	42.69	49.35	45.7	0	0.65	55.85	0.998	55.936
NCAP.BK	1.877	86.778	53.15	57.14	52.9	5	1.56	62.04	0.987	42.408
NCH.BK	-1.135	51.83	38.9	40.0	33.56	0	0.47	53.93	0.975	22.936
NCL.BK	-0.393	60.442	68.57	61.98	57.74	0	0.38	93.98	1.147	92.949
NDR.BK	-1.185	51.25	26.93	27.34	24.91	0	-0.05	22.47	0.979	38.384
NEP.BK	0.556	71.453	36.0	28.51	28.5	0	0.04	23.75	0.964	29.348
NER.BK	0.442	70.121	62.71	73.87	61.11	5	0.46	76.99	1.021	69.237
NETBAY.BK	3.675	99.8	64.87	70.46	63.61	0	0.46	72.79	1.015	64.441
NEWS.BK	0.0	65.0	51.27	54.38	42.05	0	-2.33	46.15	0.857	25.25
NEX.BK	1.336	80.493	67.63	67.31	62.54	5	0.86	72.51	1.021	84.736
NNCL.BK	-0.535	58.791	55.71	64.03	57.52	0	0.29	88.63	1.036	70.392
NOBLE.BK	0.434	70.034	58.26	52.99	54.43	0	0.36	72.66	1.01	68.114
NRF.BK	8.928	99.8	73.38	89.77	70.61	5	-0.1	86.25	1.305	65.856
NSL.BK	1.17	78.569	54.07	54.35	53.85	5	0.55	65.81	1.007	46.318
NTV.BK	-0.574	58.346	42.99	34.4	31.58	0	0.13	42.3	0.989	63.0
NV.BK	6.637	99.8	85.75	70.4	73.03	5	-0.07	98.22	1.19	91.667
NVD.BK	-0.629	57.709	43.6	28.39	31.59	5	0.35	37.55	0.998	50.301
NYT.BK	-1.091	52.348	46.55	48.7	43.83	0	0.37	50.22	0.998	63.83
ONEE.BK	6.248	99.8	60.77	84.95	63.26	5	0.51	77.83	1.048	44.794
OR.BK	1.052	77.206	61.94	84.16	64.99	5	1.26	74.06	1.026	66.744
ORI.BK	1.701	84.736	63.71	61.49	55.65	0	1.3	64.13	1.012	71.127
OSP.BK	2.628	95.485	66.63	90.15	76.02	5	1.08	76.16	1.033	58.912
PACO.BK	0.013	65.149	36.39	41.88	36.89	5	0.04	63.97	1.0	24.175
PAF.BK	0.364	69.227	38.23	50.1	42.48	0	0.5	46.67	0.984	36.719
PAP.BK	-0.629	57.699	48.67	40.0	45.45	0	0.52	58.09	0.984	60.074
PATO.BK	0.713	73.272	54.77	50.77	44.2	0	0.01	56.35	1.001	64.178
PB.BK	-0.125	63.548	51.47	52.27	41.15	0	0.04	54.25	0.996	66.718
PCSGH.BK	-0.596	58.089	52.65	46.25	45.17	0	-0.14	47.97	1.009	67.292
PDG.BK	0.226	67.624	58.46	58.64	53.82	0	0.17	75.85	1.007	67.935
PDJ.BK	-1.211	50.951	37.0	41.87	36.11	5	-0.31	45.93	1.015	59.672
PEACE.BK	-0.747	56.337	37.51	34.42	36.66	5	0.37	40.77	0.989	63.113
PERM.BK	-0.434	59.966	46.51	42.6	37.49	0	0.2	37.26	1.01	75.368
PF.BK	-1.164	51.497	58.65	50.83	44.1	0	-0.32	61.44	1.035	68.75
PHOL.BK	-1.083	52.432	32.71	28.46	29.48	0	0.11	41.24	1.001	40.868
PIMO.BK	-0.238	62.234	41.59	36.14	33.96	0	0.23	48.21	0.987	54.725
PIN.BK	-0.628	57.713	54.3	50.29	50.32	5	0.97	69.74	1.008	66.974
PJW.BK	-0.945	54.042	51.22	44.08	42.6	0	0.1	56.72	1.01	67.835
PK.BK	0.409	69.739	37.16	54.78	47.83	0	0.93	32.71	0.992	48.016
PL.BK	0.065	65.751	56.81	61.03	54.47	5	0.57	70.02	1.011	47.063
PLANB.BK	1.171	78.582	54.16	61.02	49.49	0	0.73	70.17	0.999	39.72
PLANET.BK	0.176	67.039	41.49	43.98	37.06	5	0.12	35.36	0.988	34.469
PLAT.BK	0.061	65.71	48.83	75.81	56.38	0	0.96	71.36	1.012	40.078
PLE.BK	1.648	84.117	55.99	50.97	46.3	0	0.12	66.83	0.988	69.444
PLUS.BK	0.303	68.513	40.45	39.17	35.36	5	0.35	56.42	0.988	41.324
PM.BK	-0.119	63.615	56.27	58.28	51.94	0	0.34	69.42	1.006	64.752
POPF.BK	1.18	78.693	59.64	62.97	52.57	5	0.2	76.02	1.01	67.87
PPM.BK	0.668	72.753	65.98	53.0	56.71	0	0.72	69.45	1.035	81.851
PPP.BK	1.004	76.649	70.78	51.91	58.07	0	0.06	92.48	1.074	96.782
PPPM.BK	-0.663	57.313	45.52	42.96	39.89	5	0.58	32.4	1.008	77.973
PPS.BK	2.868	98.273	57.82	43.04	46.18	0	0.9	55.87	1.014	70.652
PR9.BK	1.021	76.841	37.7	42.86	37.29	5	0.36	39.45	0.997	47.666
PRAKIT.BK	0.197	67.287	50.39	59.2	48.96	0	0.14	65.25	0.994	35.326
PRAPAT.BK	-1.349	49.357	52.01	51.28	46.58	5	0.48	73.04	1.011	36.573
PREB.BK	-0.253	62.062	52.16	55.68	47.5	0	0.24	69.44	1.003	70.999
PRECHA.BK	1.047	77.149	51.67	45.58	44.81	0	0.89	60.77	0.996	40.512
PRG.BK	2.683	96.126	58.87	67.41	54.3	0	0.11	74.69	1.008	65.028
PRIME.BK	4.194	99.8	63.14	53.82	46.33	0	0.34	56.81	1.0	87.5
PRINC.BK	-0.234	62.282	42.6	38.66	37.3	0	0.2	53.55	0.998	47.784
PRM.BK	2.157	90.019	65.55	79.81	62.53	5	0.62	67.98	1.01	53.403
PROS.BK	1.001	76.609	35.62	43.29	43.08	5	1.33	54.71	0.988	31.25
PROSPECT.BK	-0.697	56.912	47.92	47.8	38.88	5	0.0	54.37	1.001	62.934
PROUD.BK	-1.759	44.597	38.28	22.88	28.55	5	-0.13	28.29	0.987	67.715
PSG.BK	-0.166	63.078	53.41	74.16	59.99	5	1.82	67.34	1.008	52.007
PSH.BK	-0.054	64.37	52.04	44.39	44.67	0	0.74	48.75	1.005	70.79
PSL.BK	0.462	70.363	57.9	64.53	54.02	0	0.82	62.22	1.017	64.129
PSTC.BK	-0.121	63.592	52.6	53.16	46.69	0	0.58	65.57	1.012	71.799
PT.BK	-0.077	64.107	55.41	50.09	49.54	0	0.02	75.58	1.016	65.972
PTC.BK	-0.052	64.398	38.83	37.16	34.32	5	0.43	53.94	0.98	34.722
PTG.BK	0.564	71.541	64.4	68.65	57.22	0	1.15	71.1	1.021	73.612
PTL.BK	-0.622	57.788	53.18	57.16	52.28	0	0.4	65.97	1.005	60.871
PTT.BK	2.171	90.184	66.59	83.36	64.15	0	0.49	78.35	1.019	70.67
PTTEP.BK	3.092	99.8	69.22	72.6	61.99	0	0.56	85.01	1.041	73.424
PTTGC.BK	3.045	99.8	75.19	90.31	78.01	0	1.15	90.86	1.087	98.948
PYLON.BK	4.239	99.8	58.43	67.52	65.19	0	0.04	69.97	1.011	70.8
Q-CON.BK	-1.779	44.361	53.96	30.0	36.94	0	0.13	60.96	1.004	63.839
QH.BK	-0.231	62.317	56.09	54.06	48.75	0	1.02	66.82	1.001	58.612
QHHR.BK	-0.354	60.895	39.1	40.96	32.33	5	0.08	31.02	0.999	64.453
QHPF.BK	0.327	68.796	48.35	56.4	43.83	5	0.13	62.86	1.001	51.827
QLT.BK	-0.511	59.075	38.27	36.73	33.38	0	0.47	31.31	0.986	60.491
QTC.BK	-0.028	64.673	48.27	55.12	44.61	0	0.09	38.77	0.993	62.164
RAM.BK	-1.752	44.674	52.25	33.54	41.42	0	0.22	79.04	1.01	67.226
RATCH.BK	0.033	65.382	58.59	70.98	56.64	0	0.7	75.96	1.018	63.412
RBF.BK	-1.042	52.912	43.64	66.43	49.3	5	0.58	59.33	0.997	26.822
RICHY.BK	-1.001	53.392	38.69	48.7	38.69	0	0.33	40.45	1.011	63.861
RJH.BK	3.51	99.8	70.41	82.41	68.36	0	0.42	79.1	1.041	68.776
RML.BK	-3.509	30.2	53.28	27.52	34.94	0	1.23	61.86	1.013	67.308
ROJNA.BK	0.171	66.988	55.49	50.51	48.54	0	0.63	68.33	1.009	62.07
RP.BK	1.273	79.764	59.21	55.27	49.16	0	0.04	64.61	1.014	75.006
RPC.BK	10.737	99.8	61.77	65.2	54.86	0	0.54	69.42	1.006	60.417
RPH.BK	-1.402	48.733	35.82	25.72	25.75	0	0.19	45.83	1.001	36.875
RS.BK	-0.367	60.748	40.23	54.43	42.06	0	0.99	50.78	1.007	22.292
RSP.BK	0.065	65.752	43.04	56.92	50.15	5	0.62	42.7	1.004	50.893
RT.BK	0.287	68.331	63.39	60.03	52.52	5	0.52	70.9	1.019	78.704
RWI.BK	-0.28	61.757	44.72	42.59	37.3	0	0.93	69.36	1.007	34.783
S.BK	-0.341	61.048	68.24	60.23	55.36	0	1.49	84.27	1.07	82.452
S11.BK	-1.406	48.687	38.79	33.5	36.69	0	0.35	54.06	0.993	43.681
SA.BK	-2.972	30.522	32.7	31.71	27.68	5	0.05	31.89	0.998	37.5
SAAM.BK	-1.729	44.948	30.32	41.05	33.99	5	-0.09	34.07	0.987	51.593
SABINA.BK	-1.648	45.885	56.27	52.91	48.11	0	0.83	56.3	1.006	69.956
SABUY.BK	-2.717	33.481	40.14	40.93	32.7	5	0.53	54.75	1.0	60.417
SAFE.BK	-1.372	49.086	53.27	42.64	40.22	0	0.19	62.04	0.996	62.914
SAK.BK	-1.638	45.998	43.82	49.49	42.65	5	0.85	52.32	0.997	66.39
SALEE.BK	1.154	78.391	59.63	57.01	59.44	0	1.11	66.75	1.015	76.409
SAMART.BK	-0.485	59.374	47.53	59.09	51.59	0	0.52	65.11	1.004	44.64
SAMCO.BK	-0.545	58.683	49.95	42.87	43.27	0	0.4	61.2	0.987	65.43
SAMTEL.BK	-0.48	59.428	43.74	54.5	48.12	5	0.29	58.73	0.986	64.836
SANKO.BK	-1.01	53.279	40.81	33.17	32.98	0	0.54	50.19	0.986	44.627
SAPPE.BK	3.201	99.8	57.42	82.83	60.78	0	0.89	75.32	1.056	32.955
SAT.BK	0.793	74.199	65.56	70.16	63.67	0	0.32	87.4	1.02	70.39
SAUCE.BK	-0.707	56.799	50.18	30.73	36.56	0	0.09	61.65	1.002	62.911
SAWAD.BK	0.412	69.774	62.92	64.98	59.57	0	1.4	67.23	1.016	76.76
SC.BK	-0.042	64.517	61.53	59.68	53.08	0	1.06	64.8	1.002	71.159
SCB.BK	1.242	79.402	65.32	90.76	76.21	0	0.32	84.86	1.02	60.51
SCC.BK	1.825	86.172	71.26	91.88	84.58	0	1.13	79.05	1.043	75.027
SCCC.BK	-0.187	62.83	54.85	65.83	51.75	0	0.28	67.45	1.002	53.125
SCG.BK	1.034	76.998	46.32	38.41	36.9	0	0.46	56.5	0.979	32.055
SCGP.BK	2.254	91.141	76.31	71.85	66.91	5	1.45	86.88	1.064	91.556
SCI.BK	2.789	97.351	66.62	63.79	67.47	0	0.66	76.52	1.044	69.783
SCM.BK	0.897	75.406	53.75	80.97	59.24	5	-0.35	69.54	1.023	50.0
SCN.BK	0.313	68.635	39.31	52.06	38.22	0	0.43	55.1	0.971	33.333
SCP.BK	3.416	99.8	69.8	72.38	64.23	0	0.23	84.86	1.03	70.368
SDC.BK	3.18	99.8	49.59	41.96	37.81	5	2.03	41.06	0.947	50.0
SE.BK	1.028	76.924	53.18	59.16	47.54	0	0.28	63.38	1.008	36.047
SEAFCO.BK	0.323	68.75	58.3	57.06	54.08	0	0.39	64.83	1.008	67.481
SEAOIL.BK	2.066	88.969	57.39	41.61	46.62	0	0.29	64.83	1.008	53.256
SECURE.BK	1.227	79.233	57.0	59.6	52.37	5	0.47	63.41	1.003	63.636
SELIC.BK	-0.118	63.633	40.16	44.72	44.04	0	0.32	47.16	1.001	37.5
SENA.BK	-1.241	50.601	61.27	35.54	43.22	0	0.4	73.21	1.01	64.759
SFLEX.BK	0.86	74.977	54.81	54.12	50.85	5	0.06	69.65	1.006	63.333
SFT.BK	-1.233	50.703	23.28	31.86	32.63	5	0.83	18.71	0.967	36.971
SGF.BK	0.603	71.998	42.66	38.64	34.06	0	1.19	55.73	0.956	17.398
SGP.BK	0.139	66.614	47.81	52.06	43.44	0	0.06	56.09	1.006	66.715
SHR.BK	-0.308	61.426	55.17	45.18	46.65	5	0.95	61.45	1.0	67.517
SIAM.BK	0.814	74.442	65.34	65.16	57.95	0	0.4	87.21	1.032	75.036
SICT.BK	0.715	73.298	79.17	64.66	61.5	5	0.33	100.0	1.123	95.455
SIM.BK	3.18	99.8	49.29	42.09	37.84	0	2.03	41.06	0.947	50.0
SIMAT.BK	-0.51	59.082	54.52	58.45	54.95	0	0.45	66.99	1.002	66.698
SINGER.BK	-0.197	62.714	54.07	59.36	56.4	5	1.55	64.47	1.002	60.937
SIRI.BK	1.795	85.817	55.63	60.59	51.22	5	0.88	62.25	0.999	50.0
SIS.BK	1.272	79.756	59.89	51.2	47.62	0	0.64	62.23	1.0	59.389
SISB.BK	-0.639	57.586	54.34	55.5	48.27	5	1.25	58.25	1.0	66.013
SITHAI.BK	0.679	72.877	52.11	60.03	49.79	0	0.09	71.51	1.005	64.205
SK.BK	-0.352	60.914	39.19	38.59	34.03	5	0.12	54.1	1.003	46.93
SKE.BK	1.499	82.391	58.17	49.79	47.52	5	0.46	79.64	1.051	70.652
SKN.BK	0.045	65.522	40.95	33.48	40.1	5	-0.05	54.07	1.009	48.346
SKR.BK	0.461	70.345	51.44	44.16	44.62	0	0.38	48.13	0.994	67.116
SKY.BK	-0.515	59.03	59.88	62.62	52.75	0	0.93	67.92	1.011	64.656
SLP.BK	0.839	74.73	52.95	44.22	47.56	0	0.28	62.68	0.996	35.795
SMART.BK	-1.388	48.896	38.11	26.96	31.47	0	0.53	46.15	0.993	30.098
SMIT.BK	-1.175	51.37	50.43	50.53	45.03	0	0.06	61.44	1.004	65.67
SMPC.BK	-0.71	56.761	40.88	48.2	40.22	0	0.15	58.23	0.997	35.277
SMT.BK	1.807	85.96	66.93	66.89	63.02	0	1.3	62.27	1.027	66.855
SNC.BK	-2.199	39.487	34.24	39.55	35.15	0	0.28	39.56	0.999	40.029
SNNP.BK	-1.763	44.552	58.19	34.94	40.49	5	0.72	62.13	1.003	63.428
SNP.BK	0.401	69.656	58.99	51.33	47.52	0	0.09	65.1	1.004	63.125
SO.BK	0.346	69.013	49.2	40.64	41.29	5	0.47	72.8	1.011	39.804
SOLAR.BK	1.645	84.086	73.37	57.79	57.22	0	0.25	60.39	1.1	95.0
SONIC.BK	-0.003	64.967	54.48	57.47	50.03	5	0.28	68.96	1.002	63.317
SORKON.BK	-1.879	43.204	41.23	35.64	37.33	0	0.23	48.33	1.005	65.65
SPA.BK	4.067	99.8	52.25	63.3	55.78	0	1.1	56.94	0.997	64.257
SPACK.BK	-0.591	58.14	39.97	36.35	33.09	0	0.1	68.41	1.004	32.402
SPALI.BK	0.92	75.673	46.76	43.21	39.7	0	0.64	43.25	0.98	51.667
SPC.BK	-0.697	56.913	38.88	28.87	28.54	0	-0.03	36.28	0.999	35.363
SPCG.BK	0.889	75.31	63.1	53.37	50.45	0	0.19	71.66	1.009	68.294
SPRC.BK	0.493	70.721	63.36	82.16	65.93	0	0.56	85.58	1.035	74.289
SPRIME.BK	-1.823	43.852	42.55	36.35	38.98	5	0.45	59.33	0.999	35.209
SPVI.BK	1.796	85.836	46.72	48.76	53.46	0	1.12	53.89	1.0	36.47
SQ.BK	-1.49	47.721	44.22	52.17	41.79	0	0.17	61.96	0.985	52.899
SR.BK	0.526	71.097	54.65	53.27	51.98	0	0.81	70.36	1.074	88.094
SRIPANWA.BK	0.713	73.275	40.04	43.4	43.44	5	0.11	47.21	0.989	48.715
SSF.BK	0.164	66.899	47.26	32.23	36.39	0	-0.11	55.53	1.009	64.22
SSP.BK	-1.745	44.764	25.94	18.25	20.8	5	0.2	24.11	0.996	34.475
SSSC.BK	1.454	81.866	57.28	50.16	51.54	0	0.45	73.83	1.014	39.435
SST.BK	-0.409	60.253	24.53	27.84	21.5	0	0.87	24.75	0.932	19.628
SSTRT.BK	-0.51	59.086	37.21	30.86	32.85	5	-0.12	46.61	0.993	47.433
STA.BK	0.21	67.439	65.52	72.59	58.98	0	1.06	80.1	1.04	76.201
STANLY.BK	-0.639	57.591	35.36	32.68	30.94	0	0.2	39.46	1.0	37.332
STC.BK	-0.221	62.433	35.57	41.09	32.48	0	-0.08	41.32	0.992	36.047
STECH.BK	-0.627	57.726	44.75	37.0	39.16	5	0.1	64.62	1.0	38.776
STGT.BK	-0.408	60.267	69.43	67.44	59.28	5	0.99	87.95	1.058	90.179
STI.BK	-3.319	30.2	39.27	20.65	27.62	5	0.11	59.7	1.0	46.875
STOWER.BK	0.0	65.0	49.88	45.21	37.76	5	1.59	41.06	1.0	87.5
STPI.BK	6.857	99.8	49.4	41.32	46.74	0	0.11	38.0	0.996	72.506
SUC.BK	-0.433	59.978	45.46	28.08	29.91	0	0.1	41.62	1.0	63.034
SUN.BK	-0.952	53.962	48.85	47.37	46.78	5	0.37	52.59	1.0	66.264
SUPER.BK	-0.838	55.281	37.4	46.42	34.4	0	0.16	45.19	0.988	25.0
SUPEREIF.BK	3.171	99.8	50.36	58.73	45.51	5	-0.11	63.52	1.008	66.094
SUSCO.BK	-1.143	51.743	37.01	42.93	36.61	0	0.24	46.52	0.995	52.441
SVI.BK	-0.825	55.432	54.44	50.21	46.15	0	0.37	67.11	1.008	69.028
SVOA.BK	0.301	68.492	41.41	34.54	42.2	0	0.9	41.04	0.996	58.462
SVT.BK	0.608	72.055	60.16	81.24	63.31	5	0.78	75.25	1.017	56.188
SWC.BK	1.644	84.073	57.57	55.74	59.75	0	0.29	80.49	1.024	38.988
SYMC.BK	-1.19	51.192	40.93	37.46	34.45	0	0.69	62.8	0.997	34.475
SYNEX.BK	1.288	79.938	55.46	80.34	67.74	0	0.72	59.82	1.03	70.119
SYNTEC.BK	3.656	99.8	61.44	70.31	62.7	0	0.21	83.21	1.027	46.165
TACC.BK	1.202	78.949	62.93	50.77	54.08	0	0.36	70.52	1.01	64.946
TAE.BK	0.112	66.301	42.24	47.85	39.08	0	0.18	44.02	0.989	68.615
TAKUNI.BK	0.634	72.356	49.57	51.17	42.7	0	1.34	59.15	0.992	50.0
TASCO.BK	0.179	67.074	59.1	75.7	60.98	0	0.58	69.98	1.012	55.451
TC.BK	-0.06	64.306	49.97	49.36	49.55	0	0.07	72.26	1.011	49.062
TCAP.BK	0.143	66.663	57.61	66.91	57.28	0	0.4	71.54	1.004	52.272
TCC.BK	0.899	75.423	51.37	36.99	38.91	0	0.47	56.35	1.012	64.655
TCMC.BK	0.839	74.729	56.51	43.05	43.35	0	0.42	62.67	1.016	66.964
TEAM.BK	0.712	73.254	50.16	45.55	48.77	0	0.44	57.53	1.012	60.058
TEAMG.BK	-0.013	64.846	48.97	59.72	50.17	5	0.79	58.99	0.996	59.093
TFFIF.BK	-0.257	62.024	48.73	50.42	43.38	5	0.13	67.98	1.003	47.352
TFG.BK	-0.225	62.389	44.25	59.74	55.54	0	0.35	75.45	1.026	27.778
TFI.BK	0.0	65.0	42.49	34.5	30.58	0	1.53	54.37	1.0	37.5
TFM.BK	1.516	82.591	66.55	57.02	62.65	5	0.11	75.36	1.017	70.066
TFMAMA.BK	0.218	67.534	50.64	44.63	46.35	5	0.08	69.77	1.006	63.784
TGPRO.BK	-0.474	59.503	58.22	37.2	41.17	0	-1.13	47.6	0.968	87.5
TH.BK	0.411	69.765	42.8	43.24	36.45	0	0.78	62.4	0.995	36.458
THANA.BK	-0.486	59.361	43.83	47.78	39.81	0	0.87	66.81	0.996	36.156
THANI.BK	0.586	71.794	68.39	71.79	59.52	0	0.62	82.94	1.063	86.875
THCOM.BK	0.325	68.766	59.95	80.83	64.32	0	1.36	71.31	1.015	63.48
THE.BK	0.473	70.481	42.87	50.78	50.16	0	0.5	61.44	1.004	34.559
THG.BK	-0.006	64.927	49.49	62.53	55.27	5	0.86	71.45	1.019	34.722
THIP.BK	-0.181	62.899	43.46	39.08	38.95	0	0.11	62.51	1.0	35.0
THMUI.BK	-0.723	56.613	65.72	55.93	50.79	5	0.41	86.57	1.037	75.296
THRE.BK	-0.747	56.338	46.19	39.75	38.73	0	0.31	60.86	0.996	64.103
THREL.BK	-0.584	58.222	48.42	44.35	42.39	0	0.45	61.44	0.991	63.525
TIF1.BK	-0.455	59.716	45.0	45.75	41.78	5	0.07	69.42	1.004	33.877
TIGER.BK	-0.75	56.299	44.02	29.91	34.57	5	1.33	46.48	1.035	39.103
TIPCO.BK	-0.916	54.369	33.66	41.82	31.08	0	0.42	48.16	0.997	36.071
TIPH.BK	0.131	66.518	50.41	69.28	53.8	5	0.57	61.37	1.002	58.243
TISCO.BK	0.148	66.716	56.15	65.56	56.25	0	0.09	66.88	1.003	56.07
TITLE.BK	-0.327	61.206	47.76	47.55	43.26	5	-0.1	52.07	0.998	63.179
TK.BK	-0.574	58.337	58.85	57.51	52.32	0	0.27	87.61	1.015	69.142
TKC.BK	0.735	73.528	56.06	65.72	64.14	5	0.2	76.74	1.025	71.961
TKN.BK	-0.887	54.715	44.22	50.92	43.29	0	0.75	51.08	0.982	54.13
TKS.BK	0.93	75.788	61.34	62.18	53.81	0	0.42	74.93	1.015	64.752
TKT.BK	-0.391	60.47	21.18	26.06	35.11	0	0.11	1.0	0.909	0.25
TLHPF.BK	0.147	66.708	49.37	37.75	45.47	5	0.37	65.29	1.0	37.5
TLI.BK	-2.113	40.489	48.97	54.34	45.3	0	0.78	40.92	1.002	72.727
TM.BK	4.617	99.8	78.83	87.88	75.47	0	1.28	91.08	1.181	82.113
TMC.BK	-0.276	61.801	30.53	34.87	30.3	0	0.16	19.67	0.95	20.319
TMD.BK	-0.168	63.052	47.32	43.18	36.78	0	0.04	61.58	1.0	37.5
TMI.BK	2.062	88.923	68.44	67.46	63.84	0	0.27	82.88	1.084	74.282
TMILL.BK	0.619	72.184	46.49	52.96	43.24	0	0.27	62.8	0.99	30.763
TMT.BK	0.166	66.921	45.38	42.07	45.12	0	0.29	69.33	1.0	37.5
TMW.BK	-0.153	63.23	37.46	57.6	47.94	0	0.17	54.7	0.996	34.909
TNDT.BK	-6.492	30.2	38.18	42.74	33.96	0	-0.35	29.58	0.96	42.647
TNP.BK	0.47	70.457	61.94	62.62	57.5	0	0.83	70.84	1.014	69.107
TNPC.BK	-1.025	53.11	52.61	47.88	44.81	0	0.26	65.51	1.023	69.407
TNR.BK	-1.49	47.72	47.34	44.74	40.54	0	0.24	50.35	1.0	65.211
TOA.BK	2.772	97.158	62.4	77.96	65.9	5	1.06	69.23	1.003	59.143
TOG.BK	0.365	69.234	52.23	41.21	43.15	0	0.38	60.4	1.004	35.06
TOP.BK	3.142	99.8	73.01	92.12	80.51	0	0.89	85.25	1.073	88.805
TPAC.BK	-0.329	61.183	45.61	53.68	48.32	0	0.56	65.36	0.997	30.018
