"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SCCC.BK","Siam City Cement PCL","152815","19","72.28","81.2394","94.639","40.96193","100","100","73.18181","72.28","159","159.5","0.31",""
"SSC.BK","Sermsuk PCL","337370","0.35","72.018","99.8","75.175","41.07949","50","100","60.86053","72.018","61.75","61.75","0",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","1747","17","71.308","76.5943","92.929","44.40009","51.072905","100","84.96536","71.308","73.5","73.5","0",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","906600","16.2","71.046","75.7921","97.302","40.04381","72.302855","99.42495","73.35119","71.046","3.4","3.4","0",""
"MONO.BK","MONO NEXT PCL","82182417","22.85","69.788","92.0694","78.275","39.01824","73.253275","100","82.71934","69.788","1.57","1.84","17.2",""
"INTUCH.BK","Intouch Holdings PCL","150059","29.75","69.142","91.4225","72.392","43.61241","94.694425","100","68.07126","69.142","89.75","89.75","0",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","2870149","13.4","68.97","98.6109","68.687","39.61121","27.465025","0.99067","55.18415","68.97","10.8","10.6","-1.85",""
"PIN.BK","PINTHONG INDUSTRIAL PARK PCL","3465302","29","68.343","87.6861","77.301","40.04321","62.20252","48.29683","51.49549","68.343","5.1","6.4","25.49",""
"TRUE.BK","TRUE CORPORATION PCL","279171","6.95","67.238","98.8119","60.528","42.37393","100","100","65.71032","67.238","10.5","10.5","0",""
"BA.BK","Bangkok Airways PCL","618418","38.85","67.167","97.0901","59.485","44.92729","76.94344","85.53821","59.56647","67.167","23.2","23.9","3.02",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","320060","31.05","66.802","84.2879","73.031","43.08572","37.4257","10.67723","61.65344","66.802","3.68","3.68","0",""
"STGT.BK","SRI TRANG GLOVES (THAILAND) PCL","1067944552","32.9","66.415","88.9361","68.988","41.32083","73.3158","74.70942","66.0801","66.415","10.6","12.2","15.09",""
