"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SSC.BK","Sermsuk PCL","161158","57.1","72.807","99.8","75.489","43.13232","100","100","85.51309","72.807","62.25","62","-0.4",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","275867","-14.15","72.071","77.7584","92.985","45.47043","84.204745","100","77.94413","72.071","72","75","4.17",""
"TRT.BK","Tirathai PCL","2196","2.9","71.511","95.0649","80.021","39.447","50","80.7755","67.04397","71.511","4.44","4.58","3.15",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","2566031","91.4","70.657","75.0589","96.664","40.2474","69.537805","58.9173","72.18176","70.657","3.26","3.28","0.61",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","31970080","23.4","70.476","99.8","70.816","40.81309","50","89.0501","58.54635","70.476","11.3","10.7","-5.31",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","187015","40.95","68.15","86.8412","75.599","42.00898","51.56495","99.59186","63.86285","68.15","3.46","3.72","7.51",""
"SCP.BK","Southern Concrete Pile PCL","1635137","5.65","66.636","86.2637","73.778","39.86552","50","79.44711","58.63335","66.636","6.8","6.8","0",""
"SKN.BK","S.KIJCHAI ENTERPRISE PCL","3655054","-13.25","66.385","81.2494","81.52","36.38646","50","100","62.95071","66.385","6","5.9","-1.67",""
"VIH.BK","SRIVICHAIVEJVIVAT PCL","38539","23.75","65.828","89.8126","73.165","34.50755","100","100","60.76787","65.828","10.3","10.3","0",""
"CITY.BK","City Steel PCL","65836","10.95","65.217","67.0112","98.219","30.42175","19.34011","0.53898","44.33931","65.217","2.1","2.14","1.9",""
"IT.BK","It City PCL","97947","100","65.015","84.2202","70.459","40.36465","52.19581","75.06396","68.49942","65.015","3.7","4.96","34.05",""
"MANRIN.BK","THE MANDARIN HOTEL PCL","717054462","-19","64.715","71.3397","88.602","34.20184","35.046485","65.75261","69.11318","64.715","34.5","32.75","-5.07",""
"PORT.BK","SAHATHAI TERMINAL PCL","31547830","-6.1","64.686","71.4024","82.663","39.99137","14.885285","5.71135","86.65015","64.686","1.6","1.66","3.75",""
"MONO.BK","MONO NEXT PCL","3733","100","64.685","80.6298","77.803","35.62185","83.644825","81.05912","73.56216","64.685","1.17","1.35","15.38",""
"BA.BK","Bangkok Airways PCL","18634","15.1","64.515","88.6233","60.375","44.54792","51.14872","99.59325","60.72501","64.515","20.7","20","-3.38",""
"MDX.BK","M.D.X. PCL","697971","51.1","63.665","64.4824","90.376","36.1366","22.99676","0","72.2054","63.665","3.04","3.08","1.32",""
"TRUE.BK","TRUE CORPORATION PCL","7890125","17.8","63.551","92.1837","56.694","41.77607","74.44633","100","59.73811","63.551","8.9","9.15","2.81",""
"TSTE.BK","Thai Sugar Terminal PCL","114250","-76.05","63.49","78.9831","73.675","37.81173","89.27938","100","59.6489","63.49","13.8","13.8","0",""
"INTUCH.BK","Intouch Holdings PCL","258915","27.3","63.384","80.2627","65.769","44.12069","100","100","71.03073","63.384","78.5","81.75","4.14",""
"ICC.BK","I.C.C. INTERNATIONAL PCL","492655","14.4","63.36","68.8879","79.549","41.64276","8.57918","0","39.63232","63.36","33","32.25","-2.27",""
"MALEE.BK","Malee Group PCL","741052","72.2","63.196","76.7966","68.322","44.46942","13.344975","4.18347","50.14462","63.196","9.9","10.6","7.07",""
"AIRA.BK","AIRA Capital PCL","2641796","3.15","63.021","66.3453","86.894","35.82238","50","55.97355","74.09163","63.021","1.66","1.7","2.41",""
"UEC.BK","Unimit Engineering PCL","100621","23.7","62.396","74.445","75.399","37.34311","63.44041","98.59155","70.71709","62.396","1.76","1.76","0",""
"NPK.BK","New Plus Knitting PCL","1332406","-13.5","62.275","67.6598","74.408","44.757","18.11955","0","74.20366","62.275","13","13.8","6.15",""
"PRECHA.BK","Preecha Group PCL","3011194","26.6","62.174","74.5657","78.58","33.3764","63.96194","99.33248","81.85016","62.174","1.13","1.14","0.88",""
"K.BK","KINGSMEN C.M.T.I. PCL","2057345","-15.2","62.167","68.8753","81.201","36.42332","64.623175","69.71629","82.7759","62.167","1.15","1.11","-3.48",""
"JAS.BK","Jasmine International PCL","546753","5","62.058","77.0619","69.253","39.86016","47.301985","12.57489","65.38223","62.058","2.9","2.7","-6.9",""
"CNT.BK","Christiani & Nielsen (Thai) PCL","924038","81.05","62.033","67.572","85.141","33.38548","34.898635","1.6401","82.77048","62.033","1.06","1.16","9.43",""
"TFMAMA.BK","THAI PRESIDENT FOODS PCL","1219836","-3.95","62.032","64.1205","82.099","39.8767","19.567155","0","53.65417","62.032","201","199","-1",""
"GIFT.BK","Gratitude Infinite PCL","2596397","47.8","61.99","75.3658","70.707","39.89582","17.701315","0.40095","43.95212","61.99","3.66","3.96","8.2",""
"PIN.BK","PINTHONG INDUSTRIAL PARK PCL","2605361","40.3","61.828","73.0068","76.813","35.66487","18.756525","0","46.90627","61.828","4.7","4.62","-1.7",""
"TPOLY.BK","Thai Polycons PCL","152469","100","61.777","70.8183","80.645","33.86859","25.037","2.40829","72.01012","61.777","1.04","1.06","1.92",""
"PRM.BK","PRIMA MARINE PCL","61672","3.95","61.704","86.0837","56.174","42.85466","94.64347","100","64.89905","61.704","8.4","8.5","1.19",""
"THE.BK","The Steel PCL","1256588","-9.2","61.632","53.1728","93.245","38.47892","47.564235","0","72.73097","61.632","0.92","0.96","4.35",""
"STA.BK","SRI TRANG AGRO-INDUSTRY PCL","1213361","4.05","61.427","71.3054","68.357","44.61756","54.55919","80.01899","50.82282","61.427","19.2","19.7","2.6",""
"JTS.BK","JASMINE TECHNOLOGY SOLUTION PCL","45029","100","61.029","79.2561","58.909","44.92215","50","54.65794","52.41361","61.029","60.75","59.25","-2.47",""
"CI.BK","Charn Issara Development PCL","94026886","27.45","60.881","64.7857","86.89","30.96829","29.01608","21.28144","83.4388","60.881","0.55","0.58","5.45",""
"KAMART.BK","Karmarts PCL","489001","43.15","60.794","80.0322","57.135","45.2136","42.11368","9.37335","56.45724","60.794","12","12.9","7.5",""
"MNIT.BK","MFC-NICHADA THANI PROPERTY FUND","262078","-5.7","60.767","74.4938","67.299","40.50773","50","71.63978","28.51004","60.767","2.22","2.22","0",""
"NDR.BK","N.D. Rubber PCL","216446","4.4","60.681","76.3353","65.113","40.59321","29.68983","80.90314","81.71988","60.681","2.1","2.12","0.95",""
"SE.BK","SIAMEAST SOLUTIONS PCL","1133249","9.6","60.674","45.1454","47.771","31.06041","27.659315","0","26.20936","41.326","0.65","0.67","3.08",""
"TFM.BK","THAI UNION FEEDMILL PCL","1803256","44.7","60.574","73.664","68.835","39.22387","50","96.43959","60.33037","60.574","8.6","8.75","1.74",""
"CHOW.BK","Chow Steel Industries PCL","938737559","23.35","60.562","72.9663","71.572","37.14814","27.63625","1.37521","76.74648","60.562","2.52","2.42","-3.97",""
"DEMCO.BK","Demco PCL","94757960","34.1","60.546","68.386","73.89","39.36093","31.029725","0","82.2045","60.546","3.36","3.56","5.95",""
"TU.BK","Thai Union Group PCL","8459194","18.8","60.503","64.37","49.054","39.7766","43.70877","47.57916","50.93142","51.067","14.7","14.6","-0.68",""
"TMW.BK","Thai Mitsuwa PCL","411302","-69.4","60.421","72.2585","71.341","37.66234","11.59444","14.48535","45.32119","60.421","59.75","51.25","-14.23",""
"PT.BK","Premier Technology PCL","296591","37.7","60.154","78.0602","61.607","40.79472","53.846805","86.0218","51.06166","60.154","8.25","8.75","6.06",""
"SELIC.BK","Selic Corp PCL","375675","65.65","60.082","75.724","68.838","35.68409","50","87.06829","73.61337","60.082","2.88","2.98","3.47",""
"HTECH.BK","Halcyon Technology PCL","2374912","66","60.064","78.3586","72.99","28.84384","99.780575","100","71.95259","60.064","3.26","3.5","7.36",""
"SAPPE.BK","Sappe PCL","2049130","24.55","59.908","84.9496","47.979","46.7946","48.41547","31.34963","51.3781","59.908","88.5","91.75","3.67",""
"GREEN.BK","Green Resources PCL","173659","36.9","59.682","71.2391","69.847","37.96083","12.781475","5.49779","65.46134","59.682","1.06","1.03","-2.83",""
"FPT.BK","FRASERS PROPERTY (THAILAND) PCL","100500","21.2","59.393","62.3507","81.969","33.85924","0","0.80676","59.93575","59.393","13.6","14.1","3.68",""
"NEWS.BK","NEWS NETWORK CORPORATION PCL","32518156","83.5","59.362","99.8","60.764","17.52204","22.64151","20.70775","48.80453","59.362","0.01","0.01","0",""
"AMARIN.BK","Amarin Printing And Publishing PCL","324653","-11.05","59.353","50.405","94.174","33.47955","30.95443","0","41.8841","59.353","3.92","3.86","-1.53",""
"UOBKH.BK","Uob Kay Hian Securities (Thailand) PCL","105311","11","59.351","65.001","78.393","34.65921","81.506075","99.57814","46.48033","59.351","5","5","0",""
"YUASA.BK","Yuasa Battery (Thailand) PCL","19885","3.3","59.011","55.8002","89.042","32.18965","50","75.98392","68.06433","59.011","10.8","10.6","-1.85",""
"SAMTEL.BK","SAMTEL_SAMART TELCOMS","23412922","100","59.004","70.8668","66.612","39.5329","58.02287","98.14906","84.91648","59.004","4.02","4.36","8.46",""
"NC.BK","Newcity (Bangkok) PCL","363251","4.7","58.791","66.7682","74.485","35.11832","35.96188","0","73.17041","58.791","2.08","2.14","2.88",""
"MBK.BK","MBK PCL","5114465","32.45","58.643","65.1375","72.41","38.38143","8.30051","0","62.60777","58.643","15.9","16.3","2.52",""
"TYCN.BK","TYCOONS WORLDWIDE GROUP (THAILAND) PCL.","33930","-5","58.52","58.7969","84.887","31.87474","0","0","85.71147","58.52","2.38","2.36","-0.84",""
"TCJ.BK","T.C.J. Asia PCL","1388285","-9.45","58.453","62.4809","71.394","41.48452","73.24919","96.4047","30.17197","58.453","3.28","3.3","0.61",""
"F&D.BK","FOOD AND DRINKS PCL","1134440","-4.7","58.438","76.6244","59.27","39.41956","50","100","66.37962","58.438","37.25","37","-0.67",""
"AFC.BK","Asia Fiber PCL","396518","41.95","58.26","56.5977","84.894","33.28828","3.72049","0","54.4205","58.26","4.96","4.76","-4.03",""
"SAMART.BK","SAMART CORPORATION PCL","8332815","53.35","58.197","76.365","55.879","42.34572","85.46653","62.59096","56.55799","58.197","6.15","6.3","2.44",""
"PPP.BK","Premier Products PCL","6546668","81.6","58.185","61.8392","73.625","39.08988","10.77659","13.43287","62.79056","58.185","1.55","1.64","5.81",""
"PG.BK","People's Garment PCL","204127240","10.25","58.153","72.3285","67.928","34.2039","50","40.55668","40.22759","58.153","8.95","8.95","0",""
"ASIMAR.BK","Asian Marine Services PCL","181028","-0.3","58.064","64.845","75.906","33.44095","0","0.08597","77.77239","58.064","1.46","1.5","2.74",""
"TRUBB.BK","THAI RUBBER LATEX GROUP PCL","1063569","13.6","58.063","58.3092","78.57","37.31014","26.767235","0","65.08921","58.063","1.03","1.1","6.8",""
"PAF.BK","Pan Asia Footwear PCL","864380","0.75","57.933","63.2341","73.657","36.90647","15.71025","0","70.89457","57.933","1.16","1.15","-0.86",""
"APCO.BK","Asian Phytoceuticals PCL","4251","100","57.804","72.8295","62.71","37.87235","81.416085","94.11956","63.92864","57.804","6.05","6.1","0.83",""
"EMC.BK","EMC_EMC","96287563","-13.8","57.7","70.753","83.399","18.94695","100","100","72.33781","57.7","0.08","0.08","0",""
"NOVA.BK","NOVA EMPIRE PCL","7988292","-56.9","57.588","73.2718","65.855","33.63812","96.538735","100","34.64371","57.588","12.5","12.5","0",""
"CMAN.BK","CHEMEMAN PCL","55078012","21.15","57.57","77.9006","59.148","35.66205","50","98.96469","68.72999","57.57","2.28","2.34","2.63",""
"JCK.BK","JCK INTERNATIONAL PCL","247550010","51.9","57.547","75.3934","69.798","27.45022","50","47.86549","64.24754","57.547","0.33","0.34","3.03",""
"COMAN.BK","Comanche International PCL","2098078","-30.7","57.529","57.4947","79.211","35.8822","21.90472","3.19194","38.74549","57.529","3.22","3.28","1.86",""
"BTNC.BK","Boutique Newcity PCL","38723224","33.3","57.509","70.6685","63.631","38.22745","50","16.01728","46.98737","57.509","17.5","16.9","-3.43",""
"PROUD.BK","PROUD REAL ESTATE PCL","23503298","23","57.455","62.5337","68.578","41.25269","0","0","57.81143","57.455","1.51","1.49","-1.32",""
"NSL.BK","NSL FOODS PCL","608029529","37.65","57.433","80.792","48.923","42.58537","50","79.9365","59.89924","57.433","27.25","29.75","9.17",""
"ROCK.BK","Rockworth PCL","255056","-14.65","57.413","72.3663","60.07","39.80174","28.847555","21.17475","60.14637","57.413","10.5","10.2","-2.86",""
"PERM.BK","Permsin Steel Works PCL","93582522","19.6","57.184","58.5387","84.579","28.43457","29.2102","0","83.13524","57.184","0.86","0.85","-1.16",""
"BC.BK","BOUTIQUE CORPORATION PCL","206456160","-52.6","57.164","56.9122","78.849","35.73033","42.58046","0.13074","45.63986","57.164","0.82","0.82","0",""
"ASAP.BK","SYNERGETIC AUTO PERFORMANCE PCL","16480161","50.05","57.15","62.7031","72.827","35.92112","16.548435","0","60.22104","57.15","2.28","2.32","1.75",""
"NRF.BK","NR INSTANT PRODUCE PCL","361975","100","56.95","52.2964","83.343","35.20932","0","0","52.68131","56.95","1.61","1.56","-3.11",""
"JCKH.BK","JCK HOSPITALITY PCL","580216952","27.7","56.92","80.3465","71.111","19.3027","11.11111","10.40205","58.99453","56.92","0.02","0.03","50",""
"TNR.BK","Thai Nippon Rubber Industry PCL","14532187","25.05","56.91","73.1031","60.766","36.86034","50","82.63217","68.14272","56.91","10","10.4","4",""
"BH.BK","Bumrungrad Hospital PCL","3433090","22.35","56.848","73.969","55.663","40.91264","50","70.14738","58.36887","56.848","242","247","2.07",""
"STGT.BK","SRI TRANG GLOVES (THAILAND) PCL","16440598","-14.2","56.761","71.8703","57.719","40.6924","50","51.63694","53.7223","56.761","9.4","9.1","-3.19",""
"KYE.BK","Kang Yong Electric PCL","274624624","20.85","56.753","65.0683","62.932","42.2593","95.04001","84.34498","52.53113","56.753","337","302","-10.39",""
"TTB.BK","TMBTHANACHART BANK PCL","571253","38.8","56.74","73.4352","58.994","37.79228","59.503","36.16933","42.80188","56.74","1.65","1.69","2.42",""
"PIMO.BK","Pioneer Motor PCL","731304","71.2","56.72","69.044","60.531","40.58386","68.116075","100","59.78827","56.72","1.83","1.93","5.46",""
"ETE.BK","Eastern Technical Engineering PCL","361030767","34.45","56.718","68.4072","64.678","37.06844","9.7653","0","54.24347","56.718","1.05","1.04","-0.95",""
"SAUCE.BK","THAITHEPAROS PCL","41796","21.35","56.68","82.7008","54.724","32.61396","31.69384","39.7235","39.59759","56.68","41.75","42","0.6",""
"VPO.BK","Vichitbhan Palmoil PCL","292602626","41","56.671","58.6983","76.363","34.95311","50","6.10451","69.37414","56.671","0.51","0.54","5.88",""
"ASIAN.BK","ASIAN SEA CORPORATION PCL","172099","15.75","56.658","64.2924","65.343","40.33735","50","75.47015","66.91777","56.658","9","8.75","-2.78",""
"LRH.BK","Laguna Resorts & Hotels PCL","254341","-4.45","56.654","68.8408","60.554","40.56681","29.28848","0","56.50921","56.654","40.5","39","-3.7",""
"CMO.BK","CMO PCL","855333","23.3","56.609","60.6899","75.866","33.27083","24.105645","0","70.34208","56.609","0.78","0.76","-2.56",""
"SCI.BK","SCI Electric PCL","155331","-11.85","56.553","58.0836","77.616","33.95965","10.30558","1.54589","43.32918","56.553","0.71","0.72","1.41",""
"W.BK","WOW FACTOR PCL","88383561","-6.2","56.517","56.2317","83.013","30.30643","77.72966","82.12937","37.3611","56.517","0.61","0.62","1.64",""
"LHHOTEL.BK","LH HOTEL LEASEHOLD REIT","1550287","45.25","56.51","67.5837","63.694","38.25327","50","29.7973","49.86512","56.51","11.1","11.8","6.31",""
"CPF.BK","Charoen Pokphand Foods PCL","173377","28.4","56.501","75.3616","56.892","37.25031","50","100","54.11716","56.501","23.3","23","-1.29",""
"BROOK.BK","THE BROOKER GROUP PCL","24494","57.55","56.365","73.0476","66.102","29.94429","16.84363","0","45.84","56.365","0.5","0.51","2",""
"HPF.BK","HEMARAJ INDUSTRIAL PROPERTY AND LEASEHOLD FUND","24186356","13.5","56.329","66.7796","77.884","24.32298","50","59.13833","48.498","56.329","4.68","4.74","1.28",""
"NEW.BK","Wattana Karnpaet PCL","6047426","-19.45","56.232","65.1713","55.529","47.99448","36.286755","0.26819","51.09069","56.232","71","75","5.63",""
"TNL.BK","Thanulux PCL","1267277","-36.6","56.162","56.836","81.75","29.90011","23.019105","2.93943","20.01256","56.162","32","30","-6.25",""
"RICHY.BK","Richy Place 2002 PCL","1965788","100","56.055","59.0182","77.099","32.04929","11.189615","6.18372","53.91171","56.055","0.44","0.5","13.64",""
"YGG.BK","YGGDRAZIL GROUP PCL","769059","100","56.036","48.2678","82.265","37.57623","0","0","34.08356","56.036","1.25","1.44","15.2",""
"DELTA.BK","Delta Electronics (Thailand) PCL","5282310","51","55.986","76.9344","43.894","47.13107","100","100","57.27392","55.986","91.75","101","10.08",""
"XO.BK","Exotic Food PCL","614441","37.7","55.854","76.6001","49.729","41.23164","19.35197","6.82542","46.31213","55.854","23.2","25","7.76",""
"GBX.BK","Globlex Holding Management PCL","4176790","37.2","55.74","54.1576","82.917","30.14519","3.337375","0","59.62549","55.74","0.65","0.68","4.62",""
"HANA.BK","Hana Microelectronics PCL","12862","8.95","55.738","67.8194","53.457","45.93779","99.73133","100","60.85944","55.738","45.25","46.5","2.76",""
"KUMWEL.BK","KUMWELL CORPORATION PCL","8371323","11.25","55.634","63.2396","67.112","36.55029","50","80.62464","54.24013","55.634","1.86","1.84","-1.08",""
"CFRESH.BK","Seafresh Industry PCL","501674","34.7","55.624","67.9906","58.755","40.12713","50","98.94965","71.01797","55.624","1.97","2.04","3.55",""
"LUXF.BK","LUXURY REAL ESTATE INVESTMENT FUND","210413","5.3","55.548","65.3617","69.402","31.87916","29.587515","24.07818","39.48052","55.548","7.1","7.05","-0.7",""
"SIS.BK","Sis Distribution (Thailand) PCL","56498","59.95","55.526","70.795","55.571","40.21089","23.593025","1.88167","51.43656","55.526","23.4","23.7","1.28",""
"STANLY.BK","THAI STANLEY ELECTRIC PCL","102909","-3.55","55.503","69.8539","54.891","41.76437","24.987105","31.15063","49.45116","55.503","204","207","1.47",""
"SYMC.BK","Symphony Communication PCL","12768","51.9","55.432","74.0576","48.538","43.70033","32.527145","0","54.58829","55.432","7.85","8.15","3.82",""
"PPM.BK","Porn Prom Metal PCL","358201393","43","55.425","70.1259","59.227","36.92202","51.46077","13.73174","40.95254","55.425","2.04","2.1","2.94",""
"GSC.BK","GLOBAL SERVICE CENTER PCL","12537336","-78.6","55.415","52.9141","75.593","37.73693","0.296105","0","45.99838","55.415","0.92","0.81","-11.96",""
"ADVANC.BK","Advanced Info Service PCL","98072","23.7","55.41","80.5834","45.81","39.83635","89.2468","100","49.93028","55.41","223","233","4.48",""
"PRAPAT.BK","PEERAPAT TECHNOLOGY PCL","28468","12.25","55.404","71.4385","51.443","43.33181","54.85088","86.68636","50.06339","55.404","1.96","1.85","-5.61",""
"SAK.BK","SAKSIAM LEASING PCL","7038747","68.65","55.392","69.464","59.775","36.93554","44.214495","46.22358","58.529","55.392","4.88","5.35","9.63",""
"SRICHA.BK","Sriracha Construction PCL","83844432","18.9","55.375","67.6902","66.454","31.981","27.454175","35.05296","52.50211","55.375","7.8","7.6","-2.56",""
"RP.BK","Raja Ferry Port PCL","333218","32.9","55.293","53.5775","76.397","35.9055","0","0","77.00817","55.293","1.19","1.1","-7.56",""
"SAAM.BK","SAAM DEVELOPMENT PCL","136332083","-0.95","55.279","71.6209","56.146","38.07023","42.79377","28.22197","59.12402","55.279","7.85","7.8","-0.64",""
"CPW.BK","COPPERWIRED PCL","174891820","70.75","55.255","62.1622","65.597","38.00726","84.463215","96.64469","60.98442","55.255","2.4","2.6","8.33",""
"TMI.BK","Teera-Mongkol Industry PCL","191009","57.75","55.172","64.8475","59.726","40.94295","76.621445","98.62067","74.45872","55.172","1.26","1.35","7.14",""
"TC.BK","Tropical Canning (Thailand) PCL","394330","31.2","55.115","74.0808","52.738","38.52535","50","100","64.35803","55.115","8.5","8.55","0.59",""
"KCE.BK","KCE Electronics PCL","47126698","41.15","55.095","68.2258","51.71","45.34969","100","100","62.81506","55.095","43.25","45","4.05",""
"ROJNA.BK","Rojana Industrial Park PCL","142766","6.8","55.068","63.7407","60.019","41.4453","27.334775","0","53.4494","55.068","5.7","5.7","0",""
"SYNEX.BK","Synnex (Thailand) PCL","6685760","100","54.962","72.0917","53.305","39.48917","100","97.95746","63.61399","54.962","12.3","13.6","10.57",""
"ITD.BK","Italian-Thai Development PCL","947346","45.55","54.891","52.8395","75.304","36.52985","39.18027","0","59.1222","54.891","0.61","0.6","-1.64",""
"CPR.BK","CPR Gomu Industrial PCL","1039642","10.55","54.866","53.2557","78.281","33.06025","28.053795","0","77.22327","54.866","3.8","3.8","0",""
"HYDRO.BK","Hydrotek PCL","12221","24.7","54.716","69.2127","62.343","32.5911","50","100","66.73809","54.716","0.39","0.42","7.69",""
"SANKO.BK","Sanko Diecasting (Thailand) PCL","5286475","16","54.708","65.6577","58.984","39.48106","0","0","61.30812","54.708","1.2","1.2","0",""
"TKT.BK","T.Krungthai Industries PCL","157048","-3.95","54.628","59.6348","66.614","37.63492","76.818835","63.21633","81.88859","54.628","1.78","1.74","-2.25",""
"ALPHAX.BK","ALPHA DIVISIONS PCL","47176749","38.05","54.556","67.9531","63.381","32.33382","26.47844","0","66.16011","54.556","0.69","0.69","0",""
"FNS.BK","FNS HOLDINGS PCL","1452347","29.8","54.533","52.2712","79.305","32.02296","34.02364","0","41.26292","54.533","2.84","2.84","0",""
"DCC.BK","Dynasty Ceramic PCL","57477","42.45","54.509","65.5306","62.451","35.54463","81.29825","99.84062","53.10438","54.509","1.97","2","1.52",""
"NVD.BK","NIRVANA DAII PCL","594584","16","54.482","61.9766","64.206","37.26227","50","21.27208","24.4402","54.482","1.81","1.81","0",""
"SIAM.BK","Siam Steel International PCL","325959","2.55","54.437","50.9467","79.952","32.41211","15.52736","0","54.78246","54.437","1.15","1.18","2.61",""
"LEE.BK","Lee Feed Mill PCL","171455","7.15","54.379","69.1848","68.034","25.91817","50","41.46081","46.52819","54.379","2.42","2.42","0",""
"ICHI.BK","Ichitan Group PCL","309765","27.9","54.133","73.2085","46.942","42.24868","25.314105","13.81558","39.54868","54.133","15.6","15.7","0.64",""
"WIIK.BK","WIIK PCL","52364","19.9","54.092","47.073","82.252","32.94961","12.29327","0","50.67574","54.092","0.99","0.99","0",""
"TTA.BK","Thoresen Thai Agencies PCL","830873","34.7","54.089","64.9679","55.516","41.78183","44.60995","25.48433","55.63584","54.089","6.1","6.45","5.74",""
"WHA.BK","WHA CORPORATION PCL","70305451","44.25","54.076","76.3484","43.106","42.77391","43.979355","15.4477","48.21296","54.076","5.05","5.25","3.96",""
"KWM.BK","K. W. METAL WORK PCL","18456508","27.35","54.01","53.8804","68.906","39.24328","44.768655","0","54.93011","54.01","1.29","1.29","0",""
"PROS.BK","PROSPER ENGINEERING PCL","101102","86.55","53.939","66.0207","59.674","36.12359","11.54061","3.98037","49.1499","53.939","1.16","1.16","0",""
"XPG.BK","XSPRING CAPITAL PCL","2050840","42.65","53.939","62.7228","60.338","38.75604","0","0","57.54807","53.939","0.92","0.94","2.17",""
"PICO.BK","PICO THAILAND PCL","40334","-12.45","53.937","60.6977","70.298","30.81679","4.110025","1.276","19.66155","53.937","4.1","4.1","0",""
"GFPT.BK","GFPT PCL","305110","31.6","53.849","74.2211","46.963","40.36404","50","85.53322","59.22887","53.849","12.8","13.1","2.34",""
"TFG.BK","THAIFOODS GROUP PCL","320693","-11.6","53.831","63.3545","59.886","38.25337","50","85.93392","63.05907","53.831","4.02","3.96","-1.49",""
"UKEM.BK","Union Petrochemical PCL","2571929","34.1","53.73","50.0328","78.106","33.0509","0","0","74.14432","53.73","0.71","0.7","-1.41",""
"KC.BK","K.C. Property PCL","49836","-289.8","53.709","64.8673","78.146","18.1122","100","89.75448","33.65825","53.709","0.11","0.08","-27.27",""
"GULF.BK","GULF ENERGY DEVELOPMENT PCL","167843","30.55","53.643","68.0038","53.139","39.78672","72.072195","79.33487","59.44007","53.643","45.25","47.75","5.52",""
"PRIME.BK","PRIME ROAD POWER PCL","897015548","100","53.612","44.7166","85.316","30.803","0","0","43.10504","53.612","0.22","0.23","4.55",""
"PATO.BK","Pato Chemical Industry PCL","496748","19.6","53.578","64.429","63.332","32.97409","62.830565","93.16444","50.28438","53.578","9.3","9.55","2.69",""
"MOONG.BK","Moong Pattana International PCL","380297921","38.95","53.552","61.1272","66.323","33.20533","0","0","58.65866","53.552","1.95","2","2.56",""
"BEAUTY.BK","Beauty Community PCL","164676","61.3","53.533","55.1675","68.801","36.63035","14.938435","0","58.49777","53.533","0.45","0.46","2.22",""
"TPS.BK","THE PRACTICAL SOLUTION PCL","401640","33.3","53.52","63.4788","58.121","38.95907","14.99437","0","36.0425","53.52","2.92","2.9","-0.68",""
"TIPCO.BK","TIPCO FOODS PCL","148057","9.25","53.517","70.1622","56.541","33.84712","50","67.41686","41.97558","53.517","9.9","9.95","0.51",""
"CKP.BK","CK Power PCL","241264913","16.15","53.462","69.0585","52.097","39.22946","64.636715","29.84902","52.16282","53.462","3.74","3.94","5.35",""
"WIN.BK","Wyncoast Industrial Park PCL","2043066","100","53.274","56.9293","68.278","34.61484","27.32966","7.62825","63.73612","53.274","0.52","0.52","0",""
"CIVIL.BK","CIVIL ENGINEERING PCL","18543531","64.5","53.262","57.3534","71.941","30.49042","50","38.63219","55.86386","53.262","1.77","1.89","6.78",""
"SK.BK","SIRAKORN PCL","117270","63.55","53.251","67.206","56.182","36.36507","42.80853","3.37368","66.68799","53.251","0.7","0.7","0",""
"MATCH.BK","Matching Maximize Solution PCL","1512615","-3.2","53.228","58.5488","63.82","37.31553","50","45.98321","85.74547","53.228","1.38","1.38","0",""
"SA.BK","SIAMESE ASSET PCL","457554","-26.35","53.218","71.2928","59.084","29.27599","77.951865","100","44.40643","53.218","7.85","7.75","-1.27",""
"AMATA.BK","AMATA CORPORATION PCL","1891545","52.3","53.157","70.7934","47.076","41.6027","8.336965","17.24946","53.95576","53.157","22.6","23.8","5.31",""
"DUSIT.BK","DUSIT THANI PCL","355341","26.5","53.15","67.752","51.148","40.5512","50","75.07699","57.48378","53.15","10.1","10.2","0.99",""
