"Symbol","Company Name","ADTValue","AggregateScore","Sortino","Beta","BullishVolume","PriceUp","TDI","TII","MFI"
"FLOYD.BK","FLOYD PCL","453915","41.325","53.4332","41.7","34.249","38.13953","50","56.33348","65.41845",""
"FMT.BK","FINE METAL TECHNOLOGIES PCL","53578","24.462","68.8664","-14.6","45.202","31.23426","50","14.32198","26.20717",""
"FN.BK","FN Factory Outlet PCL","1364291","57.484","54.0861","6.75","74.929","30.89623","82.245525","93.80236","77.43587",""
"FNS.BK","FNS HOLDINGS PCL","122648","41.151","53.4737","24.1","84.771","33.66337","50","52.49573","39.55132",""
"FORTH.BK","FORTH CORPORATION PCL","11010534","48.587","44.7922","38.25","57.495","38.32924","52.474185","96.46765","59.8262",""
"FPI.BK","Fortune Parts Industry PCL","322392","31.363","49.1683","12.8","40.675","36.60287","50","37.34171","42.95269",""
"FPT.BK","FRASERS PROPERTY (THAILAND) PCL","171765","30.04","58.3539","-3.15","84.218","32.62599","41.11237","1.9179","18.53575",""
"FSMART.BK","Forth Smart Service PCL","10706589","46.965","50.2135","35.4","57.305","39.66746","50","76.99301","69.17445",""
"FTE.BK","FIRETRADE ENGINEERING PCL","318871","49.537","68.5257","13.55","52.25","37.85047","65.771625","100","43.0424",""
"FTI.BK","Function International PCL","322299","36.3","68.422","-6.4","63.871","29.95392","50","45.64769","52.60815",""
"FTREIT.BK","FRASERS PROPERTY THAILAND INDUSTRIAL FREEHOLD & LEASEHOLD REIT","6509344","43.32","63.3862","11.55","55.961","34.74801","50","74.83203","62.7604",""
"FVC.BK","Filter Vision PCL","679023","45.036","50.046","8.05","57.035","35.42169","56.25442","79.3578","72.83073",""
"GAHREIT.BK","GRANDE HOSPITALITY REIT","285511","33.156","49.4717","0.9","30.405","28.53717","50","70.52342","52.25216",""
"GBX.BK","Globlex Holding Management PCL","333317","57.958","60.5879","8","87.255","32.09877","74.591775","99.7556","68.82662",""
"GC.BK","Global Connections PCL","276545","37.949","56.2142","5.7","38.869","28.53659","46.675705","82.44235","47.23209",""
"GCAP.BK","G Capital PCL","1539046","34.698","46.8385","14.9","61.22","34.85577","38.315875","8.55547","53.14458",""
"GEL.BK","GENERAL ENGINEERING PCL","427272","50.277","58.048","31.45","51.075","24.39024","72.57316","93.91497","47.91483",""
"GENCO.BK","GENERAL ENVIRONMENTAL CONSERVATION PCL.","300252","50.599","57.7942","-5.65","76.185","29.65686","67.608205","96.82371","64.16385",""
"GFPT.BK","GFPT PCL","26739114","38.481","58.4849","15.95","43.225","37.16381","13.945065","0","42.43218",""
"GGC.BK","GLOBAL GREEN CHEMICALS PCL","436880","25.217","40.529","0.75","40.602","33.49057","50","7.42949","53.72062",""
"GIFT.BK","Gratitude Infinite PCL","9375831","44.931","61.6224","-3.05","68.798","37.10843","0","0","50.03955",""
"GJS.BK","GJS_G J STEEL","1360686","31.785","49.8801","31.15","45.042","23.15271","33.13082","3.21236","36.32097",""
"GLAND.BK","Grand Canal Land PCL","14267","28.459","59.9316","0.3","36.832","33.42318","34.58758","13.69226","24.20842",""
"GLOBAL.BK","Siam Global House PCL","104054470","55.864","55.5197","27.1","48.682","39.55774","85.26589","100","49.65576",""
"GLOCON.BK","GLOBAL CONSUMER PCL","1540471","24.325","37.7843","10.45","64.252","23.8806","50","0.50399","33.40172",""
"GLORY.BK","GLORY FOREVER PCL","183905","49.324","57.8003","13.7","50.597","40.91954","60.543095","94.46217","66.70613",""
"GPI.BK","GRAND PRIX INTERNATIONAL PCL","1103619","37.016","63.1461","0.4","51.901","37.44186","26.60934","7.07744","52.36647",""
"GPSC.BK","Global Power Synergy PCL","409785503","46.923","43.8378","20.9","43.254","40.42553","69.90813","83.30717","56.92267",""
"GRAMMY.BK","GMM Grammy PCL","596114","56.252","64.1501","2","56.132","34.26396","86.32205","100","64.57322",""
"GRAND.BK","Grande Asset Hotels And Property PCL","482164","49.222","58.9464","-9.7","51.76","20.19465","78.916125","96.91518","68.60332",""
"GREEN.BK","Green Resources PCL","920573","51.793","70.5456","2.4","70.03","36.75","65.83216","92.60632","58.55662",""
"GROREIT.BK","GRANDE ROYAL ORCHID HOSPITALITY REIT WITH BUY-BACK CONDI","320757","42.697","48.2191","12.15","42.045","23.26139","67.318445","98.04712","40.51685",""
"GSC.BK","GLOBAL SERVICE CENTER PCL","113409","41.03","55.5664","53.4","79.376","37.85047","50","4.17719","56.83699",""
"GTB.BK","Getabec PCL","159910","53.799","64.9897","10.55","47.877","32.39437","81.16397","89.78874","68.66312",""
"GULF.BK","GULF ENERGY DEVELOPMENT PCL","1564509846","58.785","74.0442","40.05","52.517","40.79254","68.786615","100","66.52054",""
"GUNKUL.BK","Gunkul Engineering PCL","49229992","47.827","46.4029","55","24.319","37.7724","62.9367","95.59551","49.82593",""
"GVREIT.BK","GOLDEN VENTURES LEASEHOLD REIT","3472059","48.719","44.7676","12.2","46.38","30.98592","75.236","100","56.22443",""
"GYT.BK","Goodyear (Thailand) PCL","53343","24.435","58.8753","3.95","20.234","33.1058","50","40.83112","14.05006",""
"HANA.BK","Hana Microelectronics PCL","389930038","34.213","61.3567","26","52.415","44.96314","50","3.88484","50.86819",""
"HARN.BK","Harn Engineering Solutions PCL","290059","45.398","63.2423","13.6","60","28.6052","53.214415","90.57357","55.33462",""
"HENG.BK","HENG LEASING AND CAPITAL PCL","17144684","56.478","38.9239","82.9","57.738","35.71429","55.2364","97.57395","72.02247",""
"HFT.BK","Hwa Fong Rubber (Thailand) PCL","1183050","35.472","54.1524","2.25","19.109","37.56098","37.44958","62.44398","47.68562",""
"HL.BK","HEALTHLEAD PCL","1130342","23.106","33.9597","17.3","28.433","37.09677","50","2.84816","42.10324",""
"HMPRO.BK","Home Product Center PCL","363163053","42.042","40.3147","14.85","45.253","31.87348","61.139525","88.80595","50.92071",""
"HPF.BK","HEMARAJ INDUSTRIAL PROPERTY AND LEASEHOLD FUND","520675","61.337","69.2686","3.9","81.148","26.44444","100","100","48.59852",""
"HPT.BK","Home Pottery PCL","3965336","40.551","49.6314","25.5","54.275","33.17647","50","71.34691","49.92834",""
"HTC.BK","Haad Thip PCL","7716104","62.804","73.4193","9.45","50.453","43.14214","100","100","63.16267",""
"HTECH.BK","Halcyon Technology PCL","17793014","64.746","76.8542","29.75","66.184","31.63017","88.3601","100","72.08658",""
"HUMAN.BK","HUMANICA PCL","3924694","37.332","63.93","1.05","48.947","39.17051","50","61.876","46.34799",""
"HYDRO.BK","Hydrotek PCL","230523","32.603","55.257","16.7","33.982","32.02934","15.561945","0.68745","20.69081",""
"ICC.BK","I.C.C. INTERNATIONAL PCL","156640","57.734","77.7349","0.1","81.392","42.03297","72.56884","100","57.73909",""
"ICHI.BK","Ichitan Group PCL","99410801","46.926","83.6762","22.6","49.058","42.78846","50.20414","87.27536","42.67826",""
"ICN.BK","INFORMATION AND COMMUNICATION NETWORKS PCL","1862845","53.291","49.6874","32.85","46.451","36.48961","70.570745","100","66.42042",""
"IFS.BK","IFS CAPITAL (THAILAND) PCL","200080","44.937","54.7333","14.3","67.357","29.85437","50.877","99.39379","47.16628",""
"IHL.BK","Interhides PCL","91719","34.937","45.2403","4.25","46.762","35.07463","39.319295","40.84014","51.02748",""
"IIG.BK","I&I GROUP PCL","13170947","52.873","31.5993","47.45","71.884","37.52914","62.90131","84.34993","71.49664",""
"III.BK","TRIPLE I LOGISTICS PCL","7396708","37.47","45.2541","14.3","46.959","36.80556","50","60.26251","58.71016",""
"ILINK.BK","Interlink Communication PCL","2525013","54.29","60.1751","36","44.082","39.65937","78.241995","99.85204","43.77796",""
"ILM.BK","INDEX LIVING MALL PCL","5682578","44.862","62.8743","27.05","54.692","40.97222","52.0285","84.04511","40.34606",""
"IMH.BK","INTERMEDICAL CARE AND LAB HOSPITAL PCL","137194","27.563","37.2189","10","62.197","30.85847","50","23.6111","29.05705",""
"IMPACT.BK","IMPACT GROWTH REIT","3150009","42.985","59.2086","14.45","53.084","32.93556","50","77.34698","63.86969",""
"IND.BK","INDEX INTERNATIONAL GROUP PCL","3130119","43.571","48.3566","-1.55","42.693","35.87963","60.209205","84.6825","74.51786",""
"INET.BK","Internet Thailand PCL","12140990","53.095","64.9911","28.05","48.734","43.9206","71.859905","72.56945","69.68287",""
"INETREIT.BK","INET LEASEHOLD REIT","5094347","43.268","37.9029","2.15","41.918","27.64977","75.19745","96.00118","46.86181",""
"INGRS.BK","INGRESS INDUSTRIAL (THAILAND) PCL","479971","47.111","62.2949","27.6","57.988","28.7037","59.01141","72.67282","62.49585",""
"INOX.BK","POSCO-Thainox PCL","1561943","47.896","45.5001","12.05","56.132","26.66667","65.853645","97.46884","65.74439",""
"INSET.BK","INFRASET PCL","78000714","66.275","75.1212","12.7","67.919","39.12037","100","98.48148","70.58455",""
"INSURE.BK","Indara Insurance PCL","92693","36.895","47.2888","4.25","29.27","32.45283","56.42655","67.48075","64.66954",""
"INTUCH.BK","Intouch Holdings PCL","586074798","69.164","83.5997","28.2","63.036","43.97906","99.57695","100","66.17874",""
"IP.BK","INTER PHARMA PCL","2420181","39.618","44.4389","36.35","38.902","38.46154","50","68.553","50.62033",""
"IRC.BK","Inoue Rubber (Thailand) PCL","212789","44.78","62.9294","3.65","47.631","30.88608","53.856485","100","60.64874",""
"IRCP.BK","INTERNATIONAL RESEARCH CORPORATION PCL.","692040","42.076","39.5924","16.05","62.405","30.54187","50","83.44301","62.49974",""
"IRPC.BK","IRPC PCL","68070052","40.55","32.2701","56.75","45.336","37.10074","50","62.98862","49.40325",""
"IT.BK","It City PCL","1711785","50.839","77.2099","10.35","70.866","39.30348","50","83.68711","74.4576",""
"ITD.BK","Italian-Thai Development PCL","8198489","57.254","49.7574","30.2","71.791","35.87786","75.55167","93.11203","68.93475",""
"ITEL.BK","Interlink Telecom PCL","24350051","50.166","58.0359","25.3","50.301","42.11765","65.27512","80.86704","63.99013",""
"IVL.BK","Indorama Ventures PCL","775377403","60.278","53.2291","57.55","44.805","41.21951","86.508575","100","52.12414",""
"J.BK","JAS Asset PCL","753497","34.175","35.6469","21.5","51.137","33.09693","45.910365","31.74857","57.91745",""
"JAK.BK","JAKPAISAN ESTATE PCL","60194","50.694","64.8762","-9.15","59.446","31.83962","66.788775","91.2376","83.03042",""
"JAS.BK","Jasmine International PCL","115383399","45.958","71.0071","48.2","65.152","40.5868","32.74879","14.08659","48.1713",""
"JCK.BK","JCK INTERNATIONAL PCL","2490220","54.267","72.0448","76.8","67.288","27.50643","0","0","36.23175",""
"JCKH.BK","JCK HOSPITALITY PCL","42003","53.592","89.5437","100","67.775","19.71154","55.376345","43.97906","43.37967",""
"JCT.BK","Jack Chia Industries (Thailand) PCL","36218","42.078","65.2974","-3.9","44.17","37.5","67.31506","65.5726","51.274",""
"JDF.BK","JD Food PCL","749604","30.773","55.957","-22.25","46.511","36.34259","22.02972","1.50887","41.4011",""
"JMART.BK","Jay Mart PCL","184181550","46.462","53.9328","31.25","43.747","40.74074","50","94.83508","60.72931",""
"JMT.BK","JMT Network Services PCL","508068596","49.388","48.0833","56.65","40.214","40.86538","50","100","59.90202",""
"JR.BK","J.R.W. UTILITY PCL","539059","17.838","35.6453","-6.7","23.652","27.25173","39.87823","0","24.77198",""
"JTS.BK","JASMINE TECHNOLOGY SOLUTION PCL","44313451","55.614","82.2826","17.6","57.564","43.56436","67.287535","98.22508","55.48377",""
"JUBILE.BK","Jubilee Enterprise PCL","193732","32.611","31.8094","16.25","22.329","29.4686","50","99.5196","28.90148",""
"K.BK","KINGSMEN C.M.T.I. PCL","437609","68.14","67.6458","35.1","80.667","36.85446","86.57447","99.13649","84.42833",""
"KAMART.BK","Karmarts PCL","39842974","49.453","82.0687","36.6","58.361","44.13965","13.83999","5.84864","46.83588",""
"KASET.BK","Thai Ha PCL","1500762","56.122","53.108","2.8","62.145","35.92233","88.39003","84.54489","77.55295",""
"KBANK.BK","KASIKORNBANK PCL","853551005","43.634","64.6855","0.65","35.563","45.06667","50","96.64149","62.82817",""
"KBS.BK","Khonburi Sugar PCL","3910222","58.287","73.5331","27.25","50.611","41.01942","80.93116","100","53.7331",""
"KBSPIF.BK","KHONBURI SUGAR POWER PLANT INFRASTRUCTURE FUND","1838878","24.54","30.2","1.5","25.52","24","50","46.50576","44.05636",""
"KC.BK","K.C. Property PCL","476185","50.245","69.8279","98.65","70.88","19.36275","60.264","44.86584","27.59942",""
"KCAR.BK","Krungthai Car Rent And Lease PCL","196319","48.793","36.1438","15.85","53.377","33.33333","72.90096","99.14718","57.89956",""
"KCE.BK","KCE Electronics PCL","310837998","31.771","59.0559","19.4","50.767","43.06569","50","0","50.10738",""
"KCM.BK","K.C. Metalsheet PCL","742432","55.534","58.3008","-3.15","79.374","28.36538","77.123425","100","71.60085",""
"KDH.BK","THONBURI MEDICAL CENTRE PCL","102985","34.276","64.3692","3.1","44.604","39.23611","31.73014","7.58437","44.49876",""
"KEX.BK","KERRY EXPRESS (THAILAND) PCL","4362447","31.836","30.2","-1.15","50.69","34.49074","26.485635","6.44252","55.14998",""
"KGI.BK","KGI Securities (Thailand) PCL","4474851","46.552","57.1002","10.55","53.954","31.63017","63.595175","97.09784","48.33799",""
"KIAT.BK","Kiattana Transport PCL","317534","29.952","46.8475","20.35","48.749","23.24455","50","25.87514","44.59463",""
"KISS.BK","ROJUKISS INTERNATIONAL PCL","4126372","37.6","50.231","1.95","49.235","37.32719","50","73.65201","50.80576",""
"KK.BK","K&K SUPERSTORE SOUTHERN PCL","881597","40.965","45.4876","5.7","39.565","33.25359","9.06487","9.4591","71.42022",""
"KKP.BK","KIATNAKIN PHATRA BANK PCL","140729561","46.649","49.8865","24.15","39.747","39.06634","61.102435","100","51.4858",""
"KOOL.BK","Masterkool International PCL","1804571","56.752","59.0269","31.75","63.303","27.96209","76.066525","90.21367","72.87572",""
"KPNPF.BK","KPN PROPERTY FUND","105550","36.655","47.9358","-4.65","59.578","30.90129","50","93.74792","29.07079",""
"KSL.BK","Khon Kaen Sugar Industry PCL","2481508","46.585","44.9174","48.8","43.434","36.18582","50","92.3559","60.39962",""
"KTB.BK","Krung Thai Bank PCL","1159278574","54.827","73.4766","8.5","49.488","41.84915","71.078485","100","68.31832",""
"KTBSTMR.BK","KTBST MIXED FL-REIT","421360","31.355","45.2697","-17.1","74.596","27.31481","44.17721","32.42908","45.33325",""
"KTC.BK","Krungthai Card PCL","204686740","52.444","53.9575","19.85","46.767","41.03194","73.70169","100","58.09576",""
"KTIS.BK","KASET THAI INTERNATIONAL SUGAR CORPORATION PCL","178709","43.174","50.0235","14.5","62.639","38.99522","0","0.1671","35.89094",""
"KUMWEL.BK","KUMWELL CORPORATION PCL","92387","36.067","57.0809","22.55","66.464","36.57407","38.05442","1.24668","44.66445",""
"KUN.BK","VILLA KUNALAI PCL","147069","31.707","44.1869","-3.4","46.493","29.274","25.11233","0.12761","55.49296",""
"KWI.BK","KWI PCL","1575413","67.2","46.2785","54.55","76.765","29.92701","94.13458","97.97489","76.63698",""
"KWM.BK","K. W. METAL WORK PCL","634036","43.701","46.1503","1.35","68.359","37.64434","50","80.87396","71.52874",""
"KYE.BK","Kang Yong Electric PCL","350784","30.788","59.9724","5.5","57.831","38.56041","50","13.49184","40.16123",""
"L&E.BK","LIGHTING & EQUIPMENT PCL","72869","53.723","53.756","6.5","63.372","34.66667","87.103885","100","43.55585",""
"LALIN.BK","Lalin Property PCL","558706","41.511","31.945","11.7","41.625","27.51843","69.213745","93.7691","45.58907",""
"LANNA.BK","THE LANNA RESOURCES PCL","13135852","48.799","65.1256","-2.9","65.693","40.93264","50","93.35572","79.38442",""
"LDC.BK","LDC Dental PCL","1472644","60.886","48.2292","8.55","55.839","32.52427","100","100","81.05822",""
"LEE.BK","Lee Feed Mill PCL","303596","37.011","68.1878","-2.35","57.075","28.09278","50","93.70507","14.36811",""
"LEO.BK","LEO GLOBAL LOGISTICS PCL","663113","30.882","32.6321","3.5","41.989","35.63218","50","45.08002","57.34271",""
"LH.BK","Land and Houses PCL","199240490","39.103","37.8757","33.2","32.21","32.90488","57.333545","74.60763","48.25849",""
"LHFG.BK","LH FINANCIAL GROUP PCL","4374309","26.162","40.5072","-1.15","46.212","28.77698","38.44231","6.56586","39.10645",""
"LHHOTEL.BK","LH HOTEL LEASEHOLD REIT","6395213","48.474","67.5818","18.85","58.394","37.23404","51.85384","94.26473","59.28911",""
"LHK.BK","Lohakit Metal PCL","668667","42.895","55.4837","10.8","37.382","35.21851","54.758","99.56114","52.30526",""
"LHPF.BK","LAND AND HOUSES FLPF","108577","49.035","59.6437","32.6","36.377","30.02755","73.659","95.84179","41.43804",""
"LHSC.BK","LH SHOPPING CENTERS LEASEHOLD REIT","5623922","62.679","66.4597","28.9","66.934","31.65468","92.572885","100","59.65799",""
"LIT.BK","Lease IT PCL","522438","51.811","51.2889","33.35","48.348","31.3253","68.15128","87.92109","74.13831",""
"LOXLEY.BK","Loxley PCL","540186","29.987","47.5425","1.85","60.719","32.76284","50","15.28723","51.74657",""
"LPF.BK","LOTUS'S RETAIL GROWTH FLPF","6624980","41.794","64.6432","7.5","57.316","34.21751","50","75.43128","53.45306",""
"LPH.BK","Ladprao General Hospital PCL","233571","26.942","44.5701","-2.65","45.793","28.23529","50","37.23111","35.41605",""
"LPN.BK","L.P.N. Development PCL","1633685","35.231","34.7604","18.55","44.994","32.09877","59.610965","63.50308","33.49026",""
"LRH.BK","Laguna Resorts & Hotels PCL","66727","38.071","69.1628","7.15","60.336","41.08527","57.109675","43.55369","30.99163",""
"LST.BK","LST_LAM SOON (THAILAND)","365966","48.451","62.5459","6.05","38.397","33.57843","74.442605","99.03101","50.6713",""
"LUXF.BK","LUXURY REAL ESTATE INVESTMENT FUND","292390","52.541","68.4503","2.65","69.307","33.41523","64.13353","100","65.69431",""
"M-CHAI.BK","M-CHAI_MAHACHAI HOSPITAL","928914","28.636","67.9396","9.85","55.578","40.49383","50","0.24907","26.34242",""
"M-II.BK","MFC INDUSTRIAL INVESTMENT PROPERTY AND LEASEHOLD FUND","50740","56.078","60.0278","11.6","21.442","29.90937","100","100","69.56335",""
"M.BK","MK Restaurant Group PCL","26371262","35.853","30.2","17.85","36.418","35.33654","56.30134","75.43615","43.12998",""
"MAJOR.BK","MAJOR CINEPLEX GROUP PCL","15412799","42.971","57.1702","10.1","46.96","40.399","50","86.02343","60.14416",""
"MALEE.BK","Malee Group PCL","35064050","55.955","78.5433","53.7","64.899","43.25","62.623155","78.52061","47.528",""
"MATCH.BK","Matching Maximize Solution PCL","32814","44.846","60.8743","12.35","71.758","37.84461","42.33292","50.55279","65.20702",""
"MATI.BK","Matichon PCL","12954","37.722","61.6355","13.85","39.342","41.17647","37.14771","10.48072","71.86487",""
"MBAX.BK","Multibax PCL","94667","36.197","37.371","11.1","41.492","30.29557","61.086735","62.87279","48.07553",""
"MBK.BK","MBK PCL","40245467","59.859","72.1127","49.35","67.24","38.55721","63.623945","100","64.5024",""
"MC.BK","Mc Group PCL","24095009","48.229","70.6374","13.95","54.835","39.85507","58.049655","92.84006","49.38924",""
"MCOT.BK","MCOT PCL","48684891","78.116","79.3215","100","70.181","34.76071","100","100","62.55167",""
"MCS.BK","M.C.S.STEEL PCL","1238505","43.61","58.0934","18","42.34","37.89731","50","91.40893","57.52842",""
"MDX.BK","M.D.X. PCL","6757526","70.666","66.9945","23.5","90.142","37.7451","100","100","76.27939",""
"MEGA.BK","Mega Lifesciences PCL","24419030","38.931","52.9169","7.75","37.65","38.90215","50","80.90774","54.39289",""
"MENA.BK","MENA TRANSPORT PCL","3554519","46.782","63.079","19.1","44.488","41.33949","50","91.31539","68.15026",""
"META.BK","META CORPORATION PCL","335311","47.355","58.8514","-28.9","29.71","24.69734","100","99.29178","47.83321",""
"METCO.BK","Muramoto Electron (Thailand) PCL","654153","41.198","49.0472","14.15","22.068","30.7888","58.517965","100","55.29742",""
"MFC.BK","MFC ASSET MANAGEMENT PCL","27716889","73.349","70.1668","34.6","91.952","32.42574","100","100","84.30068",""
"MFEC.BK","MFEC PCL","2001670","45.703","52.0516","22.2","43.268","32.33831","72.924315","100","24.2112",""
"MGT.BK","Megachem (Thailand) PCL","286716","34.415","46.1701","19.7","48.285","36.96682","50","52.52991","37.25297",""
"MICRO.BK","MICRO LEASING PCL","6799750","61.303","36.706","87","73.097","36.1949","62.30998","95.82836","75.67821",""
"MIDA.BK","Mida Assets PCL","257926","66.482","67.3434","94.65","44.375","28.78412","85.3633","100","59.49459",""
"MILL.BK","Millcon Steel PCL","545457","52.955","38.4797","100","60.78","22.90076","66.52886","46.79138","68.67884",""
"MINT.BK","Minor International PCL","292625567","39.108","54.6602","24.05","41.571","38.80597","50","68.67748","45.98986",""
"MIT.BK","MFC INDUSTRIAL REIT","246980","52.631","50.3286","88.95","70.557","28","47.221055","42.13068","82.8936",""
"MITSIB.BK","MITSIB LEASING PCL","512951","42.114","47.3845","14.15","66.853","34.03263","12.159","0","56.69762",""
"MJD.BK","Major Development PCL","600248","53.519","50.5021","12.55","49.726","34.17722","76.65455","95.42546","78.94346",""
"MJLF.BK","MAJOR CINEPLEX LIFESTYLE LEASEHOLD PROPERTY FUND","221851","55.846","47.9059","31.75","34.662","32.80423","100","100","43.79738",""
"MK.BK","M.K. Real Estate Development PCL","392255","49.061","48.6615","17.4","21.594","30.92269","74.825205","100","75.19695",""
"ML.BK","MIDA LEASING PCL.","929080","67.422","55.2202","100","35.893","33.83085","87.01261","100","72.98237",""
"MNIT.BK","MFC-NICHADA THANI PROPERTY FUND","22868","37.678","75.4289","-20","66.967","41.69279","53.251215","71.25428","21.90001",""
"MNRF.BK","MULTI-NATIONAL RESIDENCE FUND","142366","17.208","58.5976","-4.25","18.09","26.81564","50","0.26038","20.94469",""
"MODERN.BK","Modernform Group PCL","1993980","42.372","57.373","5.25","57.062","31.9797","50","100","44.93938",""
"MONO.BK","MONO NEXT PCL","18120075","49.543","73.2503","-0.3","71.882","37.47017","50","88.01572","76.48166",""
"MOONG.BK","Moong Pattana International PCL","273850","55.696","63.8465","3.8","66.798","34.30657","76.74693","100","67.62661",""
"MORE.BK","MORE RETURN PCL","87716","45.902","60.4798","3.5","61.552","22.00957","70.362065","81.99919","51.04647",""
"MSC.BK","METRO SYSTEMS CORPORATION PCL","50104","23.338","57.0508","-5.5","37.223","35.33835","49.49962","0.05395","38.19597",""
"MST.BK","MAYBANK SECURITIES (THAILAND) PCL","189965","44.353","56.4477","5.6","45.15","27.73723","61.095995","100","53.34689",""
"MTC.BK","MUANGTHAI CAPITAL PCL","379378600","52.076","79.6857","38.75","50.249","42.18009","53.956385","97.55043","48.20061",""
"MTI.BK","Muang Thai Insurance PCL","275926","45.723","56.4837","-4.35","51.739","34.3832","59.794985","92.68026","69.53418",""
"MUD.BK","MUD & HOUND PCL","33353","34.515","57.4279","21.5","30.911","31.96931","34.81046","24.6894","44.72664",""
"MVP.BK","M VISION PCL","1769957","47.181","43.0212","32.15","63.148","37.67442","50","74.70793","79.56343",""
"NATION.BK","NATION GROUP (THAILAND) PCL","1273220","57.037","79.3231","25.15","70.966","19.69697","79.64824","92.85728","51.96592",""
"NC.BK","Newcity (Bangkok) PCL","7718993","64.473","95.6049","24.8","73.597","38.44156","66.671275","99.50775","86.01674",""
"NCAP.BK","NEXT CAPITAL PCL","42542911","58.267","57.8892","100","56.105","40.4157","50","91.34254","62.11828",""
"NCH.BK","N. C. HOUSING PCL","783303","50.873","42.3054","24.4","53.851","30.94059","69.863885","94.83087","70.05804",""
"NCL.BK","NCL International Logistics PCL","5626883","64.179","49.4598","94.65","64.576","31.44208","77.65004","84.89672","68.92852",""
"NDR.BK","N.D. Rubber PCL","7870096","74.551","75.7219","89.8","59.336","41.66667","100","99.87856","55.4556",""
"NEP.BK","Nep Realty And Industry PCL","320520","46.1","68.5026","-36.75","32.781","25.50143","77.861875","98.23667","78.70497",""
"NER.BK","NORTH EAST RUBBER PCL","35272814","46.113","56.3175","43.4","39.388","39.62704","54.907035","83.92374","50.32094",""
"NETBAY.BK","NETBAY PCL","11921692","42.779","50.8624","33.3","54.302","36.21495","50","69.38435","55.38987",""
"NEWS.BK","NEWS NETWORK CORPORATION PCL","1217980","27.586","99.8","-120.35","62.327","16.66667","58.333335","40.63132","77.36114",""
"NEX.BK","NEX POINT PCL","63966369","55.084","35.9353","100","48.905","39.10891","59.90438","90.50596","51.32608",""
"NFC.BK","NFC PCL","339815","52.455","51.5607","2.55","83.281","34.40594","64.302365","87.6989","79.08511",""
"NKI.BK","THE NAVAKIJ INSURANCE PCL","44571","30.989","60.288","9.7","26.475","35.11706","45.50406","20.61792","55.73385",""
"NNCL.BK","NAVANAKORN PCL","242757","39.475","54.022","4.8","67.895","27.52525","61.317795","54.52403","44.91986",""
"NOBLE.BK","Noble Development PCL","3600949","31.558","31.6963","16.3","38.118","32.66833","18.71223","5.74858","33.79637",""
"NOVA.BK","NOVA EMPIRE PCL","4916027","46.472","64.5725","15.8","62.73","30.85106","9.08453","0","69.52236",""
"NPK.BK","New Plus Knitting PCL","32261","57.094","69.2175","12.05","71.791","44.52555","82.10367","99.68588","38.1837",""
"NRF.BK","NR INSTANT PRODUCE PCL","28927300","52.852","51.7475","34.6","80.389","36.97674","59.94573","88.56362","57.7972",""
"NSL.BK","NSL FOODS PCL","34376571","56.106","80.8458","7.85","49.898","42.06897","80.163785","97.12293","54.62624",""
"NTV.BK","Nonthavej Hospital PCL","277139","33.682","46.5003","11.4","36.197","29.97481","50","77.69755","34.00459",""
"NUSA.BK","Nusasiri PCL","6863991","26.502","42.9047","18.9","48.159","29.18782","50","4.40753","41.95297",""
"NV.BK","NOVA ORGANIC PCL","1967084","61.235","47.1872","49.75","68.886","35.73086","75.64466","95.69406","80.10408",""
"NVD.BK","NIRVANA DAII PCL","70814","30.337","56.3853","14.95","67.429","35.54502","47.5802","0","33.21343",""
"NWR.BK","Nawarat Patanakarn PCL","274686","54.452","50.9442","38.3","68.303","25.37688","76.36203","97.65842","47.86032",""
"NYT.BK","Namyong Terminal PCL","5557796","41.716","64.3226","24.2","48.635","44.97608","50","64.96973","44.91074",""
"OGC.BK","Ocean Glass PCL","10918","42.812","56.4114","14.4","71.29","30.4878","58.763695","82.52601","27.04045",""
"OHTL.BK","OHTL PCL","334028","25.094","59.1729","-21.95","37.498","34.72803","39.74635","8.42478","37.28044",""
"ONEE.BK","THE ONE ENTERPRISE PCL","29815875","55.786","44.0187","31.05","60.473","39.54023","76.37708","100","62.6687",""
"OR.BK","PTT OIL AND RETAIL BUSINESS PCL","226672869","40.492","36.8415","36.45","45.617","37.09677","53.952255","67.92254","51.61227",""
"ORI.BK","Origin Property PCL","47538293","37.293","31.1838","42.15","41.406","34.11765","50","66.73081","45.46239",""
"OSP.BK","OSOTSPA PCL","236843003","38.549","50.3853","23.55","41.944","36.80556","12.2514","2.09684","39.56466",""
"PACO.BK","PRESIDENT AUTOMOBILE INDUSTRIES PCL","379537","36.4","42.5482","23.85","51.42","35.33487","49.611115","48.4054","52.46055",""
"PAF.BK","Pan Asia Footwear PCL","447537","43.294","62.097","21.2","72.437","36.68342","47.94734","35.90331","70.63244",""
"PAP.BK","Pacific Pipe PCL","610003","58.912","40.9618","-4.75","64.196","31.31313","100","100","80.66569",""
"PATO.BK","Pato Chemical Industry PCL","119877","29.428","56.4162","4.8","63.14","30.26316","38.39797","0.69443","27.47971",""
"PB.BK","President Bakery PCL","339931","24.888","47.1863","7.95","52.87","33.33333","50","4.81867","28.05447",""
"PCSGH.BK","P.C.S. Machine Group Holding PCL","431078","24.621","56.3843","-9.05","49.822","35.73141","41.946325","0","23.35331",""
"PDG.BK","Prodigy PCL","116889","41.796","55.0743","1.7","46.447","29.6837","50","100","59.66417",""
