"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SSC.BK","Sermsuk PCL","165988","82.6","72.842","99.8","75.725","43.00179","100","100","86.32686","72.842","62.25","62","-0.4",""
"TRT.BK","Tirathai PCL","265973","-1.9","71.383","94.8198","80.03","39.29856","50","88.31368","67.1217","71.383","4.52","4.56","0.88",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","2196","-0.15","71.291","75.6108","92.875","45.38847","66.76425","100","68.76439","71.291","72.5","71.75","-1.03",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","2588292","-8.95","70.692","99.8","70.92","41.35503","50","96.92429","61.54609","70.692","11.6","11.4","-1.72",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","27556407","100","70.443","74.8842","96.59","39.85333","31.32993","50.57675","72.10281","70.443","3.5","3.26","-6.86",""
"TMW.BK","Thai Mitsuwa PCL","197046","9.3","70.428","98.0115","75.75","37.52217","33.310365","58.20688","50.06699","70.428","62.25","60.25","-3.21",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","1632260","32.35","68.046","86.2004","76.071","41.86739","67.646085","99.65861","62.23772","68.046","3.72","3.64","-2.15",""
"SKN.BK","S.KIJCHAI ENTERPRISE PCL","3758672","4.95","66.987","83.0895","81.633","36.23958","50","100","62.98781","66.987","6.05","6.05","0",""
"BA.BK","Bangkok Airways PCL","38077","12.75","66.694","93.7667","61.144","45.17243","62.117485","100","63.64234","66.694","20.7","21.2","2.42",""
"VIH.BK","SRIVICHAIVEJVIVAT PCL","80778","38.3","66.446","91.379","73.14","34.81789","93.45732","100","59.97497","66.446","10.5","10.5","0",""
"SCP.BK","Southern Concrete Pile PCL","143134","5.05","66.393","85.7082","73.749","39.7227","50","76.26648","61.01318","66.393","6.5","6.75","3.85",""
"MANRIN.BK","THE MANDARIN HOTEL PCL","675059867","7.1","65.807","73.5651","88.948","34.90727","35.70951","72.03862","72.97683","65.807","33.25","34.5","3.76",""
"CITY.BK","City Steel PCL","30983448","14.65","65.246","66.9577","98.216","30.56454","20.45281","1.93277","43.61281","65.246","2.14","2.14","0",""
"PORT.BK","SAHATHAI TERMINAL PCL","4033","-8.5","63.881","69.6507","82.608","39.385","25.06225","15.63492","85.78415","63.881","1.64","1.6","-2.44",""
"MDX.BK","M.D.X. PCL","21667","82.5","63.746","64.8534","90.378","36.00555","24.18399","0","72.21933","63.746","3.24","3.12","-3.7",""
"ICC.BK","I.C.C. INTERNATIONAL PCL","700725","64.95","63.706","70.2703","79.592","41.25659","5.3502","0","40.2733","63.706","33.25","33","-0.75",""
"INTUCH.BK","Intouch Holdings PCL","9760610","42.55","63.653","80.555","66.342","44.06146","100","100","71.9949","63.653","77.75","82","5.47",""
"TSTE.BK","Thai Sugar Terminal PCL","106429","-106.4","63.471","79.0476","73.564","37.80198","100","100","44.71589","63.471","13.8","13.8","0",""
"IT.BK","It City PCL","259676","100","63.305","77.486","72.203","40.22503","40.29322","41.06523","72.52503","63.305","3.74","4.44","18.72",""
"MONO.BK","MONO NEXT PCL","525794","100","63.226","75.5399","78.64","35.49776","75.77418","70.07589","68.44054","63.226","1.11","1.19","7.21",""
"MALEE.BK","Malee Group PCL","710147","85.5","63.097","76.6563","68.242","44.39141","13.618445","4.56864","55.78163","63.097","10.7","10.5","-1.87",""
"JAS.BK","Jasmine International PCL","2834080","15.9","62.899","78.7147","69.774","40.20846","50","29.91995","66.89328","62.899","3.42","2.88","-15.79",""
"AIRA.BK","AIRA Capital PCL","100632","-20","62.741","66.0383","86.779","35.40528","50","63.05094","74.09718","62.741","1.77","1.68","-5.08",""
"K.BK","KINGSMEN C.M.T.I. PCL","1280973","34.3","62.592","70.3181","81.151","36.30701","50","56.78489","82.86073","62.592","1.12","1.15","2.68",""
"TRUE.BK","TRUE CORPORATION PCL","3089262","-16.3","62.547","89.7703","56.202","41.66979","77.028205","100","59.9391","62.547","9","8.8","-2.22",""
"TFMAMA.BK","THAI PRESIDENT FOODS PCL","2219534","-3.6","62.357","64.5482","82.222","40.30168","20.693965","0","52.08834","62.357","202","200","-0.99",""
"UEC.BK","Unimit Engineering PCL","518379","19.45","62.209","74.0789","75.41","37.13855","39.83993","94.12874","67.33392","62.209","1.76","1.75","-0.57",""
"PIN.BK","PINTHONG INDUSTRIAL PARK PCL","1022416","34.45","62.195","74.0833","77.049","35.45239","14.64673","0","56.10963","62.195","4.78","4.72","-1.26",""
"NPK.BK","New Plus Knitting PCL","1366196","-20.6","62.033","67.2349","74.526","44.33691","24.433295","0","71.7913","62.033","12.5","13.5","8",""
"PRECHA.BK","Preecha Group PCL","2561390","37.6","61.927","73.9945","78.608","33.17769","67.328125","99.27928","84.47","61.927","1.12","1.13","0.89",""
"TPOLY.BK","Thai Polycons PCL","2776377","100","61.902","71.2684","80.74","33.69898","21.17126","2.09713","78.09354","61.902","1.15","1.08","-6.09",""
"JTS.BK","JASMINE TECHNOLOGY SOLUTION PCL","168099","100","61.839","81.2108","59.027","45.28036","50","61.06441","53.47242","61.839","66.5","63.25","-4.89",""
"STA.BK","SRI TRANG AGRO-INDUSTRY PCL","64711","-58.25","61.671","71.4959","68.495","45.02201","66.71063","89.36796","55.45159","61.671","19.6","19.8","1.02",""
"KYE.BK","Kang Yong Electric PCL","1264437","4.55","61.586","82.4754","59.955","42.32756","82.790165","99.82858","59.77744","61.586","336","339","0.89",""
"PRM.BK","PRIMA MARINE PCL","1802575","-0.7","61.52","85.5507","56.238","42.76983","96.70727","100","65.31604","61.52","8.3","8.45","1.81",""
"CNT.BK","Christiani & Nielsen (Thai) PCL","40089","100","61.238","65.2626","85.064","33.38675","28.626625","1.35318","86.95179","61.238","1.09","1.09","0",""
"HTECH.BK","Halcyon Technology PCL","98476311","32.2","61.049","76.8308","77.547","28.76804","100","100","73.47965","61.049","3.48","3.38","-2.87",""
"GIFT.BK","Gratitude Infinite PCL","571594","46.9","61.026","73.0549","70.668","39.35599","16.86038","0","42.54756","61.026","3.5","3.72","6.29",""
"CHOW.BK","Chow Steel Industries PCL","270245","54.1","60.879","73.6385","71.552","37.44712","31.84247","1.49641","76.5735","60.879","2.56","2.48","-3.13",""
"MNIT.BK","MFC-NICHADA THANI PROPERTY FUND","205213","-4.2","60.796","74.5882","67.284","40.51604","50","74.00942","28.24471","60.796","2.2","2.22","0.91",""
"TU.BK","Thai Union Group PCL","1164676","32.3","60.787","65.5478","48.834","39.64156","50","75.6791","50.54423","51.341","15.2","14.8","-2.63",""
"NDR.BK","N.D. Rubber PCL","1880333","3.55","60.555","75.9791","65.229","40.45756","32.386525","81.38082","81.64878","60.555","2.06","2.1","1.94",""
"SE.BK","SIAMEAST SOLUTIONS PCL","878128175","44.1","60.362","44.9932","47.003","30.8926","16.08496","0","25.30955","40.963","0.69","0.68","-1.45",""
"SAPPE.BK","Sappe PCL","90643412","23.65","60.186","85.8548","47.957","46.74744","50","47.87499","53.48454","60.186","93.25","92.75","-0.54",""
"KAMART.BK","Karmarts PCL","8542095","41.35","60.142","78.5837","57.136","44.70648","48.03417","15.19002","56.42021","60.142","12.8","12.3","-3.91",""
"TFM.BK","THAI UNION FEEDMILL PCL","441363","40.55","60.113","72.5225","68.731","39.0855","50","96.57154","60.31782","60.113","8.4","8.6","2.38",""
"YUASA.BK","Yuasa Battery (Thailand) PCL","290698","5.55","60.06","58.4022","89.124","32.65446","59.02722","92.43646","68.84482","60.06","11","11","0",""
"FPT.BK","FRASERS PROPERTY (THAILAND) PCL","410122","18.25","60.042","64.0678","81.899","34.15842","0","0.88858","57.82382","60.042","13.8","14.5","5.07",""
"GREEN.BK","Green Resources PCL","2301121","44","60.035","71.9555","69.881","38.26798","11.62233","9.63743","68.43536","60.035","1.13","1.06","-6.19",""
"DEMCO.BK","Demco PCL","1722913","34.9","59.915","66.9534","73.799","38.99314","37.475545","4.2418","82.26764","59.915","3.68","3.46","-5.98",""
"SELIC.BK","Selic Corp PCL","183525","61.5","59.721","73.6906","69.753","35.72076","57.6302","94.96833","73.53732","59.721","3.06","2.88","-5.88",""
"AMARIN.BK","Amarin Printing And Publishing PCL","106200","22.45","59.707","51.4593","94.182","33.48001","22.630905","0","29.93697","59.707","4","3.96","-1",""
"CI.BK","Charn Issara Development PCL","31564200","53.75","59.545","61.2182","86.659","30.75728","15.424955","14.28406","82.91531","59.545","0.58","0.54","-6.9",""
"UOBKH.BK","Uob Kay Hian Securities (Thailand) PCL","363140","3.95","59.425","64.9915","78.634","34.64858","96.099735","99.62881","48.84219","59.425","5","5","0",""
"NEWS.BK","NEWS NETWORK CORPORATION PCL","116719","100","59.411","99.8","60.774","17.65801","22.64151","25.10955","52.9345","59.411","0.01","0.01","0",""
"NC.BK","Newcity (Bangkok) PCL","21886","45.35","58.861","67.1265","74.43","35.02531","30.349205","0","72.61829","58.861","2.2","2.14","-2.73",""
"TYCN.BK","TYCOONS WORLDWIDE GROUP (THAILAND) PCL.","27286300","0.7","58.72","59.3621","84.741","32.0561","4.419445","0","84.84125","58.72","2.42","2.38","-1.65",""
"PT.BK","Premier Technology PCL","376655","22.9","58.698","74.2068","61.507","40.37885","64.07541","90.41971","43.56737","58.698","8.95","8.3","-7.26",""
"CPF.BK","Charoen Pokphand Foods PCL","4562823","27.25","58.675","79.4707","59.291","37.26402","50.434685","100","60.25535","58.675","24","23.9","-0.42",""
"F&D.BK","FOOD AND DRINKS PCL","34012","2.65","58.474","76.8666","59.309","39.24711","50","100","63.19522","58.474","36.5","37.25","2.05",""
"MBK.BK","MBK PCL","1438368","36.95","58.422","64.6571","72.337","38.27169","3.05916","0","62.31278","58.422","16.4","16.2","-1.22",""
"PG.BK","People's Garment PCL","1126014","4.05","58.28","72.9424","67.835","34.06214","49.517065","34.92487","40.15052","58.28","9.1","9","-1.1",""
