"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SSC.BK","Sermsuk PCL","150300","34.9","72.396","99.8","75.525","41.86295","82.58877","100","61.39095","72.396","62","62","0",""
"SCCC.BK","Siam City Cement PCL","244917","31.65","71.901","80.5192","94.335","40.84809","96.0357","98.99878","71.62779","71.901","159","159","0",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","1519","34.05","71.07","76.0376","97.008","40.16308","98.99842","99.50573","72.81354","71.07","3.38","3.38","0",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","1610231","13.55","71.065","75.7714","92.962","44.46046","83.487015","100","83.15352","71.065","73","72.25","-1.03",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","51445460","15.35","70.688","99.8","71.498","40.76664","41.488585","8.64684","60.63311","70.688","11.3","12.1","7.08",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","135466","63.35","67.944","86.2949","74.908","42.62963","50","40.74882","63.92339","67.944","3.54","3.88","9.6",""
"MONO.BK","MONO NEXT PCL","1047058","78.8","67.899","88.0015","77.566","38.13062","100","100","73.84323","67.899","1.69","1.67","-1.18",""
"TRUE.BK","TRUE CORPORATION PCL","2988930","-6.05","67.073","99.3381","59.878","42.00376","100","100","65.82619","67.073","10.2","10.3","0.98",""
"SKN.BK","S.KIJCHAI ENTERPRISE PCL","51998","7.2","65.933","78.7793","81.895","37.12498","68.795395","98.98724","63.2428","65.933","5.65","5.75","1.77",""
"BA.BK","Bangkok Airways PCL","149437","45.6","65.709","92.6438","59.92","44.56466","50","68.28498","59.85773","65.709","22.8","22.3","-2.19",""
"TRT.BK","Tirathai PCL","107865","18.05","65.502","79.1845","77.782","39.53901","18.35351","0","62.22307","65.502","3.78","3.74","-1.06",""
"MDX.BK","M.D.X. PCL","877248784","32.8","64.548","65.8898","90.283","37.46974","29.63834","0.01631","74.78378","64.548","3.06","3.16","3.27",""
"IT.BK","It City PCL","27392604","51.5","64.42","83.2307","69.698","40.3306","100","99.14807","69.9691","64.42","5.3","4.94","-6.79",""
"MANRIN.BK","THE MANDARIN HOTEL PCL","9088","-10.3","64.392","70.32","89.205","33.65073","12.237295","20.85879","65.27858","64.392","32","32","0",""
"PORT.BK","SAHATHAI TERMINAL PCL","27233","25.45","64.377","70.4542","82.573","40.10517","0.32101","0","67.10543","64.377","1.57","1.61","2.55",""
"LANNA.BK","THE LANNA RESOURCES PCL","881332","54.05","63.825","75.9075","75.26","40.30661","72.984955","78.00051","78.26634","63.825","16.2","17.3","6.79",""
"MALEE.BK","Malee Group PCL","7737426","50.85","63.724","78.7657","67.899","44.50878","3.115725","0.67869","51.952","63.724","10.1","11.7","15.84",""
"INTUCH.BK","Intouch Holdings PCL","810032","14.65","63.688","82.4706","65.378","43.21599","100","100","64.08804","63.688","83.5","83.25","-0.3",""
"THE.BK","The Steel PCL","427919","39.5","63.662","55.8852","95.313","39.78658","33.497325","1.10701","69.88217","63.662","0.99","0.98","-1.01",""
"CITY.BK","City Steel PCL","924923","11.75","63.432","62.1922","98.108","29.99497","0","0","31.45106","63.432","2.06","2.02","-1.94",""
"JTS.BK","JASMINE TECHNOLOGY SOLUTION PCL","790779","86.7","63.207","84.9721","59.057","45.59237","56.44126","64.66475","67.00434","63.207","68","70.75","4.04",""
"SCP.BK","Southern Concrete Pile PCL","3709457","-3.45","63.174","78.2421","71.493","39.78584","54.452455","23.81124","56.35412","63.174","6.35","6.4","0.79",""
"STA.BK","SRI TRANG AGRO-INDUSTRY PCL","10951","51","62.902","75.9904","66.896","45.81907","49.057495","20.21765","64.13535","62.902","21.3","22.3","4.69",""
"ICC.BK","I.C.C. INTERNATIONAL PCL","2052398","15.45","62.891","68.4393","78.348","41.88663","50","0","32.85101","62.891","32.25","32.5","0.78",""
"PRECHA.BK","Preecha Group PCL","455540","12.6","62.829","76.2186","78.428","33.84003","91.26242","100","83.38011","62.829","1.16","1.16","0",""
"K.BK","KINGSMEN C.M.T.I. PCL","3029301","47.2","62.753","70.112","81.538","36.60845","82.786515","94.17561","84.42693","62.753","1.15","1.13","-1.74",""
"UMI.BK","THE UNION MOSAIC INDUSTRY PCL","592738","-12.05","62.716","65.2485","87.47","35.42965","67.412175","65.73621","70.97473","62.716","0.72","0.97","34.72",""
"TU.BK","Thai Union Group PCL","902421","29.3","62.428","71.2755","48.729","41.63575","28.369285","38.85524","55.70283","53.88","15","15.7","4.67",""
"LUXF.BK","LUXURY REAL ESTATE INVESTMENT FUND","1186021","14.95","62.422","81.1752","73.517","32.57233","97.077735","94.90847","64.6566","62.422","7.3","8.15","11.64",""
"CNT.BK","Christiani & Nielsen (Thai) PCL","1933082","56.15","62.323","68.8156","84.457","33.69555","57.23548","27.54123","78.73282","62.323","1.18","1.19","0.85",""
"PIN.BK","PINTHONG INDUSTRIAL PARK PCL","1954059","28.75","62.295","73.722","74.807","38.35601","24.117265","0","45.78697","62.295","4.72","4.76","0.85",""
"AIRA.BK","AIRA Capital PCL","147705","28.2","62.233","62.6327","87.343","36.72244","0","1.86348","72.12433","62.233","1.46","1.44","-1.37",""
"CHOW.BK","Chow Steel Industries PCL","53536","45.55","61.929","75.321","71.665","38.80213","23.4186","0.76863","85.19522","61.929","2.46","2.56","4.07",""
"JAS.BK","Jasmine International PCL","2181980","23.6","61.855","76.0238","68.553","40.98686","23.15999","2.75864","58.89752","61.855","2.62","2.58","-1.53",""
"SE.BK","SIAMEAST SOLUTIONS PCL","2663744","29.05","61.409","54.1142","47.645","31.33084","50","16.40725","34.31166","44.363","0.71","0.71","0",""
"DEMCO.BK","Demco PCL","37019","-8.4","61.399","68.4473","77.098","38.65157","26.49826","6.11938","72.5686","61.399","3.66","3.56","-2.73",""
"F&D.BK","FOOD AND DRINKS PCL","100195888","28.6","61.184","83.181","59.753","40.6169","58.49788","100","74.6507","61.184","39.5","44.25","12.03",""
"NDR.BK","N.D. Rubber PCL","240634","24.25","61.139","76.9358","64.724","41.75765","75.33301","100","86.18913","61.139","2.3","2.14","-6.96",""
"MNIT.BK","MFC-NICHADA THANI PROPERTY FUND","237269","10.1","60.976","74.8831","67.374","40.67084","64.692695","100","33.54585","60.976","2.22","2.26","1.8",""
"TPOLY.BK","Thai Polycons PCL","183187","63.25","60.947","71.3375","76.521","34.98328","23.572175","0.89945","70.41973","60.947","1.08","1.06","-1.85",""
"MBK.BK","MBK PCL","1280894","30.2","60.859","69.8699","72.494","40.21432","54.780405","40.18757","63.18425","60.859","17.2","17.3","0.58",""
"KAMART.BK","Karmarts PCL","3226876","46.9","60.843","78.7172","58.269","45.54217","25.66806","0.67394","60.03971","60.843","12.5","13.2","5.6",""
"GIFT.BK","Gratitude Infinite PCL","722561524","30.25","60.828","73.3381","69.789","39.35836","73.17392","37.92802","54.59987","60.828","4.18","3.86","-7.66",""
