"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SCCC.BK","Siam City Cement PCL","200725","18.85","72.275","81.2653","94.709","40.85039","99.252505","100","74.19075","72.275","159","159","0",""
"SSC.BK","Sermsuk PCL","265043","1.8","71.83","99.8","75.269","40.42183","50","100","62.30003","71.83","62.5","62.75","0.4",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","4617","12.4","71.308","76.1754","92.869","44.87988","53.5854","100","84.58608","71.308","74.75","73","-2.34",""
"MFC.BK","MFC ASSET MANAGEMENT PCL","1605185","39.2","70.272","85.0816","94.283","31.45084","100","99.90195","77.87795","70.272","28.75","26.75","-6.96",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","120369185","7.35","70.143","73.7007","97.39","39.33898","56.967295","93.64333","74.93298","70.143","3.26","3.28","0.61",""
"MONO.BK","MONO NEXT PCL","148042","2.2","69.284","90.0588","78.006","39.78578","50","100","78.75007","69.284","1.68","1.74","3.57",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","4104684","12.35","69.266","99.8","68.371","39.62604","31.208475","8.95317","52.90417","69.266","11.5","11.3","-1.74",""
"INTUCH.BK","Intouch Holdings PCL","3855339","29.45","68.146","92.7503","67.893","43.79435","65.105765","100","66.67732","68.146","92.5","91","-1.62",""
"TRUE.BK","TRUE CORPORATION PCL","318849","22.95","67.773","99.8","61.057","42.46251","83.95759","100","69.64106","67.773","11.1","11.1","0",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","798639","-4.55","67.623","86.1449","73.205","43.5192","65.89988","48.21112","58.66978","67.623","3.72","3.88","4.3",""
"MDX.BK","M.D.X. PCL","405765","-1.3","67.537","73.3504","90.94","38.32131","97.75826","96.61766","77.78027","67.537","3.92","3.78","-3.57",""
"K.BK","KINGSMEN C.M.T.I. PCL","1090289703","29.65","66.512","80.2068","81.841","37.48775","82.03221","100","86.88138","66.512","1.36","1.43","5.15",""
