"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","186756","3.45","73.427","97.6626","77.361","45.25635","96.803685","98.8828","72.3631","73.427","5.2","5.55","6.73",""
"SCCC.BK","Siam City Cement PCL","221916","11.05","72.526","82.6771","93.644","41.25631","53.969205","100","74.3207","72.526","164","164.5","0.3",""
"PLANET.BK","PLANET COMMUNICATIONS ASIA PCL","4605","-90.7","71.929","93.1211","86.475","36.19006","94.982035","100","75.00252","71.929","1.44","1.76","22.22",""
"SSC.BK","Sermsuk PCL","3660008","2.75","71.741","99.8","77.048","38.37386","69.06185","100","63.80727","71.741","63","63","0",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","161638449","3.4","71.604","78.5219","97.129","39.16027","65.06668","77.49965","78.03092","71.604","3.46","3.6","4.05",""
"MFC.BK","MFC ASSET MANAGEMENT PCL","316754","34.3","71.573","89.073","93.65","31.99731","100","100","86.09726","71.573","28.5","28.75","0.88",""
"NDR.BK","N.D. Rubber PCL","15582845","2.2","71.285","99.8","69.822","44.23255","100","100","86.87584","71.285","3.4","4","17.65",""
"INTUCH.BK","Intouch Holdings PCL","3216245","39.4","71.189","99.8","68.664","45.1041","90.378415","100","67.8718","71.189","106","107.5","1.42",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","339774","16.9","70.836","76.0738","92.445","43.99002","59.19612","75.81909","82.43347","70.836","76","73","-3.95",""
"SAMTEL.BK","SAMTEL_SAMART TELCOMS","1234834","38.6","70.658","94.7202","75.228","42.02632","93.37521","100","79.58569","70.658","6.1","6.85","12.3",""
"MONO.BK","MONO NEXT PCL","372705","1.15","68.909","89.4428","78.305","38.97943","50","99.2098","77.53864","68.909","1.67","1.68","0.6",""
"MDX.BK","M.D.X. PCL","1236380813","10","68.907","77.0407","90.514","39.16655","100","100","80.22215","68.907","3.96","4.12","4.04",""
"TRUE.BK","TRUE CORPORATION PCL","35860416","38.4","67.806","99.8","60.339","43.27946","56.12683","100","67.21139","67.806","12.3","12.2","-0.81",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","36792","2.8","67.611","97.3174","66.481","39.0343","80.826695","36.37414","46.6654","67.611","10.9","10.7","-1.83",""
"GULF.BK","GULF ENERGY DEVELOPMENT PCL","157555","48.15","66.847","94.8388","63.372","42.32883","73.35284","100","70.32464","66.847","66","66","0",""
"BA.BK","Bangkok Airways PCL","1734937","18.1","66.681","97.2642","57.405","45.37347","87.639265","100","54.6427","66.681","23.9","25.75","7.74",""
"MCOT.BK","MCOT PCL","9312355","89.2","66.525","89.6785","72.968","36.92771","100","100","63.77511","66.525","6.95","7.05","1.44",""
"PIN.BK","PINTHONG INDUSTRIAL PARK PCL","102030","35.75","66.48","84.9844","74.426","40.02937","100","100","54.88953","66.48","6.2","6.15","-0.81",""
"NC.BK","Newcity (Bangkok) PCL","471361","59.75","66.094","81.9082","79.029","37.34578","80.475585","100","83.54351","66.094","3.34","4.06","21.56",""
"SELIC.BK","Selic Corp PCL","1067507","-4.3","65.724","79.2412","80.781","37.14967","82.680265","100","64.99392","65.724","3.16","3.2","1.27",""
"IT.BK","It City PCL","1170538","9","65.542","84.0355","71.144","41.44785","50","87.88081","70.36424","65.542","4.9","5.1","4.08",""
"TRT.BK","Tirathai PCL","7213310","5.4","65.296","78.6671","77.205","40.0167","41.993","0","55.67334","65.296","3.66","3.7","1.09",""
"MBK.BK","MBK PCL","8559","52.35","65.264","81.9176","74.426","39.44792","79.750205","100","66.40291","65.264","19.9","19.9","0",""
"VARO.BK","Varopakorn PCL","4903932","3.9","65.238","77.202","84.641","33.87155","70.57141","100","74.19386","65.238","4.84","4.94","2.07",""
"PG.BK","People's Garment PCL","380491","2.1","65.11","70.0669","90.838","34.42613","55.0841","60.31041","69.85613","65.11","8.9","8.95","0.56",""
"HTECH.BK","Halcyon Technology PCL","2350705","15.75","64.839","92.3244","67.823","34.37035","85.64394","100","72.48834","64.839","5.15","5.15","0",""
"K.BK","KINGSMEN C.M.T.I. PCL","4306878","26.5","64.587","75.4341","81.281","37.04522","100","100","84.91066","64.587","1.4","1.28","-8.57",""
"SKN.BK","S.KIJCHAI ENTERPRISE PCL","642469","-6.55","64.433","75.8446","83.41","34.04443","14.29511","0","62.0537","64.433","5.45","5.5","0.92",""
"PR9.BK","PRARAM 9 HOSPITAL PCL","1852873","14.75","64.323","93.3581","55.95","43.66129","100","100","62.01957","64.323","24.5","24.2","-1.22",""
"CITY.BK","City Steel PCL","4147701","24.1","63.593","60.8714","97.235","32.67299","33.11157","0","19.41833","63.593","1.96","1.94","-1.02",""
"ACC.BK","ADVANCED CONNECTION CORPORATION PCL","4694719","56.55","63.164","90.9299","60.12","38.44245","100","100","79.4063","63.164","1.13","1.14","0.88",""
"WHAUP.BK","WHA Utilities and Power PCL","1182971","36.15","63.01","88.9542","57.634","42.44167","100","100","67.09632","63.01","5.35","5.35","0",""
"CNT.BK","Christiani & Nielsen (Thai) PCL","100839","25.15","62.996","71.8048","83.076","34.10861","77.01972","100","83.16131","62.996","1.25","1.27","1.6",""
"LANNA.BK","THE LANNA RESOURCES PCL","2898006","-6.2","62.969","70.5168","78.412","39.97804","50","99.20839","79.30564","62.969","16.1","16.1","0",""
"SCP.BK","Southern Concrete Pile PCL","4234883","20.4","62.901","77.6899","70.796","40.21703","84.16952","46.03351","40.55194","62.901","6.5","6.45","-0.77",""
"PPPM.BK","PP PRIME PCL","39470","4.85","62.822","80.1245","81.768","26.57475","100","100","76.73331","62.822","0.98","0.98","0",""
"TU.BK","Thai Union Group PCL","128997168","-6.65","62.617","69.3222","49.15","40.10901","39.0378","13.04053","43.25544","52.86","15","15.1","0.67",""
"JTS.BK","JASMINE TECHNOLOGY SOLUTION PCL","316098","29.8","62.595","83.5264","58.719","45.54089","87.34981","99.97205","58.51854","62.595","66.75","70","4.87",""
"INSET.BK","INFRASET PCL","178794","7.5","62.521","78.9362","68.797","39.82871","100","98.12634","66.8627","62.521","3.12","3.02","-3.21",""
