[Stock_List]SymbolExchange	sortino_ratio_raw	sortino_ratio_normalised	ta_score	risk_score	combo_score	CQR
GMT-USD	0	0	0	0	0	0
GMX-USD	0	0	0	0	0	0
GNJ-USD	0	0	0	0	0	0
GNO-USD	0	0	54.49	85.926	78.31765492429	0
GNT-USD	0	0	60.791	53.419	80.3266378077	0
GOAT-USD	0	0	0	0	0	0
GOLOS-USD	0	0	0	0	0	0
GOOD-USD	0	0	0	0	0	0
GOON-USD	0	0	0	0	0	0
GOT-USD	0	0	0	0	0	0
GOTX-USD	0	0	0	0	0	0
GP-USD	0	0	0	0	0	0
GPL-USD	0	0	0	0	0	0
GPU-USD	0	0	0	0	0	0
GRAM-USD	0	0	0	0	0	0
GRAV-USD	0	0	0	0	0	0
GRC-USD	0	0	0	0	0	0
GRE-USD	0	0	0	0	0	0
GREXIT-USD	0	0	0	0	0	0
GRF-USD	0	0	0	0	0	0
GRID-USD	0	0	0	0	0	0
GRM-USD	0	0	0	0	0	0
GROW-USD	0	0	0	0	0	0
GRS-USD	0	0	0	0	0	0
GRT-USD	0	0	0	0	0	0
GRW-USD	0	0	0	0	0	0
GRWI-USD	0	0	0	0	0	0
GRX-USD	0	0	0	0	0	0
GSM-USD	0	0	0	0	0	0
GSX-USD	0	0	0	0	0	0
GSY-USD	0	0	0	0	0	0
GUE-USD	0	0	0	0	0	0
GUESS-USD	0	0	0	0	0	0
GUNS-USD	0	0	0	0	0	0
GUP-USD	0	0	0	0	0	0
GVT-USD	0	0	0	0	0	0
GXC-USD	0	0	0	0	0	0
H2O-USD	0	0	0	0	0	0
HAC-USD	0	0	0	0	0	0
HAL-USD	0	0	0	0	0	0
HALLO-USD	0	0	0	0	0	0
HAMS-USD	0	0	0	0	0	0
HAZE-USD	0	0	0	0	0	0
HBN-USD	0	0	0	0	0	0
HBT-USD	0	0	0	0	0	0
HCC-USD	0	0	0	0	0	0
HDG-USD	0	0	0	0	0	0
HEAT-USD	0	0	0	0	0	0
HEDG-USD	0	0	0	0	0	0
HEEL-USD	0	0	0	0	0	0
HGT-USD	0	0	0	0	0	0
HILL-USD	0	0	0	0	0	0
HIRE-USD	0	0	0	0	0	0
HKG-USD	0	0	0	0	0	0
HMP-USD	0	0	0	0	0	0
HMQ-USD	0	0	0	0	0	0
HNC-USD	0	0	0	0	0	0
HODL-USD	0	0	0	0	0	0
HOLD-USD	0	0	0	0	0	0
HONEY-USD	0	0	0	0	0	0
HPC-USD	0	0	0	0	0	0
HRB-USD	0	0	0	0	0	0
HSP-USD	0	0	0	0	0	0
HSR-USD	0	0	0	0	0	0
HST-USD	0	0	0	0	0	0
HTC-USD	0	0	0	0	0	0
HTML5-USD	0	0	0	0	0	0
HUC-USD	0	0	0	0	0	0
HUGE-USD	0	0	0	0	0	0
HUSH-USD	0	0	0	0	0	0
HVC-USD	0	0	0	0	0	0
HVCO-USD	0	0	0	0	0	0
HVN-USD	0	0	0	0	0	0
HXT-USD	0	0	0	0	0	0
HXX-USD	0	0	0	0	0	0
HYP-USD	0	0	0	0	0	0
HYPER-USD	0	0	0	0	0	0
HZ-USD	0	0	0	0	0	0
HZT-USD	0	0	0	0	0	0
I0C-USD	0	0	0	0	0	0
IBANK-USD	0	0	0	0	0	0
ICASH-USD	0	0	0	0	0	0
ICB-USD	0	0	0	0	0	0
ICC-USD	0	0	0	0	0	0
ICE-USD	0	0	0	0	0	0
ICN-USD	0	0	52.308	82.222	76.44977448992	0
ICOB-USD	0	0	0	0	0	0
ICON-USD	0	0	0	0	0	0
ICOO-USD	0	0	0	0	0	0
ICOS-USD	0	0	0	0	0	0
ICX-USD	0	0	0	0	0	0
IEC-USD	0	0	0	0	0	0
IFC-USD	0	0	0	0	0	0
IFLT-USD	0	0	0	0	0	0
IFT-USD	0	0	0	0	0	0
IGNIS-USD	0	0	0	0	0	0
ILC-USD	0	0	0	0	0	0
ILCT-USD	0	0	0	0	0	0
IML-USD	0	0	0	0	0	0
IMPCH-USD	0	0	0	0	0	0
IMPS-USD	0	0	0	0	0	0
IMS-USD	0	0	0	0	0	0
IMX-USD	0	0	0	0	0	0
IN-USD	0	0	0	0	0	0
INC-USD	0	0	0	0	0	0
INCNT-USD	0	0	0	0	0	0
INCP-USD	0	0	0	0	0	0
IND-USD	0	0	0	0	0	0
INDI-USD	0	0	0	0	0	0
INF8-USD	0	0	0	0	0	0
INFX-USD	0	0	0	0	0	0
INN-USD	0	0	0	0	0	0
INPAY-USD	0	0	0	0	0	0
INS-USD	0	0	0	0	0	0
INSANE-USD	0	0	0	0	0	0
INSN-USD	0	0	0	0	0	0
INV-USD	0	0	0	0	0	0
INXT-USD	0	0	0	0	0	0
IOC-USD	0	0	32.97	73.21	63.79180408955	0
ION-USD	0	0	0	0	0	0
IOP-USD	0	0	0	0	0	0
IOT-USD	0	0	74.757	88.3	93.75675521796	0
IOU-USD	0	0	0	0	0	0
IPC-USD	0	0	0	0	0	0
ISL-USD	0	0	0	0	0	0
ITT-USD	0	0	0	0	0	0
IVZ-USD	0	0	0	0	0	0
IW-USD	0	0	0	0	0	0
IWT-USD	0	0	0	0	0	0
IXC-USD	0	0	0	0	0	0
IXT-USD	0	0	0	0	0	0
J-USD	0	0	0	0	0	0
JANE-USD	0	0	0	0	0	0
JBS-USD	0	0	0	0	0	0
JCR-USD	0	0	0	0	0	0
JDC-USD	0	0	0	0	0	0
JIF-USD	0	0	0	0	0	0
JIO-USD	0	0	0	0	0	0
JKC-USD	0	0	0	0	0	0
JNS-USD	0	0	0	0	0	0
JNT-USD	0	0	0	0	0	0
JOBS-USD	0	0	0	0	0	0
JOK-USD	0	0	0	0	0	0
JPC-USD	0	0	0	0	0	0
JUDGE-USD	0	0	0	0	0	0
JVY-USD	0	0	0	0	0	0
JWL-USD	0	0	0	0	0	0
KAPU-USD	0	0	0	0	0	0
KARM-USD	0	0	0	0	0	0
KAT-USD	0	0	0	0	0	0
KAYI-USD	0	0	0	0	0	0
KC-USD	0	0	0	0	0	0
KCN-USD	0	0	0	0	0	0
KCS-USD	0	0	0	0	0	0
KDC-USD	0	0	0	0	0	0
KED-USD	0	0	0	0	0	0
KEK-USD	0	0	0	0	0	0
KEX-USD	0	0	0	0	0	0
KEY-USD	0	0	0	0	0	0
KGC-USD	0	0	0	0	0	0
KICK-USD	0	0	0	0	0	0
KIN-USD	0	0	0	0	0	0
KING-USD	0	0	0	0	0	0
KLC-USD	0	0	0	0	0	0
KMD-USD	0	0	45.937	82.963	72.31642491309	0
KNC-USD	0	0	54.658	75.96	77.50348319914	0
KOBO-USD	0	0	0	0	0	0
KOLION-USD	0	0	0	0	0	0
KORE-USD	0	0	0	0	0	0
KR-USD	0	0	0	0	0	0
KRAK-USD	0	0	0	0	0	0
KRB-USD	0	0	0	0	0	0
KRC-USD	0	0	0	0	0	0
KRONE-USD	0	0	0	0	0	0
KTK-USD	0	0	0	0	0	0
KUBO-USD	0	0	0	0	0	0
KURT-USD	0	0	0	0	0	0
KUSH-USD	0	0	0	0	0	0
LA-USD	0	0	0	0	0	0
LAB-USD	0	0	0	0	0	0
LANA-USD	0	0	0	0	0	0
LAT-USD	0	0	0	0	0	0
LAZ-USD	0	0	0	0	0	0
LBC-USD	0	0	0	0	0	0
LBTC-USD	0	0	0	0	0	0
LC-USD	0	0	0	0	0	0
LCASH-USD	0	0	0	0	0	0
LDM-USD	0	0	0	0	0	0
LDOGE-USD	0	0	0	0	0	0
LEA-USD	0	0	0	0	0	0
LEMON-USD	0	0	0	0	0	0
LEND-USD	0	0	0	0	0	0
LENIN-USD	0	0	0	0	0	0
LEO-USD	0	0	0	0	0	0
LEPEN-USD	0	0	0	0	0	0
LEV-USD	0	0	0	0	0	0
LFC-USD	0	0	0	0	0	0
LGBTQ-USD	0	0	0	0	0	0
LGD-USD	0	0	0	0	0	0
LIFE-USD	0	0	0	0	0	0
LIMX-USD	0	0	0	0	0	0
LINDA-USD	0	0	0	0	0	0
LINK-USD	0	0	0	0	0	0
LINX-USD	0	0	0	0	0	0
LIR-USD	0	0	0	0	0	0
LIV-USD	0	0	0	0	0	0
LK7-USD	0	0	0	0	0	0
LKK-USD	0	0	0	0	0	0
LKY-USD	0	0	0	0	0	0
LMC-USD	0	0	0	0	0	0
LNK-USD	0	0	0	0	0	0
LOC-USD	0	0	0	0	0	0
LOCI-USD	0	0	0	0	0	0
LOG-USD	0	0	0	0	0	0
LOOK-USD	0	0	0	0	0	0
LQD-USD	0	0	0	0	0	0
LRC-USD	0	0	39.073	79.324	67.77172018504	0
LSD-USD	0	0	0	0	0	0
LSK-USD	0	0	59.74	84.108	81.88737149134	0
LTA-USD	0	0	0	0	0	0
LTB-USD	0	0	0	0	0	0
LTBC-USD	0	0	0	0	0	0
LTC-USD	0	0	60.358	86.667	82.5778018841	0
LTCD-USD	0	0	0	0	0	0
LTCR-USD	0	0	0	0	0	0
LTCX-USD	0	0	0	0	0	0
LTD-USD	0	0	0	0	0	0
LTG-USD	0	0	0	0	0	0
LTH-USD	0	0	0	0	0	0
LTS-USD	0	0	0	0	0	0
LUCKY-USD	0	0	0	0	0	0
LUN-USD	0	0	0	0	0	0
LUX-USD	0	0	0	0	0	0
LVG-USD	0	0	0	0	0	0
LXC-USD	0	0	0	0	0	0
LYB-USD	0	0	0	0	0	0
LYC-USD	0	0	0	0	0	0
M1-USD	0	0	0	0	0	0
MAC-USD	0	0	0	0	0	0
MAD-USD	0	0	0	0	0	0
MAG-USD	0	0	0	0	0	0
MAID-USD	0	0	55.486	57.219	76.63783303624	0
MANA-USD	0	0	0	0	0	0
MAPC-USD	0	0	0	0	0	0
MAR-USD	0	0	0	0	0	0
MARS-USD	0	0	0	0	0	0
MARV-USD	0	0	0	0	0	0
MARX-USD	0	0	0	0	0	0
MARYJ-USD	0	0	0	0	0	0
MASS-USD	0	0	0	0	0	0
MAT-USD	0	0	0	0	0	0
MAX-USD	0	0	0	0	0	0
MAY-USD	0	0	0	0	0	0
MBI-USD	0	0	0	0	0	0
MBIT-USD	0	0	0	0	0	0
MBRS-USD	0	0	0	0	0	0
MBT-USD	0	0	0	0	0	0
MC-USD	0	0	0	0	0	0
MCAP-USD	0	0	55.593	50.774	76.30597333001	0
MCAR-USD	0	0	0	0	0	0
MCI-USD	0	0	0	0	0	0
MCN-USD	0	0	0	0	0	0
MCO-USD	0	0	49.915	82.626	74.87284056212	0
MCRN-USD	0	0	0	0	0	0
MDA-USD	0	0	0	0	0	0
MDC-USD	0	0	0	0	0	0
MDL-USD	0	0	0	0	0	0
MDT-USD	0	0	0	0	0	0
MEC-USD	0	0	0	0	0	0
MED-USD	0	0	0	0	0	0
MEDI-USD	0	0	0	0	0	0
MEGA-USD	0	0	0	0	0	0
MEME-USD	0	0	0	0	0	0
MEOW-USD	0	0	0	0	0	0
MER-USD	0	0	0	0	0	0
MET-USD	0	0	0	0	0	0
METAL-USD	0	0	0	0	0	0
MG-USD	0	0	0	0	0	0
MGO-USD	0	0	64.729	84.444	85.62484723046	0
MI-USD	0	0	0	0	0	0
MIL-USD	0	0	0	0	0	0
MILO-USD	0	0	0	0	0	0
MIN-USD	0	0	0	0	0	0
MINE-USD	0	0	0	0	0	0
MINEX-USD	0	0	0	0	0	0
MINT-USD	0	0	0	0	0	0
MIS-USD	0	0	0	0	0	0
MIV-USD	0	0	0	0	0	0
MKR-USD	0	0	0	0	0	0
MLITE-USD	0	0	0	0	0	0
MLN-USD	0	0	55.652	61.76	77.07419729066	0
MLS-USD	0	0	0	0	0	0
MM-USD	0	0	0	0	0	0
MMC-USD	0	0	0	0	0	0
MMNXT-USD	0	0	0	0	0	0
MMXIV-USD	0	0	0	0	0	0
MMXVI-USD	0	0	0	0	0	0
MN-USD	0	0	0	0	0	0
MNC-USD	0	0	0	0	0	0
MND-USD	0	0	0	0	0	0
MNE-USD	0	0	0	0	0	0
MNM-USD	0	0	0	0	0	0
MNT-USD	0	0	0	0	0	0
MNX-USD	0	0	0	0	0	0
MNY-USD	0	0	0	0	0	0
MNZ-USD	0	0	0	0	0	0
MOBI-USD	0	0	0	0	0	0
MOD-USD	0	0	0	0	0	0
MOIN-USD	0	0	0	0	0	0
MOJO-USD	0	0	0	0	0	0
MONA-USD	0	0	52.239	82.963	76.47463935325	0
MONETA-USD	0	0	0	0	0	0
MONEY-USD	0	0	0	0	0	0
MOON-USD	0	0	0	0	0	0
MOOND-USD	0	0	0	0	0	0
MOTO-USD	0	0	0	0	0	0
MPRO-USD	0	0	0	0	0	0
MRP-USD	0	0	0	0	0	0
MRS-USD	0	0	0	0	0	0
MRSA-USD	0	0	0	0	0	0
MRT-USD	0	0	0	0	0	0
MRV-USD	0	0	0	0	0	0
MRY-USD	0	0	0	0	0	0
MSC-USD	0	0	0	0	0	0
MSP-USD	0	0	0	0	0	0
MSR-USD	0	0	0	0	0	0
MST-USD	0	0	0	0	0	0
MT-USD	0	0	0	0	0	0
MTH-USD	0	0	0	0	0	0
MTK-USD	0	0	0	0	0	0
MTL-USD	0	0	46.456	84.444	72.80062471051	0
MTLM3-USD	0	0	0	0	0	0
MTN-USD	0	0	0	0	0	0
MTR-USD	0	0	0	0	0	0
MTX-USD	0	0	0	0	0	0
MUDRA-USD	0	0	0	0	0	0
MUE-USD	0	0	0	0	0	0
MUSIC-USD	0	0	0	0	0	0
MUT-USD	0	0	0	0	0	0
MUU-USD	0	0	0	0	0	0
MWC-USD	0	0	0	0	0	0
MXT-USD	0	0	0	0	0	0
MYB-USD	0	0	0	0	0	0
MYC-USD	0	0	0	0	0	0
MYST-USD	0	0	0	0	0	0
MZC-USD	0	0	0	0	0	0
N7-USD	0	0	0	0	0	0
NAMO-USD	0	0	0	0	0	0
NAN-USD	0	0	0	0	0	0
NANAS-USD	0	0	0	0	0	0
NAS2-USD	0	0	0	0	0	0
NAUT-USD	0	0	0	0	0	0
NAV-USD	0	0	54.489	84.444	78.17174773049	0
NBIT-USD	0	0	0	0	0	0
NBL-USD	0	0	0	0	0	0
NBT-USD	0	0	0	0	0	0
NDC-USD	0	0	0	0	0	0
NDOGE-USD	0	0	0	0	0	0
NEBL-USD	0	0	56.466	54.353	77.16405595101	0
NEBU-USD	0	0	0	0	0	0
NEC-USD	0	0	0	0	0	0
NEF-USD	0	0	0	0	0	0
NEO-USD	0	0	48.288	66.193	72.29154263405	0
NEOG-USD	0	0	0	0	0	0
NEOS-USD	0	0	0	0	0	0
NET-USD	0	0	0	0	0	0
NETC-USD	0	0	0	0	0	0
NETKO-USD	0	0	0	0	0	0
NEU-USD	0	0	0	0	0	0
NEVA-USD	0	0	0	0	0	0
NEWB-USD	0	0	0	0	0	0
NIC-USD	0	0	0	0	0	0
NICE-USD	0	0	0	0	0	0
NIMFA-USD	0	0	0	0	0	0
NIO-USD	0	0	0	0	0	0
NKA-USD	0	0	0	0	0	0
NKC-USD	0	0	0	0	0	0
NKT-USD	0	0	0	0	0	0
NLC-USD	0	0	0	0	0	0
NLC2-USD	0	0	33.934	78.082	64.80916787894	0
NLG-USD	0	0	0	0	0	0
NMB-USD	0	0	0	0	0	0
NMC-USD	0	0	0	0	0	0
NMR-USD	0	0	0	0	0	0
NOBL-USD	0	0	0	0	0	0
NODE-USD	0	0	0	0	0	0
NOO-USD	0	0	0	0	0	0
NOTE-USD	0	0	0	0	0	0
NPC-USD	0	0	0	0	0	0
NPX-USD	0	0	0	0	0	0
NRB-USD	0	0	0	0	0	0
NRC-USD	0	0	0	0	0	0
NRN-USD	0	0	0	0	0	0
NRS-USD	0	0	0	0	0	0
NSR-USD	0	0	0	0	0	0
NTC-USD	0	0	0	0	0	0
NTCC-USD	0	0	0	0	0	0
NTK-USD	0	0	0	0	0	0
NTM-USD	0	0	0	0	0	0
NTO-USD	0	0	0	0	0	0
NTRN-USD	0	0	0	0	0	0
NUBIS-USD	0	0	0	0	0	0
NUKE-USD	0	0	0	0	0	0
NULS-USD	0	0	0	0	0	0
NUM-USD	0	0	0	0	0	0
NVC-USD	0	0	0	0	0	0
NVST-USD	0	0	0	0	0	0
NXC-USD	0	0	0	0	0	0
NXE-USD	0	0	0	0	0	0
NXS-USD	0	0	53.558	83.704	77.45341651238	0
NXT-USD	0	0	80.531	87.407	98.35059984265	0
NXTI-USD	0	0	0	0	0	0
NXTTY-USD	0	0	0	0	0	0
NYAN-USD	0	0	0	0	0	0
NYC-USD	0	0	0	0	0	0
NZC-USD	0	0	0	0	0	0
OAX-USD	0	0	0	0	0	0
OBITS-USD	0	0	0	0	0	0
OBS-USD	0	0	0	0	0	0
OC-USD	0	0	0	0	0	0
OCL-USD	0	0	0	0	0	0
OCTO-USD	0	0	0	0	0	0
ODMC-USD	0	0	0	0	0	0
ODN-USD	0	0	0	0	0	0
ODNT-USD	0	0	0	0	0	0
OK-USD	0	0	0	0	0	0
OLDSF-USD	0	0	0	0	0	0
OLV-USD	0	0	0	0	0	0
OLYMP-USD	0	0	0	0	0	0
OMA-USD	0	0	0	0	0	0
OMC-USD	0	0	0	0	0	0
OMG-USD	0	0	48.841	82.963	74.19501751607	0
OMNI-USD	0	0	0	0	0	0
ONG-USD	0	0	0	0	0	0
ONION-USD	0	0	0	0	0	0
ONX-USD	0	0	0	0	0	0
OPAL-USD	0	0	0	0	0	0
OPES-USD	0	0	0	0	0	0
OPP-USD	0	0	0	0	0	0
OPT-USD	0	0	0	0	0	0
OPTION-USD	0	0	0	0	0	0
ORB-USD	0	0	0	0	0	0
ORLY-USD	0	0	0	0	0	0
ORME-USD	0	0	0	0	0	0
ORO-USD	0	0	0	0	0	0
OROC-USD	0	0	0	0	0	0
OS76-USD	0	0	0	0	0	0
OSC-USD	0	0	0	0	0	0
OTN-USD	0	0	0	0	0	0
OTX-USD	0	0	0	0	0	0
OXY-USD	0	0	0	0	0	0
PAC-USD	0	0	0	0	0	0
PAK-USD	0	0	0	0	0	0
PARA-USD	0	0	0	0	0	0
PART-USD	0	0	58.248	84.444	90.8823444143	0
PASC-USD	0	0	0	0	0	0
PASL-USD	0	0	0	0	0	0
PAY-USD	0	0	45.336	84.444	72.09108071211	0
PAYP-USD	0	0	0	0	0	0
PBC-USD	0	0	0	0	0	0
PBL-USD	0	0	0	0	0	0
PBT-USD	0	0	0	0	0	0
PCM-USD	0	0	0	0	0	0
PCS-USD	0	0	0	0	0	0
PDC-USD	0	0	0	0	0	0
PEC-USD	0	0	0	0	0	0
PEN-USD	0	0	0	0	0	0
PEPECASH-USD	0	0	0	0	0	0
PEX-USD	0	0	0	0	0	0
PFR-USD	0	0	0	0	0	0
PGL-USD	0	0	0	0	0	0
PHR-USD	0	0	0	0	0	0
PHS-USD	0	0	0	0	0	0
PIE-USD	0	0	0	0	0	0
PIGGY-USD	0	0	0	0	0	0
PING-USD	0	0	0	0	0	0
PINK-USD	0	0	0	0	0	0
PINKX-USD	0	0	0	0	0	0
PIO-USD	0	0	0	0	0	0
PIRL-USD	0	0	0	0	0	0
PIVX-USD	0	0	50.53	85.185	75.54048239355	0
PIX-USD	0	0	0	0	0	0
PIZZA-USD	0	0	0	0	0	0
PKB-USD	0	0	0	0	0	0
PKT-USD	0	0	0	0	0	0
PLANET-USD	0	0	0	0	0	0
PLAY-USD	0	0	0	0	0	0
PLBT-USD	0	0	0	0	0	0
PLM-USD	0	0	0	0	0	0
PLNC-USD	0	0	0	0	0	0
PLR-USD	0	0	0	0	0	0
PLU-USD	0	0	0	0	0	0
PLX-USD	0	0	0	0	0	0
PNC-USD	0	0	0	0	0	0
PND-USD	0	0	0	0	0	0
PNK-USD	0	0	0	0	0	0
POE-USD	0	0	0	0	0	0
POINTS-USD	0	0	0	0	0	0
POLL-USD	0	0	0	0	0	0
POLY-USD	0	0	0	0	0	0
POS-USD	0	0	0	0	0	0
POST-USD	0	0	0	0	0	0
POSW-USD	0	0	0	0	0	0
POT-USD	0	0	0	0	0	0
POWR-USD	0	0	0	0	0	0
PPC-USD	0	0	0	0	0	0
PPP-USD	0	0	0	0	0	0
PPT-USD	0	0	72.335	53.257	98.55262527914	0
PPY-USD	0	0	0	0	0	0
PQT-USD	0	0	0	0	0	0
PRC-USD	0	0	0	0	0	0
PRE-USD	0	0	0	0	0	0
PRES-USD	0	0	0	0	0	0
PRG-USD	0	0	0	0	0	0
PRIME-USD	0	0	0	0	0	0
PRIX-USD	0	0	0	0	0	0
PRL-USD	0	0	0	0	0	0
PRM-USD	0	0	0	0	0	0
PRO-USD	0	0	0	0	0	0
PROC-USD	0	0	0	0	0	0
PRP-USD	0	0	0	0	0	0
PRX-USD	0	0	0	0	0	0
PSB-USD	0	0	0	0	0	0
PSEUD-USD	0	0	0	0	0	0
PSI-USD	0	0	0	0	0	0
PST-USD	0	0	0	0	0	0
PSY-USD	0	0	0	0	0	0
PTA-USD	0	0	0	0	0	0
PTC-USD	0	0	0	0	0	0
PTOY-USD	0	0	0	0	0	0
PULSE-USD	0	0	0	0	0	0
PUPA-USD	0	0	0	0	0	0
PURA-USD	0	0	0	0	0	0
PURE-USD	0	0	0	0	0	0
PUT-USD	0	0	0	0	0	0
PWR-USD	0	0	0	0	0	0
PX-USD	0	0	0	0	0	0
PXC-USD	0	0	0	0	0	0
PXI-USD	0	0	0	0	0	0
PXL-USD	0	0	0	0	0	0
PYC-USD	0	0	0	0	0	0
PYN-USD	0	0	0	0	0	0
PZM-USD	0	0	0	0	0	0
QASH-USD	0	0	0	0	0	0
QAU-USD	0	0	0	0	0	0
QBC-USD	0	0	0	0	0	0
QBK-USD	0	0	0	0	0	0
QBT-USD	0	0	0	0	0	0
QCN-USD	0	0	0	0	0	0
QORA-USD	0	0	0	0	0	0
QRK-USD	0	0	0	0	0	0
QRL-USD	0	0	58.667	85.926	81.27922158732	0
QSLV-USD	0	0	0	0	0	0
QSP-USD	0	0	0	0	0	0
QTL-USD	0	0	0	0	0	0
QTUM-USD	0	0	38.191	82.383	45.49042495965	0
QTZ-USD	0	0	0	0	0	0
QVT-USD	0	0	0	0	0	0
QWARK-USD	0	0	0	0	0	0
R-USD	0	0	0	0	0	0
RADI-USD	0	0	0	0	0	0
RADS-USD	0	0	0	0	0	0
RAIN-USD	0	0	0	0	0	0
RATIO-USD	0	0	0	0	0	0
RBIES-USD	0	0	0	0	0	0
RBIT-USD	0	0	0	0	0	0
RBR-USD	0	0	0	0	0	0
RBT-USD	0	0	0	0	0	0
RBX-USD	0	0	0	0	0	0
RBY-USD	0	0	0	0	0	0
RC-USD	0	0	0	0	0	0
RCC-USD	0	0	0	0	0	0
RCN-USD	0	0	0	0	0	0
RCX-USD	0	0	0	0	0	0
RDD-USD	0	0	0	0	0	0
RDN-USD	0	0	0	0	0	0
REA-USD	0	0	0	0	0	0
REAL-USD	0	0	0	0	0	0
REBL-USD	0	0	0	0	0	0
REC-USD	0	0	0	0	0	0
RED-USD	0	0	0	0	0	0
REE-USD	0	0	0	0	0	0
REP-USD	0	0	52.772	87.407	77.28183817955	0
REQ-USD	0	0	0	0	0	0
REV-USD	0	0	0	0	0	0
REX-USD	0	0	0	0	0	0
RFL-USD	0	0	0	0	0	0
RGC-USD	0	0	0	0	0	0
RHEA-USD	0	0	0	0	0	0
RHOC-USD	0	0	0	0	0	0
RIC-USD	0	0	0	0	0	0
RICE-USD	0	0	0	0	0	0
RIDE-USD	0	0	0	0	0	0
RING-USD	0	0	0	0	0	0
RIPO-USD	0	0	0	0	0	0
RIPT-USD	0	0	0	0	0	0
RISE-USD	0	0	0	0	0	0
RIYA-USD	0	0	0	0	0	0
RKC-USD	0	0	0	0	0	0
RLC-USD	0	0	39.98	83.704	68.76752696906	0
RMS-USD	0	0	0	0	0	0
RNC-USD	0	0	0	0	0	0
RNDR-USD	0	0	0	0	0	0
RNS-USD	0	0	0	0	0	0
ROCK-USD	0	0	0	0	0	0
ROK-USD	0	0	0	0	0	0
ROOT-USD	0	0	0	0	0	0
ROOTS-USD	0	0	0	0	0	0
ROS Coin-USD	0	0	0	0	0	0
ROUND-USD	0	0	0	0	0	0
ROYAL-USD	0	0	0	0	0	0
RPC-USD	0	0	0	0	0	0
RPX-USD	0	0	0	0	0	0
RRT-USD	0	0	0	0	0	0
RT2-USD	0	0	0	0	0	0
RUBIT-USD	0	0	0	0	0	0
RUP-USD	0	0	0	0	0	0
RUPX-USD	0	0	0	0	0	0
RUST-USD	0	0	0	0	0	0
RUSTBITS-USD	0	0	0	0	0	0
RVT-USD	0	0	0	0	0	0
RYC-USD	0	0	0	0	0	0
RYCN-USD	0	0	0	0	0	0
RYZ-USD	0	0	0	0	0	0
RZR-USD	0	0	0	0	0	0
S8C-USD	0	0	0	0	0	0
SAFEX-USD	0	0	0	0	0	0
SAK-USD	0	0	0	0	0	0
SALT-USD	0	0	0	0	0	0
SAN-USD	0	0	0	0	0	0
SAND-USD	0	0	0	0	0	0
SANDG-USD	0	0	0	0	0	0
SAR-USD	0	0	0	0	0	0
SAT2-USD	0	0	0	0	0	0
SBC-USD	0	0	0	0	0	0
SBD-USD	0	0	0	0	0	0
SC-USD	0	0	53.866	85.926	77.88479266738	0
SCASH-USD	0	0	0	0	0	0
SCL-USD	0	0	0	0	0	0
SCN-USD	0	0	0	0	0	0
SCOR-USD	0	0	0	0	0	0
SCORE-USD	0	0	0	0	0	0
SCOT-USD	0	0	0	0	0	0
SCR-USD	0	0	0	0	0	0
SCRPT-USD	0	0	0	0	0	0
SCRT-USD	0	0	0	0	0	0
SCT-USD	0	0	0	0	0	0
SDAO-USD	0	0	0	0	0	0
SDC-USD	0	0	0	0	0	0
SDP-USD	0	0	0	0	0	0
SEEDS-USD	0	0	0	0	0	0
SEL-USD	0	0	0	0	0	0
SEN-USD	0	0	0	0	0	0
SENSE-USD	0	0	0	0	0	0
SEQ-USD	0	0	0	0	0	0
SETH-USD	0	0	0	0	0	0
SFC-USD	0	0	0	0	0	0
SFE-USD	0	0	0	0	0	0
SFR-USD	0	0	0	0	0	0
SH-USD	0	0	0	0	0	0
SHADE-USD	0	0	0	0	0	0
SHIFT-USD	0	0	0	0	0	0
SHLD-USD	0	0	0	0	0	0
SHORTY-USD	0	0	0	0	0	0
SHP-USD	0	0	0	0	0	0
SHREK-USD	0	0	0	0	0	0
SIB-USD	0	0	0	0	0	0
SIFT-USD	0	0	0	0	0	0
SIGT-USD	0	0	0	0	0	0
SIGU-USD	0	0	0	0	0	0
SILK-USD	0	0	0	0	0	0
SJCX-USD	0	0	0	0	0	0
SKB-USD	0	0	0	0	0	0
SKIN-USD	0	0	0	0	0	0
SKR-USD	0	0	0	0	0	0
SKY-USD	0	0	0	0	0	0
SLG-USD	0	0	0	0	0	0
SLING-USD	0	0	0	0	0	0
SLM-USD	0	0	0	0	0	0
SLR-USD	0	0	0	0	0	0
SLS-USD	0	0	0	0	0	0
SMAC-USD	0	0	0	0	0	0
SMART-USD	0	0	52.799	47.932	74.12494382568	0
SMC-USD	0	0	0	0	0	0
SMF-USD	0	0	0	0	0	0
SMLY-USD	0	0	0	0	0	0
SMNX-USD	0	0	0	0	0	0
SMSR-USD	0	0	0	0	0	0
SMT-USD	0	0	0	0	0	0
SNC-USD	0	0	0	0	0	0
SND-USD	0	0	0	0	0	0
SNGLS-USD	0	0	39.003	71.915	66.98278181182	0
SNK-USD	0	0	0	0	0	0
SNM-USD	0	0	58.427	81.766	80.71818516939	0
SNOV-USD	0	0	0	0	0	0
SNRG-USD	0	0	0	0	0	0
SNS-USD	0	0	0	0	0	0
SNT-USD	0	0	39.605	88.148	69.04970902444	0
SOAR-USD	0	0	0	0	0	0
SOCC-USD	0	0	0	0	0	0
SOIL-USD	0	0	0	0	0	0
SOJ-USD	0	0	0	0	0	0
SOLE-USD	0	0	0	0	0	0
SONG-USD	0	0	0	0	0	0
SOON-USD	0	0	0	0	0	0
SOUL-USD	0	0	0	0	0	0
