"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","39575","95.3","70.145","99.8","63.878","46.7581","84.8101","100","61.61679","70.145","4.7","4.54","-3.4",""
"FPR.AX","FleetPartners Group Limited","499205","-8.9","66.005","87.3232","59.524","51.16728","48.94224","15.74886","56.5297","66.005","3.58","3.52","-1.68",""
"M4M.AX","MACRO FPO [M4M]","78511","68.25","65.01","99.8","66.575","28.6544","50","100","71.17062","65.01","0.041","0.039","-4.88",""
"RG8.AX","REGALASIAN FPO [RG8]","36299","15.4","61.926","76.5236","67.961","41.29456","100","100","65.71082","61.926","2.2","2.16","-1.82",""
"HYT.AX","HYTERRA FPO [HYT]","47325","5.95","61.107","90.046","62.447","30.82907","100","100","75.26159","61.107","0.037","0.046","24.32",""
"AXN.AX","ALLI NCKL FPO [AXN]","7950","-13.2","61.088","66.8392","81.276","35.15017","50","50.92922","65.57756","61.088","0.038","0.038","0",""
"EMMG.AX","BETAMCEMMG TMF UNITS","33925","-1.05","57.617","76.6935","48.932","47.22542","57.55863","67.26322","63.05552","57.617","5.92","5.98","1.01",""
"VTM.AX","VICTORY FPO [VTM]","172594","68.8","57.268","82.7156","49.726","39.3624","95.19739","95.74286","54.22052","57.268","0.325","0.34","4.62",""
"AGX1.AX","AT GBL SHR TMF UNITS","23138","35.45","56.974","76.2544","46.289","48.37713","25.742905","23.29824","62.98892","56.974","5.66","5.73","1.24",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","0","23.85","56.621","67.2095","58.082","44.57058","42.042805","42.95773","52.81502","56.621","4.85","4.81","-0.82",""
"ADG.AX","ADL GOLD FPO [ADG]","54621","-44.25","56.553","75.4482","74.283","19.92768","100","100","78.97793","56.553","0.007","0.006","-14.29",""
"USL.AX","UNICOSILVE FPO [USL]","800999","-4.25","56.202","79.1305","54.533","34.94315","50","53.98976","47.21459","56.202","0.15","0.16","6.67",""
"EINC.AX","BETAMCEINC TMF UNITS","1664721","44.8","55.623","69.9943","47.677","49.19813","50","3.40392","52.22642","55.623","8.43","8.47","0.47",""
"CZR.AX","COZIRONRES FPO [CZR]","3791","92.45","54.804","84.669","44.721","35.02162","13.636555","60.22847","46.73946","54.804","0.285","0.28","-1.75",""
"HLI.AX","HELIA GRP FPO [HLI]","3964859","72.7","54.163","70.2923","43.005","49.19044","67.135065","69.48816","51.12076","54.163","3.86","3.81","-1.3",""
"PVT.AX","PVTMETALS FPO [PVT]","129596","100","54.08","72.7881","57.178","32.2753","48.714815","40.40133","64.69289","54.08","0.02","0.022","10",""
"TVN.AX","TIVAN LTD FPO [TVN]","63499","24.85","52.011","68.9536","50.166","36.91361","94.18435","95.40961","57.02774","52.011","0.073","0.067","-8.22",""
"RINC.AX","BETAMCRINC TMF UNITS","10167","36.95","51.983","63.7879","46.711","45.44883","50","2.20975","37.01755","51.983","8.25","8.27","0.24",""
"KYP.AX","KINATICO FPO [KYP]","59661","-30.6","51.583","68.074","56.055","30.62141","13.422875","0","71.93363","51.583","0.095","0.095","0",""
"ETR.AX","","598871","50","50.645","65.6538","59.069","27.2119","28.568515","0","22.99255","50.645","0.007","0.007","0",""
"LLI.AX","LOYALLITH FPO [LLI]","2479","100","50.597","58.8261","53.276","39.68779","0","0","45.04832","50.597","0.165","0.15","-9.09",""
"PEL.AX","","32462","-93.8","49.236","78.7578","64.131","4.8196","41.333335","15.52674","78.2072","49.236","0.01","0.01","0",""
"RGN.AX","REGION GP STAPLED [RGN]","53768","40.8","49.091","58.5353","46.178","42.55827","50","13.0565","60.77465","49.091","2.1","2.13","1.43",""
"GCM.AX","GREENCRIT FPO [GCM]","29255","100","48.804","68.394","54.001","24.01628","50","43.10656","70.33585","48.804","0.005","0.005","0",""
"EEL.AX","ENRGELELTD FPO [EEL]","756122","-1003.25","48.604","67.9915","55.151","22.66887","0.56312","0","23.67391","48.604","0.002","0.003","50",""
"UNT.AX","UNITH FPO [UNT]","5240888","-64.75","46.722","59.9004","52.643","27.62223","50","31.44836","49.79671","46.722","0.013","0.012","-7.69",""
"BM8.AX","BATTERYAGE FPO [BM8]","131448","-169.7","45.204","63.0205","38.884","33.70758","91.034925","100","50.32384","45.204","0.14","0.1775","26.79",""
"MOM.AX","MOABMIN FPO [MOM]","287723","78.55","44.491","63.6785","51.958","17.83532","20.15537","0.95267","39.84542","44.491","0.004","0.003","-25",""
"ETM.AX","ETRANSMIN FPO [ETM]","85660","-125.9","43.184","56.7701","40.021","32.7595","0","0","29.57423","43.184","0.023","0.023","0",""
"SVR.AX","Solvar Limited","20004","50.25","42.809","59.3742","23.814","45.23831","79.05411","82.78517","44.39345","42.809","1.14","1.05","-7.89",""
"NXD.AX","NEXTEDLIM FPO [NXD]","72997","-11.05","40.62","38.8361","48.353","34.67233","5.077695","0","34.71273","40.62","0.19","0.16","-15.79",""
"FBM.AX","FUTURE BAT FPO [FBM]","48888","58.55","40.4","55.148","31.985","34.06606","0","0","42.4612","40.4","0.035","0.03","-14.29",""
"YAR.AX","YARIMINERA FPO [YAR]","1405","-380.95","38.213","60.8006","32.263","21.57459","29.824045","0","38.34327","38.213","0.003","0.004","33.33",""
