"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","30601","95.45","68.747","99.8","60.336","46.10531","50","66.23036","51.70816","68.747","3.65","3.6","-1.37",""
"M4M.AX","MACRO FPO [M4M]","603914","25","64.185","99.8","63.305","29.44972","42.41628","35.07311","67.23679","64.185","0.027","0.028","3.7",""
"FPR.AX","FleetPartners Group Limited","4175","39.1","62.758","78.8359","58.743","50.69426","24.84995","3.80861","55.63547","62.758","3.24","3.24","0",""
"AXN.AX","ALLI NCKL FPO [AXN]","18417","2.65","60.864","66.083","81.7","34.80923","38.768325","0","64.89693","60.864","0.036","0.035","-2.78",""
"VTM.AX","VICTORY FPO [VTM]","44320","67.15","57.938","83.8474","48.829","41.13723","87.141815","100","54.38996","57.938","0.355","0.37","4.23",""
"EINC.AX","BETAMCEINC TMF UNITS","8784","38.7","57.482","75.3971","46.91","50.13994","100","89.39428","56.74314","57.482","8.53","8.86","3.87",""
"USL.AX","UNICOSILVE FPO [USL]","39165","95.4","56.698","78.672","54.329","37.09196","83.50548","84.23034","34.02761","56.698","0.155","0.165","6.45",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","3023600","42.95","56.486","69.6928","54.067","45.69894","35.976155","12.89618","52.37932","56.486","4.85","4.95","2.06",""
"AGX1.AX","AT GBL SHR TMF UNITS","19246","39","56.478","74.2705","47.858","47.30611","10.33467","0","58.3617","56.478","5.69","5.77","1.41",""
"RG8.AX","REGALASIAN FPO [RG8]","0","32.35","56.272","65.6829","62.893","40.23925","50","38.86801","62.76633","56.272","2.03","2","-1.48",""
"HYT.AX","HYTERRA FPO [HYT]","27643","67.75","55.185","78.7506","56.102","30.70292","50","81.77388","62.01551","55.185","0.032","0.031","-3.13",""
"RINC.AX","BETAMCRINC TMF UNITS","782366","23.2","54.57","70.0077","47.27","46.43157","72.71181","72.39823","41.30357","54.57","8.49","8.64","1.77",""
"CZR.AX","COZIRONRES FPO [CZR]","1240750","52.1","54.226","81.8574","46.994","33.82685","19.75458","8.83114","43.60689","54.226","0.265","0.265","0",""
"HLI.AX","HELIA GRP FPO [HLI]","6905","66","54.085","70.9047","42.379","48.97068","14.888225","3.64034","46.94061","54.085","3.85","3.95","2.6",""
"MOM.AX","MOABMIN FPO [MOM]","3332415","100","53.455","69.9843","71.867","18.51337","77.918685","62.9126","57.13205","53.455","0.004","0.004","0",""
"ADG.AX","ADL GOLD FPO [ADG]","160252","-6.4","53.371","71.4795","68.935","19.69748","50","22.99763","68.30551","53.371","0.004","0.004","0",""
"PVT.AX","PVTMETALS FPO [PVT]","68113","-42.6","51.404","66.6571","54.939","32.61529","69.497565","47.123","57.45679","51.404","0.014","0.013","-7.14",""
"RGN.AX","REGION GP STAPLED [RGN]","35123","42.7","50.875","63.7544","45.789","43.08155","91.863975","86.05782","55.63596","50.875","2.29","2.24","-2.18",""
"ETR.AX","","27238","50","50.837","65.5362","60.057","26.91898","22.2763","0","32.5","50.837","0.007","0.007","0",""
"UNT.AX","UNITH FPO [UNT]","206622","26.2","49.831","67.7904","53.042","28.66004","78.001815","80.65785","57.42508","49.831","0.016","0.017","6.25",""
"PEL.AX","","3926","50","49.275","79.6632","63.939","4.2229","35.333335","0","60.05376","49.275","0.01","0.01","0",""
"KYP.AX","KINATICO FPO [KYP]","14349","-24.15","48.897","70.8726","46.794","29.02464","100","98.4425","81.90163","48.897","0.11","0.105","-4.55",""
"EEL.AX","ENRGELELTD FPO [EEL]","18175","95.85","48.744","69.5955","55.325","21.31298","41.41683","0.02263","44.57583","48.744","0.002","0.0025","25",""
"LLI.AX","LOYALLITH FPO [LLI]","23185","84.7","48.619","54.7769","53.284","37.79635","2.98443","0","30.82738","48.619","0.095","0.115","21.05",""
"EMMG.AX","BETAMCEMMG TMF UNITS","582910","42.25","46.13","75.2934","13.732","49.36585","100","94.45301","15.68765","46.13","6.04","6.15","1.82",""
"TVN.AX","TIVAN LTD FPO [TVN]","7002579","38.7","45.74","58.0814","43.68","35.45802","44.4407","8.82725","47.71985","45.74","0.051","0.047","-7.84",""
"ETM.AX","ETRANSMIN FPO [ETM]","112718","31.1","45.554","59.591","44.139","32.93294","32.312255","0.30679","28.80097","45.554","0.021","0.024","14.29",""
"SVR.AX","Solvar Limited","319963","34.15","45.284","63.8626","25.334","46.65677","67.316745","100","63.09154","45.284","1.135","1.17","3.08",""
"GCM.AX","GREENCRIT FPO [GCM]","101205","100","42.853","59.9641","46.842","21.75209","23.7144","10.75169","56.52177","42.853","0.002","0.002","0",""
"BM8.AX","BATTERYAGE FPO [BM8]","20845","53.1","42.427","57.8822","37.114","32.28401","44.261965","15.14058","55.08362","42.427","0.115","0.11","-4.35",""
"NXD.AX","NEXTEDLIM FPO [NXD]","39273","71","38.663","35.9207","46.455","33.6122","50","0","25.48472","38.663","0.13","0.13","0",""
"YAR.AX","YARIMINERA FPO [YAR]","69212","-357.85","37.827","62.1737","30.98","20.32876","29.9943","13.24878","34.62293","37.827","0.004","0.004","0",""
"FBM.AX","FUTURE BAT FPO [FBM]","1223","100","37.62","48.8844","31.178","32.79766","8.732575","0","43.91866","37.62","0.02","0.02","0",""
