"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","10398","100","68.707","99.8","60.561","45.7599","37.46066","13.80273","57.02478","68.707","4.06","3.9","-3.94",""
"M4M.AX","MACRO FPO [M4M]","485068","27.5","61.512","95.4565","60.087","28.99235","11.494635","0","60.63062","61.512","0.02","0.018","-10",""
"AXN.AX","ALLI NCKL FPO [AXN]","3669","10.65","60.694","66.3765","82.171","33.53324","27.53312","0","64.72849","60.694","0.032","0.035","9.38",""
"FPR.AX","FleetPartners Group Limited","8165","65","60.622","73.5953","59.794","48.47696","0","0","51.02475","60.622","2.97","3.04","2.36",""
"EINC.AX","BETAMCEINC TMF UNITS","42789","36.2","59.392","77.8576","49.263","51.05592","88.17983","94.85938","59.51688","59.392","8.84","9.01","1.92",""
"VTM.AX","VICTORY FPO [VTM]","8051","98","58.693","84.7293","49.648","41.7019","50","100","56.67569","58.693","0.38","0.39","2.63",""
"RINC.AX","BETAMCRINC TMF UNITS","39362","22.4","58.182","78.2291","47.761","48.55585","100","99.61111","45.52158","58.182","8.81","9.09","3.18",""
"USL.AX","UNICOSILVE FPO [USL]","2956343","100","57.808","82.7051","53.349","37.37096","69.550855","75.80538","38.29177","57.808","0.165","0.195","18.18",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","11672","45.55","57.76","71.2965","54.942","47.04114","63.440435","64.31626","53.03839","57.76","4.87","5.03","3.29",""
"AGX1.AX","AT GBL SHR TMF UNITS","0","41.2","56.131","72.9505","46.618","48.82554","47.21936","1.07321","62.02091","56.131","5.7","5.76","1.05",""
"HYT.AX","HYTERRA FPO [HYT]","10571","0.2","55.553","86.5196","47.699","32.43976","50","42.15299","60.99716","55.553","0.04","0.045","12.5",""
"RG8.AX","REGALASIAN FPO [RG8]","649823","36.65","54.627","63.2309","59.384","41.26669","5.365145","0.68348","60.18835","54.627","2","1.95","-2.5",""
"MOM.AX","MOABMIN FPO [MOM]","777290","100","54.082","71.9942","72.358","17.89461","58.69892","52.06286","59.1447","54.082","0.005","0.005","0",""
"HLI.AX","HELIA GRP FPO [HLI]","6670","74.45","54.016","69.867","42.239","49.94235","61.78539","42.43277","56.9263","54.016","3.92","3.89","-0.77",""
"ADG.AX","ADL GOLD FPO [ADG]","3032048","-17.3","52.942","71.4712","67.183","20.17043","50","3.01264","70.06755","52.942","0.005","0.004","-20",""
"RGN.AX","REGION GP STAPLED [RGN]","282606","40.9","52.737","68.1973","47.141","42.87263","84.16931","98.63592","58.07825","52.737","2.2","2.33","5.91",""
"CZR.AX","COZIRONRES FPO [CZR]","60153","50.95","52.082","75.0478","47.065","34.1339","0","3.36823","37.51827","52.082","0.23","0.22","-4.35",""
"UNT.AX","UNITH FPO [UNT]","39681","9.85","51.595","71.9809","54.118","28.68749","100","100","56.02362","51.595","0.02","0.02","0",""
"PVT.AX","PVTMETALS FPO [PVT]","20489","-100.4","51.153","65.4436","55.291","32.7238","0","0","52.30712","51.153","0.013","0.011","-15.38",""
"ETR.AX","","137781","50","50.971","65.4065","60.844","26.66102","0","0","32.5","50.971","0.007","0.007","0",""
"KYP.AX","KINATICO FPO [KYP]","2050","-28.55","50.713","73.9774","47.824","30.33708","66.896795","94.79748","76.13594","50.713","0.115","0.115","0",""
"LLI.AX","LOYALLITH FPO [LLI]","20046","100","49.812","58.0746","53.408","37.95419","50","0.22091","34.49647","49.812","0.115","0.115","0",""
"PEL.AX","","17382","50","48.773","78.6516","63.79","3.87885","32.45614","0","66.13891","48.773","0.01","0.01","0",""
"EEL.AX","ENRGELELTD FPO [EEL]","8371","100","48.043","68.5803","54.907","20.64286","50","8.94972","40.05579","48.043","0.0025","0.002","-20",""
"SVR.AX","Solvar Limited","451166","43.45","47.495","67.275","27.763","47.44568","90.559825","100","69.28369","47.495","1.185","1.25","5.49",""
"TVN.AX","TIVAN LTD FPO [TVN]","6922033","18.2","46.211","59.4518","43.373","35.80927","35.18406","0","45.47146","46.211","0.048","0.048","0",""
"GCM.AX","GREENCRIT FPO [GCM]","73810","82.1","45.359","64.6998","49.649","21.72949","12.13988","1.03027","64.55978","45.359","0.002","0.0025","25",""
"EMMG.AX","BETAMCEMMG TMF UNITS","449052","49.7","44.97","72.8504","13.366","48.69475","50","71.64351","14.39231","44.97","5.97","6.06","1.51",""
"ETM.AX","ETRANSMIN FPO [ETM]","81203","69.55","43.84","57.9905","42.073","31.45764","50","2.84093","26.69362","43.84","0.021","0.022","4.76",""
"BM8.AX","BATTERYAGE FPO [BM8]","42765","76.15","43.714","61.4592","35.642","34.03994","24.26968","0.36614","53.65913","43.714","0.115","0.12","4.35",""
"NXD.AX","NEXTEDLIM FPO [NXD]","74222","58.65","42.14","43.6536","49.449","33.31744","20.11672","9.73788","35.19574","42.14","0.15","0.11","-26.67",""
"FBM.AX","FUTURE BAT FPO [FBM]","57714","93","38.603","51.6342","32.013","32.16214","21.35128","0","44.75462","38.603","0.019","0.022","15.79",""
"YAR.AX","YARIMINERA FPO [YAR]","827","-369.1","37.617","61.9627","30.653","20.23395","50","33.07365","45.11564","37.617","0.003","0.003","0",""
