"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","9192","100","69.432","99.8","61.461","47.0346","52.17818","62.61185","57.82152","69.432","4.5","5","11.11",""
"M4M.AX","MACRO FPO [M4M]","498424","17.6","63.58","99.8","60.523","30.41836","0","0","59.0263","63.58","0.02","0.023","15",""
"AXN.AX","ALLI NCKL FPO [AXN]","3941","32.1","62.233","70.4498","82.466","33.78384","31.72311","29.39217","44.78628","62.233","0.039","0.042","7.69",""
"FPR.AX","FleetPartners Group Limited","9326","64.65","60.617","73.5478","59.815","48.48682","0","0","57.03712","60.617","3.02","3.06","1.32",""
"EINC.AX","BETAMCEINC TMF UNITS","34662","35.1","60.145","78.7858","50.547","51.10112","100","100","60.47941","60.145","8.99","9.07","0.89",""
"USL.AX","UNICOSILVE FPO [USL]","9304","100","58.759","85.5329","52.702","38.04077","85.142455","96.77708","65.43164","58.759","0.215","0.22","2.33",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","37283","43.75","58.724","73.0909","55.836","47.24612","100","99.05473","54.98019","58.724","4.98","5.11","2.61",""
"AGX1.AX","AT GBL SHR TMF UNITS","37727","41.9","58.418","77.305","48.184","49.7659","50","45.22304","61.7764","58.418","5.8","5.99","3.28",""
"PVT.AX","PVTMETALS FPO [PVT]","11540","-119.05","58.151","67.1046","74.377","32.97048","0","0","76.2305","58.151","0.014","0.012","-14.29",""
"RINC.AX","BETAMCRINC TMF UNITS","0","20.2","58.069","78.7041","47.235","48.26722","100","100","46.91454","58.069","9.08","9.11","0.33",""
"VTM.AX","VICTORY FPO [VTM]","9601","67.85","57.513","82.0808","48.797","41.66051","59.51347","99.04993","56.16437","57.513","0.465","0.36","-22.58",""
"HYT.AX","HYTERRA FPO [HYT]","668877","-0.05","57.223","88.4181","49.3","33.95104","50","73.90631","63.0547","57.223","0.045","0.051","13.33",""
"RG8.AX","REGALASIAN FPO [RG8]","674338","31.45","56.817","69.8024","58.53","42.11875","21.98662","1.24221","55.5336","56.817","2","2.08","4",""
"HLI.AX","HELIA GRP FPO [HLI]","5210","79.35","54.583","71.0619","42.718","49.96896","71.847145","93.55111","58.53518","54.583","3.95","4.06","2.78",""
"CZR.AX","COZIRONRES FPO [CZR]","3546760","70.1","54.312","80.1673","47.647","35.1218","0","1.33219","33.54862","54.312","0.255","0.255","0",""
"MOM.AX","MOABMIN FPO [MOM]","363329","100","53.609","72.1737","70.465","18.18877","41.525015","65.41604","54.77862","53.609","0.004","0.005","25",""
"RGN.AX","REGION GP STAPLED [RGN]","57584","39.7","53.01","68.5517","47.7","42.77901","80.674355","100","60.3295","53.01","2.33","2.33","0",""
"ADG.AX","ADL GOLD FPO [ADG]","33191","-45.5","52.342","71.1952","65.697","20.1346","50","6.38355","69.74643","52.342","0.004","0.004","0",""
"LLI.AX","LOYALLITH FPO [LLI]","17627","100","51.093","61.2849","53.209","38.78558","50","8.76347","35.41831","51.093","0.125","0.135","8",""
"UNT.AX","UNITH FPO [UNT]","123646","20.6","51.025","70.8786","53.46","28.73773","100","100","50.93784","51.025","0.021","0.019","-9.52",""
"ETR.AX","","1429","50","50.996","65.2971","61.185","26.50507","0","0","32.5","50.996","0.007","0.007","0",""
"KYP.AX","KINATICO FPO [KYP]","20030","-13.8","50.448","73.7044","47.05","30.5887","50","94.03427","75.17802","50.448","0.11","0.115","4.55",""
"EEL.AX","ENRGELELTD FPO [EEL]","17480","100","49.774","72.385","55.746","21.1916","50","37.58365","46.60203","49.774","0.0025","0.0025","0",""
"PEL.AX","","33528","50","48.78","78.9536","63.702","3.68424","17.391305","0","59.18422","48.78","0.01","0.01","0",""
"SVR.AX","Solvar Limited","571329","51.85","48.501","69.6985","28.639","47.16433","100","100","68.88022","48.501","1.265","1.315","3.95",""
"EMMG.AX","BETAMCEMMG TMF UNITS","6581711","48.4","47.603","80.5276","13.464","48.81596","50","81.43233","14.02903","47.603","6.08","6.44","5.92",""
"ETM.AX","ETRANSMIN FPO [ETM]","65928","48.4","46.7","62.2479","45.184","32.66829","51.62143","48.44071","31.64456","46.7","0.023","0.025","8.7",""
"TVN.AX","TIVAN LTD FPO [TVN]","449835","25.7","46.12","59.6044","43.209","35.54718","37.69467","0","44.83402","46.12","0.048","0.048","0",""
"GCM.AX","GREENCRIT FPO [GCM]","67465","100","45.197","63.6166","50.556","21.4194","50","4.82029","63.13985","45.197","0.003","0.002","-33.33",""
"BM8.AX","BATTERYAGE FPO [BM8]","45464","72.45","42.587","59.5661","34.849","33.34478","34.057295","1.05532","49.15419","42.587","0.115","0.105","-8.7",""
"NXD.AX","NEXTEDLIM FPO [NXD]","112813","37.35","42.202","44.5291","49.204","32.87215","18.84601","11.15902","35.02545","42.202","0.11","0.11","0",""
"FBM.AX","FUTURE BAT FPO [FBM]","57512","83.65","40.392","55.912","32.505","32.75864","50","0.53825","52.49346","40.392","0.021","0.023","9.52",""
"YAR.AX","YARIMINERA FPO [YAR]","761","-453.7","37.764","62.8625","30.444","19.98673","50","26.98347","46.8368","37.764","0.003","0.003","0",""
