"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","41120","47.5","70.239","99.8","63.766","47.15078","97.59064","100","61.3184","70.239","4.69","4.63","-1.28",""
"FPR.AX","FleetPartners Group Limited","497249","-11.85","65.917","87.249","59.555","50.94654","50","23.63517","55.80577","65.917","3.54","3.52","-0.56",""
"M4M.AX","MACRO FPO [M4M]","78788","7.7","64.597","99.8","65.518","28.4737","50","100","71.25599","64.597","0.041","0.034","-17.07",""
"HYT.AX","HYTERRA FPO [HYT]","37660","-3.95","62.022","92.5651","61.846","31.65469","100","100","72.77647","62.022","0.047","0.05","6.38",""
"RG8.AX","REGALASIAN FPO [RG8]","46027","18.4","61.958","77.1697","67.442","41.26376","100","100","65.38575","61.958","2.2","2.17","-1.36",""
"AXN.AX","ALLI NCKL FPO [AXN]","8637","12.05","60.735","65.9404","81.321","34.94322","50","12.15233","65.49942","60.735","0.038","0.036","-5.26",""
"USL.AX","UNICOSILVE FPO [USL]","37558","20.95","59.983","86.4264","57.487","36.03433","41.814295","54.15835","51.30137","59.983","0.16","0.21","31.25",""
"EMMG.AX","BETAMCEMMG TMF UNITS","159438","0.15","58.858","79.8168","49.234","47.52205","66.97222","72.52366","64.29926","58.858","6.01","6.09","1.33",""
"VTM.AX","VICTORY FPO [VTM]","25512","22.65","57.651","83.0987","50.487","39.36733","100","98.44474","53.97894","57.651","0.34","0.345","1.47",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","0","42.4","57.334","68.598","58.495","44.9086","26.924435","26.98584","52.59862","57.334","4.82","4.87","1.04",""
"AGX1.AX","AT GBL SHR TMF UNITS","45437","35.95","57.226","77.7307","45.759","48.18906","6.799085","4.11033","61.7011","57.226","5.73","5.81","1.4",""
"EINC.AX","BETAMCEINC TMF UNITS","786327","47.2","56.148","73.1638","45.789","49.49179","50","11.87527","53.19956","56.148","8.4","8.64","2.86",""
"ADG.AX","ADL GOLD FPO [ADG]","1727070","-32.6","56.011","74.535","73.571","19.92779","100","100","76.37066","56.011","0.007","0.0055","-21.43",""
"CZR.AX","COZIRONRES FPO [CZR]","4610","63.45","55.15","85.3266","44.917","35.2051","13.948905","40.2379","47.12218","55.15","0.275","0.285","3.64",""
"MOM.AX","MOABMIN FPO [MOM]","3775280","88.5","54.945","74.7943","71.447","18.59428","23.56498","19.12768","62.26259","54.945","0.003","0.007","133.33",""
"PVT.AX","PVTMETALS FPO [PVT]","159989","100","54.126","72.8256","57.069","32.48267","43.74864","45.33127","66.27571","54.126","0.022","0.022","0",""
"HLI.AX","HELIA GRP FPO [HLI]","66326","72.1","54.124","70.6041","42.768","49.00025","36.113495","54.2052","53.15215","54.124","3.81","3.86","1.31",""
"RINC.AX","BETAMCRINC TMF UNITS","10035","46.75","53.542","66.6812","48.174","45.77041","48.44952","2.86265","40.92014","53.542","8.25","8.43","2.18",""
"KYP.AX","KINATICO FPO [KYP]","58419","-8.15","51.862","68.9617","56.152","30.47241","23.84014","3.76384","74.17821","51.862","0.096","0.098","2.08",""
"RGN.AX","REGION GP STAPLED [RGN]","573659","56.4","51.346","64.4469","47.096","42.49421","50","22.97351","63.06059","51.346","2.13","2.27","6.57",""
"ETR.AX","","4014","50","50.671","65.6294","59.224","27.15974","32.348445","0","18.11409","50.671","0.007","0.007","0",""
"TVN.AX","TIVAN LTD FPO [TVN]","32038","0.2","50.203","64.8294","48.804","36.9762","99.176545","98.82986","53.96008","50.203","0.066","0.059","-10.61",""
"LLI.AX","LOYALLITH FPO [LLI]","44221","100","50.135","57.6096","53.109","39.68621","0","0","43.8857","50.135","0.15","0.14","-6.67",""
"PEL.AX","","25267","-49","49.242","78.8995","64.104","4.72371","34","6.00545","78.2072","49.242","0.01","0.01","0",""
"GCM.AX","GREENCRIT FPO [GCM]","744170","100","47.915","66.274","53.606","23.86526","57.796795","56.81622","59.80286","47.915","0.005","0.004","-20",""
"EEL.AX","ENRGELELTD FPO [EEL]","5395968","-861.9","47.447","65.093","55.206","22.04204","0","0","23.7231","47.447","0.003","0.002","-33.33",""
"UNT.AX","UNITH FPO [UNT]","140317","-15.4","47.339","61.4739","52.57","27.97368","38.85869","14.37484","52.54704","47.339","0.012","0.013","8.33",""
"BM8.AX","BATTERYAGE FPO [BM8]","275243","-175.1","43.553","59.318","38.398","32.94261","83.73929","100","51.07412","43.553","0.18","0.145","-19.44",""
"ETM.AX","ETRANSMIN FPO [ETM]","95783","-107.4","43.079","54.3577","42.417","32.46356","0","0","31.7658","43.079","0.023","0.021","-8.7",""
"SVR.AX","Solvar Limited","19733","38.9","42.951","59.4136","23.884","45.55506","87.825275","92.09994","41.88867","42.951","1.05","1.05","0",""
"NXD.AX","NEXTEDLIM FPO [NXD]","78964","45.25","41.051","40.1987","48.219","34.73492","6.959715","0","24.32411","41.051","0.16","0.17","6.25",""
"FBM.AX","FUTURE BAT FPO [FBM]","53163","100","40.034","54.3649","31.991","33.74612","0","0","40.80754","40.034","0.03","0.028","-6.67",""
"YAR.AX","YARIMINERA FPO [YAR]","1393","-361.1","38.027","60.825","31.896","21.35878","35.11953","0","39.76887","38.027","0.004","0.004","0",""
